id,team_name,season,stat_name,shots,goals,xG,against_shots,GA,xGA,GP,xG-G,xGA-GA,xG-xGA,xG_per_shot,xG_per_shot_against,shots_per_goal_against,shots_against_per_game,xG_diff
40,WHU,2023,Fast,4.0,1.0,0.8529969975352287,6.0,0.0,0.5,11.0,-0.14700300246477127,0.5,0.35299699753522873,0.21324924938380718,0.08333333333333333,inf,0.5454545454545454,0.35299699753522873
8,MCI,2023,Fast,2.0,0.0,0.21788173913955688,1.0,0.0,0.1,11.0,0.21788173913955688,0.1,0.11788173913955688,0.10894086956977844,0.1,inf,0.09090909090909091,0.11788173913955688
12,NEW,2023,Fast,7.0,1.0,1.2772385999560356,13.0,1.0,1.5,11.0,0.2772385999560356,0.5,-0.22276140004396439,0.18246265713657653,0.11538461538461539,13.0,1.1818181818181819,-0.22276140004396439
55,EVE,2023,Fast,11.0,1.0,2.5764369443058968,9.0,1.0,1.1,11.0,1.5764369443058968,0.10000000000000009,1.4764369443058967,0.23422154039144516,0.12222222222222223,9.0,0.8181818181818182,1.4764369443058967
36,ARS,2023,Fast,3.0,1.0,0.8100683391094208,8.0,2.0,1.0,11.0,-0.18993166089057922,-1.0,-0.18993166089057922,0.27002277970314026,0.125,4.0,0.7272727272727273,-0.18993166089057922
44,LIV,2023,Fast,12.0,5.0,3.064472595229745,3.0,0.0,0.4,11.0,-1.935527404770255,0.4,2.664472595229745,0.25537271626914543,0.13333333333333333,inf,0.2727272727272727,2.664472595229745
79,SHU,2023,Fast,5.0,0.0,0.2912769755348563,9.0,1.0,1.2,11.0,0.2912769755348563,0.19999999999999996,-0.9087230244651436,0.05825539510697127,0.13333333333333333,9.0,0.8181818181818182,-0.9087230244651436
16,FUL,2023,Fast,4.0,1.0,0.6723204227164388,6.0,0.0,0.9,11.0,-0.32767957728356123,0.9,-0.22767957728356125,0.1680801056791097,0.15,inf,0.5454545454545454,-0.22767957728356125
52,BUR,2023,Fast,5.0,1.0,1.1327225416898727,11.0,2.0,1.7,11.0,0.13272254168987274,-0.30000000000000004,-0.5672774583101272,0.22654450833797454,0.15454545454545454,5.5,1.0,-0.5672774583101272
71,NOT,2023,Fast,8.0,4.0,2.7741809636354446,7.0,2.0,1.1,11.0,-1.2258190363645554,-0.8999999999999999,1.6741809636354446,0.3467726204544306,0.15714285714285717,3.5,0.6363636363636364,1.6741809636354446
68,TOT,2023,Fast,5.0,1.0,0.7890593390911818,7.0,0.0,1.2,11.0,-0.21094066090881824,1.2,-0.4109406609088182,0.15781186781823636,0.17142857142857143,inf,0.6363636363636364,-0.4109406609088182
27,LUT,2023,Fast,10.0,0.0,1.3554152324795723,7.0,2.0,1.2,11.0,1.3554152324795723,-0.8,0.15541523247957234,0.13554152324795724,0.17142857142857143,3.5,0.6363636363636364,0.15541523247957234
76,BRF,2023,Fast,7.0,2.0,2.0285843946039677,9.0,2.0,1.7,11.0,0.028584394603967667,-0.30000000000000004,0.3285843946039677,0.2897977706577097,0.18888888888888888,4.5,0.8181818181818182,0.3285843946039677
31,WOL,2023,Fast,9.0,1.0,1.4138134196400642,7.0,2.0,1.5,11.0,0.41381341964006424,-0.5,-0.08618658035993576,0.15709037996000713,0.21428571428571427,3.5,0.6363636363636364,-0.08618658035993576
19,CRY,2023,Fast,8.0,1.0,0.9273079098202288,5.0,1.0,1.1,11.0,-0.07269209017977118,0.10000000000000009,-0.17269209017977127,0.1159134887275286,0.22000000000000003,5.0,0.45454545454545453,-0.17269209017977127
60,CHE,2023,Fast,10.0,2.0,1.3613529251888394,9.0,4.0,2.0,11.0,-0.6386470748111606,-2.0,-0.6386470748111606,0.13613529251888395,0.2222222222222222,2.25,0.8181818181818182,-0.6386470748111606
48,BOU,2023,Fast,4.0,1.0,0.19837725348770618,8.0,1.0,1.9,11.0,-0.8016227465122938,0.8999999999999999,-1.7016227465122937,0.049594313371926546,0.2375,8.0,0.7272727272727273,-1.7016227465122937
3,AVL,2023,Fast,12.0,1.0,1.6625876780599356,5.0,0.0,1.6,11.0,0.6625876780599356,1.6,0.06258767805993548,0.1385489731716613,0.32,inf,0.45454545454545453,0.06258767805993548
24,BHA,2023,Fast,8.0,1.0,1.3435357101261616,7.0,2.0,2.3,11.0,0.3435357101261616,0.2999999999999998,-0.9564642898738382,0.1679419637657702,0.32857142857142857,3.5,0.6363636363636364,-0.9564642898738382
64,MUN,2023,Fast,7.0,0.0,0.7636670377105474,4.0,2.0,1.4,11.0,0.7636670377105474,-0.6000000000000001,-0.6363329622894525,0.10909529110150677,0.35,2.0,0.36363636363636365,-0.6363329622894525
