id,team_name,season,stat_name,shots,goals,xG,against_shots,GA,xGA,GP,xG-G,xGA-GA,xG-xGA,xG_per_shot,xG_per_shot_against,shots_per_goal_against,shots_against_per_game,xG_diff
10,NEW,2023,Standard,40.0,7.0,6.612088301219046,33.0,2.0,2.2,11.0,-0.3879116987809539,0.20000000000000018,4.412088301219046,0.16530220753047614,0.06666666666666667,16.5,3.0,4.412088301219046
42,LIV,2023,Standard,53.0,7.0,8.554238200653344,39.0,2.0,3.4,11.0,1.5542382006533444,1.4,5.154238200653344,0.16140072076704423,0.08717948717948718,19.5,3.5454545454545454,5.154238200653344
66,TOT,2023,Standard,38.0,4.0,2.8884172523394227,44.0,2.0,4.5,11.0,-1.1115827476605773,2.5,-1.6115827476605773,0.07601098032472164,0.10227272727272728,22.0,4.0,-1.6115827476605773
30,WOL,2023,Standard,32.0,4.0,3.6956246523186564,39.0,4.0,4.2,11.0,-0.30437534768134356,0.20000000000000018,-0.5043753476813437,0.11548827038495801,0.1076923076923077,9.75,3.5454545454545454,-0.5043753476813437
62,MUN,2023,Standard,32.0,3.0,3.9270970933139324,36.0,5.0,4.0,11.0,0.9270970933139324,-1.0,-0.07290290668606758,0.12272178416606039,0.1111111111111111,7.2,3.272727272727273,-0.07290290668606758
6,MCI,2023,Standard,43.0,6.0,6.885742955841124,20.0,1.0,2.3,11.0,0.8857429558411241,1.2999999999999998,4.585742955841124,0.16013355711258428,0.11499999999999999,20.0,1.8181818181818181,4.585742955841124
50,BUR,2023,Standard,30.0,1.0,2.4129053987562656,42.0,5.0,5.1,11.0,1.4129053987562656,0.09999999999999964,-2.687094601243734,0.0804301799585422,0.12142857142857141,8.4,3.8181818181818183,-2.687094601243734
58,CHE,2023,Standard,30.0,3.0,4.720969631336629,36.0,2.0,4.4,11.0,1.7209696313366294,2.4000000000000004,0.32096963133662904,0.15736565437788766,0.12222222222222223,18.0,3.272727272727273,0.32096963133662904
2,AVL,2023,Standard,40.0,5.0,4.813069947063923,29.0,3.0,3.6,11.0,-0.18693005293607712,0.6000000000000001,1.2130699470639228,0.12032674867659807,0.12413793103448276,9.666666666666666,2.6363636363636362,1.2130699470639228
14,FUL,2023,Standard,30.0,2.0,3.3926829267293215,41.0,4.0,5.2,11.0,1.3926829267293215,1.2000000000000002,-1.8073170732706787,0.11308943089097738,0.12682926829268293,10.25,3.727272727272727,-1.8073170732706787
70,NOT,2023,Standard,38.0,1.0,2.835884878411889,37.0,6.0,4.9,11.0,1.835884878411889,-1.0999999999999996,-2.0641151215881113,0.07462854943189182,0.13243243243243244,6.166666666666667,3.3636363636363638,-2.0641151215881113
74,BRF,2023,Standard,46.0,4.0,6.596526427194476,33.0,5.0,4.7,11.0,2.596526427194476,-0.2999999999999998,1.896526427194476,0.14340274841727121,0.14242424242424243,6.6,3.0,1.896526427194476
18,CRY,2023,Standard,46.0,1.0,4.045743752270937,29.0,3.0,4.2,11.0,3.045743752270937,1.2000000000000002,-0.1542562477290632,0.08795095113632471,0.14482758620689656,9.666666666666666,2.6363636363636362,-0.1542562477290632
78,SHU,2023,Standard,20.0,2.0,2.5936938393861055,56.0,7.0,8.2,11.0,0.5936938393861055,1.1999999999999993,-5.606306160613894,0.12968469196930527,0.1464285714285714,8.0,5.090909090909091,-5.606306160613894
26,LUT,2023,Standard,43.0,5.0,5.783330024220049,47.0,5.0,6.9,11.0,0.7833300242200494,1.9000000000000004,-1.116669975779951,0.13449604707488486,0.1468085106382979,9.4,4.2727272727272725,-1.116669975779951
46,BOU,2023,Standard,22.0,0.0,2.1964555215090513,56.0,8.0,8.4,11.0,2.1964555215090513,0.40000000000000036,-6.203544478490949,0.09983888734132051,0.15,7.0,5.090909090909091,-6.203544478490949
22,BHA,2023,Standard,36.0,3.0,4.216568834148347,24.0,3.0,3.6,11.0,1.2165688341483474,0.6000000000000001,0.6165688341483473,0.11712691205967632,0.15,8.0,2.1818181818181817,0.6165688341483473
38,WHU,2023,Standard,36.0,3.0,5.316282599233091,51.0,4.0,7.9,11.0,2.316282599233091,3.9000000000000004,-2.5837174007669095,0.14767451664536363,0.15490196078431373,12.75,4.636363636363637,-2.5837174007669095
54,EVE,2023,Standard,46.0,5.0,6.619813919067383,38.0,5.0,6.1,11.0,1.6198139190673828,1.0999999999999996,0.5198139190673832,0.14390899824059528,0.16052631578947368,7.6,3.4545454545454546,0.5198139190673832
34,ARS,2023,Standard,45.0,12.0,8.253503393381834,16.0,2.0,2.6,11.0,-3.746496606618166,0.6000000000000001,5.653503393381834,0.18341118651959631,0.1625,8.0,1.4545454545454546,5.653503393381834
