id,team_name,season,stat_name,shots,goals,xG,against_shots,GA,xGA,GP,xG-G,xGA-GA,xG-xGA,xG_per_shot,xG_per_shot_against,shots_per_goal_against,shots_against_per_game,xG_diff
83,NOT,2023,4-1-2-1-2,3.0,1.0,0.6286208983510733,11.0,0.0,0.8,11.0,-0.37137910164892673,0.8,-0.17137910164892678,0.20954029945035776,0.07272727272727274,inf,1.0,-0.17137910164892678
19,MUN,2023,4-1-2-1-2,14.0,1.0,0.7199513204395771,9.0,3.0,1.4,11.0,-0.2800486795604229,-1.6,-0.6800486795604228,0.05142509431711265,0.15555555555555556,3.0,0.8181818181818182,-0.6800486795604228
