id,team_name,season,stat_name,shots,goals,xG,against_shots,GA,xGA,GP,xG-G,xGA-GA,xG-xGA,xG_per_shot,xG_per_shot_against,shots_per_goal_against,shots_against_per_game,xG_diff
7,MCI,2023,4-3-3,6.0,0.0,0.9537765141576529,12.0,1.0,0.4,11.0,0.9537765141576529,-0.6,0.5537765141576528,0.1589627523596088,0.03333333333333333,12.0,1.0909090909090908,0.5537765141576528
72,TOT,2023,4-3-3,9.0,2.0,0.848520727828145,6.0,1.0,0.3,11.0,-1.151479272171855,-0.7,0.548520727828145,0.09428008086979389,0.049999999999999996,6.0,0.5454545454545454,0.548520727828145
12,NEW,2023,4-3-3,140.0,26.0,25.494460835121572,114.0,11.0,10.0,11.0,-0.505539164878428,-1.0,15.494460835121572,0.1821032916794398,0.08771929824561403,10.363636363636363,10.363636363636363,15.494460835121572
89,SHU,2023,4-3-3,1.0,0.0,0.01643560454249382,1.0,0.0,0.1,11.0,0.01643560454249382,0.1,-0.08356439545750619,0.01643560454249382,0.1,inf,0.09090909090909091,-0.08356439545750619
80,BRF,2023,4-3-3,80.0,9.0,10.636051501147449,60.0,5.0,6.1,11.0,1.636051501147449,1.0999999999999996,4.536051501147449,0.13295064376434312,0.10166666666666666,12.0,5.454545454545454,4.536051501147449
41,LIV,2023,4-3-3,163.0,19.0,24.041582678910345,79.0,7.0,8.3,11.0,5.041582678910345,1.3000000000000007,15.741582678910344,0.14749437226325365,0.10506329113924051,11.285714285714286,7.181818181818182,15.741582678910344
62,CHE,2023,4-3-3,21.0,6.0,5.013752717524767,18.0,1.0,1.9,11.0,-0.9862472824752331,0.8999999999999999,3.113752717524767,0.23875012940594129,0.10555555555555556,18.0,1.6363636363636365,3.113752717524767
36,ARS,2023,4-3-3,145.0,23.0,20.987883017398417,78.0,8.0,9.0,11.0,-2.012116982601583,1.0,11.987883017398417,0.14474402080964424,0.11538461538461539,9.75,7.090909090909091,11.987883017398417
74,NOT,2023,4-3-3,45.0,2.0,5.239622348919511,32.0,4.0,3.7,11.0,3.239622348919511,-0.2999999999999998,1.5396223489195107,0.11643605219821135,0.115625,8.0,2.909090909090909,1.5396223489195107
48,BUR,2023,4-3-3,40.0,4.0,3.0120785422623158,51.0,8.0,6.4,11.0,-0.9879214577376842,-1.5999999999999996,-3.3879214577376846,0.0753019635565579,0.12549019607843137,6.375,4.636363636363637,-3.3879214577376846
25,BHA,2023,4-3-3,1.0,0.0,0.14653277397155762,2.0,1.0,0.3,11.0,0.14653277397155762,-0.7,-0.15346722602844237,0.14653277397155762,0.15,2.0,0.18181818181818182,-0.15346722602844237
13,FUL,2023,4-3-3,84.0,8.0,10.722119646146894,84.0,12.0,14.0,11.0,2.7221196461468935,2.0,-3.2778803538531065,0.12764428150174872,0.16666666666666666,7.0,7.636363636363637,-3.2778803538531065
18,CRY,2023,4-3-3,12.0,0.0,0.7586359567940235,15.0,4.0,4.1,11.0,0.7586359567940235,0.09999999999999964,-3.341364043205976,0.06321966306616862,0.2733333333333333,3.75,1.3636363636363635,-3.341364043205976
