"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*06cm4*","Chiedozie Ogbene","LUT","F","236","W (Thu)","LUT 2@EVE 1 BUR 2@LUT 1","6","3","1%","1108.54","6%","+5.8%","2","180","0","1","0","0","1","2","0","0","0","0","2","3","0","2","0","0","0","3","0"
"*062h9*","Luis Sinisterra","BOU","F","329","W (Thu)","ARS 4<br/>@BOU 0 F","6","6","0%","-","6%","-3.9%","1","30","0","1","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"*06cmv*","Mads Andersen","LUT","D","180","W (Thu)","LUT 2@EVE 1 BUR 2@LUT 1","6","6","1%","1128.77","4%","+2.1%","1","45","0","0","0","0","0","0","0","0","0","0","8","0","2","2","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","261","W (Thu)","BRF 1<br/>@NOT 1 F","6","6","0%","-","1%","0%","1","90","0","0","0","0","1","0","0","0","0","3","1","2","0","0","0","0","0","1","0"
"*061va*","Boubacar Kamara","AVL","M","113","W (Thu)","BHA 1<br/>@AVL 6 F","5.5","5.5","3%","390.32","16%","+4.7%","1","88","0","0","0","0","3","0","0","0","0","1","0","0","1","1","0","0","0","1","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","162","W (Thu)","SHU 0<br/>@WHU 2 F","5.5","5.5","0%","1193.43","3%","-0.1%","1","90","0","0","0","0","3","1","0","0","0","1","2","0","0","4","0","0","0","2","0"
"*043qy*","Lewis Cook","BOU","M","152","W (Thu)","ARS 4<br/>@BOU 0 F","5.5","5.5","0%","-","2%","-0.3%","1","90","0","0","0","0","0","0","0","0","0","4","0","1","0","1","0","0","0","4","0"
"*05m46*","Luke Thomas","SHU","D","722","W (Thu)","SHU 0<br/>@WHU 2 F","5.5","5.5","0%","-","1%","+0.2%","1","90","0","1","0","0","0","1","0","0","3","0","0","2","2","1","0","0","0","2","0"
"*061vq*","Erling Haaland","MCI","F","2","dsb_ff","MCI 1<br/>@WOL 2 F","5","5","100%","1.12","100%","0%","1","90","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*06fv8*","Mohammed Kudus","WHU","M","287","XXX","SHU 0<br/>@WHU 2 F","5","5","0%","-","67%","-4%","1","17","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","203","W (Thu)","MCI 1<br/>@WOL 2 F","5","5","6%","362.6","19%","-16.4%","1","90","0","0","0","0","2","2","0","0","0","3","4","0","1","1","0","0","0","1","0"
"*05tr5*","Mads Roerslev","BRF","D","254","W (Thu)","BRF 1<br/>@NOT 1 F","5","5","0%","1105.43","4%","-6.8%","1","1","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","188","W (Thu)","MCI 1<br/>@WOL 2 F","4.75","4.75","3%","384.07","14%","-9%","1","90","0","0","0","0","0","0","0","0","0","0","7","0","3","2","0","0","0","1","0"
"*05uel*","Kristoffer Ajer","BRF","D","244","W (Thu)","BRF 1<br/>@NOT 1 F","4.75","4.75","0%","1146.93","2%","+0.5%","1","88","0","0","0","0","2","1","0","0","0","1","1","0","0","4","0","0","0","1","0"
"*03ybi*","Marcus Rashford","MUN","F","42","Maddihat","CRY 1<br/>@MUN 0 F","4.5","4.5","100%","7.82","100%","0%","1","76","0","1","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*04e1k*","Solly March","BHA","M","30","Maddihat","BHA 1<br/>@AVL 6 F","4.5","4.5","100%","34.19","100%","+0.1%","1","61","0","0","0","0","3","0","0","0","1","0","1","0","0","1","0","0","0","3","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","32","avitek","BRF 1<br/>@NOT 1 F","4.5","4.5","51%","137.94","95%","+0.5%","1","80","0","2","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0"
"*03vlm*","Anthony Martial","MUN","F","258","W (Thu)","CRY 1<br/>@MUN 0 F","4.5","4.5","17%","244.33","13%","-0.9%","1","12","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","280","W (Thu)","BRF 1<br/>@NOT 1 F","4.5","4.5","0%","-","10%","-3.7%","1","76","0","0","0","0","1","0","1","0","0","1","2","2","2","1","0","0","0","1","0"
"*05opn*","Carlos Vinicius","FUL","F","256","W (Thu)","CHE 2<br/>@FUL 0 F","4.5","4.5","28%","152.72","9%","-1%","1","36","0","1","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","321","W (Thu)","CHE 2<br/>@FUL 0 F","4.5","4.5","0%","1180.6","0%","0%","1","24","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","15","Kish123","BHA 1<br/>@AVL 6 F","4","4","100%","19.37","100%","0%","1","90","0","2","0","0","0","2","1","0","1","0","1","2","0","0","0","0","0","6","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","48","XXX","BRF 1<br/>@NOT 1 F","4","4","100%","43.34","99%","-0.1%","1","28","0","1","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","7","Kish123","MCI 1<br/>@WOL 2 F","4","4","55%","135.99","96%","+0.1%","1","90","0","0","1","0","0","2","1","0","0","0","1","1","0","0","0","0","0","1","0"
"*037wp*","Christian Eriksen","MUN","M","127","W (Thu)","CRY 1<br/>@MUN 0 F","4","4","76%","122.26","67%","-11.6%","1","12","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","SHU","F","226","W (Thu)","SHU 0<br/>@WHU 2 F","4","4","1%","1146.09","12%","-4.9%","1","78","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*05tre*","Vitaly Janelt","BRF","M","136","W (Thu)","BRF 1<br/>@NOT 1 F","4","4","2%","1120.76","10%","+2.8%","1","88","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*06fhy*","Wilson Odobert","BUR","F","345","W (Thu)","BUR 0@NEW 2 BUR 2@LUT 1","4","4","0%","-","0%","0%","1","22","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0"
"*03jly*","Andreas Pereira","FUL","M","122","deceptiv","CHE 2<br/>@FUL 0 F","3.5","3.5","98%","75.6","89%","-2.9%","1","74","0","2","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","2","0"
"*0639x*","Marcus Tavernier","BOU","M","170","4b. DcbB","ARS 4<br/>@BOU 0 F","3.5","3.5","34%","147.55","54%","+0.8%","1","58","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","3","0"
"*037mo*","Willian","FUL","F","190","XXX","CHE 2<br/>@FUL 0 F","3.5","3.5","85%","107.68","54%","-1.2%","1","90","0","1","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","2","0"
"*06fvn*","Beto","EVE","F","209","W (Thu)","LUT 2<br/>@EVE 1 F","3.5","3.5","0%","-","41%","-4.6%","1","29","0","1","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","348","W (Thu)","CRY 1<br/>@MUN 0 F","3.5","3.5","0%","-","38%","+10.2%","1","90","0","0","0","0","3","2","1","0","0","2","1","0","1","1","0","0","0","1","0"
"*05l27*","Jarrad Branthwaite","EVE","D","199","W (Thu)","LUT 2<br/>@EVE 1 F","3.5","3.5","1%","1121.75","15%","+9.7%","1","90","0","0","0","0","1","0","0","0","0","2","2","0","0","4","0","0","0","2","0"
"*04sat*","Emile Smith Rowe","ARS","M","333","W (Thu)","ARS 4<br/>@BOU 0 F","3.5","3.5","19%","215.56","9%","+1%","1","8","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","178","W (Thu)","LUT 2<br/>@EVE 1 F","3.5","3.5","4%","385.93","7%","+1.3%","1","45","0","0","0","0","2","0","0","0","0","0","1","1","0","1","0","0","0","2","0"
"*03bmf*","Cauley Woodrow","LUT","F","276","W (Thu)","LUT 2@EVE 1 BUR 2@LUT 1","3.5","3.5","0%","1122.43","0%","0%","1","6","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*0647t*","Lucas Paqueta","WHU","M","41","deceptiv","SHU 0<br/>@WHU 2 F","3","3","100%","51.97","100%","0%","1","88","0","1","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","0","1"
"*0642l*","Casemiro","MUN","M","76","dsb_ff","CRY 1<br/>@MUN 0 F","3","3","99%","67.85","98%","+1.3%","1","90","0","1","0","0","2","3","1","0","0","0","1","2","0","1","0","0","0","1","0"
"*06cms*","Sandro Tonali","NEW","M","148","avitek","BUR 0<br/>@NEW 2 F","3","3","98%","79.62","88%","-4%","1","21","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","139","Pancake","SHU 0<br/>@WHU 2 F","3","3","96%","93.95","70%","-5.9%","1","17","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060wh*","Alejandro Garnacho","MUN","M","286","W (Thu)","CRY 1<br/>@MUN 0 F","3","3","85%","112.14","52%","-7.3%","1","28","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","192","Vroom","BRF 1<br/>@NOT 1 F","3","3","4%","375.59","43%","+2.8%","1","59","0","1","0","0","0","2","0","0","0","0","2","2","0","0","0","0","0","1","0"
"*061z3*","Fabio Vieira","ARS","M","141","Kish123","ARS 4<br/>@BOU 0 F","3","3","3%","377.21","41%","-16.1%","1","13","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*0477b*","Oliver McBurnie","SHU","F","198","W (Thu)","SHU 0<br/>@WHU 2 F","3","3","19%","213.42","21%","+1.2%","1","90","0","1","0","0","0","1","0","0","0","0","1","0","0","3","0","0","0","2","0"
"*04fyc*","Charlie Taylor","BUR","D","295","avitek","BUR 0@NEW 2 BUR 2@LUT 1","3","1.5","1%","1117.25","4%","+3.1%","2","180","0","0","0","0","2","0","2","0","0","0","8","1","2","6","0","0","0","3","0"
"*03pie*","Divock Origi","NOT","F","625","W (Thu)","BRF 1<br/>@NOT 1 F","3","3","0%","-","4%","-1.9%","1","9","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo","NOT","M","363","W (Thu)","BRF 1<br/>@NOT 1 F","3","3","0%","-","1%","+0.6%","1","90","0","0","0","0","0","1","0","0","0","1","11","1","1","1","0","0","0","1","0"
"*05trk*","Saman Ghoddos","BRF","F","335","W (Thu)","BRF 1<br/>@NOT 1 F","3","3","0%","-","0%","0%","1","20","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","340","W (Thu)","CHE 2<br/>@FUL 0 F","2.75","2.75","16%","242.38","7%","+1.6%","1","45","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*03aqp*","Mohamed Salah","LIV","F","8","Vroom","LIV 1<br/>@TOT 2 F","2.5","2.5","100%","2.86","100%","0%","1","73","0","2","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0"
"*04f67*","Philip Billing","BOU","M","111","dsb_ff","ARS 4<br/>@BOU 0 F","2.5","2.5","75%","128.34","72%","-4.4%","1","74","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","3","0"
"*038ze*","Alex Iwobi","FUL","M","214","Vroom","CHE 2<br/>@FUL 0 F","2.5","2.5","94%","95.62","62%","-5.6%","1","35","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","246","W (Thu)","SHU 0<br/>@WHU 2 F","2.5","2.5","7%","327.63","16%","+0.3%","1","71","0","0","0","1","1","2","1","0","0","0","1","1","0","1","0","0","0","0","1"
"*068yd*","Joao Gomes","WOL","M","154","W (Thu)","MCI 1<br/>@WOL 2 F","2.5","2.5","2%","1117.54","10%","-4.4%","1","66","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","0"
"*068yt*","Sasa Lukic","FUL","M","267","W (Thu)","CHE 2<br/>@FUL 0 F","2.5","2.5","0%","1234.24","1%","-0.3%","1","14","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*037mv*","Pelly Ruddock","LUT","M","300","W (Thu)","LUT 2@EVE 1 BUR 2@LUT 1","2.5","1.25","0%","1144.3","1%","+0.2%","2","180","0","1","0","0","0","6","0","0","1","1","2","1","0","1","0","0","0","3","0"
"*040ah*","Tom Davies","SHU","M","351","W (Thu)","SHU 0<br/>@WHU 2 F","2.5","2.5","0%","-","0%","0%","1","19","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","376","W (Thu)","MCI 1<br/>@WOL 2 F","2.25","2.25","67%","131.76","17%","-1.1%","1","15","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0"
"*02rlq*","Chris Basham","SHU","D","271","W (Thu)","SHU 0<br/>@WHU 2 F","2.25","2.25","0%","1144.8","0%","-0.1%","1","33","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","F","92","Adam","LIV 1<br/>@TOT 2 F","2","2","100%","25.29","100%","-0.1%","1","72","0","0","0","0","1","4","0","0","0","0","0","3","0","0","0","0","0","1","0"
"*05ogb*","Anthony Elanga","NOT","F","107","W (Thu)","BRF 1<br/>@NOT 1 F","2","2","42%","145.09","44%","+5.5%","1","60","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0"
"*03r93*","Joseph Gomez","LIV","D","147","Pancake","LIV 1<br/>@TOT 2 F","2","2","1%","1125.87","34%","-2.5%","1","73","0","0","0","0","1","1","0","0","0","0","2","1","0","2","0","0","0","1","0"
"*068lx*","Dango Ouattara","BOU","F","279","W (Thu)","ARS 4<br/>@BOU 0 F","2","2","55%","132.65","27%","-2.4%","1","30","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*06c4q*","Anass Zaroury","BUR","F","727","W (Thu)","BUR 0@NEW 2 BUR 2@LUT 1","2","2","62%","129.25","18%","-0.9%","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","332","Kish123","CRY 1<br/>@MUN 0 F","2","2","0%","1140.18","17%","+10%","1","60","0","0","0","0","1","2","0","0","0","1","0","1","0","0","0","0","0","1","0"
"*03gu4*","Harry Maguire","MUN","D","717","W (Thu)","CRY 1<br/>@MUN 0 F","2","2","27%","140.92","4%","-0.1%","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","331","W (Thu)","ARS 4<br/>@BOU 0 F","2","2","2%","371.71","4%","+2.1%","1","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","288","W (Thu)","BRF 1<br/>@NOT 1 F","2","2","1%","1151.54","3%","-0.2%","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","230","W (Thu)","CRY 1<br/>@MUN 0 F","2","2","0%","-","2%","+1%","1","90","0","0","0","1","1","2","1","0","0","1","2","0","0","0","0","0","0","0","1"
"*062p3*","Keane Lewis-Potter","BRF","F","304","W (Thu)","BRF 1<br/>@NOT 1 F","2","2","2%","1102.06","2%","+0.5%","1","74","0","0","0","0","0","2","0","0","0","1","2","2","0","0","0","0","0","1","0"
"*04c3c*","Rhian Brewster","SHU","F","375","W (Thu)","SHU 0<br/>@WHU 2 F","2","2","0%","1153.76","1%","-0.2%","1","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","362","W (Thu)","BUR 0@NEW 2 BUR 2@LUT 1","2","1","2%","383.19","1%","0%","2","40","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*05o2l*","Donny van de Beek","MUN","M","378","W (Thu)","CRY 1<br/>@MUN 0 F","2","2","0%","1145.34","0%","0%","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06avl*","Michael Olakigbe","BRF","F","370","W (Thu)","BRF 1<br/>@NOT 1 F","2","2","0%","-","0%","0%","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","163","W (Thu)","CHE 2<br/>@FUL 0 F","1.75","1.75","10%","306.84","30%","+0.3%","1","90","0","0","0","0","1","0","0","0","0","1","3","0","0","3","0","0","0","2","0"
"*04yey*","Max Kilman","WOL","D","166","W (Thu)","MCI 1<br/>@WOL 2 F","1.75","1.75","19%","215.88","23%","-3.4%","1","90","0","0","0","0","0","0","0","0","0","1","7","0","1","0","0","0","0","1","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","325","W (Thu)","SHU 0<br/>@WHU 2 F","1.75","1.75","21%","194.06","12%","-1.5%","1","90","0","0","0","1","1","1","0","0","0","0","1","0","1","2","0","0","0","2","0"
"*04sft*","Yves Bissouma","TOT","M","79","Adam","LIV 1<br/>@TOT 2 F","1.5","1.5","15%","237.89","81%","-0.7%","1","88","0","0","0","0","3","1","1","0","0","1","2","0","0","0","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","211","W (Thu)","MCI 1<br/>@WOL 2 F","1.5","1.5","89%","109.18","74%","+2%","1","64","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0"
"*062dt*","Joao Palhinha","FUL","M","206","W (Thu)","CHE 2<br/>@FUL 0 F","1.5","1.5","29%","144.86","47%","-3.3%","1","90","0","0","0","0","1","3","0","0","0","2","0","0","0","0","0","0","0","2","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","242","W (Thu)","BHA 1<br/>@AVL 6 F","1.5","1.5","0%","-","38%","+1.9%","1","56","0","0","0","1","1","4","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*04qrc*","Raul Jimenez","FUL","F","222","W (Thu)","CHE 2<br/>@FUL 0 F","1.5","1.5","64%","131.83","33%","-4%","1","52","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0"
"*037mt*","Harrison Reed","FUL","M","149","W (Thu)","CHE 2<br/>@FUL 0 F","1.5","1.5","4%","398.27","8%","+0.1%","1","64","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","2","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","186","W (Thu)","CRY 1<br/>@MUN 0 F","1.5","1.5","1%","1145.97","8%","+2.6%","1","90","0","2","0","0","1","8","0","0","0","0","1","0","0","1","0","0","0","0","1"
"*05yct*","Nathan Patterson","EVE","D","225","W (Thu)","LUT 2<br/>@EVE 1 F","1.5","1.5","3%","379.72","5%","+0.4%","1","11","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0"
"*06dml*","Anis Ben Slimane","SHU","M","720","W (Thu)","SHU 0<br/>@WHU 2 F","1.5","1.5","1%","1124.49","0%","0%","1","10","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue7*","Frank Onyeka","BRF","M","232","W (Thu)","BRF 1<br/>@NOT 1 F","1.5","1.5","0%","-","0%","0%","1","20","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"*04gyz*","Jairo Riedewald","CRY","M","383","W (Thu)","CRY 1<br/>@MUN 0 F","1.5","1.5","0%","1137.13","0%","0%","1","11","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","160","Pancake","BRF 1<br/>@NOT 1 F","1.25","1.25","25%","156.71","60%","+2%","1","90","0","0","0","0","2","2","0","0","1","1","1","0","0","0","0","0","0","1","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","255","W (Thu)","MCI 1<br/>@WOL 2 F","1.25","1.25","3%","382.2","3%","-6.3%","1","73","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0"
"*05yg5*","Toti","WOL","D","347","W (Thu)","MCI 1<br/>@WOL 2 F","1.25","1.25","0%","1227.24","0%","0%","1","90","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"*062ce*","Auston Trusty","SHU","D","395","W (Thu)","SHU 0<br/>@WHU 2 F","1.25","1.25","1%","1123.07","0%","0%","1","10","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","210","Pancake","MCI 1<br/>@WOL 2 F","1","1","100%","15.01","99%","-0.1%","1","9","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","175","W (Thu)","MCI 1<br/>@WOL 2 F","1","1","30%","151.65","78%","+5.9%","1","45","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"*0626q*","Simon Adingra","BHA","F","115","deceptiv","BHA 1<br/>@AVL 6 F","1","1","9%","316","36%","-5.4%","1","27","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*06clt*","Justin Kluivert","BOU","M","234","W (Thu)","ARS 4<br/>@BOU 0 F","1","1","72%","128.6","25%","-2.9%","1","58","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0"
"*02oo1*","Ben Davies","TOT","D","290","W (Thu)","LIV 1<br/>@TOT 2 F","1","1","11%","295.38","8%","-0.1%","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n03*","Kalvin Phillips","MCI","M","346","W (Thu)","MCI 1<br/>@WOL 2 F","1","1","1%","1124.94","2%","+1.1%","1","24","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*06c4i*","Vitinho","BUR","D","714","W (Thu)","BUR 0@NEW 2 BUR 2@LUT 1","1","1","3%","385.38","1%","-0.2%","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*064a1*","Boubacar Traore","WOL","M","373","W (Thu)","MCI 1<br/>@WOL 2 F","1","1","0%","1152.61","0%","0%","1","22","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tcc*","Jonny","WOL","D","384","W (Thu)","MCI 1<br/>@WOL 2 F","1","1","0%","1144.69","0%","0%","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","116","XXX","LIV 1<br/>@TOT 2 F","0.5","0.5","100%","7.78","100%","0%","1","15","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*0435s*","Joel Matip","LIV","D","197","Pancake","LIV 1<br/>@TOT 2 F","0.5","0.5","3%","375.83","22%","-2.6%","1","90","0","0","0","0","0","0","0","0","0","1","10","0","1","5","0","0","1","2","0"
"*06c4j*","Ameen Al Dakhil","BUR","D","726","W (Thu)","BUR 0@NEW 2 BUR 2@LUT 1","0.5","0.25","0%","1122.4","3%","+2.3%","2","180","0","0","0","1","0","1","0","0","0","0","8","0","0","3","0","0","0","3","0"
"*03eki*","Cheikhou Kouyate","NOT","M","327","W (Thu)","BRF 1<br/>@NOT 1 F","0.5","0.5","0%","1139.6","0%","0%","1","12","0","0","0","0","0","1","0","0","0","0","2","0","0","2","0","0","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","36","Kish123","BHA 1<br/>@AVL 6 F","0.25","0.25","45%","140.35","90%","+0.8%","1","90","0","1","0","0","2","3","1","0","1","0","3","0","0","0","0","0","0","1","0"
"*06ezb*","Micky van de Ven","TOT","D","168","W (Thu)","LIV 1<br/>@TOT 2 F","0.25","0.25","17%","222.17","61%","-4.9%","1","90","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*02lny*","Ashley Young","EVE","D","250","W (Thu)","LUT 2<br/>@EVE 1 F","0.25","0.25","6%","351.39","17%","+3.9%","1","77","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","320","W (Thu)","ARS 4<br/>@BOU 0 F","0.25","0.25","3%","377","5%","-0.5%","1","20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*0635j*","Chris Richards","CRY","D","711","W (Thu)","CRY 1<br/>@MUN 0 F","0.25","0.25","0%","1140.6","0%","-0.1%","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*052h5*","Gabriel Martinelli","ARS","M","125","4b. DcbB","ARS 4<br/>@BOU 0 F","0","0","100%","12.84","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","75","Pancake","LIV 1<br/>@TOT 2 F","0","0","100%","22.89","100%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk1*","Pascal Gross","BHA","M","24","deceptiv","BHA 1<br/>@AVL 6 F","0","0","100%","36.26","100%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524k*","Rodri","MCI","M","55","Vroom","MCI 1<br/>@WOL 2 F","0","0","99%","54.39","99%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","310","Maddihat","CHE 2<br/>@FUL 0 F","0","0","100%","25.75","98%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk6*","Bernardo Silva","MCI","M","134","Vroom","MCI 1<br/>@WOL 2 F","0","0","100%","58.44","98%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","73","Maddihat","BUR 0<br/>@NEW 2 F","0","0","99%","82.67","97%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","65","dsb_ff","BUR 0<br/>@NEW 2 F","0","0","100%","49.16","97%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","342","Kish123","MCI 1<br/>@WOL 2 F","0","0","100%","5.15","96%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp9*","Kyle Walker","MCI","D","84","Kish123","MCI 1<br/>@WOL 2 F","0","0","73%","119.34","96%","+0.9%","1","90","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","2","0"
"*06cm1*","Nicolas Jackson","CHE","F","129","Adam","CHE 2<br/>@FUL 0 F","0","0","99%","48.98","94%","-4.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
