id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
3968,9077,James Trafford,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4579272121191025,1.4579272121191025,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,,,0.09090909090909091
1145,1297,Neto,2023,GK,9.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3916861936450005,1.3916861936450005,90.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,,,0.3333333333333333
5334,4401,Emiliano Martinez,2023,GK,10.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3156564217060804,1.3156564217060804,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,,,0.2
4957,2310,Alphonse Areola,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357325967401266,1.1357325967401266,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,0.0
5715,9740,Jose Sa,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9306806400418282,0.9306806400418282,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,,,0.09090909090909091
765,11711,Bart Verbruggen,2023,GK,5.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251734651625156,0.9251734651625156,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,,,0.0
2255,11712,Thomas Kaminski,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9100778605788946,0.9100778605788946,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,,,0.09090909090909091
5138,181,Bernd Leno,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994969375431538,0.7994969375431538,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,,0.0
4630,10700,Matt Turner,2023,GK,10.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5961862709373236,0.5961862709373236,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,,,0.1
3905,8776,Wes Foderingham,2023,GK,11.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32750388234853745,0.32750388234853745,90.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,0.09090909090909091
273,9676,David Raya,2023,GK,7.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30438945069909096,0.30438945069909096,90.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,,,0.0
459,5603,Aaron Ramsdale,2023,GK,4.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19454151391983032,0.19454151391983032,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,,0.0
4572,8786,Stefan Ortega Moreno,2023,GK,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939951330423355,0.1939951330423355,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,,,0.0
5299,375,Odisseas Vlachodimos,2023,GK,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226976215839386,0.1226976215839386,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,,,0.0
3911,6962,Robin Olsen,2023,GK,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
3565,1830,Ionut Radu,2023,GK,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
3189,1214,Thomas Strakosha,2023,GK,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
