id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
843,11710,Simon Adingra,2023,AMR,3.0,1.0,2.0,268.0,0.32433629035949707,1.0,0.4672366604208946,2.0,0.0,0.0,1.0,0.32433629035949707,1.0621036514639854,0.27053070068359375,89.33,0.79,4.0,2.98,0.34,0.34,0.16,0.11,0.27,0.67,0.67,0.36,1.34,0.5,0.5,0.0
1721,3635,Bernardo Silva,2023,AMR,2.0,0.0,0.0,180.0,0.0,0.0,0.35410866141319275,4.0,0.0,0.0,0.0,0.0,1.0298643708229065,0.6757557094097137,90.0,0.35,4.0,2.0,0.0,0.0,0.18,0.0,0.18,0.0,2.0,0.51,2.0,,0.0,0.0
2053,6820,David Brooks,2023,AMR,2.0,0.0,5.0,137.0,0.14611105993390083,0.0,0.14769293926656246,2.0,0.0,0.0,0.0,0.14611105993390083,0.9195274487137794,0.6425771117210388,68.5,0.29,7.0,1.52,0.0,0.0,0.1,0.1,0.19,3.29,1.32,0.6,4.61,0.0,0.0,0.0
1785,1228,Bruno Fernandes,2023,AMR,2.0,1.0,8.0,180.0,0.487934336066246,0.0,0.19939684867858887,3.0,0.0,0.0,1.0,0.487934336066246,0.9053371250629424,0.34349752962589264,90.0,0.69,11.0,2.0,0.5,0.0,0.1,0.24,0.34,4.0,1.5,0.45,5.5,0.125,0.0,0.0
4586,10620,Luca Koleosho,2023,AMR,1.0,0.0,0.0,60.0,0.0,0.0,0.387917697429657,1.0,0.0,0.0,0.0,0.0,0.387917697429657,0.0,60.0,0.39,1.0,0.67,0.0,0.0,0.58,0.0,0.58,0.0,1.49,0.58,1.49,,0.0,0.0
3993,10741,Marcus Tavernier,2023,AMR,4.0,0.0,5.0,294.0,0.13719792664051056,0.0,0.21458635292947292,4.0,0.0,0.0,0.0,0.13719792664051056,0.3402876779437065,0.14235675521194935,73.5,0.35,9.0,3.27,0.0,0.0,0.07,0.04,0.11,1.53,1.22,0.1,2.75,0.0,0.0,0.0
5763,9524,Anthony Elanga,2023,AMR,1.0,0.0,1.0,90.0,0.02654431201517582,0.0,0.06783778965473175,1.0,0.0,0.0,0.0,0.02654431201517582,0.23286284506320953,0.13848073780536652,90.0,0.09,2.0,1.0,0.0,0.0,0.07,0.03,0.09,1.0,1.0,0.23,2.0,0.0,0.0,0.0
5902,9324,Facundo Pellistri,2023,AMR,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20127438008785248,0.20127438008785248,64.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,,,0.0
4872,8981,Jeremy Doku,2023,AMR,1.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003273069858551,0.2003273069858551,83.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,,,0.0
1179,8845,Hee-Chan Hwang,2023,AMR,1.0,1.0,1.0,62.0,0.07843832671642303,0.0,0.0,0.0,0.0,0.0,1.0,0.07843832671642303,0.16958920657634735,0.09115087240934372,62.0,0.08,1.0,0.69,1.45,0.0,0.0,0.11,0.12,1.45,0.0,0.25,1.45,1.0,,0.0
4729,12094,Mike Tresor,2023,AMR,1.0,0.0,1.0,70.0,0.0710967555642128,0.0,0.07292617112398148,2.0,0.0,0.0,0.0,0.0710967555642128,0.11587335169315338,0.0,70.0,0.14,3.0,0.78,0.0,0.0,0.09,0.09,0.18,1.28,2.56,0.15,3.85,0.0,0.0,0.0
742,6382,Pedro Neto,2023,AMR,1.0,1.0,1.0,90.0,0.10795381665229796,0.0,0.04605213552713394,1.0,0.0,0.0,1.0,0.10795381665229796,0.10795381665229796,0.0,90.0,0.15,2.0,1.0,1.0,0.0,0.05,0.11,0.15,1.0,1.0,0.11,2.0,1.0,0.0,0.0
3242,11362,Facundo Buonanotte,2023,AMR,1.0,0.0,1.0,49.0,0.039656784385442734,0.0,0.0,0.0,0.0,0.0,0.0,0.039656784385442734,0.061704616993665695,0.02204783260822296,49.0,0.04,1.0,0.54,0.0,0.0,0.0,0.07,0.07,1.85,0.0,0.11,1.85,0.0,,0.0
1060,6827,Bobby Reid,2023,AMR,1.0,0.0,1.0,64.0,0.009028594009578228,0.0,0.0,0.0,0.0,0.0,0.0,0.009028594009578228,0.009028594009578228,0.0,64.0,0.01,1.0,0.71,0.0,0.0,0.0,0.01,0.01,1.41,0.0,0.01,1.41,0.0,,0.0
297,1663,Johann Berg Gudmundsson,2023,AMR,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
