id,player_id,player_name,season,shotType,goals,shots,xG,assists,key_passes,xA,npg,npxG,npxG+xA,key_passes+shots,goal_conversion_rate,assist_to_key_pass_ratio
4234,10408,Luis Diaz,2023,RightFoot,1.0,13.0,1.517477860674262,0.0,1.0,0.5284988880157471,1.0,1.517477860674262,2.05,14.0,0.07692307692307693,0.0
3416,7967,Anssumane Fati,2023,RightFoot,1.0,9.0,1.510482208803296,0.0,1.0,0.06219629943370819,1.0,1.510482208803296,1.57,10.0,0.1111111111111111,0.0
574,8066,Arnaut Danjuma Groeneveld,2023,RightFoot,0.0,11.0,1.4714889731258154,0.0,2.0,0.13706035166978836,0.0,1.4714889731258154,1.61,13.0,0.0,0.0
6056,6026,Richarlison,2023,RightFoot,0.0,11.0,1.4508102051913738,3.0,5.0,0.84235854819417,0.0,1.4508102051913738,2.29,16.0,0.0,0.6
1331,7723,John McGinn,2023,RightFoot,2.0,4.0,1.3775762990117073,0.0,6.0,0.6210072375833988,2.0,1.3775762990117073,2.0,10.0,0.5,0.0
2154,8327,Bruno Guimaraes,2023,RightFoot,1.0,9.0,1.3107008654624224,0.0,14.0,1.1372325127013028,1.0,1.3107008654624224,2.45,23.0,0.1111111111111111,0.0
2202,5543,Gabriel Jesus,2023,RightFoot,1.0,6.0,1.2647027987986803,0.0,1.0,0.11203064024448396,1.0,1.2647027987986803,1.38,7.0,0.16666666666666666,0.0
191,7080,Matheus Cunha,2023,RightFoot,1.0,15.0,1.23911464959383,1.0,4.0,1.0296619832515717,1.0,1.23911464959383,2.27,19.0,0.06666666666666667,0.25
2092,843,James Ward-Prowse,2023,RightFoot,1.0,8.0,1.228521917015314,1.0,4.0,0.3337581045925617,1.0,1.228521917015314,1.56,12.0,0.125,0.25
498,8288,Tomas Soucek,2023,RightFoot,1.0,4.0,1.2245172336697578,0.0,1.0,0.02295107394456863,1.0,1.2245172336697578,1.25,5.0,0.25,0.0
5036,8981,Jeremy Doku,2023,RightFoot,2.0,14.0,1.1912687178701162,0.0,8.0,0.7719887727871537,2.0,1.1912687178701162,1.96,22.0,0.14285714285714285,0.0
3312,10760,Brennan Johnson,2023,RightFoot,0.0,5.0,1.1792056821286678,0.0,3.0,0.3014065772294998,0.0,1.1792056821286678,1.48,8.0,0.0,0.0
2794,700,Willian,2023,RightFoot,1.0,15.0,1.1692776111885903,0.0,9.0,0.6911748209968209,1.0,1.1692776111885903,1.86,24.0,0.06666666666666667,0.0
1466,5555,Dominic Calvert-Lewin,2023,RightFoot,2.0,7.0,1.0730585977435112,0.0,2.0,0.2952281082980335,2.0,1.0730585977435112,1.37,9.0,0.2857142857142857,0.0
5383,1736,Oliver McBurnie,2023,RightFoot,1.0,5.0,1.7966564446687698,1.0,4.0,0.8532075621187687,0.0,1.0354876071214676,1.89,9.0,0.2,0.25
3813,6382,Pedro Neto,2023,RightFoot,0.0,7.0,1.004677377641201,2.0,7.0,0.9903554320335388,0.0,1.004677377641201,2.0,14.0,0.0,0.2857142857142857
2142,11296,Cody Gakpo,2023,RightFoot,1.0,8.0,1.0023541394621134,0.0,1.0,0.06408040970563889,1.0,1.0023541394621134,1.07,9.0,0.125,0.0
3763,2496,Rodri,2023,RightFoot,1.0,10.0,0.9994003213942052,1.0,2.0,0.120894905179739,1.0,0.9994003213942052,1.12,12.0,0.1,0.5
1437,6048,Lewis Dunk,2023,RightFoot,1.0,6.0,0.982007160782814,0.0,2.0,0.07873069029301405,1.0,0.982007160782814,1.06,8.0,0.16666666666666666,0.0
3827,7498,Lyle Foster,2023,RightFoot,1.0,6.0,0.981225081719458,0.0,2.0,0.04170912131667137,1.0,0.981225081719458,1.02,8.0,0.16666666666666666,0.0
5092,6857,Morgan Gibbs-White,2023,RightFoot,0.0,13.0,0.9574118573218584,1.0,5.0,0.9660364631563424,0.0,0.9574118573218584,1.92,18.0,0.0,0.2
1221,7134,Marc Cucurella,2023,RightFoot,0.0,3.0,0.950276717543602,0.0,2.0,0.06827132403850555,0.0,0.950276717543602,1.02,5.0,0.0,0.0
3905,7078,Sean Longstaff,2023,RightFoot,1.0,8.0,0.9347707498818636,1.0,3.0,0.37953638471663,1.0,0.9347707498818636,1.31,11.0,0.125,0.3333333333333333
3936,9667,Amadou Onana,2023,RightFoot,0.0,8.0,0.9151077731512488,0.0,6.0,1.2462659496814013,0.0,0.9151077731512488,2.16,14.0,0.0,0.0
2117,8778,Fabio Silva,2023,RightFoot,0.0,7.0,0.9135750699788332,0.0,2.0,0.11411286517977716,0.0,0.9135750699788332,1.03,9.0,0.0,0.0
4783,4105,Raul Jimenez,2023,RightFoot,0.0,9.0,0.8775089830160141,0.0,4.0,0.823480011895299,0.0,0.8775089830160141,1.7,13.0,0.0,0.0
1566,9021,Pape Sarr,2023,RightFoot,0.0,9.0,0.8715602485463023,1.0,6.0,0.7727284040302038,0.0,0.8715602485463023,1.64,15.0,0.0,0.16666666666666666
2672,8845,Hee-Chan Hwang,2023,RightFoot,2.0,6.0,0.8703500665724277,2.0,7.0,0.8058624640107155,2.0,0.8703500665724277,1.68,13.0,0.3333333333333333,0.2857142857142857
1715,6552,Bryan Mbeumo,2023,RightFoot,0.0,6.0,0.8373034857213497,0.0,5.0,0.4057177621871233,0.0,0.8373034857213497,1.24,11.0,0.0,0.0
3424,6912,Pedro Porro,2023,RightFoot,0.0,12.0,0.8329573478549719,0.0,5.0,0.8422554787248373,0.0,0.8329573478549719,1.68,17.0,0.0,0.0
445,922,Andreas Pereira,2023,RightFoot,1.0,8.0,0.8323512049391866,1.0,10.0,1.1115231923758984,1.0,0.8323512049391866,1.94,18.0,0.125,0.1
1880,2248,Casemiro,2023,RightFoot,1.0,6.0,0.8300208440050483,0.0,3.0,0.1077908705919981,1.0,0.8300208440050483,0.94,9.0,0.16666666666666666,0.0
994,500,Alex Iwobi,2023,RightFoot,0.0,12.0,0.8164118137210608,0.0,3.0,0.06684954278171062,0.0,0.8164118137210608,0.88,15.0,0.0,0.0
3085,10386,Anel Ahmedhodzic,2023,RightFoot,0.0,5.0,0.7940230015665293,0.0,0.0,0.0,0.0,0.7940230015665293,0.79,5.0,0.0,
3158,9524,Anthony Elanga,2023,RightFoot,1.0,10.0,0.7889144457876682,1.0,3.0,0.7476123943924904,1.0,0.7889144457876682,1.54,13.0,0.1,0.3333333333333333
2397,5220,Kai Havertz,2023,RightFoot,0.0,3.0,0.7661463841795921,1.0,6.0,0.4019499011337757,0.0,0.7661463841795921,1.17,9.0,0.0,0.16666666666666666
1269,2254,Mateo Kovacic,2023,RightFoot,0.0,7.0,0.7620216263458133,0.0,2.0,0.035738431848585606,0.0,0.7620216263458133,0.8,9.0,0.0,0.0
5250,8285,Sander Berge,2023,RightFoot,0.0,2.0,0.7476630657911301,1.0,5.0,0.5086342208087444,0.0,0.7476630657911301,1.26,7.0,0.0,0.2
1757,6681,Harvey Barnes,2023,RightFoot,1.0,6.0,0.744816736318171,1.0,2.0,1.1135693788528442,1.0,0.744816736318171,1.86,8.0,0.16666666666666666,0.5
3094,9678,Ethan Pinnock,2023,RightFoot,0.0,2.0,0.7416348308324814,0.0,2.0,0.22391024231910703,0.0,0.7416348308324814,0.97,4.0,0.0,0.0
35,7752,Gabriel Martinelli,2023,RightFoot,1.0,12.0,0.7393956258893013,1.0,8.0,0.3835623422637582,1.0,0.7393956258893013,1.12,20.0,0.08333333333333333,0.125
2631,5722,Ibrahim Sangare,2023,RightFoot,0.0,5.0,0.739303432404995,0.0,3.0,0.1258338075131178,0.0,0.739303432404995,0.87,8.0,0.0,0.0
896,11719,Chiedozie Ogbene,2023,RightFoot,1.0,5.0,0.7205841913819313,0.0,4.0,0.22555500641465187,1.0,0.7205841913819313,0.95,9.0,0.2,0.0
732,239,Pascal Gross,2023,RightFoot,2.0,10.0,0.7199688348919153,0.0,7.0,0.7578544486314058,2.0,0.7199688348919153,1.48,17.0,0.2,0.0
1074,9156,Kevin Schade,2023,RightFoot,1.0,4.0,0.7069257833063602,0.0,1.0,0.09073782712221146,1.0,0.7069257833063602,0.8,5.0,0.25,0.0
3715,7762,Jean-Ricner Bellegarde,2023,RightFoot,3.0,6.0,0.7022624909877777,1.0,3.0,0.7862549591809511,3.0,0.7022624909877777,1.49,9.0,0.5,0.3333333333333333
4190,11718,Elijah Adebayo,2023,RightFoot,2.0,6.0,0.6930414065718651,0.0,2.0,0.11516756936907768,2.0,0.6930414065718651,0.81,8.0,0.3333333333333333,0.0
1105,11772,Yehor Yarmolyuk,2023,RightFoot,0.0,2.0,0.6873609349131584,0.0,0.0,0.0,0.0,0.6873609349131584,0.69,2.0,0.0,
1019,11710,Simon Adingra,2023,RightFoot,2.0,4.0,0.6773159494623542,0.0,2.0,0.1320735216140747,2.0,0.6773159494623542,0.81,6.0,0.5,0.0
2947,9983,Beto,2023,RightFoot,0.0,7.0,0.6615404197946191,0.0,5.0,0.4372978452593088,0.0,0.6615404197946191,1.1,12.0,0.0,0.0
5907,11701,Zeki Amdouni,2023,RightFoot,0.0,8.0,0.6471756417304277,0.0,4.0,0.5315154548734426,0.0,0.6471756417304277,1.18,12.0,0.0,0.0
3105,8252,Nicolas Dominguez,2023,RightFoot,0.0,5.0,0.6366514004766941,0.0,1.0,0.05538249760866165,0.0,0.6366514004766941,0.69,6.0,0.0,0.0
3178,6556,Moussa Diaby,2023,RightFoot,1.0,8.0,0.624396312981844,2.0,13.0,3.0183638371527195,1.0,0.624396312981844,3.64,21.0,0.125,0.15384615384615385
315,1537,Sasa Lukic,2023,RightFoot,0.0,4.0,0.6202289117500186,0.0,0.0,0.0,0.0,0.6202289117500186,0.62,4.0,0.0,
2974,7230,Emile Smith-Rowe,2023,RightFoot,0.0,3.0,0.6112697869539261,1.0,1.0,0.047849029302597046,0.0,0.6112697869539261,0.66,4.0,0.0,1.0
366,6885,Axel Disasi,2023,RightFoot,1.0,3.0,0.6082210643216968,0.0,1.0,0.06464161723852158,1.0,0.6082210643216968,0.67,4.0,0.3333333333333333,0.0
5511,8812,Sasa Kalajdzic,2023,RightFoot,1.0,2.0,0.6050629243254662,0.0,2.0,0.6846108734607697,1.0,0.6050629243254662,1.29,4.0,0.5,0.0
2929,10620,Luca Koleosho,2023,RightFoot,0.0,11.0,0.5816380344331264,0.0,5.0,0.5800370965152979,0.0,0.5816380344331264,1.16,16.0,0.0,0.0
4601,10012,Jakub Kiwior,2023,RightFoot,0.0,1.0,0.5712023377418518,0.0,0.0,0.0,0.0,0.5712023377418518,0.57,1.0,0.0,
562,10809,Keane Lewis-Potter,2023,RightFoot,0.0,3.0,0.5618616826832294,0.0,0.0,0.0,0.0,0.5618616826832294,0.56,3.0,0.0,
5665,10715,Joao Palhinha,2023,RightFoot,2.0,8.0,0.5473139490932226,0.0,1.0,0.023451441898941994,2.0,0.5473139490932226,0.57,9.0,0.25,0.0
5298,11356,Enzo Fernandez,2023,RightFoot,0.0,14.0,1.3076386861503124,0.0,7.0,0.8395097106695175,0.0,0.5464698486030102,1.39,21.0,0.0,0.0
2224,675,Jack Grealish,2023,RightFoot,0.0,9.0,0.5458900444209576,0.0,3.0,0.09709755517542362,0.0,0.5458900444209576,0.64,12.0,0.0,0.0
5902,12094,Mike Tresor,2023,RightFoot,0.0,2.0,0.52695382386446,0.0,1.0,0.04477659612894058,0.0,0.52695382386446,0.57,3.0,0.0,0.0
1131,10552,Alejandro Garnacho,2023,RightFoot,0.0,10.0,0.5262993387877941,0.0,2.0,0.06096408888697624,0.0,0.5262993387877941,0.59,12.0,0.0,0.0
5320,11055,Rasmus Hojlund,2023,RightFoot,0.0,1.0,0.5257735848426819,0.0,4.0,0.2692619375884533,0.0,0.5257735848426819,0.8,5.0,0.0,0.0
4878,8384,Armando Broja,2023,RightFoot,1.0,3.0,0.524392394348979,0.0,0.0,0.0,1.0,0.524392394348979,0.52,3.0,0.3333333333333333,
4301,6122,Douglas Luiz,2023,RightFoot,5.0,18.0,2.805463240481913,1.0,4.0,0.3004811368882656,2.0,0.5219567278400064,0.82,22.0,0.2777777777777778,0.25
424,501,Danny Welbeck,2023,RightFoot,0.0,8.0,0.5170789500698447,0.0,2.0,0.14494572579860687,0.0,0.5170789500698447,0.66,10.0,0.0,0.0
3668,7958,Sandro Tonali,2023,RightFoot,1.0,2.0,0.5086095780134201,0.0,4.0,0.3781963735818863,1.0,0.5086095780134201,0.89,6.0,0.5,0.0
1107,9912,Cameron Archer,2023,RightFoot,2.0,9.0,0.5050432588905096,0.0,5.0,0.5245594037696719,2.0,0.5050432588905096,1.03,14.0,0.2222222222222222,0.0
2371,5221,Leon Bailey,2023,RightFoot,1.0,1.0,0.5010799765586853,1.0,3.0,1.2896027192473412,1.0,0.5010799765586853,1.79,4.0,1.0,0.3333333333333333
1368,5609,Yves Bissouma,2023,RightFoot,0.0,14.0,0.4896491523832083,0.0,2.0,0.07359407097101212,0.0,0.4896491523832083,0.56,16.0,0.0,0.0
3385,6963,Justin Kluivert,2023,RightFoot,0.0,4.0,0.47303076460957527,0.0,1.0,0.05904604867100715,0.0,0.47303076460957527,0.53,5.0,0.0,0.0
5767,6034,Philip Billing,2023,RightFoot,0.0,3.0,0.4691874999552965,1.0,6.0,0.9888273552060128,0.0,0.4691874999552965,1.46,9.0,0.0,0.16666666666666666
1526,9681,Frank Onyeka,2023,RightFoot,0.0,9.0,0.4647345943376422,0.0,2.0,0.24471645057201383,0.0,0.4647345943376422,0.71,11.0,0.0,0.0
241,11717,Carlton Morris,2023,RightFoot,3.0,9.0,1.9809220740571616,0.0,6.0,0.2424838729202747,1.0,0.4585843989625573,0.7,15.0,0.3333333333333333,0.0
2744,12123,Murillo,2023,RightFoot,0.0,2.0,0.4536121934652329,0.0,2.0,0.2960860077291727,0.0,0.4536121934652329,0.75,4.0,0.0,0.0
4793,10291,Vitalii Mykolenko,2023,RightFoot,1.0,2.0,0.4363239258527756,0.0,1.0,0.033691633492708206,1.0,0.4363239258527756,0.47,3.0,0.5,0.0
1932,900,Adama Traore,2023,RightFoot,0.0,1.0,0.43420571088790894,0.0,0.0,0.0,0.0,0.43420571088790894,0.43,1.0,0.0,
2618,7698,Leandro Trossard,2023,RightFoot,1.0,2.0,0.42218284867703915,0.0,3.0,0.3015165328979492,1.0,0.42218284867703915,0.72,5.0,0.5,0.0
3251,11058,Julio Enciso,2023,RightFoot,0.0,3.0,0.4115738123655319,0.0,0.0,0.0,0.0,0.4115738123655319,0.41,3.0,0.0,
5530,3585,Said Benrahma,2023,RightFoot,0.0,10.0,0.4102928349748254,0.0,2.0,0.04957247152924538,0.0,0.4102928349748254,0.46,12.0,0.0,0.0
3215,10292,Nathan Patterson,2023,RightFoot,0.0,3.0,0.4050504630431533,0.0,2.0,0.1498880386352539,0.0,0.4050504630431533,0.55,5.0,0.0,0.0
3488,6691,Dejan Kulusevski,2023,RightFoot,1.0,5.0,0.39883001893758774,0.0,15.0,0.8634716775268316,1.0,0.39883001893758774,1.26,20.0,0.2,0.0
1094,9788,Dominik Szoboszlai,2023,RightFoot,0.0,15.0,0.39546099957078695,1.0,12.0,0.6555975954979658,0.0,0.39546099957078695,1.05,27.0,0.0,0.08333333333333333
331,7382,Dan Burn,2023,RightFoot,0.0,2.0,0.3929093759506941,0.0,2.0,0.14066369086503985,0.0,0.3929093759506941,0.53,4.0,0.0,0.0
590,7083,Christian Norgaard,2023,RightFoot,0.0,8.0,0.3924728771671653,1.0,6.0,0.947219893336296,0.0,0.3924728771671653,1.34,14.0,0.0,0.16666666666666666
2031,1791,Trent Alexander-Arnold,2023,RightFoot,0.0,13.0,0.3814015774987638,0.0,6.0,0.6554366946220398,0.0,0.3814015774987638,1.04,19.0,0.0,0.0
3473,833,Virgil van Dijk,2023,RightFoot,0.0,3.0,0.3771367762237787,2.0,4.0,0.8592811194248497,0.0,0.3771367762237787,1.24,7.0,0.0,0.5
5624,7438,James Garner,2023,RightFoot,1.0,10.0,0.3732922160997987,1.0,5.0,1.1276759468019009,1.0,0.3732922160997987,1.5,15.0,0.1,0.2
4332,9040,Conor Gallagher,2023,RightFoot,0.0,5.0,0.37269712425768375,1.0,6.0,0.927749713882804,0.0,0.37269712425768375,1.3,11.0,0.0,0.16666666666666666
1978,9680,Vitaly Janelt,2023,RightFoot,0.0,1.0,0.3632629215717316,1.0,6.0,0.3836508635431528,0.0,0.3632629215717316,0.75,7.0,0.0,0.16666666666666666
3113,10866,Luis Sinisterra,2023,RightFoot,1.0,1.0,0.36082398891448975,0.0,1.0,0.06097981333732605,1.0,0.36082398891448975,0.42,2.0,1.0,0.0
2302,5355,Jacob Bruun Larsen,2023,RightFoot,0.0,4.0,0.3590656593441963,0.0,1.0,0.05317908897995949,0.0,0.3590656593441963,0.41,5.0,0.0,0.0
269,11839,Gustavo Hamer,2023,RightFoot,1.0,12.0,0.3556021647527814,0.0,4.0,0.1580864805728197,1.0,0.3556021647527814,0.51,16.0,0.08333333333333333,0.0
1085,7166,Mathias Jensen,2023,RightFoot,2.0,5.0,0.3464356791228056,0.0,3.0,0.17969245836138725,2.0,0.3464356791228056,0.53,8.0,0.4,0.0
3078,592,Ross Barkley,2023,RightFoot,0.0,7.0,0.34468418546020985,0.0,1.0,0.06166963279247284,0.0,0.34468418546020985,0.41,8.0,0.0,0.0
5452,6820,David Brooks,2023,RightFoot,0.0,1.0,0.3408990502357483,0.0,1.0,0.33833327889442444,0.0,0.3408990502357483,0.68,2.0,0.0,0.0
5901,10719,Luke Harris,2023,RightFoot,0.0,1.0,0.33846035599708557,0.0,0.0,0.0,0.0,0.33846035599708557,0.34,1.0,0.0,
5963,5735,Jean-Philippe Mateta,2023,RightFoot,0.0,1.0,0.3338896334171295,2.0,2.0,0.5984772071242332,0.0,0.3338896334171295,0.93,3.0,0.0,1.0
4154,5553,Declan Rice,2023,RightFoot,2.0,8.0,0.32481906190514565,1.0,4.0,1.1941742971539495,2.0,0.32481906190514565,1.52,12.0,0.25,0.25
2851,782,Ben Chilwell,2023,RightFoot,0.0,3.0,0.32459213584661484,1.0,2.0,0.6920657604932785,0.0,0.32459213584661484,1.02,5.0,0.0,0.5
1494,11729,Benie Traore,2023,RightFoot,0.0,1.0,0.3212226927280426,0.0,3.0,0.33361608535051346,0.0,0.3212226927280426,0.65,4.0,0.0,0.0
4740,1776,Jarrod Bowen,2023,RightFoot,0.0,3.0,0.3176312893629074,1.0,4.0,0.6587743666023016,0.0,0.3176312893629074,0.98,7.0,0.0,0.25
1045,6850,Willy Boly,2023,RightFoot,0.0,4.0,0.31732138618826866,0.0,2.0,0.435314804315567,0.0,0.31732138618826866,0.75,6.0,0.0,0.0
5153,531,Michail Antonio,2023,RightFoot,2.0,4.0,0.3171315137296915,0.0,0.0,0.0,2.0,0.3171315137296915,0.32,4.0,0.5,
4056,10743,Kieffer Moore,2023,RightFoot,0.0,1.0,0.29836735129356384,0.0,0.0,0.0,0.0,0.29836735129356384,0.3,1.0,0.0,
4196,10716,Manor Solomon,2023,RightFoot,0.0,6.0,0.29250150732696056,2.0,10.0,0.8049459913745522,0.0,0.29250150732696056,1.1,16.0,0.0,0.2
823,2199,Pablo Sarabia,2023,RightFoot,0.0,3.0,0.2785818576812744,0.0,7.0,0.5886170901358128,0.0,0.2785818576812744,0.87,10.0,0.0,0.0
3006,8323,Josh Brownhill,2023,RightFoot,0.0,7.0,0.2766070067882538,0.0,5.0,0.1743424627929926,0.0,0.2766070067882538,0.45,12.0,0.0,0.0
4185,10805,Levi Colwill,2023,RightFoot,0.0,2.0,0.27643778920173645,0.0,1.0,0.05748549848794937,0.0,0.27643778920173645,0.33,3.0,0.0,0.0
1300,1250,Mohamed Salah,2023,RightFoot,1.0,4.0,0.27371305972337723,1.0,18.0,3.9620721116662025,1.0,0.27371305972337723,4.24,22.0,0.25,0.05555555555555555
1820,646,Christian Eriksen,2023,RightFoot,1.0,4.0,0.2698805695399642,1.0,5.0,0.6510531064122915,1.0,0.2698805695399642,0.92,9.0,0.25,0.2
5416,6088,Orel Mangala,2023,RightFoot,1.0,7.0,0.2639720495790243,0.0,3.0,0.0633212998509407,1.0,0.2639720495790243,0.33,10.0,0.14285714285714285,0.0
2273,6314,Joachim Andersen,2023,RightFoot,2.0,4.0,0.2633728589862585,1.0,7.0,0.65188143029809,2.0,0.2633728589862585,0.92,11.0,0.5,0.14285714285714285
5661,6686,Nicolo Zaniolo,2023,RightFoot,0.0,2.0,0.25680697709321976,0.0,2.0,0.09784401953220367,0.0,0.25680697709321976,0.35,4.0,0.0,0.0
1,11721,Cauley Woodrow,2023,RightFoot,0.0,3.0,0.2567268796265125,0.0,1.0,0.044230684638023376,0.0,0.2567268796265125,0.3,4.0,0.0,0.0
5241,2335,Pablo Fornals,2023,RightFoot,0.0,5.0,0.25435621105134487,0.0,0.0,0.0,0.0,0.25435621105134487,0.25,5.0,0.0,
4383,5560,Scott McTominay,2023,RightFoot,2.0,3.0,0.2502821050584316,0.0,1.0,0.03688819333910942,2.0,0.2502821050584316,0.29,4.0,0.6666666666666666,0.0
4814,844,Jay Rodriguez,2023,RightFoot,0.0,4.0,0.237036170437932,0.0,0.0,0.0,0.0,0.237036170437932,0.24,4.0,0.0,
3606,9154,Elliot Anderson,2023,RightFoot,0.0,3.0,0.23635414615273476,1.0,5.0,0.5991911292076111,0.0,0.23635414615273476,0.84,8.0,0.0,0.2
3861,7931,Takehiro Tomiyasu,2023,RightFoot,1.0,5.0,0.23432899825274944,0.0,0.0,0.0,1.0,0.23432899825274944,0.23,5.0,0.2,
3645,804,Craig Dawson,2023,RightFoot,0.0,4.0,0.23082413617521524,0.0,3.0,0.1284084878861904,0.0,0.23082413617521524,0.36,7.0,0.0,0.0
2425,7322,Bukayo Saka,2023,RightFoot,0.0,4.0,0.229395791888237,2.0,7.0,0.6962581295520067,0.0,0.229395791888237,0.93,11.0,0.0,0.2857142857142857
5307,7988,Billy Gilmour,2023,RightFoot,0.0,7.0,0.22583946818485856,1.0,5.0,0.6535976808518171,0.0,0.22583946818485856,0.88,12.0,0.0,0.2
3954,2517,Martin Odegaard,2023,RightFoot,0.0,3.0,0.21965228393673897,0.0,5.0,0.22484292089939115,0.0,0.21965228393673897,0.44,8.0,0.0,0.0
1023,11720,Jacob Brown,2023,RightFoot,0.0,5.0,0.21862574480473995,0.0,1.0,0.09551794081926346,0.0,0.21862574480473995,0.31,6.0,0.0,0.0
2174,987,Joseph Gomez,2023,RightFoot,0.0,3.0,0.20771927386522293,0.0,4.0,0.07594788819551468,0.0,0.20771927386522293,0.28,7.0,0.0,0.0
2534,8286,Jack Robinson,2023,RightFoot,0.0,2.0,0.20245730876922607,0.0,1.0,0.12001796811819077,0.0,0.20245730876922607,0.32,3.0,0.0,0.0
