id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
1776,9453,Moises Caicedo,2023,MC,4.0,0.0,1.0,352.0,0.04470110312104225,0.0,0.1027400642633438,2.0,1.0,0.0,0.0,0.04470110312104225,3.3819313645362854,3.2880404591560364,88.0,0.15,3.0,3.91,0.0,0.0,0.03,0.01,0.04,0.26,0.51,0.86,0.77,0.0,0.0,0.25
4816,7958,Sandro Tonali,2023,MC,5.0,1.0,3.0,386.0,0.8581285923719406,0.0,0.28453327156603336,4.0,2.0,0.0,1.0,0.8581285923719406,3.304825574159622,2.1788286715745926,77.2,1.14,7.0,4.29,0.23,0.0,0.07,0.2,0.27,0.7,0.93,0.77,1.63,0.3333333333333333,0.0,0.4
4157,87,Joelinton,2023,MC,5.0,0.0,4.0,382.0,0.3595421388745308,0.0,0.33144595474004745,5.0,1.0,0.0,0.0,0.3595421388745308,3.203799471259117,2.803283929824829,76.4,0.69,9.0,4.24,0.0,0.0,0.08,0.08,0.16,0.94,1.18,0.76,2.12,0.0,0.0,0.2
3329,5553,Declan Rice,2023,MC,9.0,2.0,9.0,766.0,0.3889247076585889,0.0,0.764990646392107,6.0,0.0,0.0,2.0,0.3889247076585889,3.0476381620392203,2.564933940768242,85.11,1.15,15.0,8.51,0.24,0.0,0.09,0.05,0.14,1.06,0.71,0.36,1.76,0.2222222222222222,0.0,0.0
790,6122,Douglas Luiz,2023,MC,4.0,2.0,9.0,345.0,1.1231443881988523,0.0,0.3282936401665211,6.0,0.0,0.0,1.0,0.3619755282998085,2.664043977856636,2.4448809176683426,86.25,0.69,15.0,3.83,0.52,0.0,0.09,0.09,0.18,2.35,1.57,0.7,3.92,0.2222222222222222,0.0,0.0
3819,5220,Kai Havertz,2023,MC,5.0,1.0,8.0,404.0,1.2687403596937656,0.0,0.5540542006492615,6.0,2.0,0.0,0.0,0.507571529597044,2.4529953598976135,1.727748177945614,80.8,1.06,14.0,4.49,0.22,0.0,0.12,0.11,0.24,1.78,1.34,0.55,3.12,0.125,0.0,0.4
634,5789,Boubacar Kamara,2023,MC,4.0,0.0,0.0,356.0,0.0,0.0,0.3818154782056809,7.0,2.0,0.0,0.0,0.0,2.446232870221138,2.1401681676506996,89.0,0.38,7.0,3.96,0.0,0.0,0.1,0.0,0.1,0.0,1.77,0.62,1.77,,0.0,0.5
2504,8040,Marvelous Nakamba,2023,MC,9.0,0.0,5.0,810.0,0.1364169279113412,0.0,0.3258170820772648,7.0,3.0,0.0,0.0,0.1364169279113412,2.4389199540019035,2.167261578142643,90.0,0.46,12.0,9.0,0.0,0.0,0.04,0.02,0.05,0.56,0.78,0.27,1.33,0.0,0.0,0.3333333333333333
4731,1018,Josh Cullen,2023,MC,6.0,0.0,2.0,514.0,0.07346449233591557,1.0,0.6012875437736511,5.0,2.0,0.0,0.0,0.07346449233591557,2.4174752831459045,2.3424301743507385,85.67,0.67,7.0,5.71,0.0,0.18,0.11,0.01,0.12,0.35,0.88,0.42,1.23,0.0,0.2,0.3333333333333333
2460,668,Idrissa Gueye,2023,MC,5.0,0.0,6.0,412.0,0.2065489124506712,0.0,0.5517732128500938,5.0,0.0,0.0,0.0,0.2065489124506712,2.3636273071169853,1.731639325618744,82.4,0.76,11.0,4.58,0.0,0.0,0.12,0.05,0.17,1.31,1.09,0.52,2.4,0.0,0.0,0.0
359,11356,Enzo Fernandez,2023,MC,4.0,0.0,6.0,360.0,1.4411360919475555,0.0,0.6363861784338951,7.0,2.0,0.0,0.0,0.6799672655761242,2.2628674656152725,1.43046722561121,90.0,1.32,13.0,4.0,0.0,0.0,0.16,0.17,0.33,1.5,1.75,0.57,3.25,0.0,0.0,0.5
5727,1299,Mario Lemina,2023,MC,6.0,0.0,9.0,540.0,0.8506310814991593,0.0,0.0622023344039917,2.0,3.0,1.0,0.0,0.8506310814991593,2.0924254953861237,1.865497462451458,90.0,0.91,11.0,6.0,0.0,0.0,0.01,0.14,0.15,1.5,0.33,0.35,1.83,0.0,0.0,0.6666666666666666
2708,922,Andreas Pereira,2023,MC,7.0,1.0,7.0,549.0,0.7717803763225675,1.0,1.357324618846178,11.0,2.0,0.0,1.0,0.7717803763225675,2.0227737054228783,0.5822511650621891,78.43,2.13,18.0,6.1,0.16,0.16,0.22,0.13,0.35,1.15,1.8,0.33,2.95,0.14285714285714285,0.09090909090909091,0.2857142857142857
5051,10715,Joao Palhinha,2023,MC,5.0,1.0,7.0,450.0,0.27622485905885696,0.0,0.0,0.0,2.0,0.0,1.0,0.27622485905885696,1.9467733204364777,1.8677419871091845,90.0,0.28,7.0,5.0,0.2,0.0,0.0,0.06,0.06,1.4,0.0,0.39,1.4,0.14285714285714285,,0.4
114,9680,Vitaly Janelt,2023,MC,8.0,0.0,6.0,648.0,0.3626123387366534,1.0,0.44990863278508186,8.0,1.0,0.0,0.0,0.3626123387366534,1.908754602074623,1.4608804881572723,81.0,0.81,14.0,7.2,0.0,0.14,0.06,0.05,0.11,0.83,1.11,0.27,1.94,0.0,0.125,0.125
5098,5722,Ibrahim Sangare,2023,MC,4.0,0.0,3.0,300.0,0.6172091625630856,0.0,0.08198017627000809,1.0,3.0,0.0,0.0,0.6172091625630856,1.9057698398828504,1.2065804805606604,75.0,0.7,4.0,3.33,0.0,0.0,0.02,0.19,0.21,0.9,0.3,0.57,1.2,0.0,0.0,0.75
5196,843,James Ward-Prowse,2023,MC,1.0,1.0,3.0,90.0,1.0409778356552124,0.0,0.0,0.0,1.0,0.0,1.0,1.0409778356552124,1.7729113101959229,0.7319333553314209,90.0,1.04,3.0,1.0,1.0,0.0,0.0,1.04,1.04,3.0,0.0,1.77,3.0,0.3333333333333333,,1.0
4537,11716,Pelly Ruddock Mpanzu,2023,MC,5.0,0.0,5.0,415.0,0.960740421898663,0.0,0.3741915598511696,3.0,0.0,0.0,0.0,0.960740421898663,1.7560797333717346,0.5044425204396248,83.0,1.33,8.0,4.61,0.0,0.0,0.08,0.21,0.29,1.08,0.65,0.38,1.74,0.0,0.0,0.0
3868,8285,Sander Berge,2023,MC,5.0,0.0,1.0,392.0,0.051792435348033905,1.0,0.368192832916975,3.0,1.0,0.0,0.0,0.051792435348033905,1.563682600855827,1.473577745258808,78.4,0.42,4.0,4.36,0.0,0.23,0.08,0.01,0.1,0.23,0.69,0.36,0.92,0.0,0.3333333333333333,0.2
3612,6665,Curtis Jones,2023,MC,4.0,0.0,3.0,265.0,0.08094411343336105,0.0,0.0,0.0,1.0,1.0,0.0,0.08094411343336105,1.4816356375813484,1.424370601773262,66.25,0.08,3.0,2.94,0.0,0.0,0.0,0.03,0.03,1.02,0.0,0.5,1.02,0.0,,0.5
4443,6088,Orel Mangala,2023,MC,7.0,0.0,4.0,594.0,0.17262604273855686,0.0,0.1991476397961378,3.0,2.0,0.0,0.0,0.17262604273855686,1.4791956208646295,1.381344344466925,84.86,0.37,7.0,6.6,0.0,0.0,0.03,0.03,0.06,0.61,0.45,0.22,1.06,0.0,0.0,0.2857142857142857
715,8252,Nicolas Dominguez,2023,MC,4.0,1.0,4.0,329.0,0.12966596893966198,0.0,0.05538249760866165,1.0,0.0,0.0,1.0,0.12966596893966198,1.185440443456173,1.1077053546905518,82.25,0.19,5.0,3.66,0.27,0.0,0.02,0.04,0.05,1.09,0.27,0.32,1.37,0.25,0.0,0.0
3979,9681,Frank Onyeka,2023,MC,1.0,0.0,2.0,88.0,0.3223055899143219,0.0,0.0,0.0,1.0,0.0,0.0,0.3223055899143219,1.1804609298706057,0.858155369758606,88.0,0.32,2.0,0.98,0.0,0.0,0.0,0.33,0.33,2.04,0.0,1.2,2.04,0.0,,1.0
6277,7762,Jean-Ricner Bellegarde,2023,MC,2.0,1.0,3.0,180.0,0.13296569883823395,1.0,0.7109714150428772,1.0,2.0,0.0,1.0,0.13296569883823395,1.1377705037593842,0.42679905891418457,90.0,0.84,4.0,2.0,0.5,0.5,0.36,0.07,0.42,1.5,0.5,0.57,2.0,0.3333333333333333,1.0,1.0
1786,1228,Bruno Fernandes,2023,MC,1.0,0.0,1.0,90.0,0.016547512263059616,0.0,0.3088981807231903,3.0,0.0,0.0,0.0,0.016547512263059616,1.072768211364746,0.8496789336204529,90.0,0.33,4.0,1.0,0.0,0.0,0.31,0.02,0.33,1.0,3.0,1.07,4.0,0.0,0.0,0.0
2153,9689,Albert Sambi Lokonga,2023,MC,2.0,0.0,2.0,138.0,0.062449220567941666,0.0,0.06920624524354935,1.0,0.0,0.0,0.0,0.062449220567941666,1.0706217586994171,0.938966304063797,69.0,0.13,3.0,1.53,0.0,0.0,0.05,0.04,0.08,1.31,0.65,0.7,1.96,0.0,0.0,0.0
5385,10872,Vinicius Souza,2023,MC,8.0,0.0,4.0,690.0,0.13663659058511257,0.0,0.04274601489305496,1.0,2.0,0.0,0.0,0.13663659058511257,0.9998033344745636,0.8204207196831703,86.25,0.18,5.0,7.67,0.0,0.0,0.01,0.02,0.02,0.52,0.13,0.13,0.65,0.0,0.0,0.25
6014,11384,Joao Gomes,2023,MC,7.0,0.0,5.0,514.0,0.1723086480051279,0.0,0.12848396599292755,2.0,2.0,0.0,0.0,0.1723086480051279,0.972479598596692,0.6891458202153444,73.43,0.3,7.0,5.71,0.0,0.0,0.02,0.03,0.05,0.88,0.35,0.17,1.23,0.0,0.0,0.2857142857142857
268,11839,Gustavo Hamer,2023,MC,5.0,1.0,7.0,427.0,0.3423573300242424,0.0,0.7880298160016537,9.0,0.0,0.0,1.0,0.3423573300242424,0.861336818896234,0.3525904072448611,85.4,1.13,16.0,4.74,0.21,0.0,0.17,0.07,0.24,1.48,1.9,0.18,3.38,0.14285714285714285,0.0,0.0
2519,1726,Abdoulaye Doucoure,2023,MC,3.0,0.0,2.0,264.0,0.4845268130302429,0.0,0.14578418247401714,4.0,0.0,0.0,0.0,0.4845268130302429,0.7750731036067009,0.14476210623979568,88.0,0.63,6.0,2.93,0.0,0.0,0.05,0.17,0.22,0.68,1.37,0.26,2.05,0.0,0.0,0.0
47,8119,Boubacar Traore,2023,MC,1.0,0.0,1.0,90.0,0.01239711046218872,0.0,0.0,0.0,1.0,0.0,0.0,0.01239711046218872,0.7714264392852783,0.7590293288230896,90.0,0.01,1.0,1.0,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.77,1.0,0.0,,1.0
345,6027,Jairo Riedewald,2023,MC,1.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755902886390686,0.755902886390686,78.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,,,0.0
5702,11317,Danilo,2023,MC,2.0,0.0,3.0,174.0,0.08356551360338926,0.0,0.07487189024686813,2.0,0.0,0.0,0.0,0.08356551360338926,0.7253746716305614,0.566937267780304,87.0,0.16,5.0,1.93,0.0,0.0,0.04,0.04,0.08,1.55,1.04,0.38,2.59,0.0,0.0,0.0
3860,7438,James Garner,2023,MC,2.0,1.0,5.0,180.0,0.16262186784297228,0.0,0.0,0.0,0.0,0.0,1.0,0.16262186784297228,0.6622181534767151,0.5429317355155945,90.0,0.16,5.0,2.0,0.5,0.0,0.0,0.08,0.08,2.5,0.0,0.33,2.5,0.2,,0.0
3984,7439,Tahith Chong,2023,MC,4.0,0.0,4.0,330.0,0.6125482246279716,0.0,0.0,0.0,1.0,0.0,0.0,0.6125482246279716,0.6194558348506689,0.4813370443880558,82.5,0.61,4.0,3.67,0.0,0.0,0.0,0.17,0.17,1.09,0.0,0.17,1.09,0.0,,0.25
3270,11296,Cody Gakpo,2023,MC,2.0,0.0,3.0,140.0,0.22764740884304047,0.0,0.1368519440293312,2.0,0.0,0.0,0.0,0.22764740884304047,0.575611874461174,0.29648399353027344,70.0,0.36,5.0,1.56,0.0,0.0,0.09,0.15,0.23,1.92,1.28,0.37,3.21,0.0,0.0,0.0
1081,1537,Sasa Lukic,2023,MC,3.0,0.0,2.0,253.0,0.056842509657144547,0.0,0.050611864775419235,1.0,1.0,0.0,0.0,0.056842509657144547,0.5733351707458496,0.5227233171463013,84.33,0.11,3.0,2.81,0.0,0.0,0.02,0.02,0.04,0.71,0.36,0.2,1.07,0.0,0.0,0.3333333333333333
4652,7710,Oliver Norwood,2023,MC,7.0,0.0,5.0,603.0,0.10317131783813238,0.0,0.4521186463534832,8.0,2.0,0.0,0.0,0.10317131783813238,0.5490708937868476,0.4458995684981346,86.14,0.56,13.0,6.7,0.0,0.0,0.07,0.02,0.08,0.75,1.19,0.08,1.94,0.0,0.0,0.2857142857142857
3535,6104,Will Hughes,2023,MC,2.0,0.0,0.0,165.0,0.0,0.0,0.19353729486465457,2.0,0.0,0.0,0.0,0.0,0.5320227816700935,0.5320227816700935,82.5,0.19,2.0,1.83,0.0,0.0,0.11,0.0,0.1,0.0,1.09,0.29,1.09,,0.0,0.0
2618,8323,Josh Brownhill,2023,MC,3.0,0.0,4.0,269.0,0.14017974212765694,0.0,0.40733207017183304,7.0,0.0,0.0,0.0,0.14017974212765694,0.5308051332831383,0.3550432249903679,89.67,0.55,11.0,2.99,0.0,0.0,0.14,0.05,0.18,1.34,2.34,0.18,3.68,0.0,0.0,0.0
3281,910,Harrison Reed,2023,MC,6.0,0.0,1.0,469.0,0.015173611231148245,0.0,0.4548240378499031,7.0,1.0,0.0,0.0,0.015173611231148245,0.5035392791032791,0.13513953983783722,78.17,0.47,8.0,5.21,0.0,0.0,0.09,0.0,0.09,0.19,1.34,0.1,1.54,0.0,0.0,0.16666666666666666
712,9913,Aaron Ramsey,2023,MC,1.0,0.0,2.0,76.0,0.08126254379749298,0.0,0.39152228832244873,1.0,0.0,0.0,0.0,0.08126254379749298,0.4727848470211029,0.03272872045636177,76.0,0.47,3.0,0.84,0.0,0.0,0.47,0.1,0.56,2.38,1.19,0.56,3.57,0.0,0.0,0.0
704,11007,Fabio Vieira,2023,MC,2.0,0.0,4.0,134.0,0.28240537643432617,0.0,0.0,0.0,0.0,0.0,0.0,0.28240537643432617,0.31607967987656593,0.07426120713353157,67.0,0.28,4.0,1.49,0.0,0.0,0.0,0.19,0.19,2.68,0.0,0.21,2.68,0.0,,0.0
2117,592,Ross Barkley,2023,MC,2.0,0.0,4.0,152.0,0.2362275794148445,0.0,0.5400264263153076,4.0,0.0,0.0,0.0,0.2362275794148445,0.30809712409973145,0.14892219193279743,76.0,0.78,8.0,1.69,0.0,0.0,0.32,0.14,0.46,2.37,2.37,0.18,4.73,0.0,0.0,0.0
2498,10126,James McAtee,2023,MC,2.0,0.0,3.0,146.0,0.2327508106827736,0.0,0.0,0.0,1.0,0.0,0.0,0.2327508106827736,0.2853805795311928,0.05262976884841919,73.0,0.23,3.0,1.62,0.0,0.0,0.0,0.14,0.14,1.85,0.0,0.18,1.85,0.0,,0.5
4265,10697,Ryan Gravenberch,2023,MC,1.0,0.0,1.0,64.0,0.06379437446594238,0.0,0.05735275521874428,1.0,0.0,0.0,0.0,0.06379437446594238,0.27482375502586365,0.15367662906646729,64.0,0.12,2.0,0.71,0.0,0.0,0.08,0.09,0.17,1.41,1.41,0.39,2.82,0.0,0.0,0.0
3007,1389,Jorginho,2023,MC,2.0,0.0,1.0,146.0,0.018669193610548973,0.0,0.04679136723279953,1.0,1.0,0.0,0.0,0.018669193610548973,0.23857177048921585,0.23857177048921585,73.0,0.07,2.0,1.62,0.0,0.0,0.03,0.01,0.04,0.62,0.62,0.15,1.23,0.0,0.0,0.5
2067,500,Alex Iwobi,2023,MC,1.0,0.0,1.0,90.0,0.11403273791074751,0.0,0.0407002754509449,2.0,0.0,0.0,0.0,0.11403273791074751,0.1948278248310089,0.0627518892288208,90.0,0.15,3.0,1.0,0.0,0.0,0.04,0.11,0.15,1.0,2.0,0.19,3.0,0.0,0.0,0.0
3295,8666,Cheick Oumar Doucoure,2023,MC,1.0,0.0,2.0,90.0,0.07862024754285812,0.0,0.179508775472641,3.0,0.0,0.0,0.0,0.07862024754285812,0.1937403678894043,0.15562941133975983,90.0,0.26,5.0,1.0,0.0,0.0,0.18,0.08,0.26,2.0,3.0,0.19,5.0,0.0,0.0,0.0
1326,646,Christian Eriksen,2023,MC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18877960741519928,0.18877960741519928,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,,,0.0
2258,2182,Jefferson Lerma,2023,MC,1.0,0.0,1.0,90.0,0.006811319850385189,0.0,0.02602373994886875,1.0,0.0,0.0,0.0,0.006811319850385189,0.1624407321214676,0.15562941133975983,90.0,0.03,2.0,1.0,0.0,0.0,0.03,0.01,0.03,1.0,1.0,0.16,2.0,0.0,0.0,0.0
2191,11003,Ryan Yates,2023,MC,3.0,0.0,1.0,270.0,0.010263985022902489,0.0,0.0,0.0,1.0,0.0,0.0,0.010263985022902489,0.12345500849187374,0.11319102346897124,90.0,0.01,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.04,0.33,0.0,,0.3333333333333333
5398,7714,Ben Osborn,2023,MC,1.0,0.0,1.0,88.0,0.11254903674125671,0.0,0.0,0.0,0.0,0.0,0.0,0.11254903674125671,0.11254903674125671,0.0,88.0,0.11,1.0,0.98,0.0,0.0,0.0,0.11,0.11,1.02,0.0,0.11,1.02,0.0,,0.0
1842,6835,Tom Cairney,2023,MC,2.0,0.0,1.0,74.0,0.01620519533753395,0.0,0.029726311564445496,1.0,0.0,0.0,0.0,0.01620519533753395,0.0961599424481392,0.0961599424481392,37.0,0.05,2.0,0.82,0.0,0.0,0.04,0.02,0.06,1.22,1.22,0.12,2.44,0.0,0.0,0.0
1494,7768,Mason Mount,2023,MC,1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056723639369010925,0.056723639369010925,70.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,,0.0
4596,7546,Harvey Elliott,2023,MC,1.0,0.0,0.0,49.0,0.0,0.0,0.03672024235129357,1.0,0.0,0.0,0.0,0.0,0.03672024235129357,0.03672024235129357,49.0,0.04,1.0,0.54,0.0,0.0,0.07,0.0,0.07,0.0,1.85,0.07,1.85,,0.0,0.0
4053,5560,Scott McTominay,2023,MC,1.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02762074768543243,0.02762074768543243,88.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,0.0
1723,3635,Bernardo Silva,2023,MC,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01802830956876278,0.01802830956876278,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,,1.0
366,7704,Chris Basham,2023,MC,1.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
688,10847,Rico Lewis,2023,MC,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
318,8808,Wataru Endo,2023,MC,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
5653,757,Jeffrey Schlupp,2023,MC,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
1240,2254,Mateo Kovacic,2023,MC,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2653,8288,Tomas Soucek,2023,MC,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
