id,player_id,player_name,season,shotType,goals,shots,xG,assists,key_passes,xA,npg,npxG,npxG+xA,key_passes+shots,goal_conversion_rate,assist_to_key_pass_ratio
3810,6556,Moussa Diaby,2023,LeftFoot,1.0,12.0,1.1231627957895398,1.0,3.0,0.780594851821661,1.0,1.1231627957895398,1.9,15.0,0.08333333333333333,0.3333333333333333
4794,10809,Keane Lewis-Potter,2023,LeftFoot,0.0,2.0,1.1049931645393372,0.0,0.0,0.0,0.0,1.1049931645393372,1.1,2.0,0.0,
4469,6854,Diogo Jota,2023,LeftFoot,1.0,4.0,1.072181098163128,0.0,2.0,0.1638253591954708,1.0,1.072181098163128,1.24,6.0,0.25,0.0
1066,8845,Hee-Chan Hwang,2023,LeftFoot,1.0,4.0,1.0542451180517671,0.0,2.0,0.2036532759666443,1.0,1.0542451180517671,1.26,6.0,0.25,0.0
63,556,Marcus Rashford,2023,LeftFoot,0.0,6.0,1.0108446404337883,0.0,6.0,0.7581961862742901,0.0,1.0108446404337883,1.77,12.0,0.0,0.0
2650,5555,Dominic Calvert-Lewin,2023,LeftFoot,1.0,2.0,0.9850847199559212,0.0,1.0,0.05152183026075363,1.0,0.9850847199559212,1.04,3.0,0.5,0.0
937,6827,Bobby Reid,2023,LeftFoot,1.0,4.0,0.9635443761944772,0.0,1.0,0.12214888632297516,1.0,0.9635443761944772,1.09,5.0,0.25,0.0
880,7184,Tim Ream,2023,LeftFoot,1.0,1.0,0.960849940776825,0.0,0.0,0.0,1.0,0.960849940776825,0.96,1.0,1.0,
698,5136,Estupinan,2023,LeftFoot,1.0,7.0,0.9467562269419432,0.0,1.0,0.08533822745084763,1.0,0.9467562269419432,1.03,8.0,0.14285714285714285,0.0
214,6026,Richarlison,2023,LeftFoot,0.0,5.0,0.916471280157566,0.0,2.0,0.03818653896450997,0.0,0.916471280157566,0.95,7.0,0.0,0.0
3203,618,Raheem Sterling,2023,LeftFoot,2.0,6.0,0.906572423875332,0.0,2.0,0.58379265666008,2.0,0.906572423875332,1.49,8.0,0.3333333333333333,0.0
1443,8497,Cole Palmer,2023,LeftFoot,2.0,12.0,2.4248100761324167,1.0,3.0,0.8567265011370182,0.0,0.9024724010378122,1.76,15.0,0.16666666666666666,0.3333333333333333
353,9021,Pape Sarr,2023,LeftFoot,1.0,5.0,0.8889806140214205,0.0,5.0,0.20553630217909813,1.0,0.8889806140214205,1.09,10.0,0.2,0.0
4548,8066,Arnaut Danjuma Groeneveld,2023,LeftFoot,1.0,5.0,0.8847313113510609,0.0,1.0,0.100528784096241,1.0,0.8847313113510609,0.99,6.0,0.2,0.0
4385,9983,Beto,2023,LeftFoot,0.0,3.0,0.8690952137112617,0.0,6.0,0.2735234573483467,0.0,0.8690952137112617,1.14,9.0,0.0,0.0
1100,11094,Antony,2023,LeftFoot,0.0,15.0,0.8591178646311164,0.0,2.0,0.04334242269396782,0.0,0.8591178646311164,0.9,17.0,0.0,0.0
3585,7365,Lucas Paqueta,2023,LeftFoot,1.0,8.0,1.6076959371566772,0.0,3.0,0.7127204611897469,0.0,0.846527099609375,1.56,11.0,0.125,0.0
979,6055,Phil Foden,2023,LeftFoot,1.0,13.0,0.8095864448696375,1.0,8.0,0.8865714184939861,1.0,0.8095864448696375,1.7,21.0,0.07692307692307693,0.125
5262,7395,Carlos Vinicius,2023,LeftFoot,1.0,2.0,0.790832169353962,0.0,1.0,0.04009481519460678,1.0,0.790832169353962,0.83,3.0,0.5,0.0
2492,4456,Chris Wood,2023,LeftFoot,1.0,3.0,0.7796699330210686,0.0,2.0,0.12169020250439644,1.0,0.7796699330210686,0.9,5.0,0.3333333333333333,0.0
1716,3621,Neal Maupay,2023,LeftFoot,0.0,3.0,0.7706523761153221,1.0,1.0,0.055756594985723495,0.0,0.7706523761153221,0.83,4.0,0.0,1.0
4529,11714,Tom Lockyer,2023,LeftFoot,1.0,1.0,0.7665830254554749,0.0,1.0,0.04392710328102112,1.0,0.7665830254554749,0.81,2.0,1.0,0.0
1828,11055,Rasmus Hojlund,2023,LeftFoot,0.0,7.0,0.7498792670667171,0.0,2.0,0.11941413208842278,0.0,0.7498792670667171,0.87,9.0,0.0,0.0
2087,579,Nathan Ake,2023,LeftFoot,0.0,4.0,0.7484860718250275,0.0,0.0,0.0,0.0,0.7484860718250275,0.75,4.0,0.0,
678,6382,Pedro Neto,2023,LeftFoot,1.0,9.0,0.7476862566545606,1.0,3.0,0.702988289296627,1.0,0.7476862566545606,1.45,12.0,0.1111111111111111,0.3333333333333333
3893,10697,Ryan Gravenberch,2023,LeftFoot,0.0,2.0,0.741597980260849,0.0,1.0,0.10659948736429214,0.0,0.741597980260849,0.85,3.0,0.0,0.0
804,6034,Philip Billing,2023,LeftFoot,0.0,10.0,0.7404506672173738,0.0,5.0,0.22743532806634903,0.0,0.7404506672173738,0.97,15.0,0.0,0.0
4500,8981,Jeremy Doku,2023,LeftFoot,1.0,6.0,0.7248131595551968,1.0,5.0,0.7334851659834385,1.0,0.7248131595551968,1.46,11.0,0.16666666666666666,0.2
5611,9662,Dango Ouattara,2023,LeftFoot,0.0,3.0,0.7246171087026596,0.0,2.0,0.1404644213616848,0.0,0.7246171087026596,0.87,5.0,0.0,0.0
5295,1299,Mario Lemina,2023,LeftFoot,0.0,3.0,0.7138975411653519,0.0,0.0,0.0,0.0,0.7138975411653519,0.71,3.0,0.0,
845,531,Michail Antonio,2023,LeftFoot,0.0,3.0,0.6815113872289658,1.0,3.0,0.8139690011739731,0.0,0.6815113872289658,1.5,6.0,0.0,0.3333333333333333
1373,10408,Luis Diaz,2023,LeftFoot,1.0,4.0,0.6724874377250671,0.0,6.0,0.4977387059479952,1.0,0.6724874377250671,1.17,10.0,0.25,0.0
5058,7078,Sean Longstaff,2023,LeftFoot,1.0,2.0,0.6675899177789688,0.0,0.0,0.0,1.0,0.6675899177789688,0.67,2.0,0.5,
4249,2517,Martin Odegaard,2023,LeftFoot,3.0,18.0,2.178791854530573,0.0,4.0,0.6013060566037893,1.0,0.6564909555017948,1.26,22.0,0.16666666666666666,0.0
4338,11701,Zeki Amdouni,2023,LeftFoot,1.0,6.0,0.6491312067955732,0.0,0.0,0.0,1.0,0.6491312067955732,0.65,6.0,0.16666666666666666,
4514,7332,Max Kilman,2023,LeftFoot,0.0,1.0,0.6383761167526245,0.0,1.0,0.04587872698903084,0.0,0.6383761167526245,0.68,2.0,0.0,0.0
3670,7439,Tahith Chong,2023,LeftFoot,0.0,5.0,0.6254815440624952,0.0,0.0,0.0,0.0,0.6254815440624952,0.63,5.0,0.0,
5380,1679,Dominic Solanke,2023,LeftFoot,1.0,4.0,0.600208006799221,0.0,5.0,0.2591974250972271,1.0,0.600208006799221,0.86,9.0,0.25,0.0
4194,10620,Luca Koleosho,2023,LeftFoot,0.0,3.0,0.5967377051711082,1.0,4.0,0.6649141535162926,0.0,0.5967377051711082,1.26,7.0,0.0,0.25
511,7498,Lyle Foster,2023,LeftFoot,2.0,3.0,0.5919371098279953,2.0,4.0,0.7371400222182274,2.0,0.5919371098279953,1.33,7.0,0.6666666666666666,0.5
5096,782,Ben Chilwell,2023,LeftFoot,0.0,3.0,0.5856539085507393,0.0,3.0,0.2592511288821697,0.0,0.5856539085507393,0.84,6.0,0.0,0.0
2529,7298,Ben White,2023,LeftFoot,0.0,2.0,0.5849695950746536,0.0,5.0,0.6495740413665771,0.0,0.5849695950746536,1.23,7.0,0.0,0.0
2463,6756,Dwight McNeil,2023,LeftFoot,0.0,12.0,0.5815847795456648,0.0,2.0,0.49123719707131386,0.0,0.5815847795456648,1.07,14.0,0.0,0.0
4668,8562,Luke Thomas,2023,LeftFoot,0.0,3.0,0.5761877968907356,0.0,1.0,0.043669186532497406,0.0,0.5761877968907356,0.62,4.0,0.0,0.0
3725,6482,Eddie Nketiah,2023,LeftFoot,0.0,4.0,0.5737951304763556,0.0,3.0,0.2067440114915371,0.0,0.5737951304763556,0.78,7.0,0.0,0.0
5071,8150,Anthony Gordon,2023,LeftFoot,1.0,2.0,0.5730340480804443,1.0,5.0,1.4804022908210754,1.0,0.5730340480804443,2.05,7.0,0.5,0.2
3127,660,Ben Davies,2023,LeftFoot,0.0,2.0,0.5659513175487518,0.0,0.0,0.0,0.0,0.5659513175487518,0.57,2.0,0.0,
1007,1688,Andrew Robertson,2023,LeftFoot,1.0,2.0,0.5515290014445782,0.0,1.0,0.1309203952550888,1.0,0.5515290014445782,0.68,3.0,0.5,0.0
346,6674,Rayan Ait Nouri,2023,LeftFoot,0.0,3.0,0.5316057503223419,0.0,2.0,0.14456797391176224,0.0,0.5316057503223419,0.68,5.0,0.0,0.0
248,11366,Jhon Duran,2023,LeftFoot,2.0,5.0,0.5264330357313156,0.0,0.0,0.0,2.0,0.5264330357313156,0.53,5.0,0.4,
2446,8288,Tomas Soucek,2023,LeftFoot,1.0,2.0,0.5210083350539207,1.0,3.0,0.17239436693489552,1.0,0.5210083350539207,0.69,5.0,0.5,0.3333333333333333
5110,10050,Micky van de Ven,2023,LeftFoot,1.0,3.0,0.5082796793431044,0.0,0.0,0.0,1.0,0.5082796793431044,0.51,3.0,0.3333333333333333,
4644,11713,Amari&#039;i Bell,2023,LeftFoot,0.0,1.0,0.4917406141757965,0.0,0.0,0.0,0.0,0.4917406141757965,0.49,1.0,0.0,
1422,6686,Nicolo Zaniolo,2023,LeftFoot,0.0,8.0,0.4898440521210432,0.0,3.0,0.205273374915123,0.0,0.4898440521210432,0.7,11.0,0.0,0.0
737,10806,Kaoru Mitoma,2023,LeftFoot,0.0,4.0,0.4867882579565048,2.0,5.0,0.5585772646591067,0.0,0.4867882579565048,1.05,9.0,0.0,0.4
5022,8831,Iyenoma Destiny Udogie,2023,LeftFoot,0.0,2.0,0.4840787351131439,1.0,2.0,0.6262368950992823,0.0,0.4840787351131439,1.11,4.0,0.0,0.5
1584,3635,Bernardo Silva,2023,LeftFoot,1.0,1.0,0.4621395170688629,1.0,2.0,0.40488892048597336,1.0,0.4621395170688629,0.87,3.0,1.0,0.5
1630,11723,Alfie Doughty,2023,LeftFoot,0.0,6.0,0.40381678752601147,0.0,3.0,0.23365846276283264,0.0,0.40381678752601147,0.64,9.0,0.0,0.0
5649,5596,Harry Wilson,2023,LeftFoot,0.0,9.0,0.40238375402987,0.0,0.0,0.0,0.0,0.40238375402987,0.4,9.0,0.0,
2155,6818,James Maddison,2023,LeftFoot,0.0,7.0,0.40160208009183407,2.0,10.0,1.2955546285957098,0.0,0.40160208009183407,1.7,17.0,0.0,0.2
5541,6221,Pau Torres,2023,LeftFoot,1.0,1.0,0.39984866976737976,0.0,0.0,0.0,1.0,0.39984866976737976,0.4,1.0,1.0,
446,9790,Josko Gvardiol,2023,LeftFoot,0.0,2.0,0.37310124188661575,0.0,2.0,0.3848500913009047,0.0,0.37310124188661575,0.76,4.0,0.0,0.0
544,501,Danny Welbeck,2023,LeftFoot,1.0,1.0,0.36879074573516846,0.0,3.0,0.19840371049940583,1.0,0.36879074573516846,0.57,4.0,1.0,0.0
4451,7958,Sandro Tonali,2023,LeftFoot,0.0,1.0,0.3495190143585205,0.0,1.0,0.017648236826062202,0.0,0.3495190143585205,0.37,2.0,0.0,0.0
764,11710,Simon Adingra,2023,LeftFoot,0.0,2.0,0.3491947464644909,1.0,3.0,0.8413272798061371,0.0,0.3491947464644909,1.19,5.0,0.0,0.3333333333333333
2983,5609,Yves Bissouma,2023,LeftFoot,0.0,1.0,0.3459620773792267,0.0,2.0,0.14014097303152084,0.0,0.3459620773792267,0.49,3.0,0.0,0.0
5231,757,Jeffrey Schlupp,2023,LeftFoot,0.0,4.0,0.3379403445869684,0.0,1.0,0.0306503027677536,0.0,0.3379403445869684,0.37,5.0,0.0,0.0
2680,11305,Mykhailo Mudryk,2023,LeftFoot,2.0,2.0,0.33493938483297825,0.0,2.0,0.07202458754181862,2.0,0.33493938483297825,0.41,4.0,1.0,0.0
4967,11717,Carlton Morris,2023,LeftFoot,0.0,5.0,0.32254804112017155,0.0,0.0,0.0,0.0,0.32254804112017155,0.32,5.0,0.0,
3469,468,Callum Wilson,2023,LeftFoot,0.0,1.0,0.31406208872795105,0.0,0.0,0.0,0.0,0.31406208872795105,0.31,1.0,0.0,
1622,11807,Ian Maatsen,2023,LeftFoot,0.0,3.0,0.3103440888226032,0.0,0.0,0.0,0.0,0.3103440888226032,0.31,3.0,0.0,
5178,8272,Joao Pedro,2023,LeftFoot,0.0,3.0,0.3048597164452076,1.0,4.0,0.8570931702852249,0.0,0.3048597164452076,1.16,7.0,0.0,0.25
557,11363,Antoine Semenyo,2023,LeftFoot,0.0,8.0,0.2979662474244833,0.0,0.0,0.0,0.0,0.2979662474244833,0.3,8.0,0.0,
3553,5220,Kai Havertz,2023,LeftFoot,1.0,6.0,1.057971078902483,0.0,2.0,0.2780892103910446,0.0,0.29680224135518074,0.57,8.0,0.16666666666666666,0.0
4013,10552,Alejandro Garnacho,2023,LeftFoot,0.0,4.0,0.29601268842816353,0.0,3.0,0.16698742285370827,0.0,0.29601268842816353,0.46,7.0,0.0,0.0
3494,2496,Rodri,2023,LeftFoot,1.0,5.0,0.2954336917027831,1.0,5.0,1.657239494845271,1.0,0.2954336917027831,1.95,10.0,0.2,0.2
639,11007,Fabio Vieira,2023,LeftFoot,0.0,4.0,0.28445154801011086,0.0,0.0,0.0,0.0,0.28445154801011086,0.28,4.0,0.0,
1440,10744,Ryan Christie,2023,LeftFoot,0.0,7.0,0.2712228540331125,1.0,5.0,0.9905351605266332,0.0,0.2712228540331125,1.26,12.0,0.0,0.2
4577,1245,Emerson,2023,LeftFoot,0.0,3.0,0.25867612287402153,0.0,2.0,0.05880120117217302,0.0,0.25867612287402153,0.32,5.0,0.0,0.0
872,2199,Pablo Sarabia,2023,LeftFoot,0.0,4.0,0.2537204660475254,0.0,1.0,0.6108065247535706,0.0,0.2537204660475254,0.86,5.0,0.0,0.0
3230,7083,Christian Norgaard,2023,LeftFoot,0.0,2.0,0.2525654435157776,0.0,1.0,0.09299563616514206,0.0,0.2525654435157776,0.35,3.0,0.0,0.0
3928,6857,Morgan Gibbs-White,2023,LeftFoot,0.0,2.0,0.247689925134182,0.0,2.0,0.08157328888773918,0.0,0.247689925134182,0.33,4.0,0.0,0.0
816,9788,Dominik Szoboszlai,2023,LeftFoot,1.0,6.0,0.24738771840929985,0.0,7.0,1.1039351224899292,1.0,0.24738771840929985,1.35,13.0,0.16666666666666666,0.0
3373,2958,Oleksandr Zinchenko,2023,LeftFoot,0.0,7.0,0.24585795868188143,0.0,1.0,0.10961536318063736,0.0,0.24585795868188143,0.36,8.0,0.0,0.0
1779,7752,Gabriel Martinelli,2023,LeftFoot,0.0,3.0,0.2452612556517124,1.0,3.0,0.14231990464031696,0.0,0.2452612556517124,0.39,6.0,0.0,0.3333333333333333
4038,8864,Matthew Cash,2023,LeftFoot,0.0,3.0,0.24455824494361875,1.0,1.0,0.5715277194976807,0.0,0.24455824494361875,0.82,4.0,0.0,1.0
3295,9461,Jesurun Rak-Sakyi,2023,LeftFoot,0.0,4.0,0.23563197441399095,0.0,0.0,0.0,0.0,0.23563197441399095,0.24,4.0,0.0,
106,9680,Vitaly Janelt,2023,LeftFoot,0.0,5.0,0.2348815072327852,0.0,3.0,0.16270702704787254,0.0,0.2348815072327852,0.4,8.0,0.0,0.0
2427,7723,John McGinn,2023,LeftFoot,0.0,5.0,0.22905203979462385,2.0,5.0,0.6178608387708664,0.0,0.22905203979462385,0.85,10.0,0.0,0.4
3768,6163,Nelson Semedo,2023,LeftFoot,0.0,1.0,0.2257427275180817,0.0,1.0,0.011474833823740482,0.0,0.2257427275180817,0.24,2.0,0.0,0.0
3408,9040,Conor Gallagher,2023,LeftFoot,0.0,4.0,0.2230751626193523,2.0,7.0,0.9024764131754636,0.0,0.2230751626193523,1.13,11.0,0.0,0.2857142857142857
4690,8706,Eberechi Eze,2023,LeftFoot,0.0,5.0,0.21464401111006737,0.0,4.0,0.3112850859761238,0.0,0.21464401111006737,0.53,9.0,0.0,0.0
4143,11716,Pelly Ruddock Mpanzu,2023,LeftFoot,0.0,4.0,0.20909564290195704,0.0,1.0,0.2740204930305481,0.0,0.20909564290195704,0.48,5.0,0.0,0.0
221,11839,Gustavo Hamer,2023,LeftFoot,1.0,3.0,0.20863281190395355,0.0,3.0,0.15477512404322624,1.0,0.20863281190395355,0.36,6.0,0.3333333333333333,0.0
3279,11719,Chiedozie Ogbene,2023,LeftFoot,0.0,4.0,0.20440136454999447,0.0,1.0,0.09507979452610016,0.0,0.20440136454999447,0.3,5.0,0.0,0.0
914,10177,Evan Ferguson,2023,LeftFoot,1.0,3.0,0.19410012941807508,0.0,2.0,0.3811234012246132,1.0,0.19410012941807508,0.58,5.0,0.3333333333333333,0.0
2054,1823,Lucas Digne,2023,LeftFoot,0.0,5.0,0.19113160856068137,2.0,6.0,0.4670247435569763,0.0,0.19113160856068137,0.66,11.0,0.0,0.3333333333333333
5165,3585,Said Benrahma,2023,LeftFoot,0.0,2.0,0.18625007197260857,1.0,6.0,0.9298908449709417,0.0,0.18625007197260857,1.12,8.0,0.0,0.16666666666666666
1618,1228,Bruno Fernandes,2023,LeftFoot,0.0,4.0,0.18218659423291683,0.0,9.0,0.802553178742528,0.0,0.18218659423291683,0.98,13.0,0.0,0.0
5625,9205,Jayden Bogle,2023,LeftFoot,0.0,2.0,0.1714378446340561,0.0,1.0,0.0548073947429657,0.0,0.1714378446340561,0.23,3.0,0.0,0.0
4829,843,James Ward-Prowse,2023,LeftFoot,0.0,1.0,0.15586480498313904,0.0,1.0,0.1027454286813736,0.0,0.15586480498313904,0.26,2.0,0.0,0.0
3643,10758,Harry Toffolo,2023,LeftFoot,0.0,2.0,0.15322826243937016,0.0,1.0,0.10849549621343613,0.0,0.15322826243937016,0.26,3.0,0.0,0.0
4357,10041,Yasser Larouci,2023,LeftFoot,0.0,3.0,0.1500147096812725,0.0,0.0,0.0,0.0,0.1500147096812725,0.15,3.0,0.0,
2412,8323,Josh Brownhill,2023,LeftFoot,1.0,2.0,0.1482355035841465,0.0,1.0,0.03651396557688713,1.0,0.1482355035841465,0.18,3.0,0.5,0.0
3970,7281,Diogo Dalot,2023,LeftFoot,0.0,3.0,0.14640916138887403,0.0,1.0,0.021433569490909576,0.0,0.14640916138887403,0.17,4.0,0.0,0.0
4209,7546,Harvey Elliott,2023,LeftFoot,0.0,5.0,0.14200452156364918,0.0,3.0,0.12235182709991932,0.0,0.14200452156364918,0.26,8.0,0.0,0.0
4077,1665,James Tarkowski,2023,LeftFoot,0.0,1.0,0.14113886654376984,0.0,1.0,0.0417979434132576,0.0,0.14113886654376984,0.18,2.0,0.0,0.0
3675,10741,Marcus Tavernier,2023,LeftFoot,0.0,5.0,0.13719792943447828,1.0,4.0,1.1097489651292562,0.0,0.13719792943447828,1.25,9.0,0.0,0.25
2279,8040,Marvelous Nakamba,2023,LeftFoot,0.0,5.0,0.1364169279113412,0.0,5.0,0.1900131329894066,0.0,0.1364169279113412,0.33,10.0,0.0,0.0
239,7603,Marc Guehi,2023,LeftFoot,0.0,1.0,0.13448457419872284,0.0,2.0,0.101563835516572,0.0,0.13448457419872284,0.24,3.0,0.0,0.0
2273,10126,James McAtee,2023,LeftFoot,0.0,2.0,0.13439784944057465,0.0,3.0,0.1871353276073933,0.0,0.13439784944057465,0.32,5.0,0.0,0.0
3889,672,Jordan Ayew,2023,LeftFoot,0.0,2.0,0.13051117211580276,1.0,4.0,0.8137281090021133,0.0,0.13051117211580276,0.94,6.0,0.0,0.25
4182,773,Aleksandar Mitrovic,2023,LeftFoot,0.0,1.0,0.12477675080299376,0.0,0.0,0.0,0.0,0.12477675080299376,0.12,1.0,0.0,
4709,6986,Hamed Junior Traore,2023,LeftFoot,0.0,2.0,0.12472311407327652,0.0,0.0,0.0,0.0,0.12472311407327652,0.12,2.0,0.0,
2840,7726,Ezri Konsa Ngoyo,2023,LeftFoot,0.0,1.0,0.1222878471016884,0.0,0.0,0.0,0.0,0.1222878471016884,0.12,1.0,0.0,
2202,4105,Raul Jimenez,2023,LeftFoot,0.0,1.0,0.12214888632297516,0.0,1.0,0.06487946957349777,0.0,0.12214888632297516,0.19,2.0,0.0,0.0
4488,5735,Jean-Philippe Mateta,2023,LeftFoot,0.0,1.0,0.12148869782686234,1.0,4.0,0.5816563107073307,0.0,0.12148869782686234,0.7,5.0,0.0,0.25
3746,5560,Scott McTominay,2023,LeftFoot,0.0,2.0,0.1190742626786232,0.0,0.0,0.0,0.0,0.1190742626786232,0.12,2.0,0.0,
3653,9619,Issa Kabore,2023,LeftFoot,0.0,3.0,0.11722801998257636,0.0,1.0,0.02566705457866192,0.0,0.11722801998257636,0.14,4.0,0.0,0.0
3383,8942,Aaron Hickey,2023,LeftFoot,0.0,6.0,0.11619142070412636,0.0,0.0,0.0,0.0,0.11619142070412636,0.12,6.0,0.0,
634,9677,Kristoffer Ajer,2023,LeftFoot,0.0,1.0,0.11518282443284988,1.0,1.0,0.8103819489479065,0.0,0.11518282443284988,0.93,2.0,0.0,1.0
3561,7438,James Garner,2023,LeftFoot,0.0,2.0,0.11428980156779288,0.0,2.0,0.18751854449510577,0.0,0.11428980156779288,0.3,4.0,0.0,0.0
31,11718,Elijah Adebayo,2023,LeftFoot,0.0,1.0,0.1141991913318634,0.0,4.0,0.2445265967398882,0.0,0.1141991913318634,0.36,5.0,0.0,0.0
4994,7814,Taiwo Awoniyi,2023,LeftFoot,0.0,1.0,0.11296705901622772,0.0,1.0,0.01445065811276436,0.0,0.11296705901622772,0.13,2.0,0.0,0.0
5312,9524,Anthony Elanga,2023,LeftFoot,0.0,3.0,0.11211948841810226,1.0,2.0,0.6711744368076324,0.0,0.11211948841810226,0.78,5.0,0.0,0.5
1927,592,Ross Barkley,2023,LeftFoot,0.0,1.0,0.10733500868082048,0.0,0.0,0.0,0.0,0.10733500868082048,0.11,1.0,0.0,
1654,6835,Tom Cairney,2023,LeftFoot,0.0,3.0,0.10703363083302976,0.0,0.0,0.0,0.0,0.10703363083302976,0.11,3.0,0.0,
3248,6104,Will Hughes,2023,LeftFoot,0.0,2.0,0.1068168543279171,0.0,0.0,0.0,0.0,0.1068168543279171,0.11,2.0,0.0,
4018,10822,Wilson Odobert,2023,LeftFoot,1.0,1.0,0.10471395403146744,0.0,0.0,0.0,1.0,0.10471395403146744,0.1,1.0,1.0,
1625,12027,Mohammed Kudus,2023,LeftFoot,1.0,2.0,0.10325440391898157,0.0,1.0,0.05045071989297867,1.0,0.10325440391898157,0.15,3.0,0.5,0.0
3277,2248,Casemiro,2023,LeftFoot,0.0,2.0,0.10321900248527528,0.0,3.0,0.40487753599882126,0.0,0.10321900248527528,0.51,5.0,0.0,0.0
1787,10291,Vitalii Mykolenko,2023,LeftFoot,0.0,2.0,0.0999859683215618,0.0,1.0,0.01937287673354149,0.0,0.0999859683215618,0.12,3.0,0.0,0.0
2470,10716,Manor Solomon,2023,LeftFoot,0.0,1.0,0.09699679166078568,0.0,1.0,0.06932462751865387,0.0,0.09699679166078568,0.17,2.0,0.0,0.0
4490,11709,Milos Kerkez,2023,LeftFoot,0.0,2.0,0.09251939691603184,0.0,0.0,0.0,0.0,0.09251939691603184,0.09,2.0,0.0,
5886,448,Ivan Perisic,2023,LeftFoot,0.0,1.0,0.09073095768690108,0.0,1.0,0.4568954110145569,0.0,0.09073095768690108,0.55,2.0,0.0,0.0
3639,10140,Hugo Bueno,2023,LeftFoot,0.0,1.0,0.08898574113845825,0.0,0.0,0.0,0.0,0.08898574113845825,0.09,1.0,0.0,
97,8214,Tyrick Mitchell,2023,LeftFoot,0.0,2.0,0.08789914473891258,0.0,1.0,0.06064928323030472,0.0,0.08789914473891258,0.15,3.0,0.0,0.0
4374,6044,Charlie Taylor,2023,LeftFoot,0.0,3.0,0.08721145614981651,0.0,0.0,0.0,0.0,0.08721145614981651,0.09,3.0,0.0,
