id,player_id,player_name,season,shotZone,goals,shots,xG,assists,key_passes,xA,npg,npxG,npxG+xA,key_passes+shots,goal_conversion_rate,assist_to_key_pass_ratio
4754,3635,Bernardo Silva,2023,shotSixYardBox,2.0,2.0,0.8731404840946198,1.0,6.0,1.6337773352861404,2.0,0.8731404840946198,2.51,8.0,1.0,0.16666666666666666
1929,843,James Ward-Prowse,2023,shotSixYardBox,1.0,1.0,0.8582800030708313,1.0,5.0,1.6263842321932316,1.0,0.8582800030708313,2.48,6.0,1.0,0.2
4080,4456,Chris Wood,2023,shotSixYardBox,0.0,1.0,0.856863796710968,0.0,0.0,0.0,0.0,0.856863796710968,0.86,1.0,0.0,
5185,6686,Nicolo Zaniolo,2023,shotSixYardBox,0.0,3.0,0.84393060952425,0.0,0.0,0.0,0.0,0.84393060952425,0.84,3.0,0.0,
4839,11716,Pelly Ruddock Mpanzu,2023,shotSixYardBox,0.0,1.0,0.836603045463562,0.0,0.0,0.0,0.0,0.836603045463562,0.84,1.0,0.0,
1584,6552,Bryan Mbeumo,2023,shotSixYardBox,1.0,1.0,0.8103819489479065,2.0,6.0,1.8814602736383677,1.0,0.8103819489479065,2.69,7.0,1.0,0.3333333333333333
933,11710,Simon Adingra,2023,shotSixYardBox,1.0,2.0,0.7990441620349884,0.0,0.0,0.0,1.0,0.7990441620349884,0.8,2.0,0.5,
3590,2245,Raphael Varane,2023,shotSixYardBox,1.0,1.0,0.789081335067749,0.0,0.0,0.0,1.0,0.789081335067749,0.79,1.0,1.0,
3680,1299,Mario Lemina,2023,shotSixYardBox,0.0,2.0,0.7771449834108353,0.0,0.0,0.0,0.0,0.7771449834108353,0.78,2.0,0.0,
2711,9983,Beto,2023,shotSixYardBox,0.0,2.0,0.7685664296150208,0.0,1.0,0.3898004293441773,0.0,0.7685664296150208,1.16,3.0,0.0,0.0
3807,11714,Tom Lockyer,2023,shotSixYardBox,1.0,1.0,0.7665830254554749,0.0,0.0,0.0,1.0,0.7665830254554749,0.77,1.0,1.0,
4810,8285,Sander Berge,2023,shotSixYardBox,0.0,2.0,0.7559705674648285,0.0,0.0,0.0,0.0,0.7559705674648285,0.76,2.0,0.0,
1332,6048,Lewis Dunk,2023,shotSixYardBox,1.0,3.0,0.7558395713567734,0.0,0.0,0.0,1.0,0.7558395713567734,0.76,3.0,0.3333333333333333,
2210,5220,Kai Havertz,2023,shotSixYardBox,0.0,3.0,0.7551214210689068,0.0,1.0,0.13249820470809937,0.0,0.7551214210689068,0.89,4.0,0.0,0.0
5450,1665,James Tarkowski,2023,shotSixYardBox,1.0,4.0,0.745510146021843,0.0,1.0,0.05897397920489311,1.0,0.745510146021843,0.8,5.0,0.25,0.0
4188,7395,Carlos Vinicius,2023,shotSixYardBox,1.0,1.0,0.7391039133071899,0.0,0.0,0.0,1.0,0.7391039133071899,0.74,1.0,1.0,
3632,9667,Amadou Onana,2023,shotSixYardBox,0.0,4.0,0.7297049071639776,0.0,0.0,0.0,0.0,0.7297049071639776,0.73,4.0,0.0,
2973,10177,Evan Ferguson,2023,shotSixYardBox,1.0,1.0,0.7277309894561768,0.0,1.0,0.1199745237827301,1.0,0.7277309894561768,0.85,2.0,1.0,0.0
1448,9021,Pape Sarr,2023,shotSixYardBox,1.0,2.0,0.7054368481040001,0.0,0.0,0.0,1.0,0.7054368481040001,0.71,2.0,0.5,
298,7382,Dan Burn,2023,shotSixYardBox,1.0,3.0,0.6976743042469025,0.0,0.0,0.0,1.0,0.6976743042469025,0.7,3.0,0.3333333333333333,
470,7814,Taiwo Awoniyi,2023,shotSixYardBox,1.0,2.0,0.6903071254491806,0.0,0.0,0.0,1.0,0.6903071254491806,0.69,2.0,0.5,
1234,7723,John McGinn,2023,shotSixYardBox,1.0,1.0,0.6844462156295776,0.0,2.0,0.12406204268336296,1.0,0.6844462156295776,0.81,3.0,1.0,0.0
2842,10386,Anel Ahmedhodzic,2023,shotSixYardBox,0.0,2.0,0.6819104701280594,0.0,0.0,0.0,0.0,0.6819104701280594,0.68,2.0,0.0,
4870,11055,Rasmus Hojlund,2023,shotSixYardBox,0.0,2.0,0.6788425743579865,0.0,0.0,0.0,0.0,0.6788425743579865,0.68,2.0,0.0,
3473,2496,Rodri,2023,shotSixYardBox,1.0,1.0,0.6593173146247864,0.0,1.0,0.6378518342971802,1.0,0.6593173146247864,1.3,2.0,1.0,0.0
2098,6314,Joachim Andersen,2023,shotSixYardBox,0.0,2.0,0.6399416700005531,0.0,1.0,0.3891980648040771,0.0,0.6399416700005531,1.03,3.0,0.0,0.0
936,11720,Jacob Brown,2023,shotSixYardBox,0.0,1.0,0.6389598250389099,0.0,1.0,0.4917406141757965,0.0,0.6389598250389099,1.13,2.0,0.0,0.0
1393,7332,Max Kilman,2023,shotSixYardBox,0.0,1.0,0.6383761167526245,0.0,0.0,0.0,0.0,0.6383761167526245,0.64,1.0,0.0,
1852,10697,Ryan Gravenberch,2023,shotSixYardBox,0.0,1.0,0.6327582001686096,0.0,0.0,0.0,0.0,0.6327582001686096,0.63,1.0,0.0,
2461,8845,Hee-Chan Hwang,2023,shotSixYardBox,1.0,1.0,0.627071738243103,0.0,1.0,0.6011396646499634,1.0,0.627071738243103,1.23,2.0,1.0,0.0
3217,6691,Dejan Kulusevski,2023,shotSixYardBox,1.0,1.0,0.609123945236206,0.0,2.0,0.9444928467273712,1.0,0.609123945236206,1.55,3.0,1.0,0.0
3145,7967,Anssumane Fati,2023,shotSixYardBox,1.0,1.0,0.6084414720535278,0.0,0.0,0.0,1.0,0.6084414720535278,0.61,1.0,1.0,
4724,531,Michail Antonio,2023,shotSixYardBox,0.0,1.0,0.6049544811248779,0.0,0.0,0.0,0.0,0.6049544811248779,0.6,1.0,0.0,
5387,1228,Bruno Fernandes,2023,shotSixYardBox,0.0,1.0,0.6021673083305359,1.0,4.0,1.2699017859995363,0.0,0.6021673083305359,1.87,5.0,0.0,0.25
2658,12027,Mohammed Kudus,2023,shotSixYardBox,0.0,1.0,0.581981360912323,0.0,0.0,0.0,0.0,0.581981360912323,0.58,1.0,0.0,
3087,7218,Cristian Romero,2023,shotSixYardBox,1.0,1.0,0.5806849598884583,0.0,0.0,0.0,1.0,0.5806849598884583,0.58,1.0,1.0,
217,11717,Carlton Morris,2023,shotSixYardBox,0.0,1.0,0.5768250823020935,0.0,0.0,0.0,0.0,0.5768250823020935,0.58,1.0,0.0,
4231,10012,Jakub Kiwior,2023,shotSixYardBox,0.0,1.0,0.5712023377418518,0.0,0.0,0.0,0.0,0.5712023377418518,0.57,1.0,0.0,
539,7083,Christian Norgaard,2023,shotSixYardBox,0.0,4.0,0.5659839808940887,0.0,0.0,0.0,0.0,0.5659839808940887,0.57,4.0,0.0,
4224,7298,Ben White,2023,shotSixYardBox,0.0,1.0,0.5631000995635986,0.0,1.0,0.08820236474275589,0.0,0.5631000995635986,0.65,2.0,0.0,0.0
330,6885,Axel Disasi,2023,shotSixYardBox,1.0,1.0,0.5630566477775574,0.0,0.0,0.0,1.0,0.5630566477775574,0.56,1.0,1.0,
5156,7438,James Garner,2023,shotSixYardBox,0.0,1.0,0.5602990984916687,0.0,3.0,1.1068096607923508,0.0,0.5602990984916687,1.67,4.0,0.0,0.0
5276,6108,Rodrigo Bentancur,2023,shotSixYardBox,0.0,1.0,0.5478523373603821,0.0,0.0,0.0,0.0,0.5478523373603821,0.55,1.0,0.0,
2370,9662,Dango Ouattara,2023,shotSixYardBox,0.0,1.0,0.5404230952262878,0.0,0.0,0.0,0.0,0.5404230952262878,0.54,1.0,0.0,
5049,8812,Sasa Kalajdzic,2023,shotSixYardBox,1.0,1.0,0.5301117897033691,0.0,0.0,0.0,1.0,0.5301117897033691,0.53,1.0,1.0,
5038,7365,Lucas Paqueta,2023,shotSixYardBox,0.0,2.0,0.5167611613869667,1.0,1.0,0.517398476600647,0.0,0.5167611613869667,1.03,3.0,0.0,1.0
4140,618,Raheem Sterling,2023,shotSixYardBox,0.0,2.0,0.5090364664793015,0.0,1.0,0.4416085481643677,0.0,0.5090364664793015,0.95,3.0,0.0,0.0
824,11713,Amari&#039;i Bell,2023,shotSixYardBox,0.0,1.0,0.4917406141757965,0.0,0.0,0.0,0.0,0.4917406141757965,0.49,1.0,0.0,
4421,844,Jay Rodriguez,2023,shotSixYardBox,0.0,2.0,0.4901641793549061,0.0,0.0,0.0,0.0,0.4901641793549061,0.49,2.0,0.0,
3901,10408,Luis Diaz,2023,shotSixYardBox,0.0,2.0,0.4863272756338119,0.0,0.0,0.0,0.0,0.4863272756338119,0.49,2.0,0.0,
578,5973,Kenny Tete,2023,shotSixYardBox,0.0,1.0,0.4844272434711456,0.0,0.0,0.0,0.0,0.4844272434711456,0.48,1.0,0.0,
5415,12094,Mike Tresor,2023,shotSixYardBox,0.0,1.0,0.4783159494400024,0.0,1.0,0.3714017271995544,0.0,0.4783159494400024,0.85,2.0,0.0,0.0
884,8720,Jack Harrison,2023,shotSixYardBox,0.0,1.0,0.47552862763404846,1.0,2.0,1.2652744948863983,0.0,0.47552862763404846,1.74,3.0,0.0,0.5
250,7439,Tahith Chong,2023,shotSixYardBox,0.0,1.0,0.4744294285774231,0.0,0.0,0.0,0.0,0.4744294285774231,0.47,1.0,0.0,
673,11486,Illia Zabarnyi,2023,shotSixYardBox,0.0,1.0,0.46564781665802,0.0,0.0,0.0,0.0,0.46564781665802,0.47,1.0,0.0,
1743,9733,Nathan Collins,2023,shotSixYardBox,1.0,2.0,0.4568551518023014,0.0,1.0,0.6051620841026306,1.0,0.4568551518023014,1.06,3.0,0.5,0.0
2078,8562,Luke Thomas,2023,shotSixYardBox,0.0,1.0,0.4424034655094147,0.0,0.0,0.0,0.0,0.4424034655094147,0.44,1.0,0.0,
4833,579,Nathan Ake,2023,shotSixYardBox,1.0,4.0,0.4417692720890045,0.0,0.0,0.0,1.0,0.4417692720890045,0.44,4.0,0.25,
4853,11356,Enzo Fernandez,2023,shotSixYardBox,0.0,1.0,0.4416085481643677,0.0,0.0,0.0,0.0,0.4416085481643677,0.44,1.0,0.0,
1777,900,Adama Traore,2023,shotSixYardBox,0.0,1.0,0.43420571088790894,0.0,0.0,0.0,0.0,0.43420571088790894,0.43,1.0,0.0,
2411,7698,Leandro Trossard,2023,shotSixYardBox,1.0,1.0,0.3935150504112244,0.0,1.0,0.5200186967849731,1.0,0.3935150504112244,0.91,2.0,1.0,0.0
4558,510,Joel Ward,2023,shotSixYardBox,0.0,1.0,0.3891980648040771,0.0,0.0,0.0,0.0,0.3891980648040771,0.39,1.0,0.0,
3531,7498,Lyle Foster,2023,shotSixYardBox,0.0,1.0,0.3714017271995544,0.0,0.0,0.0,0.0,0.3714017271995544,0.37,1.0,0.0,
5478,8831,Iyenoma Destiny Udogie,2023,shotSixYardBox,0.0,1.0,0.3593902289867401,1.0,1.0,0.609123945236206,0.0,0.3593902289867401,0.97,2.0,0.0,1.0
2956,672,Jordan Ayew,2023,shotSixYardBox,0.0,1.0,0.3532838523387909,2.0,3.0,1.4857415780425072,0.0,0.3532838523387909,1.84,4.0,0.0,0.6666666666666666
1278,5609,Yves Bissouma,2023,shotSixYardBox,0.0,1.0,0.3459620773792267,0.0,0.0,0.0,0.0,0.3459620773792267,0.35,1.0,0.0,
4160,87,Joelinton,2023,shotSixYardBox,0.0,2.0,0.33859798312187195,1.0,1.0,0.800544261932373,0.0,0.33859798312187195,1.14,3.0,0.0,1.0
1945,9790,Josko Gvardiol,2023,shotSixYardBox,0.0,1.0,0.3067678213119507,0.0,0.0,0.0,0.0,0.3067678213119507,0.31,1.0,0.0,
2909,9524,Anthony Elanga,2023,shotSixYardBox,0.0,1.0,0.28140872716903687,1.0,1.0,0.6045634746551514,0.0,0.28140872716903687,0.89,2.0,0.0,1.0
4499,9677,Kristoffer Ajer,2023,shotSixYardBox,0.0,3.0,0.2773414198309183,1.0,1.0,0.8103819489479065,0.0,0.2773414198309183,1.09,4.0,0.0,1.0
3853,10805,Levi Colwill,2023,shotSixYardBox,0.0,2.0,0.27643778920173645,0.0,0.0,0.0,0.0,0.27643778920173645,0.28,2.0,0.0,
5420,11701,Zeki Amdouni,2023,shotSixYardBox,0.0,2.0,0.26550906896591187,0.0,0.0,0.0,0.0,0.26550906896591187,0.27,2.0,0.0,
665,239,Pascal Gross,2023,shotSixYardBox,0.0,1.0,0.26246532797813416,0.0,0.0,0.0,0.0,0.26246532797813416,0.26,1.0,0.0,
3362,804,Craig Dawson,2023,shotSixYardBox,0.0,4.0,0.26122408732771873,0.0,0.0,0.0,0.0,0.26122408732771873,0.26,4.0,0.0,
956,6850,Willy Boly,2023,shotSixYardBox,0.0,2.0,0.2196407988667488,0.0,0.0,0.0,0.0,0.2196407988667488,0.22,2.0,0.0,
3861,11718,Elijah Adebayo,2023,shotSixYardBox,0.0,2.0,0.20200977474451065,0.0,0.0,0.0,0.0,0.20200977474451065,0.2,2.0,0.0,
4280,7726,Ezri Konsa Ngoyo,2023,shotSixYardBox,0.0,2.0,0.18414056673645973,0.0,0.0,0.0,0.0,0.18414056673645973,0.18,2.0,0.0,
3974,5613,Gabriel,2023,shotSixYardBox,0.0,3.0,0.18380571156740189,0.0,0.0,0.0,0.0,0.18380571156740189,0.18,3.0,0.0,
1676,646,Christian Eriksen,2023,shotSixYardBox,1.0,1.0,0.16082441806793213,0.0,0.0,0.0,1.0,0.16082441806793213,0.16,1.0,1.0,
2009,987,Joseph Gomez,2023,shotSixYardBox,0.0,1.0,0.14541594684123993,0.0,0.0,0.0,0.0,0.14541594684123993,0.15,1.0,0.0,
2034,5543,Gabriel Jesus,2023,shotSixYardBox,0.0,2.0,0.14512576907873154,0.0,0.0,0.0,0.0,0.14512576907873154,0.15,2.0,0.0,
910,500,Alex Iwobi,2023,shotSixYardBox,0.0,2.0,0.14497649669647217,0.0,0.0,0.0,0.0,0.14497649669647217,0.14,2.0,0.0,
3872,9324,Facundo Pellistri,2023,shotSixYardBox,0.0,1.0,0.1430738866329193,0.0,0.0,0.0,0.0,0.1430738866329193,0.14,1.0,0.0,
5135,10758,Harry Toffolo,2023,shotSixYardBox,0.0,1.0,0.14087241888046265,0.0,0.0,0.0,0.0,0.14087241888046265,0.14,1.0,0.0,
2186,5221,Leon Bailey,2023,shotSixYardBox,0.0,1.0,0.14075465500354767,1.0,2.0,0.8172133564949036,0.0,0.14075465500354767,0.96,3.0,0.0,0.5
2054,675,Jack Grealish,2023,shotSixYardBox,0.0,1.0,0.13779103755950928,1.0,1.0,0.5121867656707764,0.0,0.13779103755950928,0.65,2.0,0.0,1.0
34,7752,Gabriel Martinelli,2023,shotSixYardBox,0.0,1.0,0.13249820470809937,0.0,2.0,0.2084757313132286,0.0,0.13249820470809937,0.34,3.0,0.0,0.0
2334,8286,Jack Robinson,2023,shotSixYardBox,0.0,1.0,0.12619291245937347,0.0,0.0,0.0,0.0,0.12619291245937347,0.13,1.0,0.0,
2292,935,Kurt Zouma,2023,shotSixYardBox,0.0,2.0,0.12464852258563042,0.0,1.0,0.03957875818014145,0.0,0.12464852258563042,0.16,3.0,0.0,0.0
440,7699,Adam Webster,2023,shotSixYardBox,0.0,1.0,0.1199745237827301,0.0,0.0,0.0,0.0,0.1199745237827301,0.12,1.0,0.0,
2424,5722,Ibrahim Sangare,2023,shotSixYardBox,0.0,1.0,0.10737498104572296,0.0,0.0,0.0,0.0,0.10737498104572296,0.11,1.0,0.0,
153,10757,Scott McKenna,2023,shotSixYardBox,0.0,1.0,0.10559770464897156,0.0,1.0,0.08574365079402924,0.0,0.10559770464897156,0.19,2.0,0.0,0.0
2688,9205,Jayden Bogle,2023,shotSixYardBox,0.0,1.0,0.10488668829202652,0.0,0.0,0.0,0.0,0.10488668829202652,0.1,1.0,0.0,
2128,5355,Jacob Bruun Larsen,2023,shotSixYardBox,0.0,2.0,0.0911020552739501,0.0,0.0,0.0,0.0,0.0911020552739501,0.09,2.0,0.0,
2392,807,Jonny Evans,2023,shotSixYardBox,0.0,1.0,0.08175858855247498,0.0,0.0,0.0,0.0,0.08175858855247498,0.08,1.0,0.0,
4400,10291,Vitalii Mykolenko,2023,shotSixYardBox,0.0,1.0,0.07849050313234329,0.0,0.0,0.0,0.0,0.07849050313234329,0.08,1.0,0.0,
1954,8778,Fabio Silva,2023,shotSixYardBox,0.0,1.0,0.07816250622272491,0.0,0.0,0.0,0.0,0.07816250622272491,0.08,1.0,0.0,
3827,5553,Declan Rice,2023,shotSixYardBox,0.0,1.0,0.07510222494602203,0.0,2.0,0.5023193322122097,0.0,0.07510222494602203,0.58,3.0,0.0,0.0
2671,8476,Jarrad Branthwaite,2023,shotSixYardBox,0.0,1.0,0.06373784691095352,0.0,0.0,0.0,0.0,0.06373784691095352,0.06,1.0,0.0,
1899,76,Fabian Schar,2023,shotSixYardBox,0.0,1.0,0.06194936856627464,0.0,0.0,0.0,0.0,0.06194936856627464,0.06,1.0,0.0,
3735,10743,Kieffer Moore,2023,shotSixYardBox,0.0,1.0,0.05995842814445496,0.0,1.0,0.46564781665802,0.0,0.05995842814445496,0.53,2.0,0.0,0.0
3843,9556,William Osula,2023,shotSixYardBox,0.0,1.0,0.05275612697005272,0.0,0.0,0.0,0.0,0.05275612697005272,0.05,1.0,0.0,
4166,8756,Dara O&#039;Shea,2023,shotSixYardBox,0.0,1.0,0.05201815441250801,0.0,0.0,0.0,0.0,0.05201815441250801,0.05,1.0,0.0,
4908,6852,Matt Doherty,2023,shotSixYardBox,0.0,1.0,0.04788026213645935,0.0,0.0,0.0,0.0,0.04788026213645935,0.05,1.0,0.0,
406,922,Andreas Pereira,2023,shotSixYardBox,0.0,1.0,0.04168356582522392,0.0,1.0,0.4844272434711456,0.0,0.04168356582522392,0.53,2.0,0.0,0.0
2864,8252,Nicolas Dominguez,2023,shotSixYardBox,0.0,1.0,0.03614772483706474,0.0,0.0,0.0,0.0,0.03614772483706474,0.04,1.0,0.0,
2836,592,Ross Barkley,2023,shotSixYardBox,0.0,1.0,0.031802646815776825,0.0,0.0,0.0,0.0,0.031802646815776825,0.03,1.0,0.0,
3324,9154,Elliot Anderson,2023,shotSixYardBox,0.0,1.0,0.029330743476748463,0.0,0.0,0.0,0.0,0.029330743476748463,0.03,1.0,0.0,
485,5789,Boubacar Kamara,2023,shotSixYardBox,0.0,1.0,0.013917609117925169,0.0,0.0,0.0,0.0,0.013917609117925169,0.01,1.0,0.0,
4864,7988,Billy Gilmour,2023,shotSixYardBox,0.0,0.0,0.0,0.0,2.0,0.1505170315504074,0.0,0.0,0.15,2.0,,0.0
830,10846,Julian Alvarez,2023,shotSixYardBox,0.0,0.0,0.0,1.0,2.0,0.5593811050057411,0.0,0.0,0.56,2.0,,0.5
822,11719,Chiedozie Ogbene,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.5768250823020935,0.0,0.0,0.58,1.0,,0.0
2869,10866,Luis Sinisterra,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.05995842814445496,0.0,0.0,0.06,1.0,,0.0
4848,5568,Connor Roberts,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.05201815441250801,0.0,0.0,0.05,1.0,,0.0
858,7069,Saman Ghoddos,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.1276218742132187,0.0,0.0,0.13,1.0,,0.0
926,8706,Eberechi Eze,2023,shotSixYardBox,0.0,0.0,0.0,0.0,4.0,1.229438465088606,0.0,0.0,1.23,4.0,,0.0
4891,8040,Marvelous Nakamba,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.10924823582172394,0.0,0.0,0.11,1.0,,0.0
995,7166,Mathias Jensen,2023,shotSixYardBox,0.0,0.0,0.0,1.0,4.0,0.7727066613733768,0.0,0.0,0.77,4.0,,0.25
1004,9788,Dominik Szoboszlai,2023,shotSixYardBox,0.0,0.0,0.0,1.0,3.0,1.795233964920044,0.0,0.0,1.8,3.0,,0.3333333333333333
4667,6857,Morgan Gibbs-White,2023,shotSixYardBox,0.0,0.0,0.0,0.0,2.0,0.1201062835752964,0.0,0.0,0.12,2.0,,0.0
1010,561,Joe Rothwell,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.07735098153352737,0.0,0.0,0.08,1.0,,0.0
4620,8981,Jeremy Doku,2023,shotSixYardBox,0.0,0.0,0.0,1.0,2.0,0.953980267047882,0.0,0.0,0.95,2.0,,0.5
4582,3288,Thiago Silva,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.30558744072914124,0.0,0.0,0.31,1.0,,0.0
984,9156,Kevin Schade,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.3380696773529053,0.0,0.0,0.34,1.0,,0.0
753,2199,Pablo Sarabia,2023,shotSixYardBox,0.0,0.0,0.0,0.0,2.0,0.7073084861040115,0.0,0.0,0.71,2.0,,0.0
4927,1736,Oliver McBurnie,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.5949807167053223,0.0,0.0,0.59,1.0,,0.0
812,11699,Ameen Al Dakhil,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.07809389382600784,0.0,0.0,0.08,1.0,,0.0
199,11003,Ryan Yates,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.28140872716903687,0.0,0.0,0.28,1.0,,0.0
237,1663,Johann Berg Gudmundsson,2023,shotSixYardBox,0.0,0.0,0.0,0.0,2.0,0.16690998151898384,0.0,0.0,0.17,2.0,,0.0
240,11839,Gustavo Hamer,2023,shotSixYardBox,0.0,0.0,0.0,0.0,1.0,0.05275612697005272,0.0,0.0,0.05,1.0,,0.0
