id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
808,10806,Kaoru Mitoma,2023,AML,8.0,1.0,15.0,713.0,2.3316679410636425,3.0,2.0520801916718483,16.0,3.0,0.0,1.0,2.3316679410636425,7.614250421524048,4.405431795865297,89.12,4.38,31.0,7.92,0.13,0.38,0.26,0.29,0.55,1.89,2.02,0.96,3.91,0.06666666666666667,0.1875,0.375
55,556,Marcus Rashford,2023,AML,6.0,1.0,17.0,505.0,1.7566320970654488,1.0,0.87375258654356,6.0,1.0,0.0,1.0,1.7566320970654488,3.733050942420959,1.2926234640181065,84.17,2.63,23.0,5.61,0.18,0.18,0.16,0.31,0.47,3.03,1.07,0.67,4.1,0.058823529411764705,0.16666666666666666,0.16666666666666666
227,6026,Richarlison,2023,AML,4.0,0.0,13.0,289.0,2.021104699000716,2.0,0.7412472106516361,4.0,0.0,0.0,0.0,2.021104699000716,3.1497403979301453,0.40401799231767654,72.25,2.76,17.0,3.21,0.0,0.62,0.23,0.63,0.86,4.05,1.25,0.98,5.3,0.0,0.5,0.0
5234,453,Son Heung-Min,2023,AML,3.0,0.0,5.0,266.0,0.32626965641975403,0.0,1.2882452607154846,8.0,0.0,0.0,0.0,0.32626965641975403,2.81275936961174,1.4410184398293495,88.67,1.61,13.0,2.96,0.0,0.0,0.44,0.11,0.54,1.69,2.7,0.95,4.39,0.0,0.0,0.0
5651,757,Jeffrey Schlupp,2023,AML,7.0,0.0,7.0,545.0,0.49656467884778976,0.0,0.4515235982835293,8.0,0.0,0.0,0.0,0.49656467884778976,2.413088858127594,1.755788929760456,77.86,0.95,15.0,6.06,0.0,0.0,0.07,0.08,0.16,1.16,1.32,0.4,2.48,0.0,0.0,0.0
4870,8981,Jeremy Doku,2023,AML,4.0,1.0,12.0,316.0,0.5318359136581421,1.0,1.3802227824926376,10.0,1.0,0.0,1.0,0.5318359136581421,2.403904542326927,0.782211497426033,79.0,1.91,22.0,3.51,0.28,0.28,0.39,0.15,0.54,3.42,2.85,0.68,6.27,0.08333333333333333,0.1,0.25
5872,675,Jack Grealish,2023,AML,2.0,0.0,5.0,180.0,0.3742937296628952,1.0,0.7501034736633301,6.0,0.0,0.0,0.0,0.3742937296628952,2.1389970183372498,1.2037779092788696,90.0,1.12,11.0,2.0,0.0,0.5,0.38,0.19,0.56,2.5,3.0,1.07,5.5,0.0,0.16666666666666666,0.0
3875,7365,Lucas Paqueta,2023,AML,5.0,0.0,2.0,448.0,0.21598295867443085,0.0,0.4706466570496559,3.0,2.0,0.0,0.0,0.21598295867443085,2.0896823294460773,1.5413948483765123,89.6,0.69,5.0,4.98,0.0,0.0,0.09,0.04,0.14,0.4,0.6,0.42,1.0,0.0,0.0,0.4
2689,10716,Manor Solomon,2023,AML,2.0,0.0,6.0,156.0,0.35687699913978577,2.0,0.8803116828203201,9.0,1.0,0.0,0.0,0.35687699913978577,1.763838529586792,0.9190229326486588,78.0,1.24,15.0,1.73,0.0,1.16,0.51,0.21,0.72,3.47,5.2,1.02,8.67,0.0,0.2222222222222222,0.5
5575,3585,Said Benrahma,2023,AML,3.0,0.0,10.0,241.0,0.4752800688147545,0.0,0.1782665103673935,2.0,0.0,0.0,0.0,0.4752800688147545,1.3256041705608368,0.7386958636343479,80.33,0.65,12.0,2.68,0.0,0.0,0.07,0.18,0.24,3.73,0.75,0.49,4.48,0.0,0.0,0.0
4411,10552,Alejandro Garnacho,2023,AML,1.0,0.0,3.0,69.0,0.25179803371429443,0.0,0.06666988879442215,1.0,0.0,0.0,0.0,0.25179803371429443,1.082507848739624,0.7640399932861328,69.0,0.32,4.0,0.77,0.0,0.0,0.09,0.33,0.42,3.9,1.3,1.41,5.19,0.0,0.0,0.0
2634,7723,John McGinn,2023,AML,2.0,1.0,1.0,165.0,0.6844462156295776,0.0,0.01415904238820076,1.0,0.0,0.0,1.0,0.6844462156295776,1.018151044845581,0.33370476961135864,82.5,0.7,2.0,1.83,0.55,0.0,0.01,0.37,0.38,0.55,0.55,0.56,1.09,1.0,0.0,0.0
