id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
4096,2496,Rodri,2023,DMC,8.0,2.0,16.0,674.0,1.3307834565639496,1.0,1.6790738217532637,6.0,3.0,1.0,2.0,1.3307834565639496,8.553887665271759,7.675929248332977,84.25,3.01,22.0,7.49,0.27,0.13,0.22,0.18,0.4,2.14,0.8,1.14,2.94,0.125,0.16666666666666666,0.5
1712,9021,Pape Sarr,2023,DMC,10.0,1.0,17.0,796.0,2.213298762217164,2.0,1.0292955804616213,12.0,3.0,0.0,1.0,2.213298762217164,7.244968309998512,4.7018986865878105,79.6,3.24,29.0,8.84,0.11,0.23,0.12,0.25,0.37,1.92,1.36,0.82,3.28,0.058823529411764705,0.16666666666666666,0.3
705,239,Pascal Gross,2023,DMC,7.0,2.0,13.0,623.0,0.8839314058423042,0.0,1.194409060291946,16.0,1.0,0.0,2.0,0.8839314058423042,6.3165532648563385,5.284447193145752,89.0,2.08,29.0,6.92,0.29,0.0,0.17,0.13,0.3,1.88,2.31,0.91,4.19,0.15384615384615385,0.0,0.14285714285714285
1519,5609,Yves Bissouma,2023,DMC,10.0,0.0,15.0,823.0,0.8356112167239189,0.0,0.23246297612786293,5.0,4.0,1.0,0.0,0.8356112167239189,5.005890935659409,4.580443277955055,82.3,1.07,20.0,9.14,0.0,0.0,0.03,0.09,0.12,1.64,0.55,0.55,2.19,0.0,0.0,0.5
5583,3635,Bernardo Silva,2023,DMC,2.0,1.0,2.0,180.0,0.5088719613850117,2.0,1.8065280318260193,7.0,0.0,0.0,1.0,0.5088719613850117,4.723317384719849,3.4037678241729736,90.0,2.32,9.0,2.0,0.5,1.0,0.9,0.25,1.16,1.0,3.5,2.36,4.5,0.5,0.2857142857142857,0.0
5769,7988,Billy Gilmour,2023,DMC,5.0,0.0,5.0,413.0,0.12605213420465589,1.0,0.8060770928859711,10.0,1.0,0.0,0.0,0.12605213420465589,4.278640896081924,4.004291668534279,82.6,0.93,15.0,4.59,0.0,0.22,0.18,0.03,0.2,1.09,2.18,0.93,3.27,0.0,0.1,0.2
2062,2248,Casemiro,2023,DMC,8.0,1.0,15.0,655.0,1.902386276051402,0.0,0.5283181723207235,7.0,1.0,0.0,1.0,1.902386276051402,3.756702207028866,2.880050301551819,81.88,2.43,22.0,7.28,0.14,0.0,0.07,0.26,0.33,2.06,0.96,0.52,3.02,0.06666666666666667,0.0,0.125
480,8288,Tomas Soucek,2023,DMC,5.0,1.0,11.0,437.0,2.1999371945858,1.0,0.6327051762491465,6.0,1.0,0.0,1.0,2.1999371945858,2.984446197748184,1.4416701942682266,87.4,2.83,17.0,4.86,0.21,0.21,0.13,0.45,0.58,2.26,1.23,0.61,3.5,0.09090909090909091,0.16666666666666666,0.2
5431,8666,Cheick Oumar Doucoure,2023,DMC,9.0,0.0,4.0,780.0,0.12026468012481928,0.0,0.42677135299891233,5.0,2.0,0.0,0.0,0.12026468012481928,2.934965670108795,2.448088064789772,86.67,0.55,9.0,8.67,0.0,0.0,0.05,0.01,0.06,0.46,0.58,0.34,1.04,0.0,0.0,0.2222222222222222
5175,2182,Jefferson Lerma,2023,DMC,6.0,0.0,4.0,531.0,0.1305670216679573,0.0,0.7299875002354383,6.0,1.0,0.0,0.0,0.1305670216679573,2.8390640541911125,2.0917131304740906,88.5,0.86,10.0,5.9,0.0,0.0,0.12,0.02,0.15,0.68,1.02,0.48,1.69,0.0,0.0,0.16666666666666666
