id,player_id,player_name,season,shotType,goals,shots,xG,assists,key_passes,xA,npg,npxG,npxG+xA,key_passes+shots,goal_conversion_rate,assist_to_key_pass_ratio
4993,7814,Taiwo Awoniyi,2023,Head,1.0,3.0,0.5468473173677921,0.0,0.0,0.0,1.0,0.5468473173677921,0.55,3.0,0.3333333333333333,
1374,10408,Luis Diaz,2023,Head,0.0,3.0,0.5445145331323147,0.0,0.0,0.0,0.0,0.5445145331323147,0.54,3.0,0.0,
4413,935,Kurt Zouma,2023,Head,1.0,4.0,0.5325845368206501,0.0,0.0,0.0,1.0,0.5325845368206501,0.53,4.0,0.25,
2318,11486,Illia Zabarnyi,2023,Head,0.0,2.0,0.5244414918124676,0.0,0.0,0.0,0.0,0.5244414918124676,0.52,2.0,0.0,
1858,510,Joel Ward,2023,Head,0.0,3.0,0.5148735865950584,0.0,0.0,0.0,0.0,0.5148735865950584,0.51,3.0,0.0,
5789,9678,Ethan Pinnock,2023,Head,0.0,3.0,0.5120628699660301,0.0,1.0,0.2506842017173767,0.0,0.5120628699660301,0.76,4.0,0.0,0.0
4828,843,James Ward-Prowse,2023,Head,1.0,2.0,0.5012530218809843,2.0,15.0,2.3300726069137454,1.0,0.5012530218809843,2.83,17.0,0.5,0.13333333333333333
1822,5973,Kenny Tete,2023,Head,0.0,1.0,0.4844272434711456,0.0,0.0,0.0,0.0,0.4844272434711456,0.48,1.0,0.0,
3954,8720,Jack Harrison,2023,Head,0.0,1.0,0.47552862763404846,0.0,0.0,0.0,0.0,0.47552862763404846,0.48,1.0,0.0,
5546,1771,Reece Burke,2023,Head,0.0,3.0,0.46176620200276375,0.0,1.0,0.01934309303760529,0.0,0.46176620200276375,0.48,4.0,0.0,0.0
4525,9733,Nathan Collins,2023,Head,0.0,3.0,0.4555238652974367,0.0,0.0,0.0,0.0,0.4555238652974367,0.46,3.0,0.0,
924,8384,Armando Broja,2023,Head,0.0,1.0,0.4472373425960541,0.0,0.0,0.0,0.0,0.4472373425960541,0.45,1.0,0.0,
3016,11296,Cody Gakpo,2023,Head,0.0,3.0,0.4455283507704735,0.0,0.0,0.0,0.0,0.4455283507704735,0.45,3.0,0.0,
1619,1228,Bruno Fernandes,2023,Head,0.0,1.0,0.43367043137550354,0.0,9.0,1.658694924786687,0.0,0.43367043137550354,2.09,10.0,0.0,0.0
3284,9154,Elliot Anderson,2023,Head,0.0,3.0,0.4333883933722973,0.0,0.0,0.0,0.0,0.4333883933722973,0.43,3.0,0.0,
5563,8961,Ruben Dias,2023,Head,0.0,3.0,0.43174899369478226,0.0,0.0,0.0,0.0,0.43174899369478226,0.43,3.0,0.0,
4770,332,Joel Matip,2023,Head,0.0,2.0,0.43119096010923386,0.0,0.0,0.0,0.0,0.43119096010923386,0.43,2.0,0.0,
3747,5560,Scott McTominay,2023,Head,1.0,1.0,0.42146536707878113,0.0,0.0,0.0,1.0,0.42146536707878113,0.42,1.0,1.0,
2134,6048,Lewis Dunk,2023,Head,0.0,9.0,0.41624276991933584,0.0,0.0,0.0,0.0,0.41624276991933584,0.42,9.0,0.0,
331,7704,Chris Basham,2023,Head,0.0,2.0,0.4091367721557617,0.0,1.0,0.08692975342273712,0.0,0.4091367721557617,0.5,3.0,0.0,0.0
1829,11055,Rasmus Hojlund,2023,Head,0.0,3.0,0.40817106887698174,0.0,0.0,0.0,0.0,0.40817106887698174,0.41,3.0,0.0,
2317,1726,Abdoulaye Doucoure,2023,Head,0.0,2.0,0.40520187467336655,0.0,1.0,0.027705883607268333,0.0,0.40520187467336655,0.43,3.0,0.0,0.0
512,7498,Lyle Foster,2023,Head,0.0,1.0,0.3714017271995544,0.0,0.0,0.0,0.0,0.3714017271995544,0.37,1.0,0.0,
762,8865,Ollie Watkins,2023,Head,0.0,4.0,0.37016040086746216,0.0,0.0,0.0,0.0,0.37016040086746216,0.37,4.0,0.0,
915,10177,Evan Ferguson,2023,Head,0.0,2.0,0.36577726900577545,0.0,0.0,0.0,0.0,0.36577726900577545,0.37,2.0,0.0,
3437,804,Craig Dawson,2023,Head,0.0,3.0,0.3637036867439747,0.0,0.0,0.0,0.0,0.3637036867439747,0.36,3.0,0.0,
5817,1736,Oliver McBurnie,2023,Head,0.0,6.0,0.3583773337304592,0.0,0.0,0.0,0.0,0.3583773337304592,0.36,6.0,0.0,
2530,7298,Ben White,2023,Head,1.0,1.0,0.34420129656791687,0.0,1.0,0.05046559497714043,1.0,0.34420129656791687,0.39,2.0,1.0,0.0
2737,8327,Bruno Guimaraes,2023,Head,0.0,1.0,0.3372240960597992,0.0,1.0,0.04210132360458374,0.0,0.3372240960597992,0.38,2.0,0.0,0.0
5736,844,Jay Rodriguez,2023,Head,0.0,1.0,0.32465851306915283,0.0,0.0,0.0,0.0,0.32465851306915283,0.32,1.0,0.0,
64,556,Marcus Rashford,2023,Head,0.0,3.0,0.3213813118636608,0.0,0.0,0.0,0.0,0.3213813118636608,0.32,3.0,0.0,
2673,8635,Sven Botman,2023,Head,1.0,5.0,0.31689278408885,0.0,1.0,0.3372240960597992,1.0,0.31689278408885,0.65,6.0,0.2,0.0
846,531,Michail Antonio,2023,Head,0.0,1.0,0.31278806924819946,0.0,1.0,0.06480716913938522,0.0,0.31278806924819946,0.38,2.0,0.0,0.0
3915,10048,Nicolas Jackson,2023,Head,0.0,2.0,0.2919703349471092,0.0,0.0,0.0,0.0,0.2919703349471092,0.29,2.0,0.0,
3663,9681,Frank Onyeka,2023,Head,0.0,1.0,0.2656193673610687,0.0,1.0,0.030863525345921516,0.0,0.2656193673610687,0.3,2.0,0.0,0.0
559,11363,Antoine Semenyo,2023,Head,0.0,1.0,0.2652779221534729,0.0,0.0,0.0,0.0,0.2652779221534729,0.27,1.0,0.0,
238,7603,Marc Guehi,2023,Head,0.0,3.0,0.2527312785387039,0.0,0.0,0.0,0.0,0.2527312785387039,0.25,3.0,0.0,
5540,6221,Pau Torres,2023,Head,0.0,1.0,0.24737319350242615,0.0,0.0,0.0,0.0,0.24737319350242615,0.25,1.0,0.0,
895,6885,Axel Disasi,2023,Head,0.0,4.0,0.24566727690398693,0.0,0.0,0.0,0.0,0.24566727690398693,0.25,4.0,0.0,
1052,833,Virgil van Dijk,2023,Head,0.0,5.0,0.237318005412817,0.0,1.0,0.379090815782547,0.0,0.237318005412817,0.62,6.0,0.0,0.0
2822,10743,Kieffer Moore,2023,Head,0.0,3.0,0.23596428707242012,0.0,1.0,0.46564781665802,0.0,0.23596428707242012,0.7,4.0,0.0,0.0
5261,7395,Carlos Vinicius,2023,Head,0.0,4.0,0.22890999354422092,0.0,0.0,0.0,0.0,0.22890999354422092,0.23,4.0,0.0,
554,6552,Bryan Mbeumo,2023,Head,0.0,3.0,0.2281187418848276,0.0,4.0,0.18548180721700191,0.0,0.2281187418848276,0.41,7.0,0.0,0.0
4384,9983,Beto,2023,Head,0.0,4.0,0.2207365706562996,0.0,0.0,0.0,0.0,0.2207365706562996,0.22,4.0,0.0,
3724,6482,Eddie Nketiah,2023,Head,0.0,4.0,0.20806171745061872,0.0,0.0,0.0,0.0,0.20806171745061872,0.21,4.0,0.0,
4957,10386,Anel Ahmedhodzic,2023,Head,0.0,3.0,0.20697078853845596,0.0,0.0,0.0,0.0,0.20697078853845596,0.21,3.0,0.0,
3792,5543,Gabriel Jesus,2023,Head,0.0,3.0,0.1969506936147809,0.0,0.0,0.0,0.0,0.1969506936147809,0.2,3.0,0.0,
633,9677,Kristoffer Ajer,2023,Head,0.0,3.0,0.19426547177135944,0.0,2.0,0.6461167335510254,0.0,0.19426547177135944,0.84,5.0,0.0,0.0
5147,5613,Gabriel,2023,Head,0.0,3.0,0.18380571156740189,0.0,0.0,0.0,0.0,0.18380571156740189,0.18,3.0,0.0,
3831,87,Joelinton,2023,Head,0.0,1.0,0.18315434455871585,0.0,0.0,0.0,0.0,0.18315434455871585,0.18,1.0,0.0,
4339,11701,Zeki Amdouni,2023,Head,0.0,2.0,0.1792629361152649,0.0,0.0,0.0,0.0,0.1792629361152649,0.18,2.0,0.0,
121,11998,Hannes Delcroix,2023,Head,0.0,3.0,0.17820382490754128,0.0,0.0,0.0,0.0,0.17820382490754128,0.18,3.0,0.0,
730,6122,Douglas Luiz,2023,Head,0.0,2.0,0.15884632989764214,0.0,2.0,0.1962222158908844,0.0,0.15884632989764214,0.36,4.0,0.0,0.0
4039,8864,Matthew Cash,2023,Head,0.0,2.0,0.14722825959324837,0.0,1.0,0.09815222769975662,0.0,0.14722825959324837,0.25,3.0,0.0,0.0
5714,5712,Diego Carlos,2023,Head,0.0,2.0,0.1422494277358055,0.0,0.0,0.0,0.0,0.1422494277358055,0.14,2.0,0.0,
3568,8285,Sander Berge,2023,Head,0.0,2.0,0.13996651023626328,0.0,0.0,0.0,0.0,0.13996651023626328,0.14,2.0,0.0,
3888,672,Jordan Ayew,2023,Head,0.0,3.0,0.13620373141020536,0.0,0.0,0.0,0.0,0.13620373141020536,0.14,3.0,0.0,
4470,6854,Diogo Jota,2023,Head,0.0,3.0,0.13376321271061897,0.0,0.0,0.0,0.0,0.13376321271061897,0.13,3.0,0.0,
2839,7726,Ezri Konsa Ngoyo,2023,Head,0.0,1.0,0.13276714086532593,0.0,0.0,0.0,0.0,0.13276714086532593,0.13,1.0,0.0,
107,9680,Vitaly Janelt,2023,Head,0.0,1.0,0.1277308315038681,0.0,1.0,0.06603913754224777,0.0,0.1277308315038681,0.19,2.0,0.0,0.0
4487,5735,Jean-Philippe Mateta,2023,Head,0.0,2.0,0.12055453937500717,0.0,0.0,0.0,0.0,0.12055453937500717,0.12,2.0,0.0,
5232,757,Jeffrey Schlupp,2023,Head,0.0,2.0,0.11940574273467064,0.0,2.0,0.07300514914095402,0.0,0.11940574273467064,0.19,4.0,0.0,0.0
5250,7703,John Egan,2023,Head,0.0,2.0,0.11834154650568962,0.0,0.0,0.0,0.0,0.11834154650568962,0.12,2.0,0.0,
2897,239,Pascal Gross,2023,Head,0.0,1.0,0.11489401012659071,0.0,5.0,0.12967679742723703,0.0,0.11489401012659071,0.24,6.0,0.0,0.0
3280,11719,Chiedozie Ogbene,2023,Head,0.0,1.0,0.11384317278862,0.0,2.0,0.8774384558200836,0.0,0.11384317278862,0.99,3.0,0.0,0.0
2791,2498,Aymeric Laporte,2023,Head,0.0,1.0,0.11228246241807938,0.0,0.0,0.0,0.0,0.11228246241807938,0.11,1.0,0.0,
5294,1299,Mario Lemina,2023,Head,0.0,3.0,0.11162109207361937,0.0,0.0,0.0,0.0,0.11162109207361937,0.11,3.0,0.0,
2681,11305,Mykhailo Mudryk,2023,Head,0.0,1.0,0.11087459325790404,0.0,0.0,0.0,0.0,0.11087459325790404,0.11,1.0,0.0,
5691,6249,Davinson Sanchez,2023,Head,0.0,1.0,0.11006297916173936,0.0,0.0,0.0,0.0,0.11006297916173936,0.11,1.0,0.0,
805,6034,Philip Billing,2023,Head,0.0,3.0,0.10635867714881896,0.0,0.0,0.0,0.0,0.10635867714881896,0.11,3.0,0.0,
2328,10757,Scott McKenna,2023,Head,0.0,1.0,0.10559770464897156,0.0,0.0,0.0,0.0,0.10559770464897156,0.11,1.0,0.0,
297,8476,Jarrad Branthwaite,2023,Head,0.0,2.0,0.1050027646124363,0.0,0.0,0.0,0.0,0.1050027646124363,0.11,2.0,0.0,
1643,9667,Amadou Onana,2023,Head,0.0,4.0,0.10499197244644164,0.0,0.0,0.0,0.0,0.10499197244644164,0.1,4.0,0.0,
4677,10715,Joao Palhinha,2023,Head,0.0,3.0,0.10494937375187874,0.0,0.0,0.0,0.0,0.10494937375187874,0.1,3.0,0.0,
3098,5553,Declan Rice,2023,Head,0.0,2.0,0.10328328795731068,0.0,1.0,0.0487668476998806,0.0,0.10328328795731068,0.15,3.0,0.0,0.0
30,11718,Elijah Adebayo,2023,Head,0.0,1.0,0.10227320343255995,0.0,0.0,0.0,0.0,0.10227320343255995,0.1,1.0,0.0,
2932,3600,Serge Aurier,2023,Head,0.0,2.0,0.1018422730267048,2.0,3.0,0.6003383882343769,0.0,0.1018422730267048,0.7,5.0,0.0,0.6666666666666666
2025,2182,Jefferson Lerma,2023,Head,0.0,2.0,0.1014232449233532,0.0,0.0,0.0,0.0,0.1014232449233532,0.1,2.0,0.0,
1255,10805,Levi Colwill,2023,Head,0.0,2.0,0.09962178021669388,0.0,0.0,0.0,0.0,0.09962178021669388,0.1,2.0,0.0,
3633,5221,Leon Bailey,2023,Head,0.0,1.0,0.09815222769975662,0.0,2.0,0.20868536829948425,0.0,0.09815222769975662,0.31,3.0,0.0,0.0
652,8252,Nicolas Dominguez,2023,Head,1.0,3.0,0.0980397891253233,0.0,0.0,0.0,1.0,0.0980397891253233,0.1,3.0,0.3333333333333333,
562,11926,Edson Alvarez,2023,Head,0.0,2.0,0.08337871823459864,0.0,0.0,0.0,0.0,0.08337871823459864,0.08,2.0,0.0,
4187,10756,Joe Worrall,2023,Head,0.0,2.0,0.08149256184697151,0.0,2.0,0.12857883051037788,0.0,0.08149256184697151,0.21,4.0,0.0,0.0
2088,579,Nathan Ake,2023,Head,1.0,3.0,0.07700503803789616,0.0,0.0,0.0,1.0,0.07700503803789616,0.08,3.0,0.3333333333333333,
4861,453,Son Heung-Min,2023,Head,0.0,2.0,0.07695372775197029,0.0,0.0,0.0,0.0,0.07695372775197029,0.08,2.0,0.0,
2428,7723,John McGinn,2023,Head,0.0,1.0,0.07591822743415833,0.0,2.0,0.08684765920042992,0.0,0.07591822743415833,0.16,3.0,0.0,0.0
2905,12123,Murillo,2023,Head,0.0,1.0,0.07187405228614807,0.0,1.0,0.03953946754336357,0.0,0.07187405228614807,0.11,2.0,0.0,0.0
1129,76,Fabian Schar,2023,Head,0.0,2.0,0.07091506198048592,0.0,0.0,0.0,0.0,0.07091506198048592,0.07,2.0,0.0,
5776,2328,Thomas Partey,2023,Head,0.0,1.0,0.0701504796743393,0.0,0.0,0.0,0.0,0.0701504796743393,0.07,1.0,0.0,
1408,7768,Mason Mount,2023,Head,0.0,1.0,0.06808922439813614,0.0,2.0,0.06709648203104734,0.0,0.06808922439813614,0.14,3.0,0.0,0.0
3929,6857,Morgan Gibbs-White,2023,Head,0.0,1.0,0.06783778965473175,0.0,12.0,1.0553722195327282,0.0,0.06783778965473175,1.12,13.0,0.0,0.0
5179,8272,Joao Pedro,2023,Head,0.0,2.0,0.06631770171225071,0.0,0.0,0.0,0.0,0.06631770171225071,0.07,2.0,0.0,
3219,9156,Kevin Schade,2023,Head,0.0,1.0,0.06615801155567169,0.0,2.0,0.4658005088567734,0.0,0.06615801155567169,0.53,3.0,0.0,0.0
3695,6080,Victor Lindelof,2023,Head,0.0,1.0,0.06415894627571106,0.0,0.0,0.0,0.0,0.06415894627571106,0.06,1.0,0.0,
2201,4105,Raul Jimenez,2023,Head,0.0,2.0,0.06185657158493996,0.0,0.0,0.0,0.0,0.06185657158493996,0.06,2.0,0.0,
3555,5220,Kai Havertz,2023,Head,0.0,1.0,0.05828925594687462,0.0,0.0,0.0,0.0,0.05828925594687462,0.06,1.0,0.0,
4195,10620,Luca Koleosho,2023,Head,0.0,1.0,0.056911274790763855,0.0,0.0,0.0,0.0,0.056911274790763855,0.06,1.0,0.0,
4897,766,Jamaal Lascelles,2023,Head,0.0,2.0,0.05621430743485689,0.0,0.0,0.0,0.0,0.05621430743485689,0.06,2.0,0.0,
5059,7078,Sean Longstaff,2023,Head,0.0,1.0,0.05552765354514122,0.0,3.0,0.544406708329916,0.0,0.05552765354514122,0.6,4.0,0.0,0.0
1365,1653,Michael Keane,2023,Head,0.0,2.0,0.054337652400135994,0.0,0.0,0.0,0.0,0.054337652400135994,0.05,2.0,0.0,
4537,10846,Julian Alvarez,2023,Head,0.0,1.0,0.05305362865328789,0.0,5.0,0.26922173891216516,0.0,0.05305362865328789,0.32,6.0,0.0,0.0
4516,9556,William Osula,2023,Head,0.0,1.0,0.05275612697005272,0.0,0.0,0.0,0.0,0.05275612697005272,0.05,1.0,0.0,
3007,8756,Dara O&#039;Shea,2023,Head,0.0,1.0,0.05201815441250801,0.0,0.0,0.0,0.0,0.05201815441250801,0.05,1.0,0.0,
2726,7931,Takehiro Tomiyasu,2023,Head,0.0,1.0,0.048988331109285355,0.0,0.0,0.0,0.0,0.048988331109285355,0.05,1.0,0.0,
5097,782,Ben Chilwell,2023,Head,0.0,1.0,0.04875897243618965,0.0,4.0,0.3355832304805517,0.0,0.04875897243618965,0.38,5.0,0.0,0.0
5362,6852,Matt Doherty,2023,Head,0.0,1.0,0.04788026213645935,0.0,1.0,0.14732317626476288,0.0,0.04788026213645935,0.2,2.0,0.0,0.0
2652,11721,Cauley Woodrow,2023,Head,0.0,1.0,0.047282006591558456,0.0,1.0,0.05091724917292595,0.0,0.047282006591558456,0.1,2.0,0.0,0.0
3299,11699,Ameen Al Dakhil,2023,Head,0.0,1.0,0.04644422605633736,0.0,0.0,0.0,0.0,0.04644422605633736,0.05,1.0,0.0,
3041,8666,Cheick Oumar Doucoure,2023,Head,0.0,1.0,0.04615915566682816,0.0,0.0,0.0,0.0,0.04615915566682816,0.05,1.0,0.0,
3586,7365,Lucas Paqueta,2023,Head,0.0,1.0,0.04525599628686905,1.0,2.0,0.8036641180515289,0.0,0.04525599628686905,0.85,3.0,0.0,0.5
4513,7332,Max Kilman,2023,Head,0.0,2.0,0.0446909312158823,0.0,0.0,0.0,0.0,0.0446909312158823,0.04,2.0,0.0,
5850,987,Joseph Gomez,2023,Head,0.0,2.0,0.039971222169697285,0.0,1.0,0.0442289300262928,0.0,0.039971222169697285,0.08,3.0,0.0,0.0
5401,6157,Timothy Castagne,2023,Head,0.0,1.0,0.03696417436003685,0.0,2.0,0.13173732161521912,0.0,0.03696417436003685,0.17,3.0,0.0,0.0
3495,2496,Rodri,2023,Head,0.0,2.0,0.034959069453179836,0.0,0.0,0.0,0.0,0.034959069453179836,0.03,2.0,0.0,
5313,9524,Anthony Elanga,2023,Head,0.0,1.0,0.03340112790465355,1.0,2.0,0.15240539610385895,0.0,0.03340112790465355,0.19,3.0,0.0,0.5
748,9679,Rico Henry,2023,Head,0.0,1.0,0.032942477613687515,0.0,0.0,0.0,0.0,0.032942477613687515,0.03,1.0,0.0,
5111,10050,Micky van de Ven,2023,Head,0.0,1.0,0.032720573246479034,0.0,0.0,0.0,0.0,0.032720573246479034,0.03,1.0,0.0,
1955,8821,Donny van de Beek,2023,Head,0.0,1.0,0.03228488191962242,0.0,0.0,0.0,0.0,0.03228488191962242,0.03,1.0,0.0,
1926,592,Ross Barkley,2023,Head,0.0,1.0,0.031802646815776825,0.0,3.0,0.478356771171093,0.0,0.031802646815776825,0.51,4.0,0.0,0.0
4795,10809,Keane Lewis-Potter,2023,Head,0.0,1.0,0.030863525345921516,0.0,1.0,0.04771079495549202,0.0,0.030863525345921516,0.08,2.0,0.0,0.0
2112,3203,Issa Diop,2023,Head,0.0,1.0,0.028258146718144417,0.0,0.0,0.0,0.0,0.028258146718144417,0.03,1.0,0.0,
5526,6326,Ibrahima Konate,2023,Head,0.0,1.0,0.02651882171630859,0.0,0.0,0.0,0.0,0.02651882171630859,0.03,1.0,0.0,
4971,10807,Jan Paul van Hecke,2023,Head,0.0,1.0,0.025739125907421112,0.0,0.0,0.0,0.0,0.025739125907421112,0.03,1.0,0.0,
5343,3288,Thiago Silva,2023,Head,0.0,1.0,0.021915338933467865,0.0,0.0,0.0,0.0,0.021915338933467865,0.02,1.0,0.0,
5550,11384,Joao Gomes,2023,Head,0.0,1.0,0.017458826303482056,0.0,0.0,0.0,0.0,0.017458826303482056,0.02,1.0,0.0,
2597,8286,Jack Robinson,2023,Head,0.0,1.0,0.017363250255584717,0.0,1.0,0.05402676016092301,0.0,0.017363250255584717,0.07,2.0,0.0,0.0
660,5552,Nick Pope,2023,Head,0.0,1.0,0.016498630866408348,0.0,0.0,0.0,0.0,0.016498630866408348,0.02,1.0,0.0,
980,6055,Phil Foden,2023,Head,0.0,1.0,0.015003533102571964,1.0,4.0,0.1106554763391614,0.0,0.015003533102571964,0.13,5.0,0.0,0.25
2284,9912,Cameron Archer,2023,Head,0.0,1.0,0.014941468834877014,0.0,0.0,0.0,0.0,0.014941468834877014,0.01,1.0,0.0,
3075,1024,Tyrone Mings,2023,Head,0.0,1.0,0.01415904238820076,0.0,0.0,0.0,0.0,0.01415904238820076,0.01,1.0,0.0,
601,5789,Boubacar Kamara,2023,Head,0.0,1.0,0.013917609117925169,0.0,0.0,0.0,0.0,0.013917609117925169,0.01,1.0,0.0,
5008,5355,Jacob Bruun Larsen,2023,Head,0.0,1.0,0.013008161447942255,0.0,0.0,0.0,0.0,0.013008161447942255,0.01,1.0,0.0,
3249,6104,Will Hughes,2023,Head,0.0,1.0,0.011841592378914356,0.0,4.0,0.28873407281935215,0.0,0.011841592378914356,0.3,5.0,0.0,0.0
1717,3621,Neal Maupay,2023,Head,0.0,1.0,0.011835839599370956,0.0,0.0,0.0,0.0,0.011835839599370956,0.01,1.0,0.0,
4979,7714,Ben Osborn,2023,Head,0.0,0.0,0.0,0.0,1.0,0.014941468834877014,0.0,0.0,0.01,1.0,,0.0
874,2199,Pablo Sarabia,2023,Head,0.0,0.0,0.0,1.0,1.0,0.04299672693014145,0.0,0.0,0.04,1.0,,1.0
1096,1654,Ben Mee,2023,Head,0.0,0.0,0.0,0.0,1.0,0.06615801155567169,0.0,0.0,0.07,1.0,,0.0
817,9788,Dominik Szoboszlai,2023,Head,0.0,0.0,0.0,0.0,4.0,0.4673032518476248,0.0,0.0,0.47,4.0,,0.0
1444,8497,Cole Palmer,2023,Head,0.0,0.0,0.0,0.0,1.0,0.4472373425960541,0.0,0.0,0.45,1.0,,0.0
4789,7698,Leandro Trossard,2023,Head,0.0,0.0,0.0,0.0,1.0,0.5200186967849731,0.0,0.0,0.52,1.0,,0.0
790,638,Kyle Walker,2023,Head,0.0,0.0,0.0,0.0,1.0,0.05305362865328789,0.0,0.0,0.05,1.0,,0.0
4691,8706,Eberechi Eze,2023,Head,0.0,0.0,0.0,0.0,9.0,1.4602164290845394,0.0,0.0,1.46,9.0,,0.0
1442,10744,Ryan Christie,2023,Head,0.0,0.0,0.0,0.0,1.0,0.06284300237894058,0.0,0.0,0.06,1.0,,0.0
1243,646,Christian Eriksen,2023,Head,0.0,0.0,0.0,0.0,1.0,0.03228488191962242,0.0,0.0,0.03,1.0,,0.0
