id,player_id,player_name,season,shotZone,goals,shots,xG,assists,key_passes,xA,npg,npxG,npxG+xA,key_passes+shots,goal_conversion_rate,assist_to_key_pass_ratio
5215,1653,Michael Keane,2023,shotPenaltyArea,0.0,2.0,0.054337652400135994,0.0,0.0,0.0,0.0,0.054337652400135994,0.05,2.0,0.0,
4165,8756,Dara O&#039;Shea,2023,shotPenaltyArea,0.0,1.0,0.0541953444480896,0.0,2.0,0.04768318496644497,0.0,0.0541953444480896,0.1,3.0,0.0,0.0
413,1018,Josh Cullen,2023,shotPenaltyArea,0.0,1.0,0.052474651485681534,1.0,4.0,0.5751642808318138,0.0,0.052474651485681534,0.63,5.0,0.0,0.25
1438,8780,Joel Veltman,2023,shotPenaltyArea,0.0,1.0,0.05178019776940346,0.0,1.0,0.4087750315666199,0.0,0.05178019776940346,0.46,2.0,0.0,0.0
2410,7698,Leandro Trossard,2023,shotPenaltyArea,1.0,1.0,0.04784199595451355,0.0,4.0,0.36138928309082985,1.0,0.04784199595451355,0.41,5.0,1.0,0.0
1675,646,Christian Eriksen,2023,shotPenaltyArea,0.0,1.0,0.04741537570953369,1.0,5.0,0.7153134346008301,0.0,0.04741537570953369,0.76,6.0,0.0,0.2
3858,11362,Facundo Buonanotte,2023,shotPenaltyArea,0.0,1.0,0.04659158363938331,0.0,1.0,0.06921716779470444,0.0,0.04659158363938331,0.12,2.0,0.0,0.0
1376,12149,Alex Scott,2023,shotPenaltyArea,0.0,1.0,0.045939236879348755,0.0,1.0,0.0895473062992096,0.0,0.045939236879348755,0.14,2.0,0.0,0.0
1392,7332,Max Kilman,2023,shotPenaltyArea,0.0,2.0,0.0446909312158823,0.0,2.0,0.3263051398098469,0.0,0.0446909312158823,0.37,4.0,0.0,0.0
5020,668,Idrissa Gueye,2023,shotPenaltyArea,0.0,1.0,0.04213002324104309,0.0,4.0,0.5204362198710442,0.0,0.04213002324104309,0.56,5.0,0.0,0.0
3448,603,Nathaniel Clyne,2023,shotPenaltyArea,0.0,1.0,0.0418425016105175,0.0,0.0,0.0,0.0,0.0418425016105175,0.04,1.0,0.0,
3832,6326,Ibrahima Konate,2023,shotPenaltyArea,0.0,2.0,0.04110369924455881,0.0,1.0,0.30283328890800476,0.0,0.04110369924455881,0.34,3.0,0.0,0.0
975,6456,Callum Hudson-Odoi,2023,shotPenaltyArea,0.0,1.0,0.038559690117836,0.0,3.0,0.25871721655130386,0.0,0.038559690117836,0.3,4.0,0.0,0.0
3103,11702,Benson Manuel,2023,shotPenaltyArea,0.0,1.0,0.03663841634988785,0.0,0.0,0.0,0.0,0.03663841634988785,0.04,1.0,0.0,
4,11700,Vitinho,2023,shotPenaltyArea,0.0,1.0,0.03496183082461357,0.0,1.0,0.05805481970310211,0.0,0.03496183082461357,0.09,2.0,0.0,0.0
1401,9897,Gonzalo Montiel,2023,shotPenaltyArea,0.0,1.0,0.03483496978878975,0.0,1.0,0.047772906720638275,0.0,0.03483496978878975,0.08,2.0,0.0,0.0
5563,9679,Rico Henry,2023,shotPenaltyArea,0.0,1.0,0.032942477613687515,1.0,4.0,0.790493443608284,0.0,0.032942477613687515,0.82,5.0,0.0,0.25
3533,9913,Aaron Ramsey,2023,shotPenaltyArea,0.0,1.0,0.03272872045636177,0.0,1.0,0.39152228832244873,0.0,0.03272872045636177,0.42,2.0,0.0,0.0
13,8821,Donny van de Beek,2023,shotPenaltyArea,0.0,1.0,0.03228488191962242,0.0,1.0,0.06568886339664459,0.0,0.03228488191962242,0.1,2.0,0.0,0.0
2268,6665,Curtis Jones,2023,shotPenaltyArea,0.0,1.0,0.027773138135671616,0.0,0.0,0.0,0.0,0.027773138135671616,0.03,1.0,0.0,
2061,10807,Jan Paul van Hecke,2023,shotPenaltyArea,0.0,1.0,0.025739125907421112,0.0,0.0,0.0,0.0,0.025739125907421112,0.03,1.0,0.0,
1789,6722,Konstantinos Mavropanos,2023,shotPenaltyArea,0.0,1.0,0.025167182087898254,0.0,0.0,0.0,0.0,0.025167182087898254,0.03,1.0,0.0,
4952,1687,Harry Maguire,2023,shotPenaltyArea,0.0,1.0,0.018368816003203392,1.0,1.0,0.42146536707878113,0.0,0.018368816003203392,0.44,2.0,0.0,1.0
3278,5552,Nick Pope,2023,shotPenaltyArea,0.0,1.0,0.016498630866408348,0.0,0.0,0.0,0.0,0.016498630866408348,0.02,1.0,0.0,
3623,1024,Tyrone Mings,2023,shotPenaltyArea,0.0,1.0,0.01415904238820076,0.0,1.0,0.13778242468833923,0.0,0.01415904238820076,0.15,2.0,0.0,0.0
1599,6104,Will Hughes,2023,shotPenaltyArea,0.0,1.0,0.011841592378914356,0.0,9.0,0.7970262821763754,0.0,0.011841592378914356,0.81,10.0,0.0,0.0
214,6044,Charlie Taylor,2023,shotPenaltyArea,0.0,1.0,0.010684364475309849,0.0,2.0,0.2730624880641699,0.0,0.010684364475309849,0.28,3.0,0.0,0.0
411,10293,Toti,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,1.0,0.23832979798316956,0.0,0.0,0.24,1.0,,1.0
63,9558,Hannibal Mejbri,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.2175336331129074,0.0,0.0,0.22,2.0,,0.0
484,5789,Boubacar Kamara,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,9.0,0.6510284822434187,0.0,0.0,0.65,9.0,,0.0
857,7069,Saman Ghoddos,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.029031649231910706,0.0,0.0,0.03,1.0,,0.0
529,11903,Oscar Bobb,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.5876037776470184,0.0,0.0,0.59,2.0,,0.0
4987,8965,Vladimir Coufal,2023,shotPenaltyArea,0.0,0.0,0.0,3.0,12.0,1.4017187161371112,0.0,0.0,1.4,12.0,,0.25
604,7187,Sergio Reguilon,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.19373681396245956,0.0,0.0,0.19,2.0,,0.0
610,8940,Antonee Robinson,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,4.0,0.3658307865262032,0.0,0.0,0.37,4.0,,0.0
5393,7706,George Baldock,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.1576109379529953,0.0,0.0,0.16,2.0,,0.0
587,8204,Neco Williams,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.056502941995859146,0.0,0.0,0.06,1.0,,0.0
555,725,Ola Aina,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.10664471238851549,0.0,0.0,0.11,1.0,,0.0
104,7710,Oliver Norwood,2023,shotPenaltyArea,1.0,1.0,0.7611320614814758,0.0,9.0,0.4642586754634976,0.0,0.0,0.46,10.0,1.0,0.0
577,5973,Kenny Tete,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.06621070206165314,0.0,0.0,0.07,1.0,,0.0
5134,10758,Harry Toffolo,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,3.0,0.16568306274712086,0.0,0.0,0.17,3.0,,0.3333333333333333
5364,910,Harrison Reed,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,6.0,0.4658648110926151,0.0,0.0,0.47,6.0,,0.16666666666666666
131,489,James Milner,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,3.0,0.40749865770339966,0.0,0.0,0.41,3.0,,0.0
3541,6656,Sergio Gomez,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,1.0,0.1288056522607803,0.0,0.0,0.13,1.0,,1.0
4907,6852,Matt Doherty,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,4.0,0.31704995781183243,0.0,0.0,0.32,4.0,,0.0
4883,6030,Zanka,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.2823283076286316,0.0,0.0,0.28,1.0,,0.0
2391,807,Jonny Evans,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,1.0,0.06967730075120926,0.0,0.0,0.07,1.0,,1.0
2449,1006,Luke Shaw,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,5.0,0.576983186416328,0.0,0.0,0.58,5.0,,0.0
4012,534,Aaron Cresswell,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.18327830731868744,0.0,0.0,0.18,1.0,,0.0
2497,825,Adam Smith,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.030615605413913727,0.0,0.0,0.03,1.0,,0.0
3937,586,John Stones,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.09025287628173828,0.0,0.0,0.09,2.0,,0.0
2633,7927,Sofyan Amrabat,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.0806287582963705,0.0,0.0,0.08,2.0,,0.0
2639,9689,Albert Sambi Lokonga,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.06920624524354935,0.0,0.0,0.07,1.0,,0.0
3886,9451,Chimuanya Ugochukwu,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.050158485770225525,0.0,0.0,0.05,1.0,,0.0
3874,11269,Jack Hinshelwood,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.07464735209941864,0.0,0.0,0.07,1.0,,0.0
2683,5569,Rhian Brewster,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.04808845743536949,0.0,0.0,0.05,1.0,,0.0
2786,6345,Jadon Sancho,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.1281674951314926,0.0,0.0,0.13,1.0,,0.0
3005,7198,Oliver Skipp,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.07424669712781906,0.0,0.0,0.07,1.0,,0.0
3050,8226,Tariq Lamptey,2023,shotPenaltyArea,0.0,0.0,0.0,2.0,2.0,0.22285596281290057,0.0,0.0,0.22,2.0,,1.0
3245,532,Cheikhou Kouyate,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.05584664270281792,0.0,0.0,0.06,1.0,,0.0
3749,7943,Igor Julio,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.10434339940547945,0.0,0.0,0.1,1.0,,0.0
3306,652,Kieran Trippier,2023,shotPenaltyArea,0.0,0.0,0.0,2.0,21.0,1.56533295661211,0.0,0.0,1.57,21.0,,0.09523809523809523
3498,775,Andros Townsend,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.13478615880012512,0.0,0.0,0.13,1.0,,0.0
2350,9453,Moises Caicedo,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.16193024069070816,0.0,0.0,0.16,2.0,,0.0
2343,8852,Konstantinos Tsimikas,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.014584877528250216,0.0,0.0,0.01,1.0,,0.0
2254,9685,Mads Roerslev,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,4.0,0.2406439371407032,0.0,0.0,0.24,4.0,,0.0
1216,6492,Reiss Nelson,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.3808375895023346,0.0,0.0,0.38,1.0,,0.0
1009,561,Joe Rothwell,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.02138555236160755,0.0,0.0,0.02,1.0,,0.0
1037,741,Jordan Pickford,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,4.0,0.1356039261445403,0.0,0.0,0.14,4.0,,0.0
1090,1654,Ben Mee,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.06615801155567169,0.0,0.0,0.07,1.0,,0.0
4847,5568,Connor Roberts,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.1306660994887352,0.0,0.0,0.13,2.0,,0.0
4842,8496,Tommy Doyle,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.02784084901213646,0.0,0.0,0.03,1.0,,0.0
1112,205,Mahmoud Dahoud,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,3.0,0.26733120530843735,0.0,0.0,0.27,3.0,,0.0
1149,5956,Youri Tielemans,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,2.0,0.530623085796833,0.0,0.0,0.53,2.0,,0.5
4697,484,Divock Origi,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.37109601497650146,0.0,0.0,0.37,1.0,,0.0
4198,10864,Marcos Senesi,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,1.0,0.10683128982782364,0.0,0.0,0.11,1.0,,1.0
4598,8379,Alexis Mac Allister,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,2.0,0.35168933868408203,0.0,0.0,0.35,2.0,,0.5
3549,9017,Malo Gusto,2023,shotPenaltyArea,0.0,0.0,0.0,2.0,3.0,0.7175062373280525,0.0,0.0,0.72,3.0,,0.6666666666666666
1502,1389,Jorginho,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,1.0,0.04679136723279953,0.0,0.0,0.05,1.0,,0.0
1530,790,Nathan Redmond,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,2.0,0.16927416995167732,0.0,0.0,0.17,2.0,,0.0
1645,631,Ashley Young,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,6.0,0.7493791673332453,0.0,0.0,0.75,6.0,,0.0
1757,7688,Max Aarons,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,6.0,0.8414990901947021,0.0,0.0,0.84,6.0,,0.16666666666666666
1972,5584,Aaron Wan-Bissaka,2023,shotPenaltyArea,0.0,0.0,0.0,0.0,3.0,0.2436353899538517,0.0,0.0,0.24,3.0,,0.0
1475,638,Kyle Walker,2023,shotPenaltyArea,0.0,0.0,0.0,1.0,6.0,0.9257849734276532,0.0,0.0,0.93,6.0,,0.16666666666666666
