id,player_id,player_name,season,situation,goals,shots,xG,assists,key_passes,xA,npg,npxG,time,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio
3378,7927,Sofyan Amrabat,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.08887957781553268,0.0,0.0,270.0,0.09,3.0,3.0,0.0,0.0,0.03,0.0,0.03,0.0,1.0,1.0,,0.0
3292,11699,Ameen Al Dakhil,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.07809389382600784,0.0,0.0,769.0,0.08,1.0,8.54,0.0,0.0,0.01,0.0,0.01,0.0,0.12,0.12,,0.0
5443,6326,Ibrahima Konate,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.30283328890800476,0.0,0.0,278.0,0.3,1.0,3.09,0.0,0.0,0.1,0.0,0.1,0.0,0.32,0.32,,0.0
5457,6221,Pau Torres,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.09313004929572344,0.0,0.0,780.0,0.09,3.0,8.67,0.0,0.0,0.01,0.0,0.01,0.0,0.35,0.35,,0.0
1931,8918,Max Lowe,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.012994728051126003,0.0,0.0,129.0,0.01,1.0,1.43,0.0,0.0,0.01,0.0,0.01,0.0,0.7,0.7,,0.0
1966,825,Adam Smith,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.030615605413913727,0.0,0.0,90.0,0.03,1.0,1.0,0.0,0.0,0.03,0.0,0.03,0.0,1.0,1.0,,0.0
3070,1024,Tyrone Mings,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.13778242468833923,0.0,0.0,30.0,0.14,1.0,0.33,0.0,0.0,0.42,0.0,0.42,0.0,3.03,3.03,,0.0
2070,579,Nathan Ake,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.5678633451461792,0.0,0.0,467.0,0.57,1.0,5.19,0.0,0.0,0.11,0.0,0.11,0.0,0.19,0.19,,0.0
3016,10866,Luis Sinisterra,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.20363253355026245,0.0,0.0,73.0,0.2,3.0,0.81,0.0,0.0,0.25,0.0,0.25,0.0,3.7,3.7,,0.0
5507,8067,Reece James,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.5029238983988762,0.0,0.0,87.0,0.5,2.0,0.97,0.0,0.0,0.52,0.0,0.52,0.0,2.06,2.06,,0.0
3670,6080,Victor Lindelof,2023,OpenPlay,0.0,0.0,0.0,1.0,5.0,0.1718539483845234,0.0,0.0,603.0,0.17,5.0,6.7,0.0,0.15,0.03,0.0,0.03,0.0,0.75,0.75,,0.2
3004,8756,Dara O&#039;Shea,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.019953954964876175,0.0,0.0,401.0,0.02,1.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,,0.0
2221,486,Adam Lallana,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.0524288285523653,0.0,0.0,107.0,0.05,2.0,1.19,0.0,0.0,0.04,0.0,0.04,0.0,1.68,1.68,,0.0
2263,6030,Zanka,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.2823283076286316,0.0,0.0,1.0,0.28,1.0,0.01,0.0,0.0,28.23,0.0,28.0,0.0,100.0,100.0,,0.0
2735,5681,Giovani Lo Celso,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.034908477216959,0.0,0.0,17.0,0.03,1.0,0.19,0.0,0.0,0.18,0.0,0.16,0.0,5.26,5.26,,0.0
2315,10757,Scott McKenna,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.10469873994588852,0.0,0.0,420.0,0.1,2.0,4.67,0.0,0.0,0.02,0.0,0.02,0.0,0.43,0.43,,0.0
2353,8965,Vladimir Coufal,2023,OpenPlay,0.0,0.0,0.0,4.0,11.0,1.4232530258595943,0.0,0.0,809.0,1.42,11.0,8.99,0.0,0.44,0.16,0.0,0.16,0.0,1.22,1.22,,0.36363636363636365
5698,7943,Igor Julio,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.04990694671869278,0.0,0.0,156.0,0.05,1.0,1.73,0.0,0.0,0.03,0.0,0.03,0.0,0.58,0.58,,0.0
89,6935,Naif Aguerd,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.028035087510943413,0.0,0.0,706.0,0.03,1.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,,0.0
2595,7384,Chris Mepham,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.015813298523426056,0.0,0.0,30.0,0.02,1.0,0.33,0.0,0.0,0.05,0.0,0.06,0.0,3.03,3.03,,0.0
1687,1006,Luke Shaw,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.5953301340341568,0.0,0.0,180.0,0.6,3.0,2.0,0.0,0.0,0.3,0.0,0.3,0.0,1.5,1.5,,0.0
120,11998,Hannes Delcroix,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.08301675878465176,0.0,0.0,227.0,0.08,2.0,2.52,0.0,0.0,0.03,0.0,0.03,0.0,0.79,0.79,,0.0
4920,10027,Lewis Dobbin,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.016247248277068138,0.0,0.0,109.0,0.02,1.0,1.21,0.0,0.0,0.01,0.0,0.02,0.0,0.83,0.83,,0.0
1381,7187,Sergio Reguilon,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.19373681396245956,0.0,0.0,170.0,0.19,2.0,1.89,0.0,0.0,0.1,0.0,0.1,0.0,1.06,1.06,,0.0
4913,489,James Milner,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.3136484622955322,0.0,0.0,282.0,0.31,1.0,3.13,0.0,0.0,0.1,0.0,0.1,0.0,0.32,0.32,,0.0
337,7704,Chris Basham,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.05594770610332489,0.0,0.0,298.0,0.06,1.0,3.31,0.0,0.0,0.02,0.0,0.02,0.0,0.3,0.3,,0.0
611,6345,Jadon Sancho,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.1281674951314926,0.0,0.0,68.0,0.13,1.0,0.76,0.0,0.0,0.17,0.0,0.17,0.0,1.32,1.32,,0.0
306,8090,Lloyd Kelly,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.07724162004888058,0.0,0.0,366.0,0.08,3.0,4.07,0.0,0.0,0.02,0.0,0.02,0.0,0.74,0.74,,0.0
4577,5584,Aaron Wan-Bissaka,2023,OpenPlay,0.0,0.0,0.0,1.0,4.0,1.0327167250216007,0.0,0.0,341.0,1.03,4.0,3.79,0.0,0.26,0.27,0.0,0.27,0.0,1.06,1.06,,0.25
4517,741,Jordan Pickford,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.12056416645646097,0.0,0.0,810.0,0.12,2.0,9.0,0.0,0.0,0.01,0.0,0.01,0.0,0.22,0.22,,0.0
689,9451,Chimuanya Ugochukwu,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.050158485770225525,0.0,0.0,126.0,0.05,1.0,1.4,0.0,0.0,0.04,0.0,0.04,0.0,0.71,0.71,,0.0
286,1663,Johann Berg Gudmundsson,2023,OpenPlay,0.0,0.0,0.0,1.0,2.0,0.1368040293455124,0.0,0.0,176.0,0.14,2.0,1.96,0.0,0.51,0.07,0.0,0.07,0.0,1.02,1.02,,0.5
4474,7332,Max Kilman,2023,OpenPlay,0.0,0.0,0.0,0.0,4.0,0.3733185911551118,0.0,0.0,810.0,0.37,4.0,9.0,0.0,0.0,0.04,0.0,0.04,0.0,0.44,0.44,,0.0
237,7603,Marc Guehi,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.101563835516572,0.0,0.0,810.0,0.1,2.0,9.0,0.0,0.0,0.01,0.0,0.01,0.0,0.22,0.22,,0.0
1034,833,Virgil van Dijk,2023,OpenPlay,0.0,0.0,0.0,1.0,3.0,0.21998237259685993,0.0,0.0,567.0,0.22,3.0,6.3,0.0,0.16,0.03,0.0,0.03,0.0,0.48,0.48,,0.3333333333333333
4342,6044,Charlie Taylor,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.021745478734374046,0.0,0.0,540.0,0.02,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,,0.0
1054,11903,Oscar Bobb,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.08142086863517761,0.0,0.0,43.0,0.08,1.0,0.48,0.0,0.0,0.17,0.0,0.17,0.0,2.08,2.08,,0.0
1058,10864,Marcos Senesi,2023,OpenPlay,0.0,0.0,0.0,1.0,2.0,0.13029405660927296,0.0,0.0,439.0,0.13,2.0,4.88,0.0,0.2,0.03,0.0,0.03,0.0,0.41,0.41,,0.5
4284,807,Jonny Evans,2023,OpenPlay,0.0,0.0,0.0,1.0,2.0,0.08456061314791441,0.0,0.0,273.0,0.08,2.0,3.03,0.0,0.33,0.03,0.0,0.03,0.0,0.66,0.66,,0.5
2596,11269,Jack Hinshelwood,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.11240207776427268,0.0,0.0,90.0,0.11,2.0,1.0,0.0,0.0,0.11,0.0,0.11,0.0,2.0,2.0,,0.0
4104,7134,Marc Cucurella,2023,OpenPlay,0.0,0.0,0.0,0.0,1.0,0.019257554784417152,0.0,0.0,270.0,0.02,1.0,3.0,0.0,0.0,0.01,0.0,0.01,0.0,0.33,0.33,,0.0
4039,1665,James Tarkowski,2023,OpenPlay,0.0,0.0,0.0,0.0,5.0,0.24302899092435837,0.0,0.0,810.0,0.24,5.0,9.0,0.0,0.0,0.03,0.0,0.03,0.0,0.56,0.56,,0.0
3990,6656,Sergio Gomez,2023,OpenPlay,0.0,0.0,0.0,1.0,1.0,0.1288056522607803,0.0,0.0,8.0,0.13,1.0,0.09,0.0,11.11,1.43,0.0,1.44,0.0,11.11,11.11,,1.0
176,631,Ashley Young,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.34200337436050177,0.0,0.0,750.0,0.34,3.0,8.33,0.0,0.0,0.04,0.0,0.04,0.0,0.36,0.36,,0.0
1251,10802,Lisandro Martinez,2023,OpenPlay,0.0,0.0,0.0,1.0,3.0,0.047665963880717754,0.0,0.0,386.0,0.05,3.0,4.29,0.0,0.23,0.01,0.0,0.01,0.0,0.7,0.7,,0.3333333333333333
3973,5568,Connor Roberts,2023,OpenPlay,0.0,0.0,0.0,1.0,3.0,0.14525698777288198,0.0,0.0,738.0,0.15,3.0,8.2,0.0,0.12,0.02,0.0,0.02,0.0,0.37,0.37,,0.3333333333333333
5276,3288,Thiago Silva,2023,OpenPlay,0.0,0.0,0.0,0.0,3.0,0.3490640288218856,0.0,0.0,810.0,0.35,3.0,9.0,0.0,0.0,0.04,0.0,0.04,0.0,0.33,0.33,,0.0
2601,7706,George Baldock,2023,OpenPlay,0.0,0.0,0.0,0.0,2.0,0.1576109379529953,0.0,0.0,256.0,0.16,2.0,2.84,0.0,0.0,0.06,0.0,0.06,0.0,0.7,0.7,,0.0
