id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
1404,1250,Mohamed Salah,2023,FWR,11.0,8.0,35.0,975.0,7.727359086275101,4.0,5.920990411192179,25.0,1.0,0.0,5.0,4.682757988572121,11.1686532497406,3.551269993185997,88.64,10.6,60.0,10.83,0.74,0.37,0.55,0.43,0.98,3.23,2.31,1.03,5.54,0.22857142857142856,0.16,0.09090909090909091
2640,7322,Bukayo Saka,2023,FWR,10.0,4.0,19.0,877.0,4.516813714057207,3.0,2.2316470593214035,22.0,1.0,0.0,2.0,2.994476091116667,5.748690724372864,1.924367766827345,87.7,5.23,41.0,9.74,0.41,0.31,0.23,0.31,0.54,1.95,2.26,0.59,4.21,0.21052631578947367,0.13636363636363635,0.1
1868,6552,Bryan Mbeumo,2023,FWR,7.0,4.0,21.0,630.0,3.3531133830547333,1.0,1.7078840136528015,13.0,1.0,0.0,3.0,2.591944545507431,5.649551674723625,2.211163781583309,90.0,4.3,34.0,7.0,0.57,0.14,0.24,0.37,0.61,3.0,1.86,0.81,4.86,0.19047619047619047,0.07692307692307693,0.14285714285714285
3690,7420,Miguel Almiron,2023,FWR,9.0,2.0,14.0,725.0,1.0820904839783907,0.0,0.5184216499328613,5.0,1.0,0.0,2.0,1.0820904839783907,3.2219858411699533,2.0058156698942184,80.56,1.6,19.0,8.06,0.25,0.0,0.06,0.13,0.2,1.74,0.62,0.4,2.36,0.14285714285714285,0.0,0.1111111111111111
6231,6063,Jacob Murphy,2023,FWR,1.0,1.0,2.0,90.0,0.07374495267868042,2.0,0.912914514541626,2.0,0.0,0.0,1.0,0.07374495267868042,2.071850538253784,1.0851911306381226,90.0,0.99,4.0,1.0,1.0,2.0,0.91,0.07,0.99,2.0,2.0,2.07,4.0,0.5,1.0,0.0
5493,6857,Morgan Gibbs-White,2023,FWR,3.0,0.0,4.0,270.0,0.4915695041418075,0.0,0.7956887185573578,7.0,1.0,0.0,0.0,0.4915695041418075,1.6491329669952393,1.322713166475296,90.0,1.29,11.0,3.0,0.0,0.0,0.27,0.16,0.43,1.33,2.33,0.55,3.67,0.0,0.0,0.3333333333333333
5443,8981,Jeremy Doku,2023,FWR,1.0,1.0,4.0,87.0,0.6273731589317322,0.0,0.1685071736574173,2.0,0.0,0.0,1.0,0.6273731589317322,1.6202962398529053,0.9063422679901124,87.0,0.8,6.0,0.97,1.03,0.0,0.17,0.65,0.82,4.12,2.06,1.67,6.19,0.25,0.0,0.0
4177,6382,Pedro Neto,2023,FWR,3.0,0.0,5.0,270.0,0.8060177266597748,2.0,0.9602623730897905,5.0,2.0,0.0,0.0,0.8060177266597748,1.5699628591537476,0.6337502598762512,90.0,1.77,10.0,3.0,0.0,0.67,0.32,0.27,0.59,1.67,1.67,0.52,3.33,0.0,0.4,0.6666666666666666
1237,8497,Cole Palmer,2023,FWR,2.0,1.0,5.0,169.0,0.8692239746451378,1.0,1.0521492063999176,3.0,1.0,0.0,0.0,0.10805515199899672,1.2769473791122437,0.1347181275486946,84.5,1.16,8.0,1.88,0.53,0.53,0.56,0.06,0.62,2.66,1.6,0.68,4.26,0.2,0.3333333333333333,0.5
3516,672,Jordan Ayew,2023,FWR,2.0,0.0,6.0,180.0,0.5317978113889694,0.0,0.0,0.0,0.0,0.0,0.0,0.5317978113889694,1.0653800070285795,0.8928140103816986,90.0,0.53,6.0,2.0,0.0,0.0,0.0,0.27,0.26,3.0,0.0,0.53,3.0,0.0,,0.0
289,5596,Harry Wilson,2023,FWR,6.0,0.0,5.0,479.0,0.19456254690885544,0.0,0.5479040704667568,4.0,0.0,0.0,0.0,0.19456254690885544,0.8699193112552166,0.7468088213354349,79.83,0.74,9.0,5.32,0.0,0.0,0.1,0.04,0.14,0.94,0.75,0.16,1.69,0.0,0.0,0.0
4640,6827,Bobby Reid,2023,FWR,2.0,1.0,4.0,173.0,0.6998196244239807,0.0,0.02589353360235691,1.0,0.0,0.0,1.0,0.6998196244239807,0.728224515914917,0.05813801288604736,86.5,0.73,5.0,1.92,0.52,0.0,0.01,0.36,0.38,2.08,0.52,0.38,2.6,0.25,0.0,0.0
6389,12094,Mike Tresor,2023,FWR,1.0,0.0,1.0,64.0,0.4783159494400024,0.0,0.0,0.0,0.0,0.0,0.0,0.4783159494400024,0.5830299258232117,0.10471395403146744,64.0,0.48,1.0,0.71,0.0,0.0,0.0,0.67,0.68,1.41,0.0,0.82,1.41,0.0,,0.0
3681,10760,Brennan Johnson,2023,FWR,1.0,0.0,2.0,90.0,0.11063452064990996,0.0,0.0,0.0,0.0,0.0,0.0,0.11063452064990996,0.5667362213134766,0.4561017155647278,90.0,0.11,2.0,1.0,0.0,0.0,0.0,0.11,0.11,2.0,0.0,0.57,2.0,0.0,,0.0
