"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*04spw*","James Garner","EVE","M","77","xxx","CHE 0<br/>@EVE 2 F","5.5","5.5","5%","381.9","59%","-1.7%","1","1","90","0","0","0","0","3","0","0","0","0","2","1","0","4","6","1","0","0","0","0","1"
"*05trk*","Saman Ghoddos","BRF","F","292","KFC","BRF 0<br/>@SHU 1 F","5.5","5.5","0%","-","5%","+3.5%","1","1","90","0","0","0","0","4","0","0","0","1","1","1","0","6","8","1","0","0","0","1","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","316","W (Thu)","BRF 0<br/>@SHU 1 F","5.5","5.5","0%","-","2%","-3%","1","0","45","0","0","0","1","1","0","0","0","0","0","0","0","5","0","2","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","298","KFC","BOU 3<br/>@MUN 0 F","5.25","5.25","8%","313.72","26%","+15.2%","1","1","90","0","2","0","0","3","1","0","0","1","1","1","0","12","7","1","0","0","0","3","0"
"*06804*","Benoit Badiashile","CHE","D","350","Boss","CHE 0<br/>@EVE 2 F","5.25","5.25","11%","306.65","20%","+3.9%","1","1","90","0","0","0","0","2","0","0","0","0","2","4","0","8","4","1","0","0","0","2","0"
"*06c5x*","Tom Lockyer","LUT","D","130","W (Thu)","MCI 2<br/>@LUT 1 F","5.25","5.25","38%","147.4","19%","-0.8%","1","1","88","0","0","0","0","2","0","0","0","0","2","2","1","7","6","3","0","0","0","2","0"
"*06fxf*","Sofyan Amrabat","MUN","M","287","W (Thu)","BOU 3<br/>@MUN 0 F","5.25","5.25","0%","-","11%","+1.2%","1","1","90","0","0","0","0","2","0","0","0","0","0","0","0","5","3","10","0","0","0","3","0"
"*068ym*","Enzo Fernandez","CHE","M","52","draft","CHE 0<br/>@EVE 2 F","5","5","99%","73.22","94%","0%","1","1","65","0","0","0","1","1","0","0","0","0","0","2","0","5","2","0","0","0","0","1","0"
"*05o6h*","Kai Havertz","ARS","F","135","W (Thu)","ARS 0<br/>@AVL 1 F","5","5","100%","44.91","88%","+3.3%","1","1","90","0","2","0","0","2","0","0","0","0","0","0","0","9","10","0","0","0","0","1","0"
"*061va*","Boubacar Kamara","AVL","M","144","W (Thu)","ARS 0<br/>@AVL 1 F","5","5","3%","390.21","23%","+1.8%","1","1","65","0","0","0","0","0","0","0","0","0","2","1","2","1","4","1","0","0","0","0","1"
"*055se*","Marvelous Nakamba","LUT","M","227","W (Thu)","MCI 2<br/>@LUT 1 F","5","5","6%","363.74","4%","-0.4%","1","1","71","0","0","0","0","2","1","0","0","0","1","3","3","2","4","1","0","0","0","2","0"
"*067ys*","Jack Hinshelwood","BHA","M","304","W (Thu)","BUR 1<br/>@BHA 1 F","5","5","0%","-","1%","+0.8%","1","0","30","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*03eki*","Cheikhou Kouyate","NOT","M","364","W (Thu)","NOT 1<br/>@WOL 1 F","5","5","0%","1139.6","0%","+0.1%","1","1","62","0","0","0","1","2","1","0","0","0","1","1","0","5","3","0","0","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","180","draft","MCI 2<br/>@LUT 1 F","4.75","4.75","98%","68.97","88%","+4.6%","1","1","90","0","0","0","1","0","0","0","0","0","1","2","0","5","7","2","0","0","0","1","0"
"*05w9q*","Odsonne Edouard","CRY","F","58","draft","LIV 2<br/>@CRY 1 F","4.75","4.75","18%","223.06","81%","-1.4%","1","1","45","0","0","0","0","1","0","0","0","1","1","1","1","5","6","0","0","0","0","0","0"
"*04spp*","Douglas Luiz","AVL","M","10","draft","ARS 0<br/>@AVL 1 F","4.5","4.5","97%","92.31","100%","+0.1%","1","1","90","0","1","0","0","1","1","0","0","0","1","3","0","4","5","2","0","0","0","0","1"
"*06fv8*","Mohammed Kudus","WHU","M","81","KFC","WHU 0<br/>@FUL 5 F","4.5","4.5","0%","-","79%","+0.1%","1","1","63","0","1","0","0","1","0","0","0","0","0","0","0","8","6","2","0","0","0","4","0"
"*03dx7*","Ben Mee","BRF","D","238","tottiand","BRF 0<br/>@SHU 1 F","4.5","4.5","99%","81.6","78%","+3.1%","1","1","90","0","0","0","0","1","0","0","0","1","2","1","0","4","7","2","0","0","0","1","0"
"*04tzt*","Jefferson Lerma","CRY","M","132","W (Thu)","LIV 2<br/>@CRY 1 F","4.5","4.5","13%","287.96","47%","-2.8%","1","1","67","0","0","0","1","1","1","0","0","0","0","1","0","5","3","0","0","0","0","0","1"
"*063hu*","Amadou Onana","EVE","M","168","W (Thu)","CHE 0<br/>@EVE 2 F","4.5","4.5","13%","281.06","21%","-1.4%","1","0","45","0","1","0","0","1","0","0","0","0","1","0","0","4","1","1","0","0","0","0","0"
"*0635j*","Chris Richards","CRY","D","334","W (Thu)","LIV 2<br/>@CRY 1 F","4.5","4.5","0%","1140.6","2%","-1.9%","1","1","90","0","0","0","0","3","1","0","0","0","1","6","1","6","2","0","0","0","0","2","0"
"*045c8*","Gabriel Jesus","ARS","F","145","KFC","ARS 0<br/>@AVL 1 F","4.25","4.25","100%","20.8","100%","+0.2%","1","1","81","0","1","0","1","2","0","0","0","0","0","1","0","5","10","0","0","0","0","1","0"
"*05vyj*","Evan Ferguson","BHA","F","93","Badger12","BUR 1<br/>@BHA 1 F","4.25","4.25","97%","79.62","97%","+0.8%","1","1","90","0","1","0","1","2","0","0","0","0","0","0","0","4","7","0","0","0","0","1","0"
"*04u41*","Mateo Kovacic","MCI","M","285","W (Thu)","MCI 2<br/>@LUT 1 F","4.25","4.25","89%","109.18","46%","+2.6%","1","1","82","0","1","0","0","3","0","0","0","0","0","1","0","5","5","1","0","0","0","1","0"
"*056mf*","Neal Maupay","BRF","F","171","tottiand","BRF 0<br/>@SHU 1 F","4.25","4.25","1%","1151.52","38%","+8.1%","1","1","90","0","1","0","0","1","0","0","0","0","0","1","0","8","6","0","0","0","0","1","0"
"*0637b*","Orel Mangala","NOT","M","176","W (Thu)","NOT 1<br/>@WOL 1 F","4.25","4.25","0%","-","4%","-0.3%","1","1","90","0","0","0","0","1","0","0","0","0","1","1","0","5","4","4","0","0","0","1","0"
"*05u94*","Michael Olise","CRY","M","241","Badger12","LIV 2<br/>@CRY 1 F","4","4","100%","56.26","97%","0%","1","0","21","0","2","0","0","0","0","0","0","1","0","1","0","3","3","0","0","0","0","2","0"
"*060wh*","Alejandro Garnacho","MUN","M","179","tottiand","BOU 3<br/>@MUN 0 F","4","4","85%","112.17","85%","+4.1%","1","1","78","0","2","0","0","1","0","0","0","0","0","0","0","6","7","1","0","0","0","3","0"
"*04civ*","Scott McTominay","MUN","M","86","Sean","BOU 3<br/>@MUN 0 F","4","4","4%","373.02","65%","+17%","1","1","90","0","0","0","1","1","0","0","0","0","0","0","0","3","3","3","0","0","0","3","0"
"*05ue7*","Frank Onyeka","BRF","M","187","W (Thu)","BRF 0<br/>@SHU 1 F","4","4","0%","-","5%","+1%","1","1","45","0","0","0","1","1","1","0","0","0","0","1","1","4","3","0","0","0","0","1","0"
"*04e1e*","Ben White","ARS","D","53","TranzOTF","ARS 0<br/>@AVL 1 F","3.75","3.75","98%","87.23","99%","+0.2%","1","1","90","0","0","0","0","0","0","0","0","0","1","3","1","3","3","1","0","0","0","1","0"
"*05rb8*","Moises Caicedo","CHE","M","206","Catts4En","CHE 0<br/>@EVE 2 F","3.75","3.75","91%","101.42","52%","-1.5%","1","1","90","0","0","0","0","1","0","0","0","0","0","3","0","4","1","3","0","0","0","2","0"
"*04fyc*","Charlie Taylor","BUR","D","210","W (Thu)","BUR 1<br/>@BHA 1 F","3.75","3.75","1%","1117.25","4%","-0.2%","1","1","90","0","0","0","0","2","1","0","0","0","0","5","0","5","2","2","0","0","0","1","0"
"*06c4i*","Vitinho","BUR","D","354","W (Thu)","BUR 1<br/>@BHA 1 F","3.75","3.75","3%","385.38","1%","-0.2%","1","1","90","0","0","0","0","1","0","0","0","0","0","2","0","9","8","1","0","0","0","1","0"
"*05yld*","Luis Diaz","LIV","F","137","ZB","LIV 2<br/>@CRY 1 F","3.5","3.5","100%","25.28","100%","0%","1","1","90","0","3","0","0","0","1","0","0","0","0","0","0","7","9","1","0","0","0","1","0"
"*06c6a*","Alfie Doughty","LUT","M","85","xxx","MCI 2<br/>@LUT 1 F","3.5","3.5","48%","142.28","70%","+6.2%","1","1","90","0","0","0","0","1","1","0","0","0","1","2","0","7","5","1","0","0","0","2","0"
"*04qr0*","Willy Boly","NOT","D","78","Boss","NOT 1<br/>@WOL 1 F","3.5","3.5","0%","1157.31","67%","+1.4%","1","1","90","0","0","0","0","1","0","0","0","0","1","3","0","5","5","0","0","0","0","1","0"
"*04mqv*","Emerson","WHU","D","155","ZB","WHU 0<br/>@FUL 5 F","3.5","3.5","11%","292.7","32%","-4.7%","1","0","45","0","1","0","0","2","0","0","0","1","2","0","0","3","5","1","0","0","0","2","0"
"*03vlm*","Anthony Martial","MUN","F","282","W (Thu)","BOU 3<br/>@MUN 0 F","3.5","3.5","17%","244.12","23%","+8.4%","1","1","55","0","1","0","1","0","0","0","0","0","0","0","0","3","4","0","0","0","0","1","0"
"*061y6*","Ryan Yates","NOT","M","240","W (Thu)","NOT 1<br/>@WOL 1 F","3.5","3.5","0%","1174.93","2%","+0.2%","1","1","90","0","0","0","0","0","0","0","0","0","2","1","0","4","5","2","0","0","0","1","0"
"*062p5*","Levi Colwill","CHE","D","88","draft","CHE 0<br/>@EVE 2 F","3.25","3.25","82%","119.31","85%","-2.8%","1","0","62","0","1","0","0","2","0","0","0","0","0","2","1","5","5","2","0","0","0","2","0"
"*05u7f*","Ibrahima Konate","LIV","D","181","Catts4En","LIV 2<br/>@CRY 1 F","3.25","3.25","94%","105.15","74%","-2.6%","1","0","32","0","0","0","0","1","0","0","0","0","1","1","0","3","2","2","0","0","0","1","0"
"*06ab3*","Lewis Miley","NEW","M","310","Badger12","NEW 1<br/>@TOT 4 F","3.25","3.25","0%","1154.7","24%","0%","1","1","90","0","0","0","0","2","0","0","0","1","0","1","0","4","4","0","0","0","0","4","0"
"*06dn2*","Zeki Amdouni","BUR","F","123","Catts4En","BUR 1<br/>@BHA 1 F","3.25","3.25","8%","324.93","22%","-1.2%","1","1","81","0","1","0","1","0","0","0","0","0","0","0","1","1","7","2","0","0","0","1","0"
"*05yg5*","Toti","WOL","D","223","W (Thu)","NOT 1<br/>@WOL 1 F","3.25","3.25","0%","1227.2","8%","+3.8%","1","1","90","0","0","0","0","1","0","0","0","0","1","3","0","3","4","2","0","0","0","1","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","152","W (Thu)","BRF 0<br/>@SHU 1 F","3.25","3.25","0%","1193.43","3%","+0.3%","1","1","90","0","0","0","0","1","0","0","0","0","0","3","0","4","6","2","0","0","0","0","1"
"*04sjv*","Ryan Giles","LUT","M","324","W (Thu)","MCI 2<br/>@LUT 1 F","3.25","3.25","10%","305.05","3%","+0.4%","1","1","83","0","0","0","0","1","0","0","0","0","0","3","0","5","2","0","0","0","0","2","0"
"*05yct*","Nathan Patterson","EVE","D","234","W (Thu)","CHE 0<br/>@EVE 2 F","3.25","3.25","3%","379.99","2%","0%","1","0","48","0","0","0","0","1","0","0","0","0","0","3","1","4","4","0","0","0","0","0","0"
"*05trd*","Shandon Baptiste","BRF","M","326","W (Thu)","BRF 0<br/>@SHU 1 F","3.25","3.25","0%","1106.63","2%","+0.9%","1","1","64","0","1","0","0","1","0","0","0","0","0","0","0","4","3","2","0","0","0","1","0"
"*06c6n*","Andre Brooks","SHU","M","382","W (Thu)","BRF 0<br/>@SHU 1 F","3.25","3.25","0%","-","0%","+0.2%","1","1","72","0","0","0","0","0","0","0","0","0","2","0","0","4","7","0","0","0","0","0","1"
"*052h5*","Gabriel Martinelli","ARS","M","92","KFC","ARS 0<br/>@AVL 1 F","3","3","100%","12.84","100%","0%","1","1","69","0","1","0","1","0","0","0","0","1","0","1","0","1","7","0","0","0","0","1","0"
"*05os8*","Joachim Andersen","CRY","D","14","TranzOTF","LIV 2<br/>@CRY 1 F","3","3","47%","142.45","93%","-1.2%","1","1","90","0","0","0","1","0","1","0","0","0","0","3","1","5","4","3","0","0","0","2","0"
"*05o4b*","Matty Cash","AVL","D","95","W (Thu)","ARS 0<br/>@AVL 1 F","3","3","93%","106.79","85%","-2.8%","1","0","23","0","0","0","0","0","0","0","0","0","2","2","0","2","2","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","183","W (Thu)","LIV 2<br/>@CRY 1 F","3","3","1%","1125.87","25%","-12.9%","1","0","45","0","1","0","0","0","1","0","0","1","0","1","0","4","2","1","0","0","0","1","0"
"*06fwi*","Carlos Baleba","BHA","M","266","W (Thu)","BUR 1<br/>@BHA 1 F","3","3","0%","-","4%","+1.2%","1","1","58","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","1","0"
"*04t95*","Oliver Skipp","TOT","M","373","W (Thu)","NEW 1<br/>@TOT 4 F","3","3","1%","1112.83","1%","0%","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06dq8*","Moussa Diaby","AVL","F","36","KFC","ARS 0<br/>@AVL 1 F","2.75","2.75","98%","49.14","97%","-0.5%","1","0","45","0","2","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","185","ZB","CHE 0<br/>@EVE 2 F","2.75","2.75","19%","206.65","48%","-0.3%","1","1","90","0","0","0","0","1","0","0","0","0","1","3","0","7","4","0","0","0","0","2","0"
"*044ej*","Johann Gudmundsson","BUR","M","190","Catts4En","BUR 1<br/>@BHA 1 F","2.75","2.75","9%","321.33","26%","+1.4%","1","1","57","0","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","F","320","W (Thu)","BRF 0<br/>@SHU 1 F","2.75","2.75","2%","1102.09","6%","+4.9%","1","1","65","0","1","0","0","0","0","0","0","1","0","0","0","3","3","0","0","0","0","1","0"
"*06f80*","Jacob Brown","LUT","F","188","TranzOTF","MCI 2<br/>@LUT 1 F","2.75","2.75","0%","1115.6","3%","+0.7%","1","1","90","0","0","0","0","1","0","0","0","0","2","0","0","6","12","1","0","0","0","2","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","409","W (Thu)","MCI 2<br/>@LUT 1 F","2.75","2.75","0%","1097.8","1%","-0.1%","1","0","17","0","0","0","0","0","0","0","0","0","1","0","0","3","1","2","0","0","0","0","0"
"*05ocl*","Ollie Watkins","AVL","F","4","xxx","ARS 0<br/>@AVL 1 F","2.5","2.5","100%","19.8","100%","0%","1","1","90","0","0","0","1","0","0","0","0","0","1","1","0","3","9","0","0","0","0","0","1"
"*04io3*","Mario Lemina","WOL","M","120","W (Thu)","NOT 1<br/>@WOL 1 F","2.5","2.5","0%","1184.06","37%","-2%","1","1","60","0","0","0","0","0","0","0","0","0","1","1","0","2","1","2","0","0","0","1","0"
"*06clt*","Justin Kluivert","BOU","M","256","W (Thu)","BOU 3<br/>@MUN 0 F","2.5","2.5","72%","128.61","28%","-4.5%","1","1","71","0","0","0","0","2","0","0","0","0","0","2","0","4","8","0","0","0","0","0","1"
"*06fvn*","Beto","EVE","F","274","W (Thu)","CHE 0<br/>@EVE 2 F","2.5","2.5","0%","-","10%","-0.6%","1","0","22","0","0","0","1","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","393","W (Thu)","BUR 1<br/>@BHA 1 F","2.5","2.5","24%","159.59","6%","0%","1","0","10","0","0","0","0","1","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","271","W (Thu)","MCI 2<br/>@LUT 1 F","2.5","2.5","15%","251.73","4%","+0.2%","1","1","90","0","1","0","0","0","0","0","0","0","3","2","0","1","5","3","0","0","0","2","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","288","W (Thu)","NEW 1<br/>@TOT 4 F","2.25","2.25","42%","141.11","17%","-1.9%","1","0","16","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0"
"*04u6i*","Leander Dendoncker","AVL","M","428","W (Thu)","ARS 0<br/>@AVL 1 F","2.25","2.25","0%","1154.47","0%","0%","1","0","23","0","0","0","0","1","0","0","0","0","0","2","0","3","1","0","0","0","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","133","Boss","BOU 3<br/>@MUN 0 F","2","2","100%","7.82","99%","-0.2%","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","216","TranzOTF","ARS 0<br/>@AVL 1 F","2","2","98%","86.04","58%","+10.5%","1","1","55","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","184","KFC","LIV 2<br/>@CRY 1 F","2","2","2%","1108.32","19%","-7.1%","1","1","90","0","0","0","0","3","1","0","0","0","0","7","0","4","4","3","0","0","0","2","0"
"*04ge8*","Reiss Nelson","ARS","F","408","W (Thu)","ARS 0<br/>@AVL 1 F","2","2","2%","371.71","1%","-0.1%","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"*064a1*","Boubacar Traore","WOL","M","356","W (Thu)","NOT 1<br/>@WOL 1 F","2","2","0%","1152.6","0%","0%","1","0","28","0","1","0","0","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0"
"*05746*","Emil Krafth","NEW","D","442","W (Thu)","NEW 1<br/>@TOT 4 F","2","2","0%","-","0%","+0.2%","1","0","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","43","tottiand","BUR 1<br/>@BHA 1 F","1.75","1.75","100%","19.36","100%","0%","1","0","45","0","1","0","1","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","31","Sean","LIV 2<br/>@CRY 1 F","1.75","1.75","100%","22.9","100%","0%","1","1","73","0","0","0","0","1","0","0","0","0","0","1","0","3","2","0","0","0","0","1","0"
"*0647t*","Lucas Paqueta","WHU","M","49","Boss","WHU 0<br/>@FUL 5 F","1.75","1.75","100%","51.96","99%","-0.1%","1","1","64","0","0","0","0","1","0","0","0","0","0","0","0","3","3","2","0","0","0","4","0"
"*04mdn*","Anthony Gordon","NEW","M","11","Bfred","NEW 1<br/>@TOT 4 F","1.75","1.75","71%","128.43","96%","0%","1","1","73","0","2","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","3","0"
"*05gcp*","Tomas Soucek","WHU","M","47","Bfred","WHU 0<br/>@FUL 5 F","1.75","1.75","59%","136.67","90%","0%","1","1","90","0","0","0","0","0","0","0","0","0","2","1","0","1","8","4","0","0","0","5","0"
"*06exb*","Rasmus Hojlund","MUN","F","314","Badger12","BOU 3<br/>@MUN 0 F","1.75","1.75","74%","60.82","78%","-1.1%","1","0","33","0","1","0","0","2","1","0","0","0","0","0","0","3","3","0","0","0","0","2","0"
"*050jq*","Marc Guehi","CRY","D","101","Badger12","LIV 2<br/>@CRY 1 F","1.75","1.75","52%","136.57","67%","-6.6%","1","1","90","0","0","0","0","1","0","0","0","0","1","4","0","3","2","1","0","0","0","2","0"
"*068y0*","Antoine Semenyo","BOU","F","138","tottiand","BOU 3<br/>@MUN 0 F","1.75","1.75","0%","1069.49","45%","-0.3%","1","1","57","0","2","0","0","0","0","0","0","0","0","0","0","3","7","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","LUT","M","169","Badger12","MCI 2<br/>@LUT 1 F","1.75","1.75","9%","311.49","27%","+9.4%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","1","4","8","3","0","0","0","2","0"
"*068yj*","Felipe","NOT","D","427","W (Thu)","NOT 1<br/>@WOL 1 F","1.75","1.75","35%","147.12","18%","-6%","1","0","11","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","359","W (Thu)","BUR 1<br/>@BHA 1 F","1.75","1.75","2%","391.63","2%","-0.3%","1","0","30","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","28","Bfred","NOT 1<br/>@WOL 1 F","1.5","1.5","4%","383.53","84%","+0.5%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","6","8","2","0","0","0","1","0"
"*04ge9*","Eddie Nketiah","ARS","F","102","Boss","ARS 0<br/>@AVL 1 F","1.5","1.5","51%","138.04","73%","-4.7%","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","435","W (Thu)","ARS 0<br/>@AVL 1 F","1.5","1.5","98%","88.11","48%","-1.3%","1","0","11","0","0","0","0","1","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","283","W (Thu)","WHU 0<br/>@FUL 5 F","1.5","1.5","96%","93.93","41%","-2.1%","1","0","24","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","0","1","0"
"*052cc*","Billy Gilmour","BHA","M","167","W (Thu)","BUR 1<br/>@BHA 1 F","1.5","1.5","3%","397.71","27%","-2.1%","1","0","45","0","1","0","0","0","0","0","0","0","0","0","0","2","5","3","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","327","W (Thu)","LIV 2<br/>@CRY 1 F","1.5","1.5","0%","1188.6","10%","-0.3%","1","1","45","0","0","0","0","1","0","0","0","0","0","0","0","4","5","1","0","0","0","0","0"
"*05o8n*","Max Lowe","SHU","D","372","W (Thu)","BRF 0<br/>@SHU 1 F","1.5","1.5","5%","363.56","1%","0%","1","0","16","0","0","0","0","1","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","395","W (Thu)","BUR 1<br/>@BHA 1 F","1.5","1.5","0%","-","0%","0%","1","0","11","0","0","0","0","1","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","6","Badger12","NEW 1<br/>@TOT 4 F","1.25","1.25","100%","11.57","100%","0%","1","1","85","0","2","0","0","0","1","0","0","1","2","5","0","5","7","5","0","0","0","4","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","25","Boss","LIV 2<br/>@CRY 1 F","1.25","1.25","100%","33.73","100%","0%","1","1","73","0","0","0","0","1","0","0","0","0","0","0","0","4","8","3","0","0","0","1","0"
"*04tig*","Fabian Schar","NEW","D","66","xxx","NEW 1<br/>@TOT 4 F","1.25","1.25","99%","69.32","98%","-0.6%","1","1","90","0","0","0","0","1","0","0","0","0","2","6","1","4","4","5","0","0","0","4","0"
"*05raa*","Hugo Bueno","WOL","D","329","W (Thu)","NOT 1<br/>@WOL 1 F","1.25","1.25","1%","1150.8","8%","+3%","1","1","68","0","0","0","0","0","0","0","0","1","0","0","0","3","5","0","0","0","0","1","0"
"*05uh9*","Bryan Gil","TOT","F","391","W (Thu)","NEW 1<br/>@TOT 4 F","1.25","1.25","0%","-","2%","-0.9%","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0"
"*05ou8*","Facundo Pellistri","MUN","M","335","W (Thu)","BOU 3<br/>@MUN 0 F","1.25","1.25","0%","1140.2","1%","-0.1%","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D","272","TranzOTF","CHE 0<br/>@EVE 2 F","1","1","100%","25.75","99%","+0.4%","1","1","26","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"*0574a*","Giovani Lo Celso","TOT","M","242","Sean","NEW 1<br/>@TOT 4 F","1","1","17%","225.52","53%","-3.1%","1","0","16","0","0","0","0","2","0","0","0","0","0","0","0","3","6","0","0","0","0","1","0"
"*04ug0*","Sean Longstaff","NEW","M","141","ZB","NEW 1<br/>@TOT 4 F","1","1","1%","1131.24","24%","-3.1%","1","0","25","0","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","0","0","1","0"
"*067yu*","Facundo Buonanotte","BHA","M","297","tottiand","BUR 1<br/>@BHA 1 F","1","1","14%","275.58","13%","-7.8%","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","299","draft","NOT 1<br/>@WOL 1 F","1","1","0%","-","10%","-4.1%","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"*052cb*","Ian Maatsen","CHE","D","403","W (Thu)","CHE 0<br/>@EVE 2 F","1","1","16%","242.28","5%","0%","1","0","5","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0"
"*063q8*","Mikkel Damsgaard","BRF","M","400","W (Thu)","BRF 0<br/>@SHU 1 F","1","1","4%","376.69","2%","+0.1%","1","0","24","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0"
"*03rxb*","Angelo Ogbonna","WHU","D","387","W (Thu)","WHU 0<br/>@FUL 5 F","1","1","0%","1103.6","0%","0%","1","0","25","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*02lkp*","Raheem Sterling","CHE","F","30","Catts4En","CHE 0<br/>@EVE 2 F","0.75","0.75","100%","57.77","100%","0%","1","0","23","0","1","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","0"
"*0646f*","Alexander Isak","NEW","F","104","chukdave","NEW 1<br/>@TOT 4 F","0.75","0.75","100%","19.91","100%","-0.1%","1","1","63","0","0","0","0","0","0","0","0","0","1","1","0","1","4","0","0","0","0","3","0"
"*0520r*","Leandro Trossard","ARS","M","149","TranzOTF","ARS 0<br/>@AVL 1 F","0.75","0.75","100%","57.05","93%","-2.7%","1","0","19","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"*0414p*","Carlton Morris","LUT","F","124","W (Thu)","MCI 2<br/>@LUT 1 F","0.75","0.75","85%","112.31","78%","-4.1%","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","96","Boss","NOT 1<br/>@WOL 1 F","0.75","0.75","42%","145.1","69%","-3.4%","1","1","83","0","1","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","0"
"*05ojg*","Nelson Semedo","WOL","D","154","KFC","NOT 1<br/>@WOL 1 F","0.75","0.75","6%","362.89","45%","+16.6%","1","1","90","0","0","0","0","0","0","0","0","0","1","1","0","2","8","2","0","0","0","1","0"
"*068lx*","Dango Ouattara","BOU","F","344","W (Thu)","BOU 3<br/>@MUN 0 F","0.75","0.75","55%","132.64","19%","-0.1%","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","333","W (Thu)","BUR 1<br/>@BHA 1 F","0.75","0.75","41%","144.93","13%","+0.7%","1","1","45","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","1","0"
