"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*0414p*","Carlton Morris","LUT","F","117","Catts4En","LUT 1<br/>@BRF 3 F","5.5","5.5","85%","112.31","79%","-2.9%","1","1","60","0","0","0","0","1","0","0","0","0","0","1","1","9","3","0","0","0","0","2","0"
"*050jq*","Marc Guehi","CRY","D","97","Badger12","CRY 1<br/>@WHU 1 F","5.5","5.5","52%","136.57","67%","-6.7%","1","1","90","0","1","0","0","0","0","0","0","0","1","3","0","6","3","2","0","0","0","1","0"
"*04qr0*","Willy Boly","NOT","D","71","Boss","EVE 1<br/>@NOT 0 F","5.5","5.5","0%","1157.31","67%","+1.4%","1","1","45","0","0","0","0","0","0","0","0","0","2","9","0","3","5","4","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","185","Catts4En","SHU 0<br/>@BUR 5 F","5.5","5.5","9%","321.33","26%","+1.4%","1","0","24","0","5","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","151","xxx","MUN 0<br/>@NEW 1 F","5.25","5.25","100%","69.8","93%","-1.6%","1","1","90","0","1","0","1","2","0","0","0","0","0","1","0","2","4","0","0","0","0","0","1"
"*05nzu*","Gabriel Magalhaes","ARS","D","121","ZB","WOL 1<br/>@ARS 2 F","5.25","5.25","99%","79.44","91%","-3.8%","1","1","90","0","1","0","0","1","0","0","0","0","0","1","0","6","1","3","0","0","0","1","0"
"*043qy*","Lewis Cook","BOU","M","124","W (Tue)","AVL 2<br/>@BOU 2 F","5.25","5.25","0%","-","14%","-1.9%","1","1","90","0","3","0","0","0","0","0","0","0","1","2","0","3","5","2","0","0","0","2","0"
"*06fxe*","Ryan Gravenberch","LIV","M","302","Sean","FUL 3<br/>@LIV 4 F","5","5","0%","-","41%","+2.6%","1","1","82","0","1","0","1","1","0","0","0","0","1","0","0","2","4","2","0","0","0","3","0"
"*02lnn*","Oliver Norwood","SHU","M","113","ZB","SHU 0<br/>@BUR 5 F","5","5","13%","279.7","22%","-4.8%","1","1","90","0","0","0","1","0","0","0","0","0","1","3","0","3","3","2","0","0","0","5","0"
"*06f81*","Edson Alvarez","WHU","M","200","FA","CRY 1<br/>@WHU 1 F","5","5","7%","327.35","11%","-0.4%","1","1","88","0","0","0","0","2","0","0","0","0","2","2","1","3","4","0","0","0","0","1","0"
"*05ue7*","Frank Onyeka","BRF","M","182","W (Tue)","LUT 1<br/>@BRF 3 F","5","5","0%","-","5%","+1%","1","1","90","0","0","0","0","1","0","0","0","0","2","0","1","4","2","0","0","0","0","1","0"
"*04qfz*","Diogo Dalot","MUN","D","50","xxx","MUN 0<br/>@NEW 1 F","4.75","4.75","99%","79.85","98%","+0.5%","1","1","90","0","0","0","0","3","0","0","0","0","1","4","0","5","6","1","0","0","0","1","0"
"*05tr8*","Christian Norgaard","BRF","M","74","draft","LUT 1<br/>@BRF 3 F","4.75","4.75","19%","219.28","67%","+2.8%","1","1","90","0","1","0","0","1","1","0","0","1","0","6","0","5","8","5","0","0","0","1","0"
"*06ew2*","Axel Disasi","CHE","D","191","ZB","BHA 2<br/>@CHE 3 F","4.75","4.75","19%","206.65","47%","-1.7%","1","1","90","0","0","0","0","2","0","0","0","0","1","5","1","7","5","1","0","0","0","2","0"
"*052cc*","Billy Gilmour","BHA","M","156","W (Tue)","BHA 2<br/>@CHE 3 F","4.75","4.75","3%","397.71","27%","-2.1%","1","1","90","0","1","0","0","0","0","0","0","0","1","1","0","4","4","6","0","0","0","3","0"
"*0435s*","Joel Matip","LIV","D","216","W (Tue)","FUL 3<br/>@LIV 4 F","4.75","4.75","3%","375.76","10%","-5.8%","1","1","68","0","0","0","0","1","0","0","0","0","1","3","3","2","0","2","0","0","0","2","0"
"*03vlj*","Virgil van Dijk","LIV","D","18","draft","FUL 3<br/>@LIV 4 F","4.5","4.5","100%","43.74","100%","0%","1","1","90","0","0","0","0","2","0","0","0","0","4","1","0","9","7","2","0","0","0","3","0"
"*0620k*","Nayef Aguerd","WHU","D","136","KFC","CRY 1<br/>@WHU 1 F","4.5","4.5","14%","266.92","27%","-0.6%","1","1","90","0","1","0","0","1","0","0","0","0","0","1","0","3","2","7","0","0","0","1","0"
"*05yg5*","Toti","WOL","D","221","W (Tue)","WOL 1<br/>@ARS 2 F","4.5","4.5","0%","1227.21","8%","+3.8%","1","1","90","0","0","0","0","2","0","0","0","0","1","3","1","6","2","1","0","0","0","2","0"
"*06c5y*","Amari'i Bell","LUT","D","275","FA","LUT 1<br/>@BRF 3 F","4.5","4.5","15%","251.73","4%","0%","1","1","90","0","0","0","0","2","0","0","0","0","2","3","2","6","1","0","0","0","0","3","0"
"*05uor*","Yoane Wissa","BRF","F","61","ZB","LUT 1<br/>@BRF 3 F","4.25","4.25","76%","120.86","91%","+1.3%","1","1","90","0","1","0","1","0","0","0","0","1","0","0","0","2","5","2","0","0","0","1","0"
"*05raa*","Hugo Bueno","WOL","D","326","Bfred","WOL 1<br/>@ARS 2 F","4.25","4.25","1%","1150.8","8%","+3%","1","1","61","0","1","0","0","3","0","0","0","1","1","2","0","7","9","0","0","0","0","2","0"
"*04spx*","Tahith Chong","LUT","M","253","FA","LUT 1<br/>@BRF 3 F","4.25","4.25","16%","255.89","3%","0%","1","1","90","0","1","0","0","2","1","0","0","0","0","1","0","8","4","0","0","0","0","3","0"
"*04f6o*","Will Hughes","CRY","M","218","W (Tue)","CRY 1<br/>@WHU 1 F","4.25","4.25","0%","-","2%","-0.2%","1","1","81","0","0","0","0","0","0","0","0","0","1","0","1","6","3","0","0","0","0","1","0"
"*046c5*","Jarrod Bowen","WHU","M","11","Badger12","CRY 1<br/>@WHU 1 F","4","4","100%","32.5","100%","0%","1","1","90","0","0","0","2","0","0","0","0","0","0","0","1","4","12","0","0","0","0","1","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","34","Bfred","EVE 1<br/>@NOT 0 F","4","4","100%","43.35","99%","-0.3%","1","1","90","0","2","0","0","1","0","0","0","1","0","1","0","3","8","3","0","0","0","1","0"
"*05vyj*","Evan Ferguson","BHA","F","90","Badger12","BHA 2<br/>@CHE 3 F","4","4","97%","79.62","97%","+0.8%","1","1","90","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0"
"*05l8q*","Cole Palmer","CHE","M","42","Boss","BHA 2<br/>@CHE 3 F","4","4","16%","248.13","85%","0%","1","0","23","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0"
"*06fg0*","Gustavo Hamer","SHU","M","116","W (Tue)","SHU 0<br/>@BUR 5 F","4","4","0%","1152.31","36%","-1.9%","1","1","90","0","1","0","0","2","1","0","0","0","2","3","0","3","6","1","0","0","0","5","0"
"*05gcs*","Sander Berge","BUR","M","154","W (Tue)","SHU 0<br/>@BUR 5 F","4","4","19%","216.48","8%","-1.4%","1","1","90","0","1","0","0","0","0","0","0","0","0","1","0","5","6","3","0","0","0","0","1"
"*0647t*","Lucas Paqueta","WHU","M","46","Boss","CRY 1<br/>@WHU 1 F","3.75","3.75","100%","51.96","99%","-0.1%","1","1","90","0","1","0","0","0","0","0","0","0","1","0","0","7","9","2","0","0","0","1","0"
"*067yv*","Cody Gakpo","LIV","F","213","tottiand","FUL 3<br/>@LIV 4 F","3.75","3.75","100%","26.86","88%","-4.5%","1","0","25","0","0","0","1","0","0","0","0","0","1","0","0","2","2","1","0","0","0","1","0"
"*05rb8*","Moises Caicedo","CHE","M","217","Catts4En","BHA 2<br/>@CHE 3 F","3.75","3.75","91%","101.42","52%","-1.7%","1","1","90","0","0","0","0","1","0","0","0","0","3","1","1","3","10","0","0","0","0","2","0"
"*061v9*","Diego Carlos","AVL","D","254","W (Tue)","AVL 2<br/>@BOU 2 F","3.75","3.75","6%","346.61","6%","+1.4%","1","1","90","0","0","0","0","0","0","0","0","0","1","7","1","3","2","4","0","0","0","2","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","228","xxx","MUN 0<br/>@NEW 1 F","3.5","3.5","80%","123.71","60%","-3.7%","1","1","79","0","0","0","0","2","0","0","0","0","0","3","1","2","1","0","0","0","0","1","0"
"*02m4d*","Craig Dawson","WOL","D","108","tottiand","WOL 1<br/>@ARS 2 F","3.5","3.5","3%","384.05","24%","+6.6%","1","1","90","0","0","0","0","1","0","0","0","0","2","3","1","3","3","2","0","0","0","2","0"
"*06c5z*","Gabriel Osho","LUT","D","292","FA","LUT 1<br/>@BRF 3 F","3.5","3.5","0%","1146.2","1%","+0.3%","1","1","90","0","0","0","0","1","0","0","0","0","0","6","4","5","4","0","0","0","0","3","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","36","KFC","EVE 1<br/>@NOT 0 F","3.25","3.25","38%","145.49","93%","+0.7%","1","1","90","0","1","0","0","0","0","0","0","0","0","0","1","3","6","1","0","0","0","0","1"
"*068yj*","Felipe","NOT","D","427","W (Tue)","EVE 1<br/>@NOT 0 F","3.25","3.25","35%","147.12","18%","-6%","1","0","45","0","1","0","0","1","1","0","0","0","0","3","0","5","3","1","0","0","0","1","0"
"*05uhs*","James Mcatee","SHU","M","187","W (Tue)","SHU 0<br/>@BUR 5 F","3.25","3.25","0%","1148.2","7%","+2.8%","1","0","45","0","1","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","3","0"
"*05t6x*","William Osula","SHU","F","431","W (Tue)","SHU 0<br/>@BUR 5 F","3.25","3.25","0%","1296.6","0%","+0.1%","1","0","45","0","0","0","2","0","1","0","0","0","0","1","0","3","6","0","0","0","0","3","0"
"*05gcr*","Bruno Fernandes","MUN","M","6","ZB","MUN 0<br/>@NEW 1 F","3","3","100%","3.53","100%","0%","1","1","90","0","1","0","0","0","0","0","0","0","1","0","0","3","8","6","0","0","0","1","0"
"*05u7f*","Ibrahima Konate","LIV","D","176","Catts4En","FUL 3<br/>@LIV 4 F","3","3","94%","105.15","74%","-2.5%","1","0","20","0","0","0","0","1","0","0","0","0","1","0","0","1","0","4","0","0","0","1","0"
"*04mqv*","Emerson","WHU","D","157","ZB","CRY 1<br/>@WHU 1 F","3","3","11%","292.7","35%","-1.5%","1","1","90","0","1","0","0","2","0","0","0","0","0","0","0","5","8","2","0","0","0","1","0"
"*02m5b*","Chris Wood","NOT","F","223","W (Tue)","EVE 1<br/>@NOT 0 F","3","3","1%","1128.33","9%","-4.3%","1","1","90","0","2","0","0","0","0","0","0","0","0","3","0","3","6","1","0","0","0","1","0"
"*04tm0*","Lucas Digne","AVL","D","31","tottiand","AVL 2<br/>@BOU 2 F","2.75","2.75","45%","140.34","90%","+0.9%","1","1","73","0","2","0","0","0","0","0","0","0","0","1","0","6","2","0","0","0","0","2","0"
"*06clt*","Justin Kluivert","BOU","M","252","W (Tue)","AVL 2<br/>@BOU 2 F","2.75","2.75","72%","128.61","28%","-4.5%","1","1","69","0","2","0","0","2","1","0","0","0","0","0","0","7","11","0","0","0","0","1","0"
"*02lp5*","Adam Smith","BOU","D","249","W (Tue)","AVL 2<br/>@BOU 2 F","2.75","2.75","0%","1188.65","1%","+0.2%","1","1","90","0","0","0","0","0","0","0","0","1","2","4","0","2","1","0","0","0","0","2","0"
"*05o4b*","Matty Cash","AVL","D","91","W (Tue)","AVL 2<br/>@BOU 2 F","2.5","2.5","93%","106.79","85%","-2.8%","1","0","15","0","0","0","0","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","25","Bfred","WOL 1<br/>@ARS 2 F","2.5","2.5","4%","383.53","84%","+0.5%","1","1","90","0","0","0","1","0","1","0","0","0","0","0","0","5","4","0","0","0","0","2","0"
"*04yey*","Max Kilman","WOL","D","105","Boss","WOL 1<br/>@ARS 2 F","2.5","2.5","19%","216.61","41%","+7.6%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","1","5","1","3","0","0","0","2","0"
"*02m11*","Matt Doherty","WOL","D","336","W (Tue)","WOL 1<br/>@ARS 2 F","2.5","2.5","67%","131.74","17%","-0.6%","1","0","27","0","1","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","279","FA","EVE 1<br/>@NOT 0 F","2.5","2.5","0%","-","10%","-0.1%","1","1","81","0","1","0","0","0","0","0","0","0","0","1","0","8","12","1","0","0","0","0","1"
"*02lkp*","Raheem Sterling","CHE","F","29","Catts4En","BHA 2<br/>@CHE 3 F","2.25","2.25","100%","57.77","100%","0%","1","1","65","0","0","0","0","0","0","0","0","1","1","0","0","2","4","1","0","0","0","1","0"
"*061x2*","Darwin Nunez","LIV","F","30","Sean","FUL 3<br/>@LIV 4 F","2.25","2.25","100%","22.9","100%","0%","1","1","90","0","1","0","0","1","0","0","0","0","0","0","0","4","6","1","0","0","0","3","0"
"*045c8*","Gabriel Jesus","ARS","F","140","KFC","WOL 1<br/>@ARS 2 F","2.25","2.25","100%","20.8","100%","+0.2%","1","1","66","0","1","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","1"
"*06fup*","Jeremy Doku","MCI","F","37","ZB","TOT 3<br/>@MCI 3 F","2.25","2.25","0%","1026.6","85%","+0.1%","1","1","51","0","0","0","1","0","0","0","0","0","0","0","0","2","4","1","0","0","0","1","0"
"*06ex4*","Josko Gvardiol","MCI","D","141","draft","TOT 3<br/>@MCI 3 F","2.25","2.25","79%","73.71","80%","+2.4%","1","1","86","0","0","0","0","0","1","0","0","1","3","0","0","3","2","1","0","0","0","2","0"
"*037mo*","Willian","FUL","F","92","xxx","FUL 3<br/>@LIV 4 F","2.25","2.25","85%","107.67","80%","+1%","1","0","27","0","1","0","0","0","0","0","0","0","0","1","0","2","1","1","0","0","0","2","0"
"*062x7*","Rico Lewis","MCI","D","322","W (Tue)","TOT 3<br/>@MCI 3 F","2.25","2.25","22%","189.54","18%","-7.2%","1","0","16","0","1","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","0","1","0"
"*05afe*","Teden Mengi","LUT","D","219","FA","LUT 1<br/>@BRF 3 F","2.25","2.25","0%","1125.7","1%","+0.1%","1","1","75","0","0","0","0","0","0","0","0","0","1","5","1","3","2","0","0","0","0","2","0"
"*02lp9*","Kyle Walker","MCI","D","107","draft","TOT 3<br/>@MCI 3 F","2","2","73%","119.32","94%","+0.8%","1","1","90","0","0","0","0","1","0","0","0","0","3","0","0","2","1","7","0","0","0","3","0"
"*06crm*","Pau Torres","AVL","D","102","W (Tue)","AVL 2<br/>@BOU 2 F","2","2","93%","107.35","74%","+3.4%","1","1","90","0","1","0","0","1","1","0","0","0","1","2","0","4","4","4","0","0","0","2","0"
"*04f67*","Philip Billing","BOU","M","66","W (Tue)","AVL 2<br/>@BOU 2 F","2","2","75%","128.34","65%","-0.6%","1","0","19","0","1","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","1","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","271","draft","EVE 1<br/>@NOT 0 F","2","2","4%","375.49","13%","-7.4%","1","0","24","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*037mv*","Pelly Ruddock","LUT","M","309","FA","LUT 1<br/>@BRF 3 F","2","2","0%","1144.3","1%","0%","1","1","59","0","0","0","0","0","0","0","0","0","0","3","1","2","3","0","0","0","0","2","0"
"*064a1*","Boubacar Traore","WOL","M","353","W (Tue)","WOL 1<br/>@ARS 2 F","2","2","0%","1152.6","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","1","1","0","3","3","0","0","0","0","2","0"
"*052h5*","Gabriel Martinelli","ARS","M","82","KFC","WOL 1<br/>@ARS 2 F","1.75","1.75","100%","12.84","100%","0%","1","1","77","0","1","0","0","0","0","0","0","0","0","0","0","1","4","1","0","0","0","0","1"
"*051k0*","John McGinn","AVL","M","24","KFC","AVL 2<br/>@BOU 2 F","1.75","1.75","64%","130.59","91%","+1.1%","1","1","64","0","0","0","0","1","0","0","0","0","0","0","0","3","3","2","0","0","0","2","0"
"*05gcp*","Tomas Soucek","WHU","M","44","Bfred","CRY 1<br/>@WHU 1 F","1.75","1.75","59%","136.67","90%","0%","1","1","90","0","0","0","0","0","0","0","0","0","1","4","0","6","14","1","0","0","0","1","0"
"*051lc*","Pablo Fornals","WHU","M","350","FA","CRY 1<br/>@WHU 1 F","1.75","1.75","3%","387.79","2%","0%","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0"
"*02rll*","Nathan Redmond","BUR","M","385","W (Tue)","SHU 0<br/>@BUR 5 F","1.75","1.75","6%","357.95","1%","-0.1%","1","0","12","0","1","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","311","Badger12","MUN 0<br/>@NEW 1 F","1.5","1.5","74%","60.82","78%","-1.1%","1","0","28","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","244","W (Tue)","AVL 2<br/>@BOU 2 F","1.5","1.5","0%","-","9%","-3.2%","1","0","19","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","0","0","1","0"
"*06fy5*","Mike Tresor","BUR","F","392","W (Tue)","SHU 0<br/>@BUR 5 F","1.5","1.5","0%","-","0%","0%","1","0","13","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"*0646f*","Alexander Isak","NEW","F","100","chukdave","MUN 0<br/>@NEW 1 F","1.25","1.25","100%","19.91","100%","-0.1%","1","1","90","0","1","0","0","0","0","0","0","0","0","1","0","2","4","0","0","0","0","0","1"
"*05o6h*","Kai Havertz","ARS","F","128","W (Tue)","WOL 1<br/>@ARS 2 F","1.25","1.25","100%","44.91","88%","+3.3%","1","0","11","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0"
"*038ze*","Alex Iwobi","FUL","M","118","chukdave","FUL 3<br/>@LIV 4 F","1.25","1.25","94%","95.62","75%","+9.5%","1","1","74","0","1","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","2","0"
"*04sft*","Yves Bissouma","TOT","M","149","W (Tue)","TOT 3<br/>@MCI 3 F","1.25","1.25","16%","237.62","49%","-2.4%","1","1","86","0","0","0","0","0","0","0","0","0","0","5","0","3","6","0","0","0","0","3","0"
"*0687b*","Alex Moreno","AVL","D","435","W (Tue)","AVL 2<br/>@BOU 2 F","1.25","1.25","98%","88.11","48%","-1.4%","1","0","15","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"*058vb*","Cameron Archer","SHU","F","212","W (Tue)","SHU 0<br/>@BUR 5 F","1.25","1.25","1%","1151.53","11%","+0.4%","1","1","45","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0"
"*06fxf*","Sofyan Amrabat","MUN","M","283","W (Tue)","MUN 0<br/>@NEW 1 F","1.25","1.25","0%","-","11%","+1.2%","1","0","9","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"*04sjv*","Ryan Giles","LUT","M","335","FA","LUT 1<br/>@BRF 3 F","1.25","1.25","10%","305.05","2%","-0.1%","1","0","13","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","222","W (Tue)","CRY 1<br/>@WHU 1 F","1.25","1.25","1%","1145.96","2%","-0.1%","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"*06dn3*","Benie Traore","SHU","F","415","W (Tue)","SHU 0<br/>@BUR 5 F","1.25","1.25","6%","362.97","2%","-0.1%","1","0","45","0","1","0","0","0","0","0","0","1","0","1","0","1","6","0","0","0","0","3","0"
"*04t95*","Oliver Skipp","TOT","M","387","FA","TOT 3<br/>@MCI 3 F","1.25","1.25","1%","1112.83","1%","0%","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0"
"*05m46*","Luke Thomas","SHU","D","377","W (Tue)","SHU 0<br/>@BUR 5 F","1.25","1.25","0%","-","1%","-0.1%","1","1","45","0","0","0","0","0","1","0","0","0","2","0","1","4","3","0","0","0","0","2","0"
"*04spq*","Jack Harrison","EVE","M","174","ZB","EVE 1<br/>@NOT 0 F","1","1","0%","1101.61","58%","+0.2%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","4","9","0","0","0","0","0","1"
"*02oo1*","Ben Davies","TOT","D","280","FA","TOT 3<br/>@MCI 3 F","1","1","11%","295.51","14%","-1.6%","1","1","90","0","0","0","0","1","0","0","0","0","1","5","0","4","0","1","0","0","0","3","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","225","W (Tue)","BHA 2<br/>@CHE 3 F","1","1","1%","1144.91","11%","+1.5%","1","1","90","0","1","0","0","1","0","0","0","0","2","2","0","3","3","1","0","0","0","3","0"
"*062cl*","Issa Kabore","LUT","D","203","FA","LUT 1<br/>@BRF 3 F","1","1","5%","354.03","7%","-0.6%","1","1","90","0","0","0","0","0","0","0","0","0","2","5","1","3","3","0","0","0","0","3","0"
"*0554g*","Calvin Bassey","FUL","D","269","FA","FUL 3<br/>@LIV 4 F","1","1","7%","343.14","3%","-0.2%","1","1","90","0","0","0","0","1","0","0","0","0","4","2","1","3","3","1","0","0","0","4","0"
"*05tr5*","Mads Roerslev","BRF","D","306","W (Tue)","LUT 1<br/>@BRF 3 F","1","1","0%","1105.43","3%","-0.1%","1","0","12","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","399","FA","TOT 3<br/>@MCI 3 F","1","1","0%","-","2%","-0.6%","1","1","45","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","2","0"
"*067ys*","Jack Hinshelwood","BHA","M","303","W (Tue)","BHA 2<br/>@CHE 3 F","1","1","0%","-","1%","+0.8%","1","1","56","0","0","0","0","1","1","0","0","0","1","1","0","2","3","0","0","0","0","2","0"
"*06c63*","Jordan Clark","LUT","M","423","FA","LUT 1<br/>@BRF 3 F","1","1","2%","1115.52","0%","-0.1%","1","0","29","0","0","0","0","0","0","0","0","0","0","1","0","2","2","1","0","0","0","1","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","145","Sean","TOT 3<br/>@MCI 3 F","0.75","0.75","87%","111.34","90%","-1.1%","1","1","90","0","1","0","0","0","1","0","0","0","1","6","2","3","5","0","0","0","0","3","0"
"*02m6x*","Tim Ream","FUL","D","192","FA","FUL 3<br/>@LIV 4 F","0.75","0.75","10%","307.41","18%","-1.3%","1","1","90","0","0","0","0","0","0","0","0","0","1","3","3","3","1","3","0","0","0","4","0"
"*05mxa*","Joel Veltman","BHA","D","211","chukdave","BHA 2<br/>@CHE 3 F","0.75","0.75","33%","151.69","14%","-0.7%","1","1","90","0","0","0","0","2","0","0","0","0","1","3","0","4","1","1","0","0","0","3","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","297","draft","WOL 1<br/>@ARS 2 F","0.75","0.75","0%","-","10%","-4.1%","1","1","62","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","2","0"
"*02lp7*","Andros Townsend","LUT","M","286","FA","LUT 1<br/>@BRF 3 F","0.75","0.75","0%","-","4%","-0.4%","1","0","29","0","1","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","0"
"*062ce*","Auston Trusty","SHU","D","299","W (Tue)","SHU 0<br/>@BUR 5 F","0.75","0.75","1%","1123.07","1%","+0.1%","1","1","90","0","0","0","0","0","0","0","0","0","1","7","3","6","3","3","0","0","0","5","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","429","W (Tue)","SHU 0<br/>@BUR 5 F","0.75","0.75","1%","1136.48","0%","-0.1%","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"*066t3*","Jamie Donley","TOT","F","452","FA","TOT 3<br/>@MCI 3 F","0.75","0.75","0%","-","0%","0%","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"*05n07*","Pedro Porro","TOT","D","28","Bfred","TOT 3<br/>@MCI 3 F","0.5","0.5","100%","52.16","100%","0%","1","1","90","0","1","0","0","1","1","0","0","0","0","1","2","4","3","2","0","0","0","3","0"
"*04u41*","Mateo Kovacic","MCI","M","304","FA","TOT 3<br/>@MCI 3 F","0.5","0.5","89%","109.18","42%","-0.5%","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*068a7*","Pablo Sarabia","WOL","M","162","chukdave","WOL 1<br/>@ARS 2 F","0.5","0.5","8%","332.69","39%","+16%","1","0","26","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","178","W (Tue)","FUL 3<br/>@LIV 4 F","0.5","0.5","1%","1125.87","25%","-12.9%","1","0","24","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","1","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","295","FA","TOT 3<br/>@MCI 3 F","0.5","0.5","42%","141.11","17%","-1.4%","1","0","45","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","1","0"
"*0666p*","Kobbie Mainoo","MUN","M","393","W (Tue)","MUN 0<br/>@NEW 1 F","0.5","0.5","1%","1141.65","11%","-3.1%","1","1","79","0","0","0","0","0","0","0","0","0","0","3","0","1","3","0","0","0","0","1","0"
"*051kz*","George Baldock","SHU","D","268","W (Tue)","SHU 0<br/>@BUR 5 F","0.5","0.5","5%","352.19","2%","-0.2%","1","1","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*04ylt*","Chris Mepham","BOU","D","394","W (Tue)","AVL 2<br/>@BOU 2 F","0.5","0.5","0%","1104.7","0%","0%","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*04mmx*","Michael Obafemi","BUR","F","448","W (Tue)","SHU 0<br/>@BUR 5 F","0.5","0.5","0%","1210.6","0%","0%","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","47","TranzOTF","WOL 1<br/>@ARS 2 F","0.25","0.25","98%","87.23","99%","+0.2%","1","0","10","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","1","0"
"*0558w*","William Saliba","ARS","D","94","Catts4En","WOL 1<br/>@ARS 2 F","0.25","0.25","99%","65.12","98%","-1.1%","1","1","90","0","0","0","0","0","1","0","0","0","0","1","0","1","2","4","0","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","195","draft","TOT 3<br/>@MCI 3 F","0.25","0.25","98%","68.97","86%","+2.8%","1","1","90","0","1","0","0","0","0","0","0","0","1","4","0","2","2","3","0","0","0","3","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","155","FA","LUT 1<br/>@BRF 3 F","0.25","0.25","1%","1108.47","16%","-2.6%","1","1","59","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","2","0"
"*068sd*","Jakub Kiwior","ARS","D","368","W (Tue)","WOL 1<br/>@ARS 2 F","0.25","0.25","1%","1125.8","6%","-19.6%","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
