"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","KP","AT","SOT","TkW","YC","RC","Pen","ACNC","Int","CLR","BS","DW","DL","LBA","PKM","PKD","OG","GAO","CS"
"*04e1e*","Ben White","ARS","D","23","TranzOTF","ARS 1<br/>@EVE 0 F","14.75","14.75","98%","87.22","99%","0%","1","1","90","0","1","0","1","1","0","0","0","2","0","1","0","5","1","3","0","0","0","0","1"
"*056iy*","Pedro Neto","WOL","F","9","TranzOTF","LIV 3<br/>@WOL 1 F","14.75","14.75","55%","135.96","97%","+0.1%","1","1","90","0","4","1","0","1","0","0","0","0","1","0","1","5","5","0","0","0","0","3","0"
"*037mo*","Willian","FUL","F","119","xxx","LUT 0<br/>@FUL 1 F","14.75","14.75","85%","107.68","67%","+3.3%","1","1","88","0","3","1","0","1","0","0","0","0","2","1","0","5","7","5","0","0","0","0","1"
"*05o4c*","Timothy Castagne","FUL","D","179","ZB","LUT 0<br/>@FUL 1 F","14.5","14.5","0%","-","31%","-3.2%","1","1","90","0","1","0","0","3","1","0","0","1","2","2","1","6","4","2","0","0","0","0","1"
"*03dx3*","Kieran Trippier","NEW","D","6","Badger12","BRF 0<br/>@NEW 1 F","14.25","14.25","100%","11.57","100%","0%","1","1","90","0","2","0","0","1","0","0","0","1","1","2","0","7","4","3","0","0","0","0","1"
"*04fk1*","Pascal Gross","BHA","M","50","Catts4En","BHA 3<br/>@MUN 1 F","14.25","14.25","100%","36.27","100%","0%","1","1","90","1","0","0","2","0","0","0","0","0","0","0","0","2","4","5","0","0","0","1","0"
"*0626q*","Simon Adingra","BHA","F","103","chukdave","BHA 3<br/>@MUN 1 F","14.25","14.25","9%","316","63%","+10.6%","1","1","84","0","1","1","0","2","0","0","0","2","2","1","0","5","8","2","0","0","0","1","0"
"*06dn2*","Zeki Amdouni","BUR","F","159","FA","BUR 1<br/>@NOT 1 F","14","14","8%","324.93","19%","+3.4%","1","1","63","1","0","0","2","0","0","0","0","0","0","0","0","4","6","2","0","0","0","1","0"
"*02lsa*","Dan Burn","NEW","D","73","tottiand","BRF 0<br/>@NEW 1 F","13.75","13.75","96%","103.56","99%","+0.1%","1","1","90","0","1","0","0","1","0","0","0","0","3","4","0","5","2","1","0","0","0","0","1"
"*051kg*","Max Aarons","BOU","D","226","FA","CHE 0<br/>@BOU 0 F","13.75","13.75","0%","1148.2","6%","+1.2%","1","1","90","0","1","0","0","1","0","0","0","1","3","3","0","4","5","3","0","0","0","0","1"
"*043qy*","Lewis Cook","BOU","M","219","FA","CHE 0<br/>@BOU 0 F","13.5","13.5","0%","-","2%","-2%","1","1","90","0","1","0","1","3","0","0","0","0","5","2","0","7","6","2","0","0","0","0","1"
"*04y92*","Bukayo Saka","ARS","M","5","chukdave","ARS 1<br/>@EVE 0 F","13","13","100%","4.26","100%","0%","1","1","90","0","1","1","0","1","0","0","0","1","0","2","0","7","8","2","0","0","0","0","1"
"*04tig*","Fabian Schar","NEW","D","57","xxx","BRF 0<br/>@NEW 1 F","13","13","99%","69.33","96%","+1.4%","1","1","90","0","0","0","0","1","0","0","0","0","1","4","2","7","7","3","0","0","0","0","1"
"*068se*","Jhon Duran","AVL","F","249","FA","CRY 1<br/>@AVL 3 F","13","13","1%","1066.51","3%","-0.5%","1","0","18","1","0","0","2","1","1","0","0","0","0","0","0","2","3","1","0","0","0","0","0"
"*051k5*","Lloyd Kelly","BOU","D","264","FA","CHE 0<br/>@BOU 0 F","13","13","0%","1232.2","1%","+0.5%","1","1","90","0","1","0","0","1","0","0","0","0","1","4","1","4","1","3","0","0","0","0","1"
"*04mdn*","Anthony Gordon","NEW","M","17","Bfred","BRF 0<br/>@NEW 1 F","12.25","12.25","71%","128.44","96%","+0.1%","1","1","90","0","0","1","0","2","1","0","0","1","0","1","0","6","8","0","0","1","0","0","1"
"*05uns*","Leon Bailey","AVL","F","108","ZB","CRY 1<br/>@AVL 3 F","12.25","12.25","43%","143.89","61%","+6.2%","1","0","32","1","0","0","1","0","1","0","0","1","1","0","0","3","6","1","0","0","0","0","0"
"*05ocl*","Ollie Watkins","AVL","F","4","xxx","CRY 1<br/>@AVL 3 F","12","12","100%","19.8","100%","0%","1","1","88","0","1","1","1","0","0","0","0","0","0","0","0","2","4","0","0","1","0","1","0"
"*062p5*","Levi Colwill","CHE","D","54","draft","CHE 0<br/>@BOU 0 F","12","12","82%","119.31","95%","+2.2%","1","1","79","0","0","0","2","1","0","0","0","0","0","1","1","1","3","2","0","0","0","0","1"
"*05opk*","Vladimir Coufal","WHU","D","44","TranzOTF","MCI 3<br/>@WHU 1 F","12","12","15%","266.63","81%","-1.9%","1","1","86","0","1","1","0","4","0","0","0","1","2","1","1","6","5","0","0","0","0","3","0"
"*05oeh*","Kenny Tete","FUL","D","239","FA","LUT 0<br/>@FUL 1 F","12","12","97%","91.84","52%","-3.2%","1","1","90","0","0","0","0","0","0","0","0","3","2","1","0","4","5","0","0","0","0","0","1"
"*0414o*","James Maddison","TOT","M","2","Sean","SHU 1<br/>@TOT 2 F","11.75","11.75","100%","15.79","100%","0%","1","1","90","0","4","0","2","2","1","0","0","0","0","0","0","9","4","1","0","0","0","1","0"
"*05t6y*","Hannibal Mejbri","MUN","M","292","FA","BHA 3<br/>@MUN 1 F","11.75","11.75","0%","1149.7","3%","-1.2%","1","0","25","1","0","0","1","1","1","0","0","0","0","0","0","4","3","0","0","0","0","1","0"
"*067yv*","Cody Gakpo","LIV","F","176","tottiand","LIV 3<br/>@WOL 1 F","11.25","11.25","100%","26.85","94%","-0.1%","1","1","55","1","0","0","1","0","0","0","0","0","0","0","0","3","5","0","0","0","0","1","0"
"*02m6x*","Tim Ream","FUL","D","121","FA","LUT 0<br/>@FUL 1 F","11","11","10%","307.19","24%","-1.4%","1","1","90","0","0","0","0","2","0","0","0","0","0","3","0","6","4","5","0","0","0","0","1"
"*02lkj*","Jack Robinson","SHU","D","262","FA","SHU 1<br/>@TOT 2 F","11","11","1%","1164.18","2%","+0.2%","1","1","90","0","1","1","0","1","1","0","0","0","0","3","3","5","3","0","0","0","0","2","0"
"*062a9*","Sven Botman","NEW","D","129","tottiand","BRF 0<br/>@NEW 1 F","10.75","10.75","99%","82.66","92%","-4.4%","1","1","90","0","1","0","0","0","0","0","0","0","0","4","1","4","3","2","0","0","0","0","1"
"*05opn*","Carlos Vinicius","FUL","F","284","FA","LUT 0<br/>@FUL 1 F","10.75","10.75","28%","152.72","10%","-2.6%","1","0","27","1","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"*062cl*","Issa Kabore","LUT","D","182","FA","LUT 0<br/>@FUL 1 F","10.5","10.5","5%","354.03","7%","-1.1%","1","1","90","0","3","0","0","0","0","0","0","4","1","2","1","5","6","0","0","0","0","1","0"
"*05w91*","Hwang Hee-Chan","WOL","F","31","Bfred","LIV 3<br/>@WOL 1 F","10.25","10.25","4%","383.49","77%","+2.6%","1","1","59","1","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","0","1","0"
"*06ew2*","Axel Disasi","CHE","D","113","ZB","CHE 0<br/>@BOU 0 F","10.25","10.25","19%","206.53","73%","+2.8%","1","1","90","0","0","0","0","0","1","0","0","0","0","4","4","1","2","1","0","0","0","0","1"
"*0524k*","Rodri","MCI","M","34","TranzOTF","MCI 3<br/>@WHU 1 F","10","10","99%","54.38","99%","-0.1%","1","1","90","0","4","0","2","0","1","0","0","0","1","0","0","5","7","5","0","0","0","1","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","126","W (Fri)","ARS 1<br/>@EVE 0 F","10","10","99%","76.57","97%","0%","1","1","79","0","1","0","0","2","0","0","0","0","0","0","0","2","1","5","0","0","0","0","1"
"*04rzl*","Taiwo Awoniyi","NOT","F","96","draft","BUR 1<br/>@NOT 1 F","10","10","51%","137.92","85%","-2%","1","1","87","0","2","1","0","1","0","0","0","0","0","0","0","3","4","0","0","0","0","1","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","151","ZB","ARS 1<br/>@EVE 0 F","10","10","99%","79.43","85%","-3.4%","1","1","90","0","0","0","0","0","1","0","0","0","0","2","2","5","3","3","0","0","0","0","1"
"*06dq8*","Moussa Diaby","AVL","F","19","KFC","CRY 1<br/>@AVL 3 F","9.75","9.75","98%","49.16","97%","0%","1","1","90","0","2","1","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","1","0"
"*062ot*","Cheick Doucoure","CRY","M","114","FA","CRY 1<br/>@AVL 3 F","9.75","9.75","23%","179.67","37%","+4.4%","1","1","88","0","1","0","0","2","0","0","0","0","4","1","0","7","1","1","0","0","0","2","0"
"*03r8x*","Callum Wilson","NEW","F","36","chukdave","BRF 0<br/>@NEW 1 F","9.5","9.5","100%","49.17","98%","+1.2%","1","1","90","1","0","0","1","0","1","0","0","0","0","1","0","5","13","0","0","0","0","0","1"
"*05tr9*","Mathias Jensen","BRF","M","18","Bfred","BRF 0<br/>@NEW 1 F","9.5","9.5","83%","116.69","98%","-0.1%","1","1","90","0","3","0","0","2","0","0","0","1","3","1","1","3","8","3","0","0","0","1","0"
"*05nt7*","Thiago Silva","CHE","D","76","Boss","CHE 0<br/>@BOU 0 F","9.5","9.5","78%","124.26","88%","0%","1","1","90","0","0","0","0","0","0","0","0","0","1","1","0","1","1","8","0","0","0","0","1"
"*061ve*","Ryan Christie","BOU","M","136","chukdave","CHE 0<br/>@BOU 0 F","9.5","9.5","8%","336.41","29%","+0.1%","1","1","88","0","3","0","0","0","0","0","0","3","1","2","0","4","4","0","0","0","0","0","1"
"*06f80*","Jacob Brown","LUT","F","217","FA","LUT 0<br/>@FUL 1 F","9.5","9.5","0%","1115.6","2%","-0.5%","1","1","73","0","2","0","0","3","0","0","0","1","2","1","0","7","3","0","0","0","0","1","0"
"*05uor*","Yoane Wissa","BRF","F","29","ZB","BRF 0<br/>@NEW 1 F","9.25","9.25","76%","120.87","95%","+1.1%","1","1","90","0","1","0","1","1","1","0","0","1","0","0","1","13","7","0","0","0","0","1","0"
"*068yd*","Joao Gomes","WOL","M","198","FA","LIV 3<br/>@WOL 1 F","9.25","9.25","2%","1117.52","7%","-1.6%","1","1","90","0","2","0","0","5","0","0","0","0","2","2","0","7","6","1","0","0","0","3","0"
"*068yi*","Illia Zabarnyi","BOU","D","192","FA","CHE 0<br/>@BOU 0 F","9.25","9.25","0%","1209.17","7%","+0.6%","1","1","90","0","0","0","0","0","0","0","0","0","1","2","0","3","1","2","0","0","0","0","1"
"*0558w*","William Saliba","ARS","D","83","Catts4En","ARS 1<br/>@EVE 0 F","9","9","99%","65.12","99%","+0.6%","1","1","90","0","0","0","0","0","0","0","0","0","0","2","2","1","3","3","0","0","0","0","1"
"*06clz*","Malo Gusto","CHE","D","185","FA","CHE 0<br/>@BOU 0 F","9","9","10%","306.48","53%","-5.8%","1","1","90","0","0","0","0","2","0","0","0","0","0","2","0","6","7","1","0","0","0","0","1"
"*06f7b*","Vinicius de Souza Costa","SHU","M","124","FA","SHU 1<br/>@TOT 2 F","9","9","0%","1193.43","3%","-0.3%","1","1","90","0","0","0","0","1","0","0","0","0","4","4","1","5","1","1","0","0","0","2","0"
"*061yd*","Ivan Perisic","TOT","M","277","FA","SHU 1<br/>@TOT 2 F","8.75","8.75","55%","134.9","21%","-0.6%","1","0","9","0","1","1","0","0","1","0","0","0","0","0","0","3","0","1","0","0","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","237","FA","CHE 0<br/>@BOU 0 F","8.5","8.5","39%","142.5","19%","-2.9%","1","1","72","0","0","0","0","1","1","0","0","1","2","2","0","2","6","0","0","0","0","0","1"
"*05mxa*","Joel Veltman","BHA","D","167","FA","BHA 3<br/>@MUN 1 F","8.5","8.5","33%","151.69","17%","0%","1","1","90","0","0","0","0","3","0","0","0","0","1","5","2","6","3","2","0","0","0","1","0"
"*02lp9*","Kyle Walker","MCI","D","59","Catts4En","MCI 3<br/>@WHU 1 F","8.25","8.25","73%","119.33","94%","-1.1%","1","1","90","0","2","0","0","2","0","0","0","1","1","2","0","6","3","2","0","0","0","1","0"
"*04sft*","Yves Bissouma","TOT","M","104","Bfred","SHU 1<br/>@TOT 2 F","8.25","8.25","15%","237.74","70%","+1.2%","1","1","90","0","3","0","1","1","1","0","0","0","1","0","0","8","7","2","0","0","0","1","0"
"*0620k*","Nayef Aguerd","WHU","D","123","KFC","MCI 3<br/>@WHU 1 F","8.25","8.25","14%","266.91","34%","+0.3%","1","1","90","0","0","0","0","0","0","0","0","0","3","8","4","3","1","8","0","0","0","3","0"
"*055se*","Marvelous Nakamba","LUT","M","163","FA","LUT 0<br/>@FUL 1 F","8.25","8.25","6%","363.85","10%","-2%","1","1","90","0","0","0","0","5","0","0","0","0","1","1","2","7","4","0","0","0","0","1","0"
"*05tr1*","Ethan Pinnock","BRF","D","22","Sean","BRF 0<br/>@NEW 1 F","8","8","99%","71.39","97%","-0.3%","1","1","90","0","1","0","0","0","0","0","0","0","1","9","0","6","0","3","0","0","0","1","0"
"*0639x*","Marcus Tavernier","BOU","M","166","xxx","CHE 0<br/>@BOU 0 F","8","8","34%","147.53","57%","0%","1","1","72","0","1","0","1","1","0","0","0","0","0","0","0","8","2","0","0","0","0","0","1"
"*04agz*","Declan Rice","ARS","M","38","xxx","ARS 1<br/>@EVE 0 F","7.75","7.75","99%","49.39","100%","+0.6%","1","1","90","0","1","0","0","0","0","0","0","0","3","1","0","4","3","5","0","0","0","0","1"
"*0427d*","James Tarkowski","EVE","D","24","Boss","ARS 1<br/>@EVE 0 F","7.75","7.75","94%","94.55","93%","+0.8%","1","1","90","0","0","0","0","1","0","0","0","0","1","3","3","4","2","4","0","0","0","1","0"
"*05l27*","Jarrad Branthwaite","EVE","D","93","Catts4En","ARS 1<br/>@EVE 0 F","7.75","7.75","1%","1123.15","17%","+6.6%","1","1","90","0","0","0","0","0","0","0","0","0","2","7","2","5","2","0","0","0","0","1","0"
"*04xjr*","Harvey Elliott","LIV","M","302","FA","LIV 3<br/>@WOL 1 F","7.75","7.75","14%","274.69","7%","-0.4%","1","0","33","0","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","202","FA","CRY 1<br/>@AVL 3 F","7.75","7.75","0%","-","3%","0%","1","1","90","0","0","0","0","2","1","0","0","0","1","3","4","8","8","0","0","0","0","3","0"
"*05r9b*","Martin Odegaard","ARS","M","25","Catts4En","ARS 1<br/>@EVE 0 F","7.5","7.5","100%","8.53","100%","0%","1","1","90","0","3","0","2","0","0","0","0","0","0","0","0","1","5","1","0","0","0","0","1"
"*04qr9*","Morgan Gibbs-White","NOT","M","61","Bfred","BUR 1<br/>@NOT 1 F","7.5","7.5","100%","43.35","99%","-0.7%","1","1","90","0","2","0","1","1","0","0","0","0","0","0","0","8","8","4","0","0","0","1","0"
"*05omu*","Ruben Dias","MCI","D","146","FA","MCI 3<br/>@WHU 1 F","7.5","7.5","98%","68.96","88%","-0.1%","1","1","90","0","0","0","2","0","0","0","0","0","2","2","0","2","2","2","0","0","0","1","0"
"*05w7t*","Pape Sarr","TOT","M","74","Sean","SHU 1<br/>@TOT 2 F","7.5","7.5","2%","371.99","79%","-1.5%","1","1","79","0","2","0","2","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0"
"*03rxa*","Idrissa Gueye","EVE","M","225","FA","ARS 1<br/>@EVE 0 F","7.5","7.5","4%","385.48","5%","-0.7%","1","1","90","0","1","0","1","1","0","0","0","1","2","0","0","4","4","0","0","0","0","1","0"
"*06fxu*","Ibrahim Sangare","NOT","M","238","FA","BUR 1<br/>@NOT 1 F","7.5","7.5","0%","-","5%","-2.4%","1","1","90","0","0","0","0","4","0","0","0","0","3","1","1","6","8","1","0","0","0","1","0"
"*05o8o*","Jayden Bogle","SHU","D","259","FA","SHU 1<br/>@TOT 2 F","7.5","7.5","0%","1136.69","5%","-0.9%","1","1","85","0","1","0","0","0","0","0","0","0","1","3","0","0","6","1","0","0","0","0","1"
"*05gcp*","Tomas Soucek","WHU","M","55","Bfred","MCI 3<br/>@WHU 1 F","7.25","7.25","59%","136.65","88%","-1.3%","1","1","86","0","1","0","0","0","1","0","0","0","0","4","3","7","1","0","0","0","0","3","0"
"*03jly*","Andreas Pereira","FUL","M","147","KFC","LUT 0<br/>@FUL 1 F","7.25","7.25","98%","75.6","80%","-5.7%","1","1","80","0","4","0","0","0","0","0","0","1","0","1","0","2","3","3","0","0","0","0","1"
"*061y0*","Scott McKenna","NOT","D","209","FA","BUR 1<br/>@NOT 1 F","7.25","7.25","0%","1182.8","10%","-3%","1","1","90","0","1","0","0","0","0","0","0","0","1","5","1","6","2","2","0","0","0","1","0"
"*03hff*","Josh Cullen","BUR","M","152","FA","BUR 1<br/>@NOT 1 F","7.25","7.25","4%","366.67","7%","-0.1%","1","1","90","0","0","0","0","1","1","0","0","0","1","3","2","9","4","2","0","0","0","1","0"
"*05y7i*","Jarell Quansah","LIV","D","354","FA","LIV 3<br/>@WOL 1 F","7.25","7.25","0%","1106","1%","-0.2%","1","1","82","0","0","0","0","3","0","0","0","0","2","5","0","5","3","3","0","0","0","1","0"
"*05nt6*","Eberechi Eze","CRY","M","58","Bfred","CRY 1<br/>@AVL 3 F","7","7","100%","27.73","98%","-0.1%","1","1","90","0","0","0","2","1","1","0","0","0","0","0","0","12","11","1","0","0","0","3","0"
"*0649j*","Manuel Akanji","MCI","D","168","FA","MCI 3<br/>@WHU 1 F","7","7","88%","107.73","85%","-9.6%","1","1","90","0","2","0","0","1","0","0","0","0","2","1","1","2","1","2","0","0","0","1","0"
"*04f67*","Philip Billing","BOU","M","51","Bfred","CHE 0<br/>@BOU 0 F","7","7","75%","128.34","77%","+7.6%","1","1","90","0","1","0","0","1","0","0","0","0","1","4","0","6","3","1","0","0","0","0","1"
"*052ca*","Ezri Konsa","AVL","D","88","W (Fri)","CRY 1<br/>@AVL 3 F","7","7","11%","299.02","52%","+28.7%","1","1","90","0","0","0","0","1","0","0","0","0","1","2","1","6","1","5","0","0","0","1","0"
"*04e1c*","Lewis Dunk","BHA","D","153","FA","BHA 3<br/>@MUN 1 F","7","7","72%","125.36","51%","+6%","1","1","90","0","0","0","0","0","0","0","0","0","2","2","1","3","2","10","0","0","0","1","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","213","FA","CRY 1<br/>@AVL 3 F","7","7","1%","1145.96","5%","-1.2%","1","0","64","0","1","1","0","1","0","0","0","0","0","1","0","1","9","0","0","0","0","3","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","15","Boss","LIV 3<br/>@WOL 1 F","6.75","6.75","100%","33.73","100%","0%","1","1","90","0","1","0","1","2","0","0","0","0","0","2","0","5","5","4","0","0","0","1","0"
"*05n07*","Pedro Porro","TOT","D","35","Bfred","SHU 1<br/>@TOT 2 F","6.75","6.75","100%","52.16","100%","+0.1%","1","1","88","0","4","0","0","0","0","0","0","1","0","0","0","4","2","1","0","0","0","1","0"
"*051k8*","Conor Gallagher","CHE","M","42","Boss","CHE 0<br/>@BOU 0 F","6.75","6.75","59%","137.82","91%","+6.3%","1","1","90","0","1","0","1","0","0","0","0","0","2","1","1","2","7","1","0","0","0","0","1"
"*062dt*","Joao Palhinha","FUL","M","46","draft","LUT 0<br/>@FUL 1 F","6.75","6.75","29%","144.84","46%","+2%","1","1","90","0","0","0","0","1","0","0","0","0","1","0","0","10","6","3","0","0","0","0","1"
"*05ojg*","Nelson Semedo","WOL","D","161","xxx","LIV 3<br/>@WOL 1 F","6.75","6.75","6%","362.76","16%","-0.1%","1","1","90","0","0","0","0","1","1","0","0","3","2","3","1","11","4","0","0","0","0","3","0"
"*03amm*","Reece Burke","LUT","D","169","FA","LUT 0<br/>@FUL 1 F","6.75","6.75","0%","1181.81","3%","-1.2%","1","1","80","0","0","0","0","2","0","0","0","0","0","3","2","7","2","0","0","0","0","1","0"
"*062pl*","Lisandro Martinez","MUN","D","350","FA","BHA 3<br/>@MUN 1 F","6.5","6.5","96%","92.81","37%","-1.2%","1","1","84","0","1","1","0","1","0","0","0","0","1","0","0","1","2","4","0","0","0","3","0"
"*06329*","Manor Solomon","TOT","F","199","FA","SHU 1<br/>@TOT 2 F","6.5","6.5","17%","237.82","25%","-1.9%","1","1","79","0","4","0","1","0","1","0","0","1","0","0","0","5","8","0","0","0","0","1","0"
"*06c5x*","Tom Lockyer","LUT","D","164","FA","LUT 0<br/>@FUL 1 F","6.5","6.5","38%","147.4","18%","+1.9%","1","1","90","0","0","0","0","1","0","0","0","0","2","3","0","6","1","2","0","0","0","1","0"
"*04io3*","Mario Lemina","WOL","M","132","FA","LIV 3<br/>@WOL 1 F","6.5","6.5","0%","1184.06","8%","+0.1%","1","1","77","0","0","0","0","4","0","0","0","0","2","1","0","6","4","1","0","0","0","1","0"
"*068ym*","Enzo Fernandez","CHE","M","111","draft","CHE 0<br/>@BOU 0 F","6.25","6.25","99%","73.23","92%","-2.2%","1","1","80","0","0","0","1","0","0","0","0","0","1","2","0","4","6","5","0","0","0","0","1"
"*06c4o*","Lyle Foster","BUR","F","118","Sean","BUR 1<br/>@NOT 1 F","6.25","6.25","1%","1120.94","48%","-4.1%","1","1","88","0","1","1","1","0","0","1","0","0","0","4","0","7","6","1","0","0","0","1","0"
"*068lx*","Dango Ouattara","BOU","F","308","FA","CHE 0<br/>@BOU 0 F","6.25","6.25","55%","132.64","23%","-1.3%","1","1","62","0","0","0","1","2","0","0","0","0","1","2","0","4","1","0","0","0","0","0","1"
"*061z3*","Fabio Vieira","ARS","M","140","FA","ARS 1<br/>@EVE 0 F","6.25","6.25","3%","377.2","20%","-4.8%","1","1","79","0","0","0","0","1","0","0","0","2","1","0","0","4","2","1","0","0","0","0","1"
"*05tr5*","Mads Roerslev","BRF","D","245","FA","BRF 0<br/>@NEW 1 F","6.25","6.25","0%","1105.43","3%","-0.1%","1","0","47","0","2","0","0","1","0","0","0","1","1","3","0","3","2","0","0","0","0","1","0"
"*05gcr*","Bruno Fernandes","MUN","M","14","ZB","BHA 3<br/>@MUN 1 F","6","6","100%","3.52","100%","0%","1","1","90","0","2","0","1","0","1","0","0","1","0","0","0","3","5","7","0","0","0","3","0"
"*05uoc*","Cristian Romero","TOT","D","21","TranzOTF","SHU 1<br/>@TOT 2 F","6","6","51%","138.13","91%","0%","1","1","90","0","1","0","0","2","0","0","0","0","1","2","0","5","4","4","0","0","0","1","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","117","chukdave","ARS 1<br/>@EVE 0 F","6","6","4%","386.04","30%","+7.1%","1","1","90","0","0","0","0","4","0","0","0","0","1","3","1","5","7","2","0","0","0","1","0"
"*03r93*","Joseph Gomez","LIV","D","184","FA","LIV 3<br/>@WOL 1 F","6","6","1%","1125.87","16%","-3%","1","1","90","0","1","0","0","1","0","0","0","2","1","3","0","3","6","3","0","0","0","1","0"
"*04qos*","Issa Diop","FUL","D","194","FA","LUT 0<br/>@FUL 1 F","6","6","0%","1155.82","8%","-1.7%","1","1","90","0","0","0","0","1","1","0","0","0","0","1","0","2","3","0","0","0","0","0","1"
