"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*06cm1*","Nicolas Jackson","CHE","F","53","Pancake","CRY 1<br/>@CHE 2 F","5","5","99%","48.96","97%","-0.6%","1","90","0","2","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*05gcx*","Josh Brownhill","BUR","M","82","deceptiv","LIV 2<br/>@BUR 0 F","5","5","85%","111.14","69%","-1.6%","1","88","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2","0"
"*037wp*","Christian Eriksen","MUN","M","226","avitek","AVL 2<br/>@MUN 3 F","5","5","76%","122.26","44%","+0.9%","1","88","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
"*06f81*","Edson Alvarez","WHU","M","223","FA","WHU 2<br/>@ARS 0 F","5","5","7%","327.37","11%","-0.3%","1","90","0","0","0","0","1","0","0","0","0","1","1","0","2","0","0","0","0","0","1"
"*06fun*","Gonzalo Montiel","NOT","D","402","FA","NOT 3<br/>@NEW 1 F","5","5","0%","-","1%","+0.2%","1","69","0","1","0","0","5","0","1","0","0","0","4","0","1","0","0","0","0","1","0"
"*05nt7*","Thiago Silva","CHE","D","163","FA","CRY 1<br/>@CHE 2 F","4.75","4.75","78%","124.26","73%","+1.5%","1","31","0","1","0","0","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0"
"*04gpx*","Dara O'Shea","BUR","D","180","FA","LIV 2<br/>@BUR 0 F","4.75","4.75","1%","1148.64","8%","-0.1%","1","90","0","1","0","0","0","0","1","0","0","2","7","0","0","5","0","0","0","2","0"
"*0520r*","Leandro Trossard","ARS","M","150","Kish123","WHU 2<br/>@ARS 0 F","4.5","4.5","100%","57.05","85%","-2.6%","1","78","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*06c4o*","Lyle Foster","BUR","F","176","avitek","LIV 2<br/>@BUR 0 F","4.5","4.5","1%","1120.94","25%","-1.1%","1","84","0","1","0","0","1","1","0","0","0","0","1","0","0","4","0","0","0","1","0"
"*0666p*","Kobbie Mainoo","MUN","M","336","FA","AVL 2<br/>@MUN 3 F","4.5","4.5","1%","1142.23","12%","-0.2%","1","80","0","0","0","0","1","0","0","0","0","1","3","0","0","5","0","0","0","2","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","259","Adam","FUL 0<br/>@BOU 3 F","4.25","4.25","2%","388.1","23%","-4.6%","1","90","0","0","0","0","1","0","0","0","0","1","5","0","3","4","0","0","0","3","0"
"*05afe*","Teden Mengi","LUT","D","241","FA","LUT 3<br/>@SHU 2 F","4.25","4.25","0%","1125.7","2%","-0.4%","1","90","0","0","0","0","0","1","0","0","0","3","7","0","1","3","0","0","0","2","0"
"*05raa*","Hugo Bueno","WOL","D","345","FA","WOL 4<br/>@BRF 1 F","4.25","4.25","1%","1150.8","1%","+0.1%","1","9","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","6","XXX","NOT 3<br/>@NEW 1 F","4","4","100%","11.56","100%","0%","1","90","0","2","0","0","1","0","0","0","1","4","0","0","0","0","0","0","0","3","0"
"*05ylj*","Bruno Guimaraes","NEW","M","58","avitek","NOT 3<br/>@NEW 1 F","4","4","100%","39.31","98%","-0.4%","1","90","0","1","0","0","1","3","1","0","0","0","0","3","1","1","0","0","0","3","0"
"*0558w*","William Saliba","ARS","D","119","Maddihat","WHU 2<br/>@ARS 0 F","4","4","99%","65.12","98%","-0.3%","1","90","0","2","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","2","0"
"*038ze*","Alex Iwobi","FUL","M","78","Adam","FUL 0<br/>@BOU 3 F","4","4","94%","95.62","86%","-2.7%","1","90","0","0","0","0","1","2","0","0","0","1","0","3","0","0","0","0","0","3","0"
"*04f67*","Philip Billing","BOU","M","81","FA","FUL 0<br/>@BOU 3 F","4","4","75%","128.34","71%","-1.2%","1","16","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","96","4b. DcbB","TOT 2<br/>@BHA 4 F","4","4","2%","371.77","64%","-1.8%","1","64","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","3","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","236","avitek","AVL 2<br/>@MUN 3 F","4","4","80%","123.71","59%","+0.7%","1","90","0","0","0","0","2","0","0","0","0","4","0","0","1","1","0","0","0","2","0"
"*05tr8*","Christian Norgaard","BRF","M","103","FA","WOL 4<br/>@BRF 1 F","4","4","19%","219.29","58%","-2%","1","90","0","0","0","0","3","0","1","0","0","0","1","0","0","6","0","0","0","4","0"
"*04tzt*","Jefferson Lerma","CRY","M","138","FA","CRY 1<br/>@CHE 2 F","4","4","13%","287.99","35%","-1.2%","1","88","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"*06fxe*","Ryan Gravenberch","LIV","M","261","FA","LIV 2<br/>@BUR 0 F","4","4","0%","-","29%","-2.7%","1","65","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*05up6*","Raphael Varane","MUN","D","243","avitek","AVL 2<br/>@MUN 3 F","3.75","3.75","81%","118.78","49%","+0.7%","1","90","0","0","0","0","0","0","0","0","0","3","3","0","1","3","0","0","0","2","0"
"*051kz*","George Baldock","SHU","D","310","FA","LUT 3<br/>@SHU 2 F","3.75","3.75","5%","352.2","3%","-1.1%","1","90","0","1","0","0","2","0","1","0","1","1","3","0","2","3","0","0","0","3","0"
"*03aqp*","Mohamed Salah","LIV","F","1","Vroom","LIV 2<br/>@BUR 0 F","3.5","3.5","100%","2.86","100%","0%","1","90","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*05ocl*","Ollie Watkins","AVL","F","5","4b. DcbB","AVL 2<br/>@MUN 3 F","3.5","3.5","100%","19.8","100%","0%","1","90","0","0","0","0","0","1","0","0","0","0","1","3","0","2","0","0","0","3","0"
"*04spp*","Douglas Luiz","AVL","M","24","Maddihat","AVL 2<br/>@MUN 3 F","3.5","3.5","97%","92.3","100%","0%","1","90","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*061ya*","Brennan Johnson","TOT","F","108","deceptiv","TOT 2<br/>@BHA 4 F","3.5","3.5","92%","98.83","91%","-0.3%","1","69","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3","0"
"*05rb8*","Moises Caicedo","CHE","M","210","FA","CRY 1<br/>@CHE 2 F","3.5","3.5","91%","101.42","50%","0%","1","90","0","0","0","0","2","1","1","0","0","1","1","1","1","2","0","0","0","1","0"
"*068yd*","Joao Gomes","WOL","M","187","FA","WOL 4<br/>@BRF 1 F","3.5","3.5","2%","1118.21","10%","-0.1%","1","90","0","0","0","0","4","2","0","0","0","0","2","0","0","1","0","0","0","1","0"
"*05gcs*","Sander Berge","BUR","M","136","FA","LIV 2<br/>@BUR 0 F","3.5","3.5","19%","216.5","9%","0%","1","90","0","1","0","0","3","2","1","0","0","1","1","0","0","1","0","0","0","2","0"
"*068a3*","Danilo","NOT","M","348","FA","NOT 3<br/>@NEW 1 F","3.5","3.5","24%","168.7","8%","-0.1%","1","88","0","0","0","0","0","1","0","0","0","3","4","0","0","2","0","0","0","1","0"
"*06c5z*","Gabriel Osho","LUT","D","275","FA","LUT 3<br/>@SHU 2 F","3.5","3.5","0%","1146.2","2%","-0.7%","1","90","0","0","0","0","1","0","0","0","0","4","2","0","1","1","0","0","0","2","0"
"*062h8*","Moussa Niakhate","NOT","D","398","FA","NOT 3<br/>@NEW 1 F","3.5","3.5","0%","1162.77","1%","-0.1%","1","90","0","0","0","0","0","0","0","0","0","1","6","0","2","1","0","0","0","1","0"
"*06ew2*","Axel Disasi","CHE","D","188","FA","CRY 1<br/>@CHE 2 F","3.25","3.25","19%","206.66","54%","-0.1%","1","90","0","0","0","0","3","1","0","0","0","0","3","0","0","2","0","0","0","1","0"
"*04fyc*","Charlie Taylor","BUR","D","216","FA","LIV 2<br/>@BUR 0 F","3.25","3.25","1%","1117.26","3%","+0.1%","1","90","0","1","0","0","0","1","0","0","1","2","3","1","0","1","0","0","0","2","0"
"*06fv8*","Mohammed Kudus","WHU","M","37","XXX","WHU 2<br/>@ARS 0 F","3","3","0%","-","83%","+0.1%","1","90","0","0","0","0","1","3","0","0","0","0","2","2","0","1","0","0","0","0","1"
"*052cc*","Billy Gilmour","BHA","M","174","FA","TOT 2<br/>@BHA 4 F","3","3","3%","397.7","23%","-1.1%","1","90","0","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","2","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","139","FA","CRY 1<br/>@CHE 2 F","3","3","6%","358.07","22%","-0.3%","1","10","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*044ej*","Johann Gudmundsson","BUR","M","184","FA","LIV 2<br/>@BUR 0 F","3","3","9%","321.33","9%","-0.5%","1","28","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
"*06fxu*","Ibrahim Sangare","NOT","M","271","FA","NOT 3<br/>@NEW 1 F","3","3","0%","-","2%","-0.2%","1","69","0","1","0","0","1","0","1","0","0","1","2","0","1","0","0","0","0","1","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","350","FA","TOT 2<br/>@BHA 4 F","3","3","2%","391.63","2%","-0.2%","1","45","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","394","FA","CRY 1<br/>@CHE 2 F","3","3","0%","1118.6","1%","+0.1%","1","90","0","0","0","0","4","0","0","0","1","1","0","0","0","1","0","0","0","2","0"
"*05uh9*","Bryan Gil","TOT","F","382","FA","TOT 2<br/>@BHA 4 F","3","3","0%","-","1%","0%","1","24","0","1","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0"
"*06c6n*","Andre Brooks","SHU","M","359","FA","LUT 3<br/>@SHU 2 F","3","3","0%","-","0%","-0.2%","1","45","0","0","0","0","0","1","0","0","0","1","2","1","1","1","0","0","0","1","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","79","Kish123","WHU 2<br/>@ARS 0 F","2.75","2.75","99%","76.56","99%","-0.2%","1","63","0","2","0","0","0","1","0","0","0","0","1","0","0","3","0","0","0","2","0"
"*06cm0*","Christopher Nkunku","CHE","F","370","Vroom","CRY 1<br/>@CHE 2 F","2.5","2.5","98%","43.91","98%","0%","1","70","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05oeh*","Kenny Tete","FUL","D","280","FA","FUL 0<br/>@BOU 3 F","2.5","2.5","97%","91.82","45%","-3.1%","1","72","0","0","0","0","2","0","0","0","0","2","2","2","0","0","0","0","0","2","0"
"*063q8*","Mikkel Damsgaard","BRF","M","360","FA","WOL 4<br/>@BRF 1 F","2.5","2.5","4%","376.69","3%","-0.4%","1","45","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","312","FA","WOL 4<br/>@BRF 1 F","2.5","2.5","0%","-","1%","-0.4%","1","45","0","0","0","0","1","2","0","0","0","0","0","2","0","1","0","0","0","3","0"
"*04tig*","Fabian Schar","NEW","D","131","Maddihat","NOT 3<br/>@NEW 1 F","2.25","2.25","99%","69.31","91%","-2.5%","1","90","0","1","0","0","1","0","1","0","1","2","1","1","0","3","0","0","0","3","0"
"*04e1c*","Lewis Dunk","BHA","D","279","FA","TOT 2<br/>@BHA 4 F","2.25","2.25","72%","125.38","38%","-0.8%","1","90","0","0","0","1","1","0","1","0","0","1","5","0","2","1","0","0","0","2","0"
"*0554g*","Calvin Bassey","FUL","D","306","FA","FUL 0<br/>@BOU 3 F","2.25","2.25","7%","343.22","4%","-0.7%","1","90","0","1","0","0","1","0","0","0","0","0","5","1","2","1","0","0","0","3","0"
"*03frx*","Ola Aina","NOT","D","289","FA","NOT 3<br/>@NEW 1 F","2.25","2.25","1%","1114.71","2%","-0.2%","1","90","0","0","0","0","0","1","0","0","0","1","3","3","0","0","0","0","0","1","0"
"*061xw*","Joe Worrall","NOT","D","364","FA","NOT 3<br/>@NEW 1 F","2.25","2.25","0%","1220.2","2%","0%","1","1","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","63","4b. DcbB","FUL 0<br/>@BOU 3 F","2","2","34%","147.52","89%","-1.2%","1","87","0","0","0","0","0","2","0","0","0","1","1","1","0","0","0","0","0","0","1"
"*063zi*","Matheus Nunes","MCI","M","308","W (Mon)","MCI 3<br/>@EVE 1 F","2","2","30%","151.61","26%","-4.5%","1","64","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*06dn2*","Zeki Amdouni","BUR","F","112","FA","LIV 2<br/>@BUR 0 F","2","2","8%","324.92","21%","-1.9%","1","84","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","202","FA","FUL 0<br/>@BOU 3 F","2","2","8%","329.22","10%","-1%","1","72","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"*04sat*","Emile Smith Rowe","ARS","M","347","FA","WHU 2<br/>@ARS 0 F","2","2","19%","216.46","8%","-0.1%","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","168","FA","LUT 3<br/>@SHU 2 F","2","2","1%","1108.46","8%","-1.1%","1","17","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","386","FA","LIV 2<br/>@BUR 0 F","2","2","0%","1172.94","1%","0%","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rn*","Daniel Gore","MUN","M","444","FA","AVL 2<br/>@MUN 3 F","2","2","0%","1100.6","0%","0%","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05t6x*","William Osula","SHU","F","393","FA","LUT 3<br/>@SHU 2 F","2","2","0%","1296.6","0%","0%","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0427d*","James Tarkowski","EVE","D","23","XXX","MCI 3<br/>@EVE 1 F","1.75","1.75","94%","94.54","98%","+0.3%","1","90","0","0","0","0","1","0","0","0","0","1","7","0","0","4","0","0","0","3","0"
"*05tr1*","Ethan Pinnock","BRF","D","45","4b. DcbB","WOL 4<br/>@BRF 1 F","1.75","1.75","99%","71.36","98%","-0.6%","1","90","0","1","0","0","0","1","0","0","0","1","1","1","0","6","0","0","0","4","0"
"*06cmv*","Mads Andersen","LUT","D","298","FA","LUT 3<br/>@SHU 2 F","1.75","1.75","1%","1128.38","1%","0%","1","11","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0"
"*04io4*","Richarlison","TOT","F","98","Vroom","TOT 2<br/>@BHA 4 F","1.5","1.5","98%","80.14","96%","-0.2%","1","64","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","3","0"
"*03r8x*","Callum Wilson","NEW","F","97","dsb_ff","NOT 3<br/>@NEW 1 F","1.5","1.5","100%","49.18","96%","-0.9%","1","34","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","83","avitek","MCI 3<br/>@EVE 1 F","1.5","1.5","4%","385.94","81%","+0.8%","1","90","0","0","0","0","1","0","0","0","1","2","2","1","0","2","0","0","0","3","0"
"*0687b*","Alex Moreno","AVL","D","356","Vroom","AVL 2<br/>@MUN 3 F","1.5","1.5","98%","88.1","72%","+12.8%","1","39","0","2","0","0","0","0","0","0","1","1","2","1","0","0","0","0","0","3","0"
"*04ge9*","Eddie Nketiah","ARS","F","118","FA","WHU 2<br/>@ARS 0 F","1.5","1.5","51%","138.04","61%","-1.5%","1","25","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","F","198","avitek","AVL 2<br/>@MUN 3 F","1.5","1.5","99%","64.57","58%","-2.3%","1","9","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","252","Adam","WHU 2<br/>@ARS 0 F","1.5","1.5","96%","93.93","40%","+3.3%","1","56","0","0","0","1","1","0","0","0","0","0","2","2","0","1","1","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","154","FA","MCI 3<br/>@EVE 1 F","1.5","1.5","13%","280.96","28%","-1.3%","1","90","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","3","0"
"*05a6e*","Neco Williams","NOT","D","235","FA","NOT 3<br/>@NEW 1 F","1.5","1.5","18%","229.02","24%","-1.1%","1","19","0","0","0","0","1","0","1","0","0","1","2","0","0","1","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","177","FA","LUT 3<br/>@SHU 2 F","1.5","1.5","0%","1115.6","4%","-1.2%","1","90","0","0","0","0","0","3","0","0","0","0","7","0","0","6","0","0","0","2","0"
"*05nuf*","Myles Peart-Harris","BRF","M","457","FA","WOL 4<br/>@BRF 1 F","1.5","1.5","0%","-","0%","0%","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0635j*","Chris Richards","CRY","D","357","FA","CRY 1<br/>@CHE 2 F","1.25","1.25","0%","1140.6","2%","+0.3%","1","90","0","1","0","0","0","0","1","0","0","3","1","0","0","2","0","0","0","2","0"
"*04mdn*","Anthony Gordon","NEW","M","16","4b. DcbB","NOT 3<br/>@NEW 1 F","1","1","71%","128.42","96%","-0.1%","1","90","0","0","0","1","1","2","1","0","0","0","0","1","0","0","0","0","0","3","0"
"*02lp9*","Kyle Walker","MCI","D","142","Kish123","MCI 3<br/>@EVE 1 F","1","1","73%","119.32","93%","-0.4%","1","90","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"*04u6l*","Andre Gomes","EVE","M","385","FA","MCI 3<br/>@EVE 1 F","1","1","0%","1103.66","5%","+0.3%","1","64","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","2","0"
"*052k8*","Tommy Doyle","WOL","M","378","FA","WOL 4<br/>@BRF 1 F","1","1","0%","-","0%","0%","1","24","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*06avl*","Michael Olakigbe","BRF","F","424","FA","WOL 4<br/>@BRF 1 F","1","1","0%","-","0%","0%","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*066si*","Alfie Gilchrist","CHE","D","452","FA","CRY 1<br/>@CHE 2 F","1","1","0%","1095.6","0%","0%","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","71","Vroom","WHU 2<br/>@ARS 0 F","0.75","0.75","98%","87.23","99%","-0.1%","1","90","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","2","0"
"*0554i*","Joelinton","NEW","M","106","4b. DcbB","NOT 3<br/>@NEW 1 F","0.5","0.5","100%","65.58","91%","+0.3%","1","18","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","160","W (Mon)","WOL 4<br/>@BRF 1 F","0.5","0.5","5%","348.99","46%","-4.2%","1","90","0","0","0","0","0","0","0","0","0","1","2","0","3","4","0","0","0","4","0"
"*04ug0*","Sean Longstaff","NEW","M","183","FA","NOT 3<br/>@NEW 1 F","0.5","0.5","1%","1131.23","31%","-5.8%","1","70","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","3","0"
"*05y9n*","Lewis Hall","NEW","D","414","FA","NOT 3<br/>@NEW 1 F","0.5","0.5","29%","147.18","13%","-0.2%","1","10","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","309","FA","TOT 2<br/>@BHA 4 F","0.5","0.5","14%","275.48","13%","-0.9%","1","58","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","254","FA","MCI 3<br/>@EVE 1 F","0.5","0.5","0%","-","9%","-1.1%","1","64","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0"
"*06fy7*","Nicolas Dominguez","NOT","M","258","FA","NOT 3<br/>@NEW 1 F","0.5","0.5","0%","-","3%","-0.3%","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","297","FA","TOT 2<br/>@BHA 4 F","0.5","0.5","0%","-","2%","-0.1%","1","30","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","2","0"
"*061y6*","Ryan Yates","NOT","M","256","FA","NOT 3<br/>@NEW 1 F","0.5","0.5","0%","1174.93","1%","0%","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*061vq*","Erling Haaland","MCI","F","4","dsb_ff","MCI 3<br/>@EVE 1 F","0","0","100%","1.12","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lkp*","Raheem Sterling","CHE","F","25","4b. DcbB","CRY 1<br/>@CHE 2 F","0","0","100%","57.77","100%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","28","Maddihat","TOT 2<br/>@BHA 4 F","0","0","100%","15.79","99%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","430","Kish123","MCI 3<br/>@EVE 1 F","0","0","100%","5.15","99%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","39","Kish123","TOT 2<br/>@BHA 4 F","0","0","100%","19.36","97%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056iy*","Pedro Neto","WOL","F","48","Kish123","WOL 4<br/>@BRF 1 F","0","0","55%","135.95","96%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dq8*","Moussa Diaby","AVL","F","38","Vroom","AVL 2<br/>@MUN 3 F","0","0","98%","49.14","95%","-0.6%","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05tr9*","Mathias Jensen","BRF","M","77","Pancake","WOL 4<br/>@BRF 1 F","0","0","83%","116.67","93%","+0.8%","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*02oq6*","Luke Shaw","MUN","D","229","avitek","AVL 2<br/>@MUN 3 F","0","0","100%","39.22","91%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","31","XXX","MCI 3<br/>@EVE 1 F","0","0","38%","145.5","91%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","141","Kish123","AVL 2<br/>@MUN 3 F","0","0","93%","106.79","90%","+5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o6h*","Kai Havertz","ARS","F","123","XXX","WHU 2<br/>@ARS 0 F","0","0","100%","44.91","89%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","182","Vroom","LIV 2<br/>@BUR 0 F","0","0","100%","30.96","89%","+1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","CHE","M","35","Kish123","CRY 1<br/>@CHE 2 F","0","0","16%","248.03","85%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","F","43","Kish123","MCI 3<br/>@EVE 1 F","0","0","0%","1026.6","84%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","740","XXX","WOL 4<br/>@BRF 1 F","0","0","62%","132.19","84%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","157","Pancake","LIV 2<br/>@BUR 0 F","0","0","94%","105.16","82%","+2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","114","avitek","CRY 1<br/>@CHE 2 F","0","0","99%","73.22","81%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","76","Adam","TOT 2<br/>@BHA 4 F","0","0","51%","138.12","80%","-3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","128","Adam","MCI 3<br/>@EVE 1 F","0","0","82%","115.08","79%","-0.8%","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06crm*","Pau Torres","AVL","D","162","FA","AVL 2<br/>@MUN 3 F","0","0","93%","107.36","78%","+3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","22","FA","WOL 4<br/>@BRF 1 F","0","0","100%","40.27","78%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05omu*","Ruben Dias","MCI","D","248","FA","MCI 3<br/>@EVE 1 F","0","0","98%","68.98","78%","-0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mo*","Willian","FUL","F","85","deceptiv","FUL 0<br/>@BOU 3 F","0","0","85%","107.66","74%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","201","FA","LIV 2<br/>@BUR 0 F","0","0","100%","40.24","73%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","278","Maddihat","CRY 1<br/>@CHE 2 F","0","0","100%","41.52","72%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","69","Adam","CRY 1<br/>@CHE 2 F","0","0","18%","223.05","70%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","89","Pancake","NOT 3<br/>@NEW 1 F","0","0","0%","1157.3","66%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04civ*","Scott McTominay","MUN","M","87","FA","AVL 2<br/>@MUN 3 F","0","0","4%","373.02","62%","-2.3%","1","8","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
