"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*04qr0*","Willy Boly","NOT","D","67","Pancake","TOT 2<br/>@NOT 0 F","9.25","9.25","0%","1157.3","67%","+0.6%","1","67","0","2","0","0","2","0","0","0","0","1","1","1","1","4","0","0","0","2","0"
"*02ln2*","Jonny Evans","MUN","D","250","FA","MUN 0<br/>@LIV 0 F","9.25","9.25","0%","1141.3","4%","+1.6%","1","90","0","0","0","0","0","0","0","0","0","0","5","0","2","0","0","0","0","0","1"
"*04agz*","Declan Rice","ARS","M","53","dsb_ff","BHA 0<br/>@ARS 2 F","9","9","99%","49.39","100%","+0.3%","1","90","0","0","0","1","1","1","0","0","1","3","1","1","0","1","0","0","0","0","1"
"*04qfz*","Diogo Dalot","MUN","D","66","4b. DcbB","MUN 0<br/>@LIV 0 F","9","9","99%","79.85","96%","-2.2%","1","88","0","1","0","0","3","1","0","1","0","1","6","0","1","2","0","0","0","0","1"
"*03dyl*","Jeffrey Schlupp","CRY","M","120","FA","CRY 2<br/>@MCI 2 F","9","9","6%","358.07","22%","-1.4%","1","80","0","1","1","0","0","2","0","0","0","1","3","0","1","0","0","0","0","2","0"
"*06fhy*","Wilson Odobert","BUR","F","235","FA","EVE 2<br/>@BUR 0 F","9","9","0%","-","4%","+2.2%","1","86","0","2","0","0","4","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"*05gcx*","Josh Brownhill","BUR","M","75","XXX","EVE 2<br/>@BUR 0 F","8.5","8.5","85%","111.15","71%","+4.4%","1","90","0","3","0","0","2","1","0","0","1","0","1","0","0","0","0","0","0","2","0"
"*04spw*","James Garner","EVE","M","74","Pancake","EVE 2<br/>@BUR 0 F","8.5","8.5","5%","381.9","63%","+3.4%","1","90","0","2","0","1","1","1","1","0","0","1","2","0","1","2","0","0","0","0","1"
"*051k3*","Jacob Ramsey","AVL","M","331","Maddihat","AVL 2<br/>@BRF 1 F","8.5","8.5","87%","111.04","58%","+4.4%","1","88","0","3","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","176","FA","SHU 0<br/>@CHE 2 F","8.5","8.5","0%","1193.43","3%","+0.2%","1","90","0","0","0","0","4","0","0","0","1","2","1","1","0","1","0","0","0","2","0"
"*063y7*","Iyenoma Destiny Udogie","TOT","D","122","deceptiv","TOT 2<br/>@NOT 0 F","8.25","8.25","87%","111.34","96%","+5.9%","1","90","0","1","0","0","1","4","1","0","0","0","1","0","1","2","0","0","0","0","1"
"*04abb*","Phil Foden","MCI","M","16","XXX","CRY 2<br/>@MCI 2 F","8","8","100%","16.45","100%","0%","1","90","0","1","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*06ex4*","Josko Gvardiol","MCI","D","166","W (Thu)","CRY 2<br/>@MCI 2 F","8","8","79%","73.72","80%","-1.2%","1","90","0","1","0","3","0","0","0","0","1","1","0","0","0","2","0","0","0","2","0"
"*04ge9*","Eddie Nketiah","ARS","F","95","FA","BHA 0<br/>@ARS 2 F","8","8","51%","138.04","67%","-5.6%","1","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","128","FA","AVL 2<br/>@BRF 1 F","8","8","3%","390.21","29%","+5.7%","1","88","0","2","1","0","3","2","0","1","0","2","2","0","0","2","0","0","0","1","0"
"*05uns*","Leon Bailey","AVL","F","47","avitek","AVL 2<br/>@BRF 1 F","7.5","7.5","43%","143.88","86%","+2.4%","1","24","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0"
"*02oq8*","James Ward-Prowse","WHU","M","14","Pancake","WOL 0<br/>@WHU 3 F","7.5","7.5","2%","291.99","85%","+0.1%","1","90","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1"
"*05ogb*","Anthony Elanga","NOT","F","79","Kish123","TOT 2<br/>@NOT 0 F","7.5","7.5","42%","145.11","63%","-5.8%","1","90","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"*04ug0*","Sean Longstaff","NEW","M","171","FA","FUL 0<br/>@NEW 3 F","7.5","7.5","1%","1131.23","29%","+4.7%","1","90","0","2","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"*03v9d*","Son Heung-Min","TOT","F","5","deceptiv","TOT 2<br/>@NOT 0 F","7","7","100%","11.7","100%","0%","1","87","0","1","0","2","0","4","1","0","2","0","0","2","1","0","0","0","0","0","1"
"*04fk6*","Bernardo Silva","MCI","M","35","Vroom","CRY 2<br/>@MCI 2 F","7","7","100%","58.45","100%","0%","1","90","0","1","0","2","0","2","0","0","1","0","1","1","0","0","0","0","0","2","0"
"*05tr8*","Christian Norgaard","BRF","M","93","FA","AVL 2<br/>@BRF 1 F","7","7","19%","219.29","64%","-2.6%","1","90","0","1","0","0","3","3","1","0","0","4","0","1","0","1","0","0","0","2","0"
"*04spq*","Jack Harrison","EVE","M","129","4b. DcbB","EVE 2<br/>@BUR 0 F","7","7","0%","1101.61","60%","+2.1%","1","90","0","1","0","0","2","0","0","0","1","0","1","1","0","0","0","0","0","0","1"
"*06fxe*","Ryan Gravenberch","LIV","M","248","FA","MUN 0<br/>@LIV 0 F","7","7","0%","-","36%","-5.4%","1","60","0","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","254","FA","WOL 0<br/>@WHU 3 F","7","7","0%","-","10%","+0.1%","1","90","0","1","0","0","1","2","0","0","0","1","3","2","1","2","0","0","0","3","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","216","FA","EVE 2<br/>@BUR 0 F","7","7","0%","1139.13","2%","+0.1%","1","81","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"*062cn*","Julian Alvarez","MCI","F","8","dsb_ff","CRY 2<br/>@MCI 2 F","6.5","6.5","100%","58.1","100%","0%","1","90","0","2","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*061x2*","Darwin Nunez","LIV","F","42","Pancake","MUN 0<br/>@LIV 0 F","6.5","6.5","100%","22.9","100%","0%","1","77","0","4","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1"
"*06fg0*","Gustavo Hamer","SHU","M","100","Maddihat","SHU 0<br/>@CHE 2 F","6.5","6.5","0%","1152.32","36%","-0.1%","1","79","0","3","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","2","0"
"*06crm*","Pau Torres","AVL","D","134","FA","AVL 2<br/>@BRF 1 F","6.25","6.25","93%","107.35","85%","+11.5%","1","80","0","2","0","0","0","3","0","0","2","1","3","1","0","1","0","0","0","1","0"
"*02lp9*","Kyle Walker","MCI","D","123","Maddihat","CRY 2<br/>@MCI 2 F","6","6","73%","119.32","94%","-0.1%","1","90","0","1","0","0","0","1","0","0","5","1","2","1","1","0","0","0","0","2","0"
"*051k0*","John McGinn","AVL","M","27","Kish123","AVL 2<br/>@BRF 1 F","6","6","64%","130.6","92%","+1.2%","1","90","0","1","0","1","2","4","0","0","0","0","1","2","0","0","0","0","0","1","0"
"*05gcp*","Tomas Soucek","WHU","M","63","dsb_ff","WOL 0<br/>@WHU 3 F","6","6","59%","136.68","89%","-1%","1","90","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","1"
"*0649i*","Antony","MUN","F","203","avitek","MUN 0<br/>@LIV 0 F","6","6","99%","64.57","63%","-2.8%","1","81","0","1","0","0","4","2","0","0","0","0","1","1","0","0","0","0","0","0","1"
"*06clx*","Jordan Beyer","BUR","D","240","FA","EVE 2<br/>@BUR 0 F","6","6","19%","208.91","7%","+0.5%","1","90","0","0","0","0","0","0","0","0","0","0","4","1","0","8","0","0","0","2","0"
"*067ys*","Jack Hinshelwood","BHA","M","276","FA","BHA 0<br/>@ARS 2 F","6","6","0%","-","1%","-0.3%","1","62","0","0","0","1","1","0","0","0","0","2","1","0","0","2","0","0","0","2","0"
"*06dn2*","Zeki Amdouni","BUR","F","106","FA","EVE 2<br/>@BUR 0 F","5.5","5.5","8%","324.93","24%","+1.7%","1","90","0","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0"
"*0328q*","Tom Cairney","FUL","M","163","Vroom","FUL 0<br/>@NEW 3 F","5.5","5.5","0%","1180.6","19%","+10%","1","75","0","0","0","1","0","0","0","0","0","1","0","2","0","1","0","0","0","2","0"
"*068yd*","Joao Gomes","WOL","M","201","FA","WOL 0<br/>@WHU 3 F","5.5","5.5","2%","1118.16","8%","+1.5%","1","90","0","1","0","0","3","1","0","0","0","0","2","0","0","2","0","0","0","3","0"
"*04yey*","Max Kilman","WOL","D","160","FA","WOL 0<br/>@WHU 3 F","5","5","19%","216.73","37%","-3.8%","1","90","0","2","0","0","1","0","0","0","0","1","4","1","0","3","0","0","0","3","0"
"*0477b*","Oliver McBurnie","SHU","F","195","FA","SHU 0<br/>@CHE 2 F","5","5","19%","213.32","22%","+2.4%","1","66","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","2","0"
"*05uhs*","James Mcatee","SHU","M","143","FA","SHU 0<br/>@CHE 2 F","5","5","0%","1148.2","12%","+5.2%","1","90","0","1","0","0","1","0","1","0","0","2","3","2","0","0","0","0","0","2","0"
"*052ca*","Ezri Konsa","AVL","D","158","Adam","AVL 2<br/>@BRF 1 F","4.75","4.75","11%","298.9","50%","+18.1%","1","90","0","1","0","0","0","1","1","0","2","1","1","1","0","3","0","0","0","1","0"
"*05a6e*","Neco Williams","NOT","D","261","XXX","TOT 2<br/>@NOT 0 F","4.75","4.75","18%","229.11","13%","+5.8%","1","90","0","0","0","0","7","0","0","0","0","0","3","0","0","1","0","0","0","2","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","24","Kish123","MUN 0<br/>@LIV 0 F","4","4","100%","33.73","100%","0%","1","60","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1"
"*03r8x*","Callum Wilson","NEW","F","87","dsb_ff","FUL 0<br/>@NEW 3 F","4","4","100%","49.17","97%","+5.9%","1","90","0","1","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1"
"*04io3*","Mario Lemina","WOL","M","130","FA","WOL 0<br/>@WHU 3 F","4","4","0%","1184.06","27%","-9.4%","1","79","0","0","0","1","1","1","0","0","0","0","2","1","0","1","0","0","0","3","0"
"*058vb*","Cameron Archer","SHU","F","159","FA","SHU 0<br/>@CHE 2 F","4","4","1%","1152.19","13%","+2.2%","1","90","0","0","0","0","4","4","0","0","0","0","0","1","1","0","0","0","0","2","0"
"*06f81*","Edson Alvarez","WHU","M","227","FA","WOL 0<br/>@WHU 3 F","4","4","7%","327.36","12%","+1.8%","1","69","0","0","0","0","1","1","0","0","0","0","5","0","1","3","0","0","0","0","1"
"*0666p*","Kobbie Mainoo","MUN","M","382","FA","MUN 0<br/>@LIV 0 F","4","4","1%","1142.15","9%","-1.7%","1","81","0","0","0","0","1","0","1","0","0","1","1","0","3","0","0","0","0","0","1"
"*05gcs*","Sander Berge","BUR","M","162","FA","EVE 2<br/>@BUR 0 F","4","4","19%","216.49","8%","+0.7%","1","90","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","2","0"
"*061y6*","Ryan Yates","NOT","M","249","FA","TOT 2<br/>@NOT 0 F","4","4","0%","1174.93","1%","-0.2%","1","90","0","0","0","0","1","1","0","0","0","1","0","0","1","3","0","0","0","2","0"
"*0524k*","Rodri","MCI","M","57","Vroom","CRY 2<br/>@MCI 2 F","3.5","3.5","99%","54.39","100%","0%","1","90","0","1","0","0","0","1","0","0","0","0","2","1","0","2","0","0","0","2","0"
"*05uor*","Yoane Wissa","BRF","F","59","Adam","AVL 2<br/>@BRF 1 F","3.5","3.5","76%","120.86","89%","-2.1%","1","75","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*049tq*","Dominic Calvert-Lewin","EVE","F","116","Adam","EVE 2<br/>@BUR 0 F","3.5","3.5","82%","115.08","85%","+3.7%","1","81","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1"
"*06fso*","Wataru Endo","LIV","M","332","FA","MUN 0<br/>@LIV 0 F","3.5","3.5","0%","1188.6","7%","-2.2%","1","90","0","0","0","0","2","0","1","0","0","1","0","1","0","1","0","0","0","0","1"
"*05trk*","Saman Ghoddos","BRF","F","268","FA","AVL 2<br/>@BRF 1 F","3.5","3.5","0%","-","7%","+2.4%","1","90","0","0","0","0","4","1","1","0","0","1","0","0","1","0","0","0","0","2","0"
"*06eka*","Igor Julio dos Santos de Paulo","BHA","D","361","FA","BHA 0<br/>@ARS 2 F","3.5","3.5","2%","391.63","1%","-0.4%","1","29","0","1","0","0","0","0","0","0","0","0","2","1","0","2","0","0","0","1","0"
