"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05uoc*","Cristian Romero","TOT","D","100","Adam","BRF 2<br/>@TOT 3 F","4.5","4.5","51%","138.12","89%","+0.2%","1","90","0","0","0","0","2","1","0","0","0","2","4","1","0","3","0","0","0","2","0"
"*03dx7*","Ben Mee","BRF","D","205","FA","BRF 2<br/>@TOT 3 F","4.5","4.5","99%","81.59","56%","-1.3%","1","90","0","0","0","0","2","1","0","0","1","1","4","0","2","4","0","0","0","3","0"
"*05akv*","Tyrick Mitchell","CRY","D","177","FA","SHU 2<br/>@CRY 3 F","4.5","4.5","4%","376.28","42%","-2.8%","1","90","0","0","0","0","5","0","0","0","0","0","6","1","0","1","0","0","0","2","0"
"*050jq*","Marc Guehi","CRY","D","184","FA","SHU 2<br/>@CRY 3 F","4.25","4.25","52%","136.58","51%","-2.4%","1","90","0","1","0","0","1","0","0","0","0","2","1","0","0","3","0","0","0","2","0"
"*052h5*","Gabriel Martinelli","ARS","M","33","4b. DcbB","ARS 2<br/>@NOT 1 F","4","4","100%","12.83","100%","0%","1","77","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"*04spp*","Douglas Luiz","AVL","M","23","Maddihat","NEW 3<br/>@AVL 1 F","4","4","97%","92.3","100%","0%","1","90","0","2","0","0","0","2","1","0","2","1","0","0","0","0","0","0","0","3","0"
"*04mdn*","Anthony Gordon","NEW","M","15","4b. DcbB","NEW 3<br/>@AVL 1 F","4","4","71%","128.43","97%","0%","1","88","0","0","0","1","1","1","1","0","0","0","0","3","0","1","0","0","0","1","0"
"*062a9*","Sven Botman","NEW","D","214","Maddihat","NEW 3<br/>@AVL 1 F","4","4","99%","82.66","88%","+0.8%","1","90","0","1","0","0","1","0","0","0","0","1","4","0","0","1","0","0","0","1","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","379","avitek","BRF 2<br/>@TOT 3 F","4","4","15%","254.47","39%","-4.2%","1","45","0","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","1","0"
"*05n03*","Kalvin Phillips","WHU","M","418","FA","BOU 1<br/>@WHU 1 F","4","4","1%","1124.94","28%","-1.8%","1","67","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"*062p3*","Keane Lewis-Potter","BRF","F","206","FA","BRF 2<br/>@TOT 3 F","4","4","2%","1102.22","11%","-2.9%","1","87","0","1","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","3","0"
"*0637b*","Orel Mangala","NOT","M","222","FA","ARS 2<br/>@NOT 1 F","4","4","0%","-","2%","-0.2%","1","70","0","0","0","0","0","1","0","0","0","4","3","0","0","1","0","0","0","1","0"
"*061vn*","Rodrigo Muniz","FUL","F","364","FA","EVE 0<br/>@FUL 0 F","4","4","0%","-","1%","+0.4%","1","45","0","0","0","1","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","89","FA","ARS 2<br/>@NOT 1 F","3.75","3.75","99%","79.47","96%","-0.5%","1","90","0","0","0","0","0","0","0","0","0","0","3","0","1","4","0","0","0","1","0"
"*05tr1*","Ethan Pinnock","BRF","D","60","4b. DcbB","BRF 2<br/>@TOT 3 F","3.75","3.75","99%","71.36","94%","-1.2%","1","90","0","0","0","0","1","0","0","0","0","1","7","0","3","3","0","0","0","3","0"
"*0635j*","Chris Richards","CRY","D","375","FA","SHU 2<br/>@CRY 3 F","3.75","3.75","0%","1140.6","2%","-1.7%","1","90","0","0","0","0","2","0","0","0","0","1","3","0","1","3","0","0","0","2","0"
"*02lkp*","Raheem Sterling","CHE","F","30","4b. DcbB","CHE 1<br/>@LIV 4 F","3.5","3.5","100%","57.75","100%","0%","1","90","0","0","0","0","1","0","0","0","0","1","2","1","0","1","0","0","0","4","0"
"*06dq8*","Moussa Diaby","AVL","F","35","Vroom","NEW 3<br/>@AVL 1 F","3.5","3.5","98%","49.1","96%","-0.5%","1","61","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*051k0*","John McGinn","AVL","M","31","Kish123","NEW 3<br/>@AVL 1 F","3.5","3.5","64%","130.64","92%","-0.2%","1","90","0","0","0","1","2","2","1","0","0","1","0","1","0","1","0","0","0","3","0"
"*067yv*","Cody Gakpo","LIV","F","129","Pancake","CHE 1<br/>@LIV 4 F","3.5","3.5","100%","26.84","87%","-2.2%","1","21","0","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0"
"*05l8q*","Cole Palmer","CHE","M","21","Kish123","CHE 1<br/>@LIV 4 F","3.5","3.5","16%","247.79","86%","0%","1","84","0","0","0","0","0","1","0","0","0","0","1","4","0","0","0","0","0","4","0"
"*06ex4*","Josko Gvardiol","MCI","D","172","Adam","BUR 1<br/>@MCI 3 F","3.5","3.5","79%","73.73","78%","-1.7%","1","90","0","0","0","0","0","1","0","0","0","2","0","2","0","2","0","0","0","1","0"
"*02yl5*","John Stones","MCI","D","384","Kish123","BUR 1<br/>@MCI 3 F","3.5","3.5","100%","57.71","68%","-1%","1","90","0","0","0","0","0","0","0","0","0","0","2","0","2","3","0","0","0","1","0"
"*05tre*","Vitaly Janelt","BRF","M","115","FA","BRF 2<br/>@TOT 3 F","3.5","3.5","2%","1120.13","33%","-2.2%","1","87","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","3","0"
"*067yu*","Facundo Buonanotte","BHA","M","275","FA","BHA 0<br/>@LUT 4 F","3.5","3.5","14%","275.59","19%","-4.2%","1","45","0","1","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","3","0"
"*06ab3*","Lewis Miley","NEW","M","250","FA","NEW 3<br/>@AVL 1 F","3.5","3.5","0%","1154.71","17%","-0.5%","1","74","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"*03vlj*","Virgil van Dijk","LIV","D","25","Adam","CHE 1<br/>@LIV 4 F","3.25","3.25","100%","43.75","100%","0%","1","90","0","0","0","0","0","0","0","0","0","2","1","0","0","3","0","0","0","1","0"
"*02m6x*","Tim Ream","FUL","D","292","FA","EVE 0<br/>@FUL 0 F","3.25","3.25","10%","307.34","10%","+0.3%","1","14","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0"
"*062ce*","Auston Trusty","SHU","D","331","FA","SHU 2<br/>@CRY 3 F","3.25","3.25","1%","1123.07","1%","0%","1","90","0","1","0","0","3","0","1","0","0","0","5","0","1","4","0","0","0","3","0"
"*04ug0*","Sean Longstaff","NEW","M","175","FA","NEW 3<br/>@AVL 1 F","3","3","1%","1131.23","25%","-0.2%","1","90","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0"
"*04sat*","Emile Smith Rowe","ARS","M","361","Pancake","ARS 2<br/>@NOT 1 F","3","3","19%","216.6","25%","-10.1%","1","70","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"*05a6e*","Neco Williams","NOT","D","249","FA","ARS 2<br/>@NOT 1 F","3","3","18%","228.91","11%","-1%","1","77","0","0","0","1","0","1","0","0","0","0","2","0","1","4","0","0","0","2","0"
"*044ej*","Johann Gudmundsson","BUR","M","165","FA","BUR 1<br/>@MCI 3 F","3","3","9%","322.05","11%","-0.6%","1","58","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*03dxq*","Danny Ings","WHU","F","328","FA","BOU 1<br/>@WHU 1 F","3","3","25%","155.7","9%","-2.3%","1","21","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","239","FA","MUN 4<br/>@WOL 3 F","3","3","0%","-","4%","-2.4%","1","63","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*06c6n*","Andre Brooks","SHU","M","345","FA","SHU 2<br/>@CRY 3 F","3","3","0%","-","0%","0%","1","45","0","0","0","1","1","2","0","0","0","0","1","0","0","2","0","0","0","1","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","188","FA","BHA 0<br/>@LUT 4 F","2.75","2.75","1%","1144.91","33%","-3.4%","1","90","0","0","0","0","2","0","0","0","0","0","7","2","1","4","0","0","0","4","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","12","deceptiv","CHE 1<br/>@LIV 4 F","2.5","2.5","100%","7.78","100%","0%","1","21","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0"
"*046c5*","Jarrod Bowen","WHU","M","14","dsb_ff","BOU 1<br/>@WHU 1 F","2.5","2.5","100%","32.5","100%","0%","1","90","0","0","0","1","2","1","1","0","0","0","0","0","0","2","0","0","0","1","0"
"*0646f*","Alexander Isak","NEW","F","47","avitek","NEW 3<br/>@AVL 1 F","2.5","2.5","100%","19.89","100%","0%","1","42","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","224","Kish123","CHE 1<br/>@LIV 4 F","2.5","2.5","10%","306.68","51%","+1.5%","1","45","0","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","2","0"
"*06clt*","Justin Kluivert","BOU","M","197","FA","BOU 1<br/>@WHU 1 F","2.5","2.5","72%","128.63","26%","-0.6%","1","21","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","293","FA","BRF 2<br/>@TOT 3 F","2.5","2.5","42%","141.21","15%","-0.3%","1","45","0","0","0","0","1","0","0","0","0","1","2","0","0","1","0","0","0","1","0"
"*048xg*","Josh Dasilva","BRF","M","452","FA","BRF 2<br/>@TOT 3 F","2.5","2.5","1%","1141.67","0%","0%","1","11","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*051k8*","Conor Gallagher","CHE","M","46","Maddihat","CHE 1<br/>@LIV 4 F","2","2","59%","137.83","93%","-0.5%","1","45","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0"
"*04yo6*","Miguel Almiron","NEW","M","107","deceptiv","NEW 3<br/>@AVL 1 F","2","2","100%","69.82","92%","+1.3%","1","46","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"*05o6h*","Kai Havertz","ARS","F","140","FA","ARS 2<br/>@NOT 1 F","2","2","100%","44.92","80%","-2.5%","1","18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*051k3*","Jacob Ramsey","AVL","M","340","Maddihat","NEW 3<br/>@AVL 1 F","2","2","87%","111.02","44%","+0.2%","1","26","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","200","avitek","BOU 1<br/>@WHU 1 F","2","2","12%","300.82","34%","-3.2%","1","90","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","1","0"
"*043qy*","Lewis Cook","BOU","M","131","FA","BOU 1<br/>@WHU 1 F","2","2","0%","-","25%","-1.9%","1","90","0","0","0","0","2","0","1","0","0","1","0","0","0","2","0","0","0","1","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","156","FA","SHU 2<br/>@CRY 3 F","2","2","6%","358.22","16%","-0.7%","1","20","0","0","0","0","1","2","0","0","0","0","0","1","0","2","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","475","FA","BUR 1<br/>@MCI 3 F","2","2","62%","129.31","13%","-0.1%","1","13","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"*04gpx*","Dara O'Shea","BUR","D","171","FA","BUR 1<br/>@MCI 3 F","2","2","1%","1148.64","10%","+0.4%","1","90","0","0","0","0","1","0","0","0","0","0","4","0","2","4","0","0","0","3","0"
"*062h9*","Luis Sinisterra","BOU","F","181","XXX","BOU 1<br/>@WHU 1 F","2","2","0%","-","10%","-1.2%","1","21","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","209","FA","ARS 2<br/>@NOT 1 F","2","2","0%","-","7%","-1.2%","1","63","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1"
"*02lv9*","James Milner","BHA","M","211","FA","BHA 0<br/>@LUT 4 F","2","2","4%","381.93","6%","-3.2%","1","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"*05yct*","Nathan Patterson","EVE","D","268","FA","EVE 0<br/>@FUL 0 F","2","2","3%","380.25","3%","-0.3%","1","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","365","FA","BRF 2<br/>@TOT 3 F","2","2","1%","1112.92","2%","-0.5%","1","45","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"*06fwi*","Carlos Baleba","BHA","M","310","FA","BHA 0<br/>@LUT 4 F","2","2","0%","-","1%","-0.1%","1","28","0","0","0","0","1","1","1","0","0","2","0","1","0","1","0","0","0","0","0"
"*052k8*","Tommy Doyle","WOL","M","349","FA","MUN 4<br/>@WOL 3 F","2","2","0%","-","1%","-0.1%","1","81","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*06dml*","Anis Ben Slimane","SHU","M","405","FA","SHU 2<br/>@CRY 3 F","2","2","1%","1124.93","1%","0%","1","45","0","0","0","0","2","3","0","0","0","1","0","0","0","1","0","0","0","2","0"
"*05trd*","Shandon Baptiste","BRF","M","335","FA","BRF 2<br/>@TOT 3 F","2","2","0%","1106.65","0%","0%","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*062ow*","David Ozoh","CRY","M","450","FA","SHU 2<br/>@CRY 3 F","2","2","0%","-","0%","0%","1","11","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*04e1e*","Ben White","ARS","D","83","Vroom","ARS 2<br/>@NOT 1 F","1.75","1.75","98%","87.25","99%","-0.6%","1","90","0","1","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0"
"*06804*","Benoit Badiashile","CHE","D","339","FA","CHE 1<br/>@LIV 4 F","1.75","1.75","11%","306.57","13%","-0.8%","1","90","0","0","0","0","1","0","0","0","0","1","11","0","2","3","0","0","0","4","0"
"*062ir*","Clement Lenglet","AVL","D","372","FA","NEW 3<br/>@AVL 1 F","1.75","1.75","0%","-","12%","+1.1%","1","90","0","0","0","0","2","0","0","0","0","0","3","0","3","2","0","0","0","3","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","315","FA","SHU 2<br/>@CRY 3 F","1.75","1.75","21%","193.65","9%","0%","1","90","0","0","0","0","4","1","1","0","0","3","5","0","0","2","0","0","0","3","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","28","deceptiv","ARS 2<br/>@NOT 1 F","1.5","1.5","100%","43.32","99%","0%","1","90","0","1","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*05u7f*","Ibrahima Konate","LIV","D","132","Pancake","CHE 1<br/>@LIV 4 F","1.5","1.5","94%","105.15","90%","-0.9%","1","90","0","1","0","0","2","0","1","0","0","0","2","0","0","1","0","0","0","1","0"
"*0520r*","Leandro Trossard","ARS","M","155","Kish123","ARS 2<br/>@NOT 1 F","1.5","1.5","100%","57.05","78%","-1.2%","1","11","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0"
"*0649i*","Antony","MUN","F","212","FA","MUN 4<br/>@WOL 3 F","1.5","1.5","99%","64.54","46%","-2.3%","1","16","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","2","0"
"*068n8*","Noni Madueke","CHE","F","264","FA","CHE 1<br/>@LIV 4 F","1.5","1.5","76%","120.78","40%","-5.8%","1","45","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","2","0"
"*05ojg*","Nelson Semedo","WOL","D","179","Kish123","MUN 4<br/>@WOL 3 F","1.5","1.5","6%","362.93","31%","-0.8%","1","90","0","0","0","0","5","1","0","0","0","1","0","3","0","1","0","0","0","4","0"
"*052cc*","Billy Gilmour","BHA","M","178","FA","BHA 0<br/>@LUT 4 F","1.5","1.5","3%","397.69","21%","-1.3%","1","60","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","4","0"
"*06fhy*","Wilson Odobert","BUR","F","162","Adam","BUR 1<br/>@MCI 3 F","1.5","1.5","0%","-","18%","-1.4%","1","75","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","3","0"
"*05t6x*","William Osula","SHU","F","360","FA","SHU 2<br/>@CRY 3 F","1.5","1.5","0%","1296.6","0%","0%","1","25","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06ime*","Radu Dragusin","TOT","D","455","FA","BRF 2<br/>@TOT 3 F","1.25","1.25","0%","-","19%","-1.3%","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","269","FA","MUN 4<br/>@WOL 3 F","1.25","1.25","68%","131.78","18%","-1.8%","1","53","0","1","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05s08*","Valentino Livramento","NEW","D","320","FA","NEW 3<br/>@AVL 1 F","1.25","1.25","12%","267.58","14%","-1.5%","1","14","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","262","FA","BRF 2<br/>@TOT 3 F","1.25","1.25","0%","1146.52","3%","0%","1","11","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","201","Vroom","CHE 1<br/>@LIV 4 F","1","1","100%","30.96","98%","+0.2%","1","20","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"*04qrc*","Raul Jimenez","FUL","F","144","FA","EVE 0<br/>@FUL 0 F","1","1","64%","131.91","53%","-17.9%","1","45","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0"
"*05rb8*","Moises Caicedo","CHE","M","196","FA","CHE 1<br/>@LIV 4 F","1","1","91%","101.42","51%","-1.4%","1","65","0","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","3","0"
"*06dn2*","Zeki Amdouni","BUR","F","92","FA","BUR 1<br/>@MCI 3 F","1","1","8%","325.08","31%","-0.8%","1","58","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0"
"*06do9*","Milos Kerkez","BOU","D","296","FA","BOU 1<br/>@WHU 1 F","1","1","39%","142.49","14%","+0.3%","1","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","M","219","FA","BHA 0<br/>@LUT 4 F","1","1","0%","-","14%","-1.6%","1","69","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","2","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","221","FA","ARS 2<br/>@NOT 1 F","1","1","4%","375.59","8%","-0.3%","1","25","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*068yd*","Joao Gomes","WOL","M","194","FA","MUN 4<br/>@WOL 3 F","1","1","2%","1118.84","7%","0%","1","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*063q8*","Mikkel Damsgaard","BRF","M","336","FA","BRF 2<br/>@TOT 3 F","1","1","4%","376.97","2%","-0.1%","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","256","FA","ARS 2<br/>@NOT 1 F","1","1","0%","1174.53","1%","-0.1%","1","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"*05vyc*","Aaron Ramsey","BUR","M","398","FA","BUR 1<br/>@MCI 3 F","1","1","0%","1173.98","1%","0%","1","30","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l4*","Rhys Norrington-Davies","SHU","D","461","FA","SHU 2<br/>@CRY 3 F","1","1","0%","1127.6","0%","0%","1","45","0","1","0","0","1","1","1","0","0","1","2","1","0","0","0","0","0","1","0"
"*06fwy*","Han-Noah Massengo","BUR","M","471","FA","BUR 1<br/>@MCI 3 F","1","1","0%","-","0%","0%","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066j7*","Nathan Fraser","WOL","F","469","FA","MUN 4<br/>@WOL 3 F","1","1","0%","-","0%","0%","1","7","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"*062x7*","Rico Lewis","MCI","D","314","Kish123","BUR 1<br/>@MCI 3 F","0.75","0.75","22%","189.14","25%","-8.7%","1","90","0","0","0","0","2","1","0","0","0","1","1","0","0","0","0","0","0","1","0"
"*02lkj*","Jack Robinson","SHU","D","350","FA","SHU 2<br/>@CRY 3 F","0.75","0.75","1%","1163.78","2%","0%","1","81","0","0","0","0","1","0","1","0","0","2","7","0","1","3","0","0","0","3","0"
"*061vq*","Erling Haaland","MCI","F","10","dsb_ff","BUR 1<br/>@MCI 3 F","0.5","0.5","100%","1.12","100%","0%","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*04yo7*","Youri Tielemans","AVL","M","289","FA","NEW 3<br/>@AVL 1 F","0.5","0.5","98%","86.03","36%","-2.1%","1","62","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0"
"*05uog*","Lewis Dobbin","EVE","F","367","FA","EVE 0<br/>@FUL 0 F","0.5","0.5","0%","1200.2","0%","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05r37*","Jakub Moder","BHA","M","437","FA","BHA 0<br/>@LUT 4 F","0.5","0.5","0%","1153.6","0%","+0.1%","1","18","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","186","Adam","BUR 1<br/>@MCI 3 F","0.25","0.25","84%","114.89","89%","-2.3%","1","90","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0"
"*02lp5*","Adam Smith","BOU","D","251","dsb_ff","BOU 1<br/>@WHU 1 F","0.25","0.25","0%","1188.65","5%","-0.2%","1","90","0","0","0","0","0","1","0","0","0","0","3","0","0","2","0","0","0","1","0"
"*03v9d*","Son Heung-Min","TOT","F","4","deceptiv","BRF 2<br/>@TOT 3 F","0","0","100%","11.7","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqp*","Mohamed Salah","LIV","F","1","Vroom","CHE 1<br/>@LIV 4 F","0","0","100%","2.86","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk6*","Bernardo Silva","MCI","M","29","Vroom","BUR 1<br/>@MCI 3 F","0","0","100%","58.47","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","59","Kish123","BHA 0<br/>@LUT 4 F","0","0","100%","19.36","98%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","167","XXX","BUR 1<br/>@MCI 3 F","0","0","100%","15.01","97%","-0.4%","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*0647t*","Lucas Paqueta","WHU","M","54","deceptiv","BOU 1<br/>@WHU 1 F","0","0","100%","51.95","93%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm1*","Nicolas Jackson","CHE","F","63","Pancake","CHE 1<br/>@LIV 4 F","0","0","99%","48.97","92%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lp9*","Kyle Walker","MCI","D","138","FA","BUR 1<br/>@MCI 3 F","0","0","73%","119.33","91%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","128","dsb_ff","NEW 3<br/>@AVL 1 F","0","0","100%","49.18","89%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","42","XXX","EVE 0<br/>@FUL 0 F","0","0","38%","145.5","84%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","75","Vroom","NEW 3<br/>@AVL 1 F","0","0","45%","140.39","83%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","108","4b. DcbB","CHE 1<br/>@LIV 4 F","0","0","82%","119.33","82%","-1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","36","dsb_ff","MUN 4<br/>@WOL 3 F","0","0","4%","383.96","80%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","52","Kish123","ARS 2<br/>@NOT 1 F","0","0","42%","145.14","79%","+0.7%","1","11","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","141","Pancake","CHE 1<br/>@LIV 4 F","0","0","100%","57.7","76%","-1.6%","1","45","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0"
"*05omu*","Ruben Dias","MCI","D","270","FA","BUR 1<br/>@MCI 3 F","0","0","98%","68.99","74%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","226","dsb_ff","BUR 1<br/>@MCI 3 F","0","0","88%","107.74","72%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opk*","Vladimir Coufal","WHU","D","98","FA","BOU 1<br/>@WHU 1 F","0","0","15%","266.33","72%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","34","FA","BRF 2<br/>@TOT 3 F","0","0","100%","40.28","72%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","FUL","M","102","Adam","EVE 0<br/>@FUL 0 F","0","0","94%","95.62","67%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","F","84","FA","BRF 2<br/>@TOT 3 F","0","0","76%","120.85","65%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","190","FA","NEW 3<br/>@AVL 1 F","0","0","93%","107.36","60%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","111","FA","BOU 1<br/>@WHU 1 F","0","0","75%","128.35","55%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
