"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*061vb*","James Hill","BOU","D","423","W (Thu)","LIV 4<br/>@BOU 0 F","6.5","6.5","0%","1044.28","1%","+0.3%","1","1","54","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","315","W (Thu)","FUL 0<br/>@CHE 1 F","6.25","6.25","0%","1155.81","4%","-0.1%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*051k8*","Conor Gallagher","CHE","M","39","Maddihat","FUL 0<br/>@CHE 1 F","6","6","59%","137.83","94%","-0.3%","1","1","90","0","0.0","0","0","3","0","0","1","0","0","0","0","0","1"
"*068a7*","Pablo Sarabia","WOL","M","101","Adam","WOL 0<br/>@BHA 0 F","6","6","8%","332.49","69%","+4%","1","1","69","0","0.0","0","0","2","1","1","3","0","0","1","0","0","1"
"*052cc*","Billy Gilmour","BHA","M","171","W (Thu)","WOL 0<br/>@BHA 0 F","6","6","3%","397.69","21%","-1.6%","1","1","90","0","0.0","0","0","1","0","0","2","0","0","0","0","0","1"
"*06c4i*","Vitinho","BUR","D","351","W (Thu)","LUT 1<br/>@BUR 1 F","6","6","3%","385.28","2%","+1.2%","1","1","90","0","0.0","0","0","2","1","1","2","0","0","1","0","0","0"
"*06c6n*","Andre Brooks","SHU","M","353","W (Thu)","WHU 2<br/>@SHU 2 F","6","6","0%","-","0%","0%","1","1","79","0","0.0","0","0","2","0","1","0","1","0","4","0","0","0"
"*05gcr*","Bruno Fernandes","MUN","M","13","4b. DcbB","TOT 2<br/>@MUN 2 F","5.5","5.5","100%","3.53","100%","0%","1","1","90","0","0.0","0","0","2","0","3","1","0","0","3","0","0","0"
"*05g2o*","Joao Pedro","BHA","F","37","Maddihat","WOL 0<br/>@BHA 0 F","5.5","5.5","99%","71.7","99%","+1.3%","1","1","90","0","0.0","0","0","4","2","0","6","0","0","0","0","0","1"
"*02lp7*","Andros Townsend","LUT","M","183","4b. DcbB","LUT 1<br/>@BUR 1 F","5.5","5.5","0%","-","32%","-0.1%","1","1","63","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*063hu*","Amadou Onana","EVE","M","155","W (Thu)","AVL 0<br/>@EVE 0 F","5.5","5.5","13%","280.77","29%","-0.1%","1","1","90","0","0.0","0","0","1","0","2","3","0","0","2","0","0","1"
"*03dyl*","Jeffrey Schlupp","CRY","M","152","W (Thu)","CRY 0<br/>@ARS 5 F","5.5","5.5","6%","358.16","18%","-2.2%","1","1","75","0","0.0","0","0","2","1","4","0","0","0","4","0","0","0"
"*02lkj*","Jack Robinson","SHU","D","346","W (Thu)","WHU 2<br/>@SHU 2 F","5.5","5.5","1%","1163.78","3%","0%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05ue3*","Albert Sambi Lokonga","LUT","M","334","W (Thu)","LUT 1<br/>@BUR 1 F","5.5","5.5","0%","1097.8","2%","+0.3%","1","1","85","0","0.0","0","0","2","0","1","2","0","0","1","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","10","XXX","MCI 3<br/>@NEW 2 F","5.25","5.25","100%","11.56","100%","0%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","225","W (Thu)","TOT 2<br/>@MUN 2 F","5.25","5.25","80%","123.71","59%","-4.1%","1","1","90","0","0.0","0","0","0","0","1","1","1","0","4","0","0","0"
"*062ce*","Auston Trusty","SHU","D","332","W (Thu)","WHU 2<br/>@SHU 2 F","5.25","5.25","1%","1123.07","1%","0%","1","1","79","0","0.0","0","0","2","1","0","0","0","0","0","0","0","0"
"*05o4b*","Matty Cash","AVL","D","154","W (Thu)","AVL 0<br/>@EVE 0 F","5","5","93%","106.79","81%","-2.9%","1","0","15","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","FUL","F","140","deceptiv","FUL 0<br/>@CHE 1 F","5","5","64%","131.91","71%","+17.4%","1","1","90","0","0.0","0","0","4","2","1","4","0","0","1","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","212","W (Thu)","TOT 2<br/>@MUN 2 F","5","5","76%","122.26","45%","-1.8%","1","1","57","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*043qy*","Lewis Cook","BOU","M","126","W (Thu)","LIV 4<br/>@BOU 0 F","5","5","0%","-","29%","+4.7%","1","1","82","0","0.0","0","0","0","0","2","0","1","0","5","1","0","0"
"*062h9*","Luis Sinisterra","BOU","F","180","W (Thu)","LIV 4<br/>@BOU 0 F","5","5","0%","-","17%","+4%","1","1","54","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yz*","Matheus Cunha","WOL","F","16","Maddihat","WOL 0<br/>@BHA 0 F","4.5","4.5","34%","147.16","88%","+0.3%","1","1","90","0","0.0","0","0","3","1","1","0","1","0","4","0","0","1"
"*05gcx*","Josh Brownhill","BUR","M","82","W (Thu)","LUT 1<br/>@BUR 1 F","4.5","4.5","85%","111.14","75%","+4.9%","1","1","90","0","0.0","0","0","0","0","0","4","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","117","4b. DcbB","AVL 0<br/>@EVE 0 F","4.5","4.5","0%","1101.62","63%","+1.5%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","0","0","1"
"*06c6c*","Elijah Adebayo","LUT","F","148","avitek","LUT 1<br/>@BUR 1 F","4.5","4.5","18%","227.7","35%","+9.4%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","1","0","0"
"*04xjr*","Harvey Elliott","LIV","M","224","W (Thu)","LIV 4<br/>@BOU 0 F","4.5","4.5","14%","274.98","32%","+12.3%","1","1","63","0","0.0","0","0","1","0","1","0","0","0","1","0","0","1"
"*05r8o*","Jean-Philippe Mateta","CRY","F","127","W (Thu)","CRY 0<br/>@ARS 5 F","4.5","4.5","1%","1145.56","30%","-7.6%","1","1","90","0","0.0","0","0","0","0","2","1","0","0","2","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","196","W (Thu)","LIV 4<br/>@BOU 0 F","4.5","4.5","72%","128.62","29%","-4.5%","1","1","68","0","0.0","0","0","3","0","1","0","0","0","1","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","234","W (Thu)","WOL 0<br/>@BHA 0 F","4.5","4.5","34%","150.2","26%","-1.1%","1","1","64","0","0.0","0","0","2","0","1","0","0","0","1","2","0","1"
"*062p3*","Keane Lewis-Potter","BRF","F","209","W (Thu)","NOT 2<br/>@BRF 3 F","4.5","4.5","2%","1102.15","21%","+11.4%","1","1","88","0","0.0","0","0","3","1","0","1","0","0","0","0","0","0"
"*06ab3*","Lewis Miley","NEW","M","252","W (Thu)","MCI 3<br/>@NEW 2 F","4.5","4.5","0%","1154.7","18%","-7.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*04f6o*","Will Hughes","CRY","M","242","W (Thu)","CRY 0<br/>@ARS 5 F","4.5","4.5","0%","-","1%","-0.2%","1","1","67","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","273","W (Thu)","LUT 1<br/>@BUR 1 F","4.25","4.25","15%","251.52","5%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","125","W (Thu)","FUL 0<br/>@CHE 1 F","4","4","90%","100.68","50%","-2.8%","1","1","63","0","0.0","0","0","2","1","1","0","1","0","4","0","0","0"
"*05gvx*","Armando Broja","CHE","F","307","W (Thu)","FUL 0<br/>@CHE 1 F","4","4","1%","1141.8","21%","+7.7%","1","1","65","0","0.0","0","0","2","0","0","1","0","0","0","1","0","1"
"*06fxe*","Ryan Gravenberch","LIV","M","255","W (Thu)","LIV 4<br/>@BOU 0 F","4","4","0%","-","19%","-5.3%","1","0","25","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*05ocl*","Ollie Watkins","AVL","F","4","4b. DcbB","AVL 0<br/>@EVE 0 F","3.5","3.5","100%","19.79","100%","0%","1","1","90","0","0.0","0","0","6","1","2","1","1","0","5","0","0","1"
"*05tr1*","Ethan Pinnock","BRF","D","55","4b. DcbB","NOT 2<br/>@BRF 3 F","3.5","3.5","99%","71.36","97%","-0.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","F","48","avitek","AVL 0<br/>@EVE 0 F","3.5","3.5","43%","143.9","90%","+2%","1","1","63","0","0.0","0","0","1","1","0","0","0","0","0","1","0","1"
"*068n8*","Noni Madueke","CHE","F","260","W (Thu)","FUL 0<br/>@CHE 1 F","3.5","3.5","76%","120.79","51%","+11%","1","0","23","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","294","dsb_ff","LIV 4<br/>@BOU 0 F","3.5","3.5","34%","150.32","41%","+20.7%","1","1","82","0","0.0","0","0","1","0","0","0","0","0","0","0","0","1"
"*0328q*","Tom Cairney","FUL","M","151","Vroom","FUL 0<br/>@CHE 1 F","3.5","3.5","0%","1180.6","23%","+4.8%","1","1","90","0","0.0","0","0","2","0","0","1","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","277","deceptiv","WOL 0<br/>@BHA 0 F","3.5","3.5","14%","275.54","19%","+6.6%","1","1","64","0","0.0","0","0","1","1","3","2","0","0","3","0","0","1"
"*06fwz*","Murillo","NOT","M","203","W (Thu)","NOT 2<br/>@BRF 3 F","3.5","3.5","0%","-","12%","-2%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","335","W (Thu)","TOT 2<br/>@MUN 2 F","3.5","3.5","1%","1142.38","11%","-1.6%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*02lv9*","James Milner","BHA","M","206","W (Thu)","WOL 0<br/>@BHA 0 F","3.5","3.5","4%","381.9","9%","+5.1%","1","1","71","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*06f7b*","Vinicius de Souza Costa","SHU","M","164","W (Thu)","WHU 2<br/>@SHU 2 F","3.5","3.5","0%","1193.43","6%","+0.4%","1","1","87","0","0.0","0","0","1","1","2","0","0","0","2","0","0","0"
"*061vn*","Rodrigo Muniz","FUL","F","375","W (Thu)","FUL 0<br/>@CHE 1 F","3.5","3.5","0%","-","1%","-0.5%","1","0","7","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","124","Adam","AVL 0<br/>@EVE 0 F","3","3","82%","115.08","77%","-2.2%","1","1","62","0","0.0","0","0","1","1","1","0","0","0","1","0","0","1"
"*05o4c*","Timothy Castagne","FUL","D","192","W (Thu)","FUL 0<br/>@CHE 1 F","3","3","0%","-","21%","-5.1%","1","0","25","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f8y*","Alex Scott","BOU","M","275","Vroom","LIV 4<br/>@BOU 0 F","3","3","1%","1095.61","18%","+8%","1","0","34","0","0.0","0","0","1","0","0","2","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","278","W (Thu)","AVL 0<br/>@EVE 0 F","3","3","54%","135.87","18%","+2.5%","1","1","62","0","0.0","0","0","3","0","1","0","0","0","1","1","0","1"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","292","W (Thu)","TOT 2<br/>@MUN 2 F","2.5","2.5","42%","141.2","18%","+2.2%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*0637b*","Orel Mangala","NOT","M","226","W (Thu)","NOT 2<br/>@BRF 3 F","2.5","2.5","0%","-","2%","-0.6%","1","1","90","0","0.0","0","0","3","0","1","2","1","0","4","0","0","0"
"*04azm*","Connor Roberts","BUR","D","814","W (Thu)","LUT 1<br/>@BUR 1 F","2.25","2.25","24%","159.36","5%","-0.1%","1","0","15","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03fgo*","Dominic Solanke","BOU","F","21","4b. DcbB","LIV 4<br/>@BOU 0 F","2","2","88%","107.91","99%","-0.1%","1","1","82","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*05uoc*","Cristian Romero","TOT","D","97","Adam","TOT 2<br/>@MUN 2 F","2","2","51%","138.13","84%","+6%","1","1","90","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","289","Maddihat","FUL 0<br/>@CHE 1 F","2","2","100%","41.53","82%","+10%","1","0","12","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*04civ*","Scott McTominay","MUN","M","105","W (Thu)","TOT 2<br/>@MUN 2 F","2","2","4%","373.19","50%","-7.2%","1","0","31","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*058vb*","Cameron Archer","SHU","F","138","W (Thu)","WHU 2<br/>@SHU 2 F","2","2","1%","1152.77","15%","-1.6%","1","0","22","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05a6e*","Neco Williams","NOT","D","246","W (Thu)","NOT 2<br/>@BRF 3 F","2","2","18%","228.98","12%","-6.4%","1","0","27","0","0.0","0","0","0","0","1","2","0","0","1","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","258","W (Thu)","NOT 2<br/>@BRF 3 F","2","2","0%","1146.93","3%","-0.5%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spx*","Tahith Chong","LUT","M","321","W (Thu)","LUT 1<br/>@BUR 1 F","2","2","16%","256","2%","-0.1%","1","0","25","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*061vj*","Kieffer Moore","BOU","F","377","W (Thu)","LIV 4<br/>@BOU 0 F","2","2","0%","1158.6","0%","0%","1","0","6","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","336","W (Thu)","LUT 1<br/>@BUR 1 F","2","2","0%","-","0%","0%","1","0","6","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","F","88","Adam","LIV 4<br/>@BOU 0 F","1.5","1.5","100%","25.28","99%","+0.4%","1","1","63","0","0.0","0","0","1","1","0","0","0","0","0","0","0","1"
"*06ex4*","Josko Gvardiol","MCI","D","168","W (Thu)","MCI 3<br/>@NEW 2 F","1.5","1.5","79%","73.73","80%","-0.3%","1","1","90","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","250","W (Thu)","TOT 2<br/>@MUN 2 F","1.5","1.5","0%","1141.3","7%","-2.6%","1","1","62","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y6*","Ryan Yates","NOT","M","253","W (Thu)","NOT 2<br/>@BRF 3 F","1.5","1.5","0%","1174.93","2%","+0.4%","1","1","61","0","0.0","0","0","2","0","1","1","0","0","1","0","0","0"
"*068se*","Jhon Duran","AVL","F","305","W (Thu)","AVL 0<br/>@EVE 0 F","1.5","1.5","1%","1066.13","2%","0%","1","0","25","0","0.0","0","0","4","1","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","392","W (Thu)","TOT 2<br/>@MUN 2 F","1.5","1.5","0%","-","1%","0%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trt*","Andrew Omobamidele","NOT","D","460","W (Thu)","NOT 2<br/>@BRF 3 F","1.5","1.5","0%","-","0%","+0.2%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","462","W (Thu)","TOT 2<br/>@MUN 2 F","1.25","1.25","0%","-","8%","+7.7%","1","0","4","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","442","W (Thu)","LUT 1<br/>@BUR 1 F","1.25","1.25","1%","1136.48","0%","+0.1%","1","1","88","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","257","Adam","WHU 2<br/>@SHU 2 F","1","1","0%","-","27%","+15.9%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*05ohc*","Sergio Reguilon","BRF","D","325","W (Thu)","NOT 2<br/>@BRF 3 F","1","1","8%","313.77","11%","+3.5%","1","0","15","0","0.0","0","0","1","0","0","3","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","410","W (Thu)","FUL 0<br/>@CHE 1 F","1","1","23%","170.88","6%","+0.1%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kg*","Max Aarons","BOU","D","372","W (Thu)","LIV 4<br/>@BOU 0 F","1","1","0%","1148.2","3%","0%","1","1","86","0","0.0","0","0","0","0","1","3","0","0","1","0","0","0"
"*06exa*","Matheus Franca","CRY","F","412","W (Thu)","CRY 0<br/>@ARS 5 F","1","1","9%","312.12","2%","0%","1","0","13","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","F","245","W (Thu)","LUT 1<br/>@BUR 1 F","1","1","0%","1139.13","1%","-0.5%","1","0","5","0","0.0","0","0","0","0","1","0","0","0","1","1","0","0"
"*06c63*","Jordan Clark","LUT","M","449","W (Thu)","LUT 1<br/>@BUR 1 F","1","1","2%","1115.53","1%","+0.3%","1","1","73","0","0.0","0","0","2","0","0","2","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","426","W (Thu)","CRY 0<br/>@ARS 5 F","1","1","1%","1102.96","1%","0%","1","0","13","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trd*","Shandon Baptiste","BRF","M","333","W (Thu)","NOT 2<br/>@BRF 3 F","1","1","0%","1106.65","1%","0%","1","0","15","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051l4*","Rhys Norrington-Davies","SHU","D","468","W (Thu)","WHU 2<br/>@SHU 2 F","1","1","0%","1127.6","0%","0%","1","0","9","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ow*","David Ozoh","CRY","M","461","W (Thu)","CRY 0<br/>@ARS 5 F","1","1","0%","-","0%","0%","1","0","21","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhi*","Owen Beck","LIV","D","463","W (Thu)","LIV 4<br/>@BOU 0 F","1","1","0%","-","0%","+0.1%","1","0","6","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ib6*","Tawanda Chirewa","WOL","M","465","W (Thu)","WOL 0<br/>@BHA 0 F","1","1","0%","-","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","173","W (Thu)","MCI 3<br/>@NEW 2 F","0.5","0.5","1%","1131.23","26%","-1.5%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*02lnn*","Oliver Norwood","SHU","M","165","W (Thu)","WHU 2<br/>@SHU 2 F","0.5","0.5","13%","279.79","15%","-1.3%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","268","W (Thu)","AVL 0<br/>@EVE 0 F","0.5","0.5","0%","-","6%","-1.1%","1","0","26","0","0.0","0","0","0","0","2","1","0","0","2","1","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","395","W (Thu)","CRY 0<br/>@ARS 5 F","0.5","0.5","0%","1118.6","1%","-0.5%","1","1","75","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","471","W (Thu)","NOT 2<br/>@BRF 3 F","0.5","0.5","1%","1141.4","1%","+0.1%","1","0","1","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*066si*","Alfie Gilchrist","CHE","D","459","W (Thu)","FUL 0<br/>@CHE 1 F","0.5","0.5","0%","1095.6","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","472","W (Thu)","LIV 4<br/>@BOU 0 F","0.5","0.5","0%","-","0%","0%","1","0","1","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05omu*","Ruben Dias","MCI","D","261","W (Thu)","MCI 3<br/>@NEW 2 F","0.25","0.25","98%","68.99","78%","+3.3%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M","12","dsb_ff","WHU 2<br/>@SHU 2 F","0","0","100%","32.5","100%","0%","1","1","90","0","0.0","0","0","4","0","2","1","0","0","2","1","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","11","deceptiv","LIV 4<br/>@BOU 0 F","0","0","100%","7.78","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqp*","Mohamed Salah","LIV","F","1","Vroom","LIV 4<br/>@BOU 0 F","0","0","100%","2.86","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v9d*","Son Heung-Min","TOT","F","3","deceptiv","TOT 2<br/>@MUN 2 F","0","0","100%","11.7","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vq*","Erling Haaland","MCI","F","7","dsb_ff","MCI 3<br/>@NEW 2 F","0","0","100%","1.12","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M","22","Vroom","TOT 2<br/>@MUN 2 F","0","0","100%","44.09","100%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","38","Maddihat","TOT 2<br/>@MUN 2 F","0","0","100%","15.78","99%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","34","Kish123","LIV 4<br/>@BOU 0 F","0","0","100%","33.73","99%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qr9*","Morgan Gibbs-White","NOT","M","25","deceptiv","NOT 2<br/>@BRF 3 F","0","0","100%","43.33","99%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u94*","Michael Olise","CRY","M","66","avitek","CRY 0<br/>@ARS 5 F","0","0","100%","56.25","99%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","161","XXX","MCI 3<br/>@NEW 2 F","0","0","100%","15.01","98%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","50","Kish123","WOL 0<br/>@BHA 0 F","0","0","100%","19.36","97%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm0*","Christopher Nkunku","CHE","F","383","Vroom","FUL 0<br/>@CHE 1 F","0","0","98%","43.88","95%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0647t*","Lucas Paqueta","WHU","M","45","XXX","WHU 2<br/>@SHU 2 F","0","0","100%","51.95","94%","-5.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","199","Vroom","LIV 4<br/>@BOU 0 F","0","0","100%","30.96","93%","+4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm1*","Nicolas Jackson","CHE","F","52","Pancake","FUL 0<br/>@CHE 1 F","0","0","99%","48.97","90%","-6.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","120","dsb_ff","MCI 3<br/>@NEW 2 F","0","0","100%","49.18","89%","-5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o6h*","Kai Havertz","ARS","F","137","XXX","CRY 0<br/>@ARS 5 F","0","0","100%","44.91","89%","-1.5%","1","1","68","0","0.0","0","0","0","0","1","2","0","0","1","0","0","1"
"*02oq6*","Luke Shaw","MUN","D","248","avitek","TOT 2<br/>@MUN 2 F","0","0","100%","39.22","87%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","132","Pancake","FUL 0<br/>@CHE 1 F","0","0","100%","57.7","83%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm0*","Lucas Digne","AVL","D","63","Vroom","AVL 0<br/>@EVE 0 F","0","0","45%","140.37","83%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fv8*","Mohammed Kudus","WHU","M","49","XXX","WHU 2<br/>@SHU 2 F","0","0","0%","-","82%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","31","dsb_ff","WOL 0<br/>@BHA 0 F","0","0","4%","383.87","80%","-2.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","42","Kish123","NOT 2<br/>@BRF 3 F","0","0","42%","145.13","79%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0554i*","Joelinton","NEW","M","115","4b. DcbB","MCI 3<br/>@NEW 2 F","0","0","100%","65.58","77%","-14%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","217","dsb_ff","MCI 3<br/>@NEW 2 F","0","0","88%","107.75","76%","-8.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","30","W (Thu)","NOT 2<br/>@BRF 3 F","0","0","100%","40.27","72%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","F","92","Adam","CRY 0<br/>@ARS 5 F","0","0","18%","222.73","69%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uor*","Yoane Wissa","BRF","F","71","W (Thu)","NOT 2<br/>@BRF 3 F","0","0","76%","120.85","68%","-18.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","FUL","M","89","Adam","FUL 0<br/>@CHE 1 F","0","0","94%","95.62","68%","-15.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","185","W (Thu)","AVL 0<br/>@EVE 0 F","0","0","93%","107.36","67%","-7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sgc*","Jordan Ayew","CRY","F","68","W (Thu)","CRY 0<br/>@ARS 5 F","0","0","58%","131.28","64%","-9.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","103","W (Thu)","LIV 4<br/>@BOU 0 F","0","0","75%","128.35","63%","-5.6%","1","0","6","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0642l*","Casemiro","MUN","M","241","avitek","TOT 2<br/>@MUN 2 F","0","0","99%","67.85","61%","+3.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
