"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*03sgc*","Jordan Ayew","CRY","F","60","W (Tue)","BRF 1<br/>@CRY 3 F","15.5","15.5","58%","131.26","74%","+2.2%","1","1","88","0","0.0","1","1","1","0","2","3","0","0","2","0","0","0"
"*0524k*","Rodri","MCI","M","54","Vroom","SHU 0<br/>@MCI 2 F","15","15","99%","54.39","99%","+0.3%","1","1","90","1","1.0","0","1","4","1","0","1","0","0","0","1","0","1"
"*06cm1*","Nicolas Jackson","CHE","F","47","Pancake","CHE 3<br/>@LUT 2 F","15","15","99%","48.97","97%","-0.6%","1","1","90","0","0.0","1","1","2","2","3","2","0","0","3","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D","160","Maddihat","BHA 0<br/>@WHU 0 F","14.75","14.75","100%","43","96%","+8.9%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","1"
"*067yv*","Cody Gakpo","LIV","F","134","Pancake","NEW 2<br/>@LIV 4 F","14","14","100%","26.85","88%","+0.4%","1","0","25","1","1.0","0","1","2","2","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","189","W (Tue)","EVE 0<br/>@WOL 3 F","14","14","6%","363","30%","-2.4%","1","1","84","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*02lv9*","James Milner","BHA","M","207","W (Tue)","BHA 0<br/>@WHU 0 F","14","14","4%","381.99","4%","+1.4%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","1","0","1"
"*0646f*","Alexander Isak","NEW","F","49","avitek","NEW 2<br/>@LIV 4 F","13.5","13.5","100%","19.91","100%","+0.4%","1","1","90","1","1.0","0","1","1","1","0","0","0","0","0","1","0","0"
"*04y92*","Bukayo Saka","ARS","M","2","Adam","ARS 1<br/>@FUL 2 F","13","13","100%","4.26","100%","0%","1","1","90","1","1.0","0","1","3","1","1","1","0","0","1","0","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","215","W (Tue)","BHA 0<br/>@WHU 0 F","13","13","1%","1144.9","12%","+0.2%","1","1","90","0","0.0","0","0","0","0","0","2","0","0","0","0","0","1"
"*06fy7*","Nicolas Dominguez","NOT","M","223","W (Tue)","MUN 1<br/>@NOT 2 F","13","13","0%","-","4%","+0.6%","1","1","78","1","1.0","0","1","3","1","0","0","0","0","0","0","0","0"
"*060wh*","Alejandro Garnacho","MUN","M","102","Kish123","MUN 1<br/>@NOT 2 F","12.5","12.5","85%","112.18","89%","+7.8%","1","1","90","0","0.0","1","1","2","0","3","0","1","0","6","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","152","W (Tue)","BRF 1<br/>@CRY 3 F","12.5","12.5","4%","376.33","44%","+0.1%","1","1","90","0","0.0","1","1","0","0","0","1","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","252","W (Tue)","BHA 0<br/>@WHU 0 F","12.5","12.5","0%","-","11%","+9.9%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","1"
"*062cn*","Julian Alvarez","MCI","F","7","dsb_ff","SHU 0<br/>@MCI 2 F","12","12","100%","58.1","100%","0%","1","1","90","1","1.0","0","1","4","1","0","1","0","0","0","0","0","1"
"*052h5*","Gabriel Martinelli","ARS","M","44","4b. DcbB","ARS 1<br/>@FUL 2 F","12","12","100%","12.83","100%","0%","1","1","66","0","0.0","0","0","4","1","0","2","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","F","76","Adam","NEW 2<br/>@LIV 4 F","12","12","100%","25.28","99%","+0.2%","1","1","63","0","0.0","0","0","1","1","3","1","1","0","6","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","27","dsb_ff","EVE 0<br/>@WOL 3 F","12","12","4%","383.7","83%","+0.1%","1","1","90","0","0.0","1","1","3","2","2","3","0","0","2","2","0","1"
"*062a9*","Sven Botman","NEW","D","206","Maddihat","NEW 2<br/>@LIV 4 F","11.75","11.75","99%","82.66","86%","-4.8%","1","1","90","1","1.0","0","1","1","1","1","0","0","0","1","0","0","0"
"*04fk6*","Bernardo Silva","MCI","M","29","Vroom","SHU 0<br/>@MCI 2 F","11.5","11.5","100%","58.46","100%","0%","1","1","90","0","0.0","0","0","1","1","0","0","0","0","0","0","0","1"
"*0649j*","Manuel Akanji","MCI","D","208","dsb_ff","SHU 0<br/>@MCI 2 F","11.5","11.5","88%","107.75","85%","+2.2%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","1"
"*0328q*","Tom Cairney","FUL","M","144","Vroom","ARS 1<br/>@FUL 2 F","11.5","11.5","0%","1180.6","18%","-6.3%","1","1","88","0","0.0","1","1","1","1","3","1","1","0","6","0","0","0"
"*03ybi*","Marcus Rashford","MUN","F","86","Maddihat","MUN 1<br/>@NOT 2 F","11","11","100%","7.82","99%","+1.2%","1","1","90","1","1.0","0","1","1","1","0","1","0","0","0","1","0","0"
"*03rzp*","Antonee Robinson","FUL","D","55","deceptiv","ARS 1<br/>@FUL 2 F","11","11","83%","116.1","92%","-1.5%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*04mqv*","Emerson","WHU","D","115","Pancake","BHA 0<br/>@WHU 0 F","11","11","11%","292.84","54%","+14.3%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","0","0","1"
"*04ug0*","Sean Longstaff","NEW","M","170","W (Tue)","NEW 2<br/>@LIV 4 F","11","11","1%","1131.23","28%","-8.2%","1","1","90","0","0.0","1","1","0","0","1","1","1","0","4","1","0","0"
"*043qy*","Lewis Cook","BOU","M","127","XXX","BOU 1<br/>@TOT 3 F","11","11","0%","-","24%","-2.4%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062h9*","Luis Sinisterra","BOU","F","186","deceptiv","BOU 1<br/>@TOT 3 F","11","11","0%","-","13%","+8%","1","1","60","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*067yu*","Facundo Buonanotte","BHA","M","278","W (Tue)","BHA 0<br/>@WHU 0 F","11","11","14%","275.48","12%","-1.5%","1","1","73","0","0.0","0","0","2","1","3","2","0","0","3","0","0","1"
"*06cmm*","Dominik Szoboszlai","LIV","M","30","Kish123","NEW 2<br/>@LIV 4 F","10.5","10.5","100%","33.73","100%","+0.1%","1","1","63","0","0.0","0","0","3","0","1","0","0","0","1","0","0","0"
"*050jq*","Marc Guehi","CRY","D","177","W (Tue)","BRF 1<br/>@CRY 3 F","10.5","10.5","52%","136.57","55%","-2.1%","1","1","90","0","0.0","1","1","0","0","2","0","0","0","2","0","0","0"
"*06c6c*","Elijah Adebayo","LUT","F","143","avitek","CHE 3<br/>@LUT 2 F","10.5","10.5","18%","227.37","26%","-0.4%","1","1","90","1","1.0","0","1","3","1","1","1","0","0","1","1","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","150","W (Tue)","CHE 3<br/>@LUT 2 F","10.5","10.5","1%","1108.46","7%","-1.9%","1","0","45","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*04mcg*","Ben Johnson","WHU","D","402","W (Tue)","BHA 0<br/>@WHU 0 F","10.5","10.5","0%","-","1%","+1.2%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","1","0","1"
"*056ir*","Adam Webster","BHA","D","372","W (Tue)","BHA 0<br/>@WHU 0 F","10.25","10.25","7%","343.06","3%","+0.3%","1","1","73","0","0.0","0","0","1","0","1","0","0","0","1","0","0","1"
"*04fk1*","Pascal Gross","BHA","M","6","XXX","BHA 0<br/>@WHU 0 F","10","10","100%","36.28","100%","0%","1","1","90","0","0.0","0","0","5","1","0","0","0","0","0","0","0","1"
"*04qr9*","Morgan Gibbs-White","NOT","M","22","deceptiv","MUN 1<br/>@NOT 2 F","10","10","100%","43.33","99%","+0.4%","1","1","90","1","1.0","0","1","1","1","1","1","1","0","4","1","0","0"
"*061ya*","Brennan Johnson","TOT","F","97","deceptiv","BOU 1<br/>@TOT 3 F","10","10","92%","98.83","90%","-0.4%","1","1","81","0","0.0","1","1","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","158","W (Tue)","SHU 0<br/>@MCI 2 F","10","10","84%","114.88","90%","+5.2%","1","1","90","0","0.0","0","0","3","0","0","2","0","0","0","0","0","1"
"*05rb8*","Moises Caicedo","CHE","M","199","W (Tue)","CHE 3<br/>@LUT 2 F","10","10","91%","101.42","51%","+0.4%","1","1","90","0","0.0","0","0","0","0","3","1","0","0","3","0","0","0"
"*05n07*","Pedro Porro","TOT","D","19","dsb_ff","BOU 1<br/>@TOT 3 F","9.75","9.75","100%","52.15","100%","0%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","173","W (Tue)","BUR 2<br/>@AVL 3 F","9.5","9.5","9%","321.34","11%","+1.3%","1","1","73","0","0.0","1","1","0","0","2","0","0","0","2","1","0","0"
"*068se*","Jhon Duran","AVL","F","308","W (Tue)","BUR 2<br/>@AVL 3 F","9.5","9.5","1%","1066.13","2%","-0.1%","1","0","7","0","0.0","0","0","0","0","1","1","0","0","1","1","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","167","Vroom","SHU 0<br/>@MCI 2 F","9","9","79%","73.72","80%","+7.4%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","1"
"*049tq*","Dominic Calvert-Lewin","EVE","F","118","Adam","EVE 0<br/>@WOL 3 F","9","9","82%","115.08","79%","-1%","1","1","73","0","0.0","0","0","1","0","2","1","0","0","2","1","0","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","217","W (Tue)","EVE 0<br/>@WOL 3 F","9","9","3%","382.04","20%","+3.7%","1","1","72","0","0.0","0","0","1","0","1","1","1","0","4","0","0","1"
"*06f81*","Edson Alvarez","WHU","M","212","W (Tue)","BHA 0<br/>@WHU 0 F","9","9","7%","327.38","12%","+0.2%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","1"
"*067ys*","Jack Hinshelwood","BHA","M","227","W (Tue)","BHA 0<br/>@WHU 0 F","9","9","0%","-","8%","+4%","1","1","90","0","0.0","0","0","3","2","0","0","0","0","0","0","0","1"
"*03rxb*","Angelo Ogbonna","WHU","D","342","W (Tue)","BHA 0<br/>@WHU 0 F","9","9","0%","1103.6","1%","+0.9%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","1"
"*04agz*","Declan Rice","ARS","M","50","dsb_ff","ARS 1<br/>@FUL 2 F","8.5","8.5","99%","49.39","99%","-0.1%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","104","W (Tue)","ARS 1<br/>@FUL 2 F","8.5","8.5","29%","144.85","64%","-1.2%","1","1","90","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","216","avitek","MUN 1<br/>@NOT 2 F","8.5","8.5","76%","122.26","47%","+3.9%","1","1","90","0","0.0","0","0","2","1","1","1","1","0","4","0","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","9","deceptiv","NEW 2<br/>@LIV 4 F","8","8","100%","7.78","100%","0%","1","1","90","0","0.0","0","0","3","0","0","1","1","0","3","0","0","0"
"*05r9b*","Martin Odegaard","ARS","M","18","avitek","ARS 1<br/>@FUL 2 F","8","8","100%","8.52","100%","0%","1","1","90","0","0.0","0","0","2","0","1","2","0","0","1","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M","10","dsb_ff","BHA 0<br/>@WHU 0 F","8","8","100%","32.5","100%","0%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","1","0","1"
"*0554i*","Joelinton","NEW","M","103","4b. DcbB","NEW 2<br/>@LIV 4 F","8","8","100%","65.58","91%","+0.5%","1","1","81","0","0.0","0","0","0","0","3","1","1","0","6","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","95","Adam","EVE 0<br/>@WOL 3 F","8","8","8%","332.69","65%","+6.1%","1","1","79","0","0.0","0","0","1","0","0","0","0","0","0","0","0","1"
"*05yg5*","Toti","WOL","D","198","W (Tue)","EVE 0<br/>@WOL 3 F","7.75","7.75","0%","1227.2","7%","+2.9%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","0","0","1"
"*05tr5*","Mads Roerslev","BRF","D","295","W (Tue)","BRF 1<br/>@CRY 3 F","7.75","7.75","0%","1105.43","3%","-0.8%","1","1","62","0","0.0","1","1","0","0","1","1","0","0","1","0","0","0"
"*05gcx*","Josh Brownhill","BUR","M","72","W (Tue)","BUR 2<br/>@AVL 3 F","7.5","7.5","85%","111.14","70%","-1%","1","1","90","0","0.0","0","0","2","1","0","1","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","276","W (Tue)","NEW 2<br/>@LIV 4 F","7.5","7.5","0%","1188.6","12%","+3.5%","1","1","74","0","0.0","0","0","2","0","3","2","1","0","6","0","0","0"
"*05trk*","Saman Ghoddos","BRF","F","250","W (Tue)","BRF 1<br/>@CRY 3 F","7.5","7.5","0%","-","4%","+0.8%","1","1","90","0","0.0","0","0","2","1","1","1","1","0","4","0","0","0"
"*03fgo*","Dominic Solanke","BOU","F","17","4b. DcbB","BOU 1<br/>@TOT 3 F","7","7","88%","107.93","99%","+0.1%","1","1","90","0","0.0","0","0","9","2","3","1","0","0","3","0","0","0"
"*051k8*","Conor Gallagher","CHE","M","38","Maddihat","CHE 3<br/>@LUT 2 F","7","7","59%","137.81","94%","-0.1%","1","1","90","0","0.0","0","0","2","1","6","1","0","0","6","0","0","0"
"*02lp9*","Kyle Walker","MCI","D","140","Kish123","SHU 0<br/>@MCI 2 F","7","7","73%","119.33","93%","-0.2%","1","1","67","0","0.0","0","0","2","0","2","0","0","0","2","0","0","1"
"*02oq8*","James Ward-Prowse","WHU","M","14","Pancake","BHA 0<br/>@WHU 0 F","7","7","2%","291.99","85%","+0.1%","1","1","90","0","0.0","0","0","1","1","0","0","0","0","0","0","0","1"
"*05oyq*","Said Benrahma","WHU","M","236","Adam","BHA 0<br/>@WHU 0 F","7","7","96%","93.93","45%","+8.4%","1","1","72","0","0.0","0","0","1","0","0","0","0","0","0","0","0","1"
"*04tzt*","Jefferson Lerma","CRY","M","138","W (Tue)","BRF 1<br/>@CRY 3 F","7","7","13%","287.99","35%","-0.7%","1","1","90","0","0.0","0","0","2","1","4","0","0","0","4","1","0","0"
"*05gcp*","Tomas Soucek","WHU","M","51","dsb_ff","BHA 0<br/>@WHU 0 F","6.5","6.5","59%","136.69","88%","+2%","1","1","90","0","0.0","0","0","1","0","0","1","0","0","0","1","0","1"
"*038ze*","Alex Iwobi","FUL","M","73","Adam","ARS 1<br/>@FUL 2 F","6.5","6.5","94%","95.61","84%","-4.8%","1","1","71","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","126","W (Tue)","BRF 1<br/>@CRY 3 F","6.5","6.5","1%","1145.96","38%","+2.9%","1","1","85","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05tre*","Vitaly Janelt","BRF","M","107","W (Tue)","BRF 1<br/>@CRY 3 F","6.5","6.5","2%","1120.15","35%","+3.1%","1","1","79","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0427d*","James Tarkowski","EVE","D","24","XXX","EVE 0<br/>@WOL 3 F","6.25","6.25","94%","94.54","98%","+0.4%","1","1","90","0","0.0","0","0","1","0","3","1","1","0","6","0","0","0"
"*05g2o*","Joao Pedro","BHA","F","36","Maddihat","BHA 0<br/>@WHU 0 F","6","6","99%","71.69","98%","+3%","1","1","90","0","0.0","0","0","2","1","0","0","0","0","0","0","0","1"
"*05tr8*","Christian Norgaard","BRF","M","105","W (Tue)","BRF 1<br/>@CRY 3 F","6","6","19%","219.2","58%","-1.7%","1","1","66","0","0.0","0","0","1","1","2","0","0","0","2","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","268","Kish123","BOU 1<br/>@TOT 3 F","6","6","55%","132.63","28%","+3.7%","1","1","45","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*05w9m*","Emerson Royal","TOT","D","302","W (Tue)","BOU 1<br/>@TOT 3 F","6","6","29%","149.17","24%","-1.4%","1","1","90","0","0.0","0","0","1","1","1","3","1","0","4","0","0","0"
"*05gvx*","Armando Broja","CHE","F","320","W (Tue)","CHE 3<br/>@LUT 2 F","6","6","1%","1141.8","13%","+6.1%","1","1","61","0","0.0","0","0","1","1","1","2","0","0","1","0","0","0"
"*068yd*","Joao Gomes","WOL","M","184","W (Tue)","EVE 0<br/>@WOL 3 F","6","6","2%","1118.24","12%","+1.4%","1","1","84","0","0.0","0","0","1","1","1","2","0","0","1","1","0","1"
"*04gpx*","Dara O'Shea","BUR","D","176","W (Tue)","BUR 2<br/>@AVL 3 F","6","6","1%","1148.64","8%","0%","1","1","90","0","0.0","1","1","1","0","1","0","0","0","1","0","0","0"
"*02opy*","Adam Lallana","BHA","M","328","W (Tue)","BHA 0<br/>@WHU 0 F","6","6","1%","1160.8","1%","-0.2%","1","0","15","0","0.0","0","0","2","2","0","0","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","120","W (Tue)","ARS 1<br/>@FUL 2 F","5.75","5.75","99%","79.45","94%","+0.9%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*037mo*","Willian","FUL","F","91","W (Tue)","ARS 1<br/>@FUL 2 F","5.5","5.5","85%","107.66","73%","-2.2%","1","1","78","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*062h8*","Moussa Niakhate","NOT","D","383","W (Tue)","MUN 1<br/>@NOT 2 F","5.5","5.5","0%","1162.77","1%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k0*","John McGinn","AVL","M","31","Kish123","BUR 2<br/>@AVL 3 F","5","5","64%","130.6","92%","+0.2%","1","1","90","0","0.0","0","0","2","1","3","1","1","0","6","0","0","0"
"*063hu*","Amadou Onana","EVE","M","153","W (Tue)","EVE 0<br/>@WOL 3 F","5","5","13%","280.96","29%","-0.3%","1","1","90","0","0.0","0","0","1","0","3","1","0","0","3","0","0","0"
"*02lnn*","Oliver Norwood","SHU","M","155","W (Tue)","SHU 0<br/>@MCI 2 F","5","5","13%","279.6","16%","-1.4%","1","1","90","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","291","W (Tue)","BOU 1<br/>@TOT 3 F","5","5","42%","141.16","16%","-0.6%","1","0","31","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05r34*","Amad Diallo","MUN","F","426","W (Tue)","MUN 1<br/>@NOT 2 F","5","5","1%","1117.84","2%","+0.5%","1","0","35","0","0.0","0","0","1","1","0","1","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","78","avitek","EVE 0<br/>@WOL 3 F","4.75","4.75","4%","385.94","81%","+1.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","283","W (Tue)","MUN 1<br/>@NOT 2 F","4.75","4.75","1%","1114.71","3%","+0.5%","1","1","86","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*0635j*","Chris Richards","CRY","D","345","W (Tue)","BRF 1<br/>@CRY 3 F","4.75","4.75","0%","1140.6","2%","+0.7%","1","1","90","0","0.0","0","0","0","0","1","1","0","0","1","0","0","0"
"*05gcr*","Bruno Fernandes","MUN","M","12","4b. DcbB","MUN 1<br/>@NOT 2 F","4.5","4.5","100%","3.53","100%","0%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS","F","114","W (Tue)","ARS 1<br/>@FUL 2 F","4.5","4.5","51%","138.05","65%","+2.7%","1","1","90","0","0.0","0","0","2","1","1","3","0","0","1","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","330","Maddihat","BUR 2<br/>@AVL 3 F","4.5","4.5","87%","111.03","61%","-5.1%","1","1","90","0","0.0","0","0","2","0","0","2","1","0","3","0","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","162","W (Tue)","SHU 0<br/>@MCI 2 F","4.5","4.5","0%","1193.43","6%","+0.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
