"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*03jly*","Andreas Pereira","FUL","M","92","Pancake","MUN 1<br/>@FUL 0 F","15","15","98%","75.61","79%","-0.9%","1","1","80","0","0.0","0","0","1","0","0","1","0","0","0","0","0","0"
"*056mf*","Neal Maupay","BRF","F","173","W (Thu)","WHU 2<br/>@BRF 3 F","15","15","1%","1151.53","11%","+6.6%","1","1","90","1","1.0","0","1","3","1","1","3","0","0","1","0","0","0"
"*0637b*","Orel Mangala","NOT","M","200","W (Thu)","AVL 0<br/>@NOT 2 F","15","15","0%","-","2%","+0.1%","1","1","90","1","1.0","0","1","1","1","0","0","0","0","0","0","0","1"
"*05ue7*","Frank Onyeka","BRF","M","195","W (Thu)","WHU 2<br/>@BRF 3 F","15","15","0%","-","1%","+0.3%","1","1","90","0","0.0","1","1","3","1","0","2","0","0","0","2","0","0"
"*062h8*","Moussa Niakhate","NOT","D","356","W (Thu)","AVL 0<br/>@NOT 2 F","15","15","0%","1162.77","0%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*05u1m*","Nathan Collins","BRF","D","61","W (Thu)","WHU 2<br/>@BRF 3 F","14.75","14.75","5%","349.1","59%","+15.4%","1","1","90","1","1.0","0","1","1","1","0","0","0","0","0","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M","12","dsb_ff","WHU 2<br/>@BRF 3 F","14.5","14.5","100%","32.51","100%","0%","1","1","90","1","1.0","0","1","2","1","2","0","0","0","2","0","0","0"
"*03vll*","Michail Antonio","WHU","F","90","Pancake","WHU 2<br/>@BRF 3 F","14.5","14.5","41%","144.07","68%","-2.2%","1","1","63","0","0.0","1","1","1","0","1","2","0","0","1","0","0","0"
"*044ej*","Johann Gudmundsson","BUR","M","199","W (Thu)","CRY 2<br/>@BUR 0 F","14.5","14.5","9%","321.43","6%","+0.2%","1","1","88","0","0.0","0","0","3","0","1","1","0","0","1","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","94","4b. DcbB","MUN 1<br/>@FUL 0 F","14.25","14.25","99%","79.86","93%","+0.4%","1","1","90","0","0.0","0","0","3","0","2","0","1","0","5","0","0","1"
"*03dyl*","Jeffrey Schlupp","CRY","M","126","W (Thu)","CRY 2<br/>@BUR 0 F","14","14","6%","358.17","21%","+2%","1","1","69","1","1.0","0","1","1","1","2","1","0","0","2","0","0","1"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","315","W (Thu)","WOL 1<br/>@SHU 2 F","14","14","0%","-","5%","+0.2%","1","0","28","1","1.0","0","1","1","1","0","1","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","192","Adam","ARS 0<br/>@NEW 1 F","13.5","13.5","0%","1141.2","24%","-10.7%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","1"
"*058vb*","Cameron Archer","SHU","F","170","W (Thu)","WOL 1<br/>@SHU 2 F","13.5","13.5","1%","1150.32","9%","+0.9%","1","1","90","1","1.0","0","1","2","1","0","1","0","0","0","0","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","87","XXX","LIV 1<br/>@LUT 1 F","13.25","13.25","100%","7.78","100%","0%","1","1","90","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*03dx3*","Kieran Trippier","NEW","D","4","deceptiv","ARS 0<br/>@NEW 1 F","13","13","100%","11.57","100%","0%","1","1","90","0","0.0","0","0","0","0","3","0","0","0","3","0","0","1"
"*04mdn*","Anthony Gordon","NEW","M","26","4b. DcbB","ARS 0<br/>@NEW 1 F","13","13","71%","128.44","96%","0%","1","1","90","1","1.0","0","1","2","1","1","0","1","0","4","1","0","1"
"*03r93*","Joseph Gomez","LIV","D","152","Pancake","LIV 1<br/>@LUT 1 F","12.75","12.75","1%","1125.87","34%","+17.8%","1","1","66","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*062ci*","Kaoru Mitoma","BHA","M","17","Kish123","BHA 1<br/>@EVE 1 F","12.5","12.5","100%","19.36","100%","0%","1","1","90","0","0.0","0","0","2","1","1","1","0","0","1","1","0","0"
"*02ln2*","Jonny Evans","MUN","D","223","W (Thu)","MUN 1<br/>@FUL 0 F","12.25","12.25","0%","1141.3","7%","-0.3%","1","1","90","0","0.0","0","0","1","0","2","0","0","0","2","0","0","1"
"*05yld*","Luis Diaz","LIV","F","79","Adam","LIV 1<br/>@LUT 1 F","12","12","100%","25.28","100%","-0.1%","1","0","6","1","1.0","0","1","1","1","1","0","0","0","1","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","162","W (Thu)","BOU 1<br/>@MCI 6 F","12","12","88%","107.73","90%","+4.8%","1","1","90","1","1.0","0","1","1","1","0","2","0","0","0","0","0","0"
"*03sgc*","Jordan Ayew","CRY","F","53","Vroom","CRY 2<br/>@BUR 0 F","12","12","58%","131.25","76%","+7.9%","1","1","90","0","0.0","1","1","1","0","0","3","1","0","3","0","0","1"
"*04adp*","Aaron Wan-Bissaka","MUN","D","169","XXX","MUN 1<br/>@FUL 0 F","12","12","80%","123.71","68%","+14.4%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*062h9*","Luis Sinisterra","BOU","F","267","W (Thu)","BOU 1<br/>@MCI 6 F","12","12","0%","-","4%","-1.1%","1","0","17","1","1.0","0","1","1","1","1","0","0","0","1","0","0","0"
"*04spx*","Tahith Chong","LUT","M","264","W (Thu)","LIV 1<br/>@LUT 1 F","12","12","16%","255.87","3%","-0.1%","1","0","28","1","1.0","0","1","1","1","1","4","0","0","1","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","20","Pancake","WHU 2<br/>@BRF 3 F","11.5","11.5","83%","116.69","98%","0%","1","1","77","0","0.0","1","1","0","0","3","1","0","0","3","0","0","0"
"*06dq8*","Moussa Diaby","AVL","F","16","Vroom","AVL 0<br/>@NOT 2 F","11.5","11.5","98%","49.16","97%","0%","1","1","90","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","254","W (Thu)","LIV 1<br/>@LUT 1 F","11.5","11.5","14%","274.7","7%","-0.1%","1","0","23","0","0.0","1","1","1","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","SHU","M","182","W (Thu)","WOL 1<br/>@SHU 2 F","11.5","11.5","0%","1148.2","4%","-1.5%","1","0","45","0","0.0","1","1","2","0","2","1","0","0","2","0","0","0"
"*04abb*","Phil Foden","MCI","M","14","XXX","BOU 1<br/>@MCI 6 F","11","11","100%","16.45","100%","0%","1","0","45","1","1.0","0","1","2","1","0","1","0","0","0","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","57","4b. DcbB","CHE 4<br/>@TOT 1 F","11","11","2%","371.98","76%","-2.2%","1","1","60","0","0.0","1","1","1","0","1","1","1","0","4","0","0","0"
"*05gcx*","Josh Brownhill","BUR","M","115","W (Thu)","CRY 2<br/>@BUR 0 F","11","11","85%","111.15","40%","-1.4%","1","1","90","0","0.0","0","0","1","1","2","2","0","0","2","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","277","W (Thu)","BOU 1<br/>@MCI 6 F","11","11","0%","-","1%","-0.1%","1","0","4","0","0.0","1","1","0","0","0","0","0","0","0","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","F","7","XXX","WHU 2<br/>@BRF 3 F","10.5","10.5","100%","40.27","100%","+0.1%","1","1","90","0","0.0","0","0","4","1","1","4","0","0","1","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","103","avitek","CHE 4<br/>@TOT 1 F","10.5","10.5","99%","73.22","91%","-1.3%","1","1","57","0","0.0","0","0","2","0","2","2","0","0","2","1","0","0"
"*060wh*","Alejandro Garnacho","MUN","M","239","Kish123","MUN 1<br/>@FUL 0 F","10.5","10.5","85%","112.15","53%","+9.3%","1","1","88","0","0.0","0","0","1","1","2","3","1","0","5","1","0","1"
"*06fxe*","Ryan Gravenberch","LIV","M","244","W (Thu)","LIV 1<br/>@LUT 1 F","10.5","10.5","0%","-","53%","-0.3%","1","1","82","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*05ou8*","Facundo Pellistri","MUN","M","303","W (Thu)","MUN 1<br/>@FUL 0 F","10.5","10.5","0%","1140.18","2%","-0.3%","1","0","26","0","0.0","1","1","1","1","2","0","0","0","2","0","0","0"
"*0329y*","Joel Ward","CRY","D","209","W (Thu)","CRY 2<br/>@BUR 0 F","10","10","2%","1108.32","12%","+1.6%","1","1","69","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1"
"*02lpf*","Ross Barkley","LUT","M","221","W (Thu)","LIV 1<br/>@LUT 1 F","10","10","9%","311.39","8%","+1.3%","1","1","90","0","0.0","0","0","2","1","1","1","0","0","1","0","0","0"
"*061x2*","Darwin Nunez","LIV","F","31","Pancake","LIV 1<br/>@LUT 1 F","9.5","9.5","100%","22.9","100%","+0.1%","1","1","90","0","0.0","0","0","9","3","0","1","0","0","0","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M","28","XXX","CRY 2<br/>@BUR 0 F","9.5","9.5","100%","27.73","99%","+1.1%","1","0","31","0","0.0","1","1","0","0","3","0","0","0","3","0","0","0"
"*050jq*","Marc Guehi","CRY","D","101","avitek","CRY 2<br/>@BUR 0 F","9.5","9.5","52%","136.57","74%","+4.3%","1","1","90","0","0.0","0","0","0","0","1","0","1","0","4","0","0","1"
"*06c5x*","Tom Lockyer","LUT","D","172","W (Thu)","LIV 1<br/>@LUT 1 F","9.5","9.5","38%","147.4","16%","-2.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tig*","Fabian Schar","NEW","D","83","Maddihat","ARS 0<br/>@NEW 1 F","9.25","9.25","99%","69.33","97%","+0.4%","1","1","90","0","0.0","0","0","1","0","0","0","1","0","3","0","0","1"
"*062cn*","Julian Alvarez","MCI","F","10","dsb_ff","BOU 1<br/>@MCI 6 F","9","9","100%","58.11","100%","0%","1","1","70","0","0.0","0","0","2","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","238","Kish123","CHE 4<br/>@TOT 1 F","9","9","33%","151.57","39%","-6.2%","1","0","45","0","0.0","0","0","1","1","1","1","0","0","1","1","0","0"
"*03aqp*","Mohamed Salah","LIV","F","2","Vroom","LIV 1<br/>@LUT 1 F","8","8","100%","2.86","100%","0%","1","1","90","0","0.0","0","0","2","0","0","0","0","0","0","1","0","0"
"*038ze*","Alex Iwobi","FUL","M","163","deceptiv","MUN 1<br/>@FUL 0 F","8","8","94%","95.63","59%","+4.4%","1","1","88","0","0.0","0","0","3","0","1","0","1","0","4","0","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","F","132","W (Thu)","LIV 1<br/>@LUT 1 F","8","8","1%","1108.49","7%","+0.4%","1","1","78","0","0.0","0","0","1","1","1","3","0","0","1","0","0","0"
"*02lv9*","James Milner","BHA","M","294","W (Thu)","BHA 1<br/>@EVE 1 F","8","8","4%","381.99","2%","+0.2%","1","1","78","0","0.0","0","0","0","0","1","0","0","0","1","1","0","0"
"*0554g*","Calvin Bassey","FUL","D","374","W (Thu)","MUN 1<br/>@FUL 0 F","8","8","7%","343.23","2%","+0.1%","1","1","90","0","0.0","0","0","1","1","1","1","0","0","1","0","0","0"
"*051k7*","Reece James","CHE","D","298","Maddihat","CHE 4<br/>@TOT 1 F","7.5","7.5","100%","25.75","99%","+0.2%","1","1","76","0","0.0","0","0","1","0","0","0","0","0","0","1","0","0"
"*0427d*","James Tarkowski","EVE","D","35","Adam","BHA 1<br/>@EVE 1 F","7.5","7.5","94%","94.55","95%","+1.6%","1","1","90","0","0.0","0","0","3","1","1","0","1","0","4","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M","133","Pancake","ARS 0<br/>@NEW 1 F","7.5","7.5","100%","69.8","94%","-1.4%","1","1","62","0","0.0","0","0","0","0","2","0","0","0","2","0","0","1"
"*02yl5*","John Stones","MCI","D","291","4b. DcbB","BOU 1<br/>@MCI 6 F","7.5","7.5","100%","57.7","93%","+6%","1","1","70","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6a*","Alfie Doughty","LUT","M","50","Vroom","LIV 1<br/>@LUT 1 F","7.5","7.5","48%","142.27","65%","-6.3%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gpx*","Dara O'Shea","BUR","D","240","W (Thu)","CRY 2<br/>@BUR 0 F","7.5","7.5","1%","1149.04","4%","+1.7%","1","1","90","0","0.0","0","0","1","1","1","0","0","0","1","0","0","0"
"*02oq3*","Jay Rodriguez","BUR","F","335","W (Thu)","CRY 2<br/>@BUR 0 F","7.5","7.5","2%","383.19","1%","+0.4%","1","1","90","0","0.0","0","0","3","1","1","0","0","0","1","1","0","0"
"*04qr8*","Diogo Jota","LIV","F","73","Adam","LIV 1<br/>@LUT 1 F","7","7","100%","52.5","99%","+1.3%","1","1","65","0","0.0","0","0","2","1","0","1","0","0","0","0","0","0"
"*05tr1*","Ethan Pinnock","BRF","D","27","4b. DcbB","WHU 2<br/>@BRF 3 F","7","7","99%","71.39","98%","+1.6%","1","1","90","0","0.0","0","0","0","0","0","1","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","135","Adam","WOL 1<br/>@SHU 2 F","7","7","19%","216.27","42%","+13.5%","1","1","90","0","0.0","0","0","0","0","1","0","0","0","1","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","204","W (Thu)","AVL 0<br/>@NOT 2 F","7","7","0%","-","15%","-2.4%","1","1","86","0","0.0","0","0","3","1","3","2","0","0","3","2","0","1"
"*05ylj*","Bruno Guimaraes","NEW","M","62","avitek","ARS 0<br/>@NEW 1 F","6.5","6.5","100%","39.32","99%","0%","1","1","90","0","0.0","0","0","1","0","2","3","1","0","5","0","0","1"
"*051k0*","John McGinn","AVL","M","52","Kish123","AVL 0<br/>@NOT 2 F","6.5","6.5","64%","130.58","88%","+3.2%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","201","Pancake","LIV 1<br/>@LUT 1 F","6.5","6.5","94%","105.15","83%","+7.7%","1","1","90","0","0.0","0","0","1","0","3","1","0","0","3","0","0","0"
"*04spw*","James Garner","EVE","M","65","Vroom","BHA 1<br/>@EVE 1 F","6.5","6.5","5%","381.9","62%","+2.2%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*06dqv*","Luca Koleosho","BUR","F","119","W (Thu)","CRY 2<br/>@BUR 0 F","6.5","6.5","0%","1155.68","11%","-0.9%","1","1","77","0","0.0","0","0","4","1","1","1","0","0","1","1","0","0"
"*051kz*","George Baldock","SHU","D","332","W (Thu)","WOL 1<br/>@SHU 2 F","6.5","6.5","5%","352.19","2%","+0.1%","1","1","90","0","0.0","0","0","0","0","3","3","1","0","6","0","0","0"
"*03vlj*","Virgil van Dijk","LIV","D","39","Adam","LIV 1<br/>@LUT 1 F","6.25","6.25","100%","43.73","100%","0%","1","1","90","0","0.0","0","0","1","0","1","0","0","0","1","0","0","0"
"*04u41*","Mateo Kovacic","MCI","M","246","W (Thu)","BOU 1<br/>@MCI 6 F","6","6","89%","109.18","58%","+2.1%","1","1","90","0","0.0","0","0","2","1","4","1","0","0","4","0","0","0"
"*05tre*","Vitaly Janelt","BRF","M","129","W (Thu)","WHU 2<br/>@BRF 3 F","6","6","2%","1120.62","15%","+0.4%","1","1","88","0","0.0","0","0","1","0","1","1","0","0","1","0","0","0"
"*02lsa*","Dan Burn","NEW","D","78","dsb_ff","ARS 0<br/>@NEW 1 F","5.75","5.75","96%","103.56","97%","-1.4%","1","1","45","0","0.0","0","0","0","0","2","0","0","0","2","1","0","0"
"*04agz*","Declan Rice","ARS","M","49","dsb_ff","ARS 0<br/>@NEW 1 F","5.5","5.5","99%","49.39","100%","-0.1%","1","1","90","0","0.0","0","0","2","0","1","1","0","0","1","0","0","0"
"*0414p*","Carlton Morris","LUT","F","60","dsb_ff","LIV 1<br/>@LUT 1 F","5.5","5.5","85%","112.31","85%","-4%","1","1","74","0","0.0","0","0","2","1","1","2","0","0","1","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","147","W (Thu)","MUN 1<br/>@FUL 0 F","5.5","5.5","76%","122.27","59%","+1.6%","1","1","78","0","0.0","0","0","1","0","0","0","0","0","0","0","0","1"
"*05gcs*","Sander Berge","BUR","M","194","W (Thu)","CRY 2<br/>@BUR 0 F","5.5","5.5","19%","216.58","5%","-0.2%","1","1","90","0","0.0","0","0","0","0","1","3","0","0","1","0","0","0"
"*05afe*","Teden Mengi","LUT","D","305","W (Thu)","LIV 1<br/>@LUT 1 F","5.5","5.5","0%","1125.7","0%","+0.1%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v9d*","Son Heung-Min","TOT","F","8","deceptiv","CHE 4<br/>@TOT 1 F","5","5","100%","11.7","100%","0%","1","1","90","0","0.0","0","0","2","2","0","1","0","0","0","1","0","0"
"*043c1*","Oleksandr Zinchenko","ARS","D","142","W (Thu)","ARS 0<br/>@NEW 1 F","5","5","99%","76.57","93%","-3.4%","1","0","16","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oq8*","James Ward-Prowse","WHU","M","18","Pancake","WHU 2<br/>@BRF 3 F","5","5","2%","292.08","85%","0%","1","1","90","0","0.0","0","0","1","0","0","0","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","F","93","W (Thu)","AVL 0<br/>@NOT 2 F","5","5","43%","143.89","66%","+4.4%","1","0","45","0","0.0","0","0","3","0","1","0","0","0","1","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","98","Maddihat","MUN 1<br/>@FUL 0 F","5","5","29%","144.84","65%","+19%","1","1","90","0","0.0","0","0","2","1","2","6","1","0","5","0","0","0"
"*06fhy*","Wilson Odobert","BUR","F","252","W (Thu)","CRY 2<br/>@BUR 0 F","5","5","0%","-","2%","-0.8%","1","0","11","0","0.0","0","0","1","1","0","0","0","0","0","0","0","0"
"*05n07*","Pedro Porro","TOT","D","44","dsb_ff","CHE 4<br/>@TOT 1 F","4.75","4.75","100%","52.16","100%","0%","1","1","90","0","0.0","0","0","1","1","3","3","0","0","3","0","0","0"
"*04e1e*","Ben White","ARS","D","32","Vroom","ARS 0<br/>@NEW 1 F","4.75","4.75","98%","87.22","100%","+0.1%","1","1","72","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","157","W (Thu)","MUN 1<br/>@FUL 0 F","4.75","4.75","10%","307.29","24%","-0.2%","1","1","90","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yg5*","Toti","WOL","D","278","W (Thu)","WOL 1<br/>@SHU 2 F","4.75","4.75","0%","1227.22","4%","+3.1%","1","1","80","0","0.0","0","0","0","0","2","0","0","0","2","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","160","W (Thu)","ARS 0<br/>@NEW 1 F","4.5","4.5","99%","79.43","85%","+0.2%","1","1","90","0","0.0","0","0","0","0","2","2","0","0","2","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","245","Maddihat","MUN 1<br/>@FUL 0 F","4.5","4.5","74%","60.8","85%","-0.4%","1","1","78","0","0.0","0","0","0","0","1","1","0","0","1","0","0","1"
"*05tr8*","Christian Norgaard","BRF","M","70","deceptiv","WHU 2<br/>@BRF 3 F","4.5","4.5","19%","219.38","72%","+0.5%","1","1","90","0","0.0","0","0","2","0","1","0","0","0","1","0","0","0"
"*037mo*","Willian","FUL","F","102","deceptiv","MUN 1<br/>@FUL 0 F","4.5","4.5","85%","107.68","68%","+1.2%","1","1","75","0","0.0","0","0","5","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","134","XXX","CHE 4<br/>@TOT 1 F","4.5","4.5","16%","237.63","67%","-3.4%","1","1","90","0","0.0","0","0","1","0","2","2","0","0","2","0","0","0"
"*05os4*","Rayan Ait-Nouri","WOL","D","242","Kish123","WOL 1<br/>@SHU 2 F","4.5","4.5","3%","382.16","19%","+14.2%","1","1","90","0","0.0","0","0","2","0","0","2","0","0","0","0","0","0"
"*061vn*","Rodrigo Muniz","FUL","F","351","W (Thu)","MUN 1<br/>@FUL 0 F","4.5","4.5","0%","-","4%","+3.4%","1","1","75","0","0.0","0","0","2","0","1","1","0","0","1","1","0","0"
"*04y92*","Bukayo Saka","ARS","M","6","Adam","ARS 0<br/>@NEW 1 F","4","4","100%","4.26","100%","0%","1","1","90","0","0.0","0","0","1","0","0","5","0","0","0","0","0","0"
"*04spp*","Douglas Luiz","AVL","M","22","Maddihat","AVL 0<br/>@NOT 2 F","4","4","97%","92.32","99%","+0.1%","1","1","85","0","0.0","0","0","1","0","1","2","0","0","1","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","105","XXX","BHA 1<br/>@EVE 1 F","4","4","82%","115.08","88%","+6.6%","1","1","88","0","0.0","0","0","1","0","2","1","0","0","2","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M","108","deceptiv","BHA 1<br/>@EVE 1 F","4","4","96%","76.4","86%","+2.6%","1","1","90","0","0.0","0","0","1","0","2","1","0","0","2","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","179","Pancake","WHU 2<br/>@BRF 3 F","4","4","96%","93.95","61%","+8.5%","1","1","63","0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"*04civ*","Scott McTominay","MUN","M","113","dsb_ff","MUN 1<br/>@FUL 0 F","4","4","4%","373.13","52%","+15.7%","1","1","90","0","0.0","0","0","1","0","2","0","0","0","2","0","0","1"
"*04e1c*","Lewis Dunk","BHA","D","227","W (Thu)","BHA 1<br/>@EVE 1 F","4","4","72%","125.36","50%","-1.2%","1","1","90","0","0.0","0","0","1","1","2","0","1","0","5","1","0","0"
"*03rxs*","Harry Wilson","FUL","M","187","W (Thu)","MUN 1<br/>@FUL 0 F","4","4","90%","100.7","40%","+2.1%","1","1","88","0","0.0","0","0","4","1","1","4","1","0","4","0","0","0"
"*061ve*","Ryan Christie","BOU","M","111","W (Thu)","BOU 1<br/>@MCI 6 F","4","4","8%","336.41","22%","-6.9%","1","1","90","0","0.0","0","0","0","0","1","2","0","0","1","1","0","0"
