"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*061ya*","Brennan Johnson","TOT","F","285","deceptiv","FUL Mon 12:00PM","0","0","92%","98.85","70%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","CHE","M","204","W (Thu)","ARS Sat 9:30AM","0","0","91%","101.42","69%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*050jq*","Marc Guehi","CRY","D","77","avitek","@NEW Sat 7:00AM","0","0","52%","136.58","69%","+18.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","F","267","4b. DcbB","@MCI Sat 7:00AM","0","0","0%","-","69%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tr8*","Christian Norgaard","BRF","M","64","deceptiv","BUR Sat 7:00AM","0","0","19%","219.5","67%","+11.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","M","185","Pancake","BHA Sat 7:00AM","0","0","30%","151.64","67%","-10.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ezb*","Micky van de Ven","TOT","D","99","W (Thu)","FUL Mon 12:00PM","0","0","17%","222.04","67%","+5.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067yz*","Matheus Cunha","WOL","F","79","Maddihat","@BOU Sat 7:00AM","0","0","34%","147.17","66%","+9.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oyq*","Said Benrahma","WHU","M","163","Pancake","@AVL Sun 8:30AM","0","0","96%","93.95","65%","-5.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fv8*","Mohammed Kudus","WHU","M","226","XXX","@AVL Sun 8:30AM","0","0","0%","-","64%","-3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*038ze*","Alex Iwobi","FUL","M","205","Vroom","@TOT Mon 12:00PM","0","0","94%","95.62","64%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","297","W (Thu)","EVE Sat 4:30AM","0","0","94%","105.15","64%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03arh*","Kurt Zouma","WHU","D","98","W (Thu)","@AVL Sun 8:30AM","0","0","12%","301.1","62%","-2.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","235","W (Thu)","@TOT Mon 12:00PM","0","0","97%","91.84","60%","-7.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fg0*","Gustavo Hamer","SHU","M","67","XXX","MUN Sat 12:00PM","0","0","0%","1152.17","60%","+4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","MUN","M","128","W (Thu)","@SHU Sat 12:00PM","0","0","76%","122.27","60%","-7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crm*","Pau Torres","AVL","D","159","W (Thu)","WHU Sun 8:30AM","0","0","93%","107.36","59%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051k3*","Jacob Ramsey","AVL","M","270","W (Thu)","WHU Sun 8:30AM","0","0","87%","111.04","59%","-4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*037mo*","Willian","FUL","F","101","XXX","@TOT Mon 12:00PM","0","0","85%","107.68","59%","+4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03v6w*","Ivan Toney","BRF","F","686","XXX","BUR Sat 7:00AM","0","0","62%","132.15","58%","+1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8q*","Cole Palmer","CHE","M","132","Kish123","ARS Sat 9:30AM","0","0","16%","247.99","58%","+12.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uns*","Leon Bailey","AVL","F","127","W (Thu)","WHU Sun 8:30AM","0","0","43%","143.88","57%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04kj7*","Serge Aurier","NOT","D","157","Pancake","LUT Sat 7:00AM","0","0","25%","156.69","57%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","172","W (Thu)","@SHU Sat 12:00PM","0","0","80%","123.7","56%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","111","dsb_ff","CRY Sat 7:00AM","0","0","1%","1131.26","56%","+14.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","606","Vroom","WHU Sun 8:30AM","0","0","98%","88.13","56%","-2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","144","4b. DcbB","WOL Sat 7:00AM","0","0","34%","147.54","53%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dx7*","Ben Mee","BRF","D","358","W (Thu)","BUR Sat 7:00AM","0","0","99%","81.59","53%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D","281","Kish123","ARS Sat 9:30AM","0","0","33%","151.57","52%","+21.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w91*","Hwang Hee-Chan","WOL","F","47","W (Thu)","@BOU Sat 7:00AM","0","0","4%","383.36","51%","+22.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clz*","Malo Gusto","CHE","D","146","Maddihat","ARS Sat 9:30AM","0","0","10%","306.48","50%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mqv*","Emerson","WHU","D","115","avitek","@AVL Sun 8:30AM","0","0","11%","292.83","50%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D","188","4b. DcbB","@TOT Mon 12:00PM","0","0","0%","-","50%","+7.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060wh*","Alejandro Garnacho","MUN","M","254","W (Thu)","@SHU Sat 12:00PM","0","0","85%","112.15","49%","-3.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","EVE","M","56","Vroom","@LIV Sat 4:30AM","0","0","5%","381.91","48%","+10.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","NEW","M","224","W (Thu)","CRY Sat 7:00AM","0","0","98%","58.67","47%","-5.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cc*","Billy Gilmour","BHA","M","94","avitek","@MCI Sat 7:00AM","0","0","3%","397.84","46%","-2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dt*","Joao Palhinha","FUL","M","187","W (Thu)","@TOT Mon 12:00PM","0","0","29%","144.85","46%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","229","W (Thu)","@MCI Sat 7:00AM","0","0","72%","125.36","44%","-4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rxs*","Harry Wilson","FUL","M","221","W (Thu)","@TOT Mon 12:00PM","0","0","90%","100.7","44%","-4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","F","237","W (Thu)","@MCI Sat 7:00AM","0","0","96%","85.23","44%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","85","W (Thu)","@NEW Sat 7:00AM","0","0","4%","376.57","43%","+11.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tzt*","Jefferson Lerma","CRY","M","147","avitek","@NEW Sat 7:00AM","0","0","13%","288.05","43%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE","F","284","W (Thu)","ARS Sat 9:30AM","0","0","1%","1141.8","42%","+30.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","376","W (Thu)","@SHU Sat 12:00PM","0","0","96%","92.82","41%","-6.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061ve*","Ryan Christie","BOU","M","97","Vroom","WOL Sat 7:00AM","0","0","8%","336.41","41%","+7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05os9*","Thomas Partey","ARS","M","213","W (Thu)","@CHE Sat 9:30AM","0","0","25%","151.73","40%","+7.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogb*","Anthony Elanga","NOT","F","123","W (Thu)","LUT Sat 7:00AM","0","0","42%","145.1","39%","-4.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","198","Vroom","LUT Sat 7:00AM","0","0","4%","375.49","38%","-5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","EVE","M","189","4b. DcbB","@LIV Sat 4:30AM","0","0","0%","1101.57","38%","+8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u1m*","Nathan Collins","BRF","D","117","Pancake","BUR Sat 7:00AM","0","0","5%","349.21","37%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0620k*","Nayef Aguerd","WHU","D","137","W (Thu)","@AVL Sun 8:30AM","0","0","14%","266.8","36%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","116","W (Thu)","@NEW Sat 7:00AM","0","0","23%","179.77","36%","+2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opj*","Elliot Anderson","NEW","M","114","avitek","CRY Sat 7:00AM","0","0","16%","239.66","35%","+6.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m6x*","Tim Ream","FUL","D","158","W (Thu)","@TOT Mon 12:00PM","0","0","10%","307.06","35%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","331","W (Thu)","EVE Sat 4:30AM","0","0","0%","-","34%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","318","W (Thu)","@SHU Sat 12:00PM","0","0","0%","-","34%","-3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","167","Kish123","@CHE Sat 9:30AM","0","0","3%","377.21","34%","-7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06329*","Manor Solomon","TOT","F","102","W (Thu)","FUL Mon 12:00PM","0","0","17%","237.82","33%","-29.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626q*","Simon Adingra","BHA","F","70","deceptiv","@MCI Sat 7:00AM","0","0","9%","316","33%","-2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gw7*","Jadon Sancho","MUN","M","350","W (Thu)","@SHU Sat 12:00PM","0","0","97%","90.46","33%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M","378","W (Thu)","WHU Sun 8:30AM","0","0","98%","86.05","32%","-1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","136","W (Thu)","@NEW Sat 7:00AM","0","0","6%","358.16","31%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","225","W (Thu)","@LIV Sat 4:30AM","0","0","0%","-","31%","-10.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrc*","Raul Jimenez","FUL","F","241","W (Thu)","@TOT Mon 12:00PM","0","0","64%","131.85","30%","-2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","F","177","W (Thu)","@LIV Sat 4:30AM","0","0","54%","135.85","30%","-6.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062x7*","Rico Lewis","MCI","D","288","deceptiv","BHA Sat 7:00AM","0","0","22%","189.53","29%","+16.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068lx*","Dango Ouattara","BOU","F","269","W (Thu)","WOL Sat 7:00AM","0","0","55%","132.65","29%","+2.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063hu*","Amadou Onana","EVE","M","103","W (Thu)","@LIV Sat 4:30AM","0","0","13%","281.17","29%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","261","W (Thu)","WHU Sun 8:30AM","0","0","0%","-","29%","-9.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","217","W (Thu)","@MCI Sat 7:00AM","0","0","34%","150.19","29%","-8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067zv*","Kevin Schade","BRF","M","170","W (Thu)","BUR Sat 7:00AM","0","0","41%","143.41","28%","-5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ohc*","Sergio Reguilon","MUN","D","347","W (Thu)","@SHU Sat 12:00PM","0","0","8%","313.72","27%","-7.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybq*","Vitalii Mykolenko","EVE","D","176","avitek","@LIV Sat 4:30AM","0","0","4%","386.04","27%","+15.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","F","375","W (Thu)","ARS Sat 9:30AM","0","0","76%","120.78","27%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","171","W (Thu)","BUR Sat 7:00AM","0","0","68%","131.44","26%","-3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0435s*","Joel Matip","LIV","D","200","W (Thu)","EVE Sat 4:30AM","0","0","3%","375.83","26%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ge6*","Joe Willock","NEW","M","702","W (Thu)","CRY Sat 7:00AM","0","0","45%","145.03","26%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmj*","Jurrien Timber","ARS","D","400","W (Thu)","@CHE Sat 9:30AM","0","0","97%","82.74","25%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","160","W (Thu)","EVE Sat 4:30AM","0","0","1%","1125.87","25%","-9.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do9*","Milos Kerkez","BOU","D","282","W (Thu)","WOL Sat 7:00AM","0","0","39%","142.5","25%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yr*","Hamed Traore","BOU","M","311","W (Thu)","WOL Sat 7:00AM","0","0","72%","122.28","24%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","250","W (Thu)","WOL Sat 7:00AM","0","0","72%","128.6","24%","-1.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M","443","W (Thu)","WHU Sun 8:30AM","0","0","75%","115.96","24%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yey*","Max Kilman","WOL","D","162","W (Thu)","@BOU Sat 7:00AM","0","0","19%","216.13","23%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ca*","Ezri Konsa","AVL","D","195","W (Thu)","WHU Sun 8:30AM","0","0","11%","299.02","23%","+4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","286","Maddihat","@MCI Sat 7:00AM","0","0","11%","290.62","23%","+7.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061yd*","Ivan Perisic","TOT","M","227","W (Thu)","FUL Mon 12:00PM","0","0","55%","134.9","22%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03scr*","Aleksandar Mitrovic","FUL","F","340","W (Thu)","@TOT Mon 12:00PM","0","0","94%","81.37","22%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05mxa*","Joel Veltman","BHA","D","256","W (Thu)","@MCI Sat 7:00AM","0","0","33%","151.69","21%","-3.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0477b*","Oliver McBurnie","SHU","F","190","W (Thu)","MUN Sat 12:00PM","0","0","19%","213.42","21%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","432","W (Thu)","FUL Mon 12:00PM","0","0","15%","255.19","20%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061va*","Boubacar Kamara","AVL","M","119","W (Thu)","WHU Sun 8:30AM","0","0","3%","390.31","20%","+3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D","212","W (Thu)","@BOU Sat 7:00AM","0","0","6%","362.74","20%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0570n*","Joao Cancelo","MCI","D","456","W (Thu)","BHA Sat 7:00AM","0","0","61%","131.62","19%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","364","W (Thu)","@LIV Sat 4:30AM","0","0","48%","141.45","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","208","W (Thu)","@TOT Mon 12:00PM","0","0","0%","1155.83","19%","+7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","710","W (Thu)","LUT Sat 7:00AM","0","0","35%","147.12","18%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","F","122","W (Thu)","@TOT Mon 12:00PM","0","0","8%","329.32","18%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05w9m*","Emerson Royal","TOT","D","300","W (Thu)","FUL Mon 12:00PM","0","0","29%","149.18","17%","-1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D","381","W (Thu)","@BOU Sat 7:00AM","0","0","67%","131.75","17%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4q*","Anass Zaroury","BUR","F","728","W (Thu)","@BRF Sat 7:00AM","0","0","62%","129.27","17%","-1.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","716","W (Thu)","CRY Sat 7:00AM","0","0","29%","147.2","16%","-1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","230","W (Thu)","@TOT Mon 12:00PM","0","0","28%","152.72","16%","+6.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","399","W (Thu)","WHU Sun 8:30AM","0","0","61%","131.81","16%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clv*","Mahmoud Dahoud","BHA","M","253","W (Thu)","@MCI Sat 7:00AM","0","0","41%","144.93","16%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04o82*","Curtis Jones","LIV","M","392","W (Thu)","EVE Sat 4:30AM","0","0","34%","150.28","16%","-5.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","384","W (Thu)","FUL Mon 12:00PM","0","0","42%","141.09","15%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","272","W (Thu)","CRY Sat 7:00AM","0","0","0%","1141.2","15%","+7.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","244","W (Thu)","@AVL Sun 8:30AM","0","0","7%","327.49","14%","-2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","296","W (Thu)","EVE Sat 4:30AM","0","0","14%","274.65","14%","+7.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02m4d*","Craig Dawson","WOL","D","196","W (Thu)","@BOU Sat 7:00AM","0","0","3%","384.06","14%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0329y*","Joel Ward","CRY","D","178","W (Thu)","@NEW Sat 7:00AM","0","0","2%","1108.32","14%","+4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lnn*","Oliver Norwood","SHU","M","153","W (Thu)","MUN Sat 12:00PM","0","0","13%","279.9","13%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","309","W (Thu)","ARS Sat 9:30AM","0","0","23%","171.26","13%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061y0*","Scott McKenna","NOT","D","169","W (Thu)","LUT Sat 7:00AM","0","0","0%","1182.8","13%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","262","W (Thu)","@SHU Sat 12:00PM","0","0","17%","244.33","12%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yq8*","Demarai Gray","EVE","M","525","W (Thu)","@LIV Sat 4:30AM","0","0","45%","144.71","12%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068y0*","Antoine Semenyo","BOU","F","191","W (Thu)","WOL Sat 7:00AM","0","0","0%","1069.37","12%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","222","Kish123","LUT Sat 7:00AM","0","0","0%","-","12%","+9.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","333","W (Thu)","MUN Sat 12:00PM","0","0","21%","193.98","12%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lny*","Ashley Young","EVE","D","218","W (Thu)","@LIV Sat 4:30AM","0","0","6%","351.4","12%","-4.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","150","W (Thu)","@LIV Sat 4:30AM","0","0","1%","1122.5","12%","-3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","SHU","F","219","W (Thu)","MUN Sat 12:00PM","0","0","1%","1148.51","11%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","337","W (Thu)","@BRF Sat 7:00AM","0","0","17%","230.67","11%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","275","W (Thu)","@SHU Sat 12:00PM","0","0","1%","1111.92","11%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04io3*","Mario Lemina","WOL","M","161","W (Thu)","@BOU Sat 7:00AM","0","0","0%","1184.06","11%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","260","W (Thu)","LUT Sat 7:00AM","0","0","24%","168.58","11%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tre*","Vitaly Janelt","BRF","M","129","W (Thu)","BUR Sat 7:00AM","0","0","2%","1120.69","10%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","417","W (Thu)","ARS Sat 9:30AM","0","0","11%","306.75","10%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M","207","W (Thu)","@BOU Sat 7:00AM","0","0","8%","332.8","10%","-1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","199","W (Thu)","@NEW Sat 7:00AM","0","0","1%","1145.97","10%","+2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","223","W (Thu)","@SHU Sat 12:00PM","0","0","0%","1141.3","10%","+4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068yd*","Joao Gomes","WOL","M","184","W (Thu)","@BOU Sat 7:00AM","0","0","2%","1117.52","9%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","345","W (Thu)","@CHE Sat 9:30AM","0","0","19%","215.9","9%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","474","W (Thu)","@AVL Sun 8:30AM","0","0","19%","216.92","8%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","731","W (Thu)","BUR Sat 7:00AM","0","0","7%","339.11","8%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","367","W (Thu)","@CHE Sat 9:30AM","0","0","7%","334.49","8%","+4.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","264","W (Thu)","LUT Sat 7:00AM","0","0","0%","-","8%","-2.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
